vmr_id	chrom	start	end	n_cpgs	vmr_set_id	n_AA	num_snps_AA	n_variants_AA	snps_in_window_AA	p_eff_AA	ld_metric_AA	mean_methylation_AA	methylation_variance_AA	bslmm_pve_AA	bslmm_pve_q025_AA	bslmm_pve_q975_AA	he_h2_AA	he_se_AA	he_pvalue_AA	rho2_oof_AA	r2_oof_AA	feature_complete_AA	computational_failure_AA	terminal_status_AA	exclusion_reason_AA	joint_pve_domain_status_AA	pve_cis_joint_unbounded_AA	pve_cis_joint_calibrated_AA	local_genetic_control_eligible_AA	local_genetic_control_exclusion_reason_AA	local_snp_contribution_score_AA	local_snp_contribution_score_z_AA	local_snp_contribution_quartile_AA	n_EA	num_snps_EA	n_variants_EA	snps_in_window_EA	p_eff_EA	ld_metric_EA	mean_methylation_EA	methylation_variance_EA	bslmm_pve_EA	bslmm_pve_q025_EA	bslmm_pve_q975_EA	he_h2_EA	he_se_EA	he_pvalue_EA	rho2_oof_EA	r2_oof_EA	feature_complete_EA	computational_failure_EA	terminal_status_EA	exclusion_reason_EA	joint_pve_domain_status_EA	pve_cis_joint_unbounded_EA	pve_cis_joint_calibrated_EA	local_genetic_control_eligible_EA	local_genetic_control_exclusion_reason_EA	local_snp_contribution_score_EA	local_snp_contribution_score_z_EA	local_snp_contribution_quartile_EA	comparable_in_both	comparability	region	catalog_cohort	donor_groups	upstream_lgv_run_id_1	upstream_lgv_run_id_2	upstream_catalog_run_id	absolute_pve_interpretation_allowed	rank_scope	pooled_rank_emitted	donor_group_inference	cross_group_raw_score_comparison	ancestry_effect_claim_allowed
chr10:103125057-103125425	chr10	103125057	103125425	6	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1471	1471	1923	10.542997172521	0.267062222134011	0.651009022408061	0.00849400217476756	0.0588102941817787	0.00138121965	0.2052002	-0.0165929853385589	0.0411204839773457	0.6865775902323	0	-6.99945773630084e-06	TRUE	FALSE	completed		within_domain	-0.169472257469856	0	TRUE		0.0206507449605609	-1.66042357887627	bottom_quartile	60	1654	1654	1923	7.78138545948377	0.172614339773907	0.65015738584231	0.00671624389896718	0.06542642004015	0.001719220675	0.2279665275	-0.0551294995703045	0.0698667813354621	0.430179248109455	0	-0.0037823907885477	TRUE	FALSE	completed		within_domain	-0.217194099651137	0	TRUE		0.00574712643678161	-1.71204847197994	bottom_quartile	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:103397356-103397590	chr10	103397356	103397590	8	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1506	1506	1965	15.4594640150171	0.148009405542777	0.476447749163981	0.00594317143343847	0.0880273421119094	0.0023617236	0.2755570475	-0.0105164279335142	0.0510296128558965	0.836730850103981	0	-5.20391123690622e-05	TRUE	FALSE	completed		within_domain	-0.149864979808782	0	TRUE		0.0537357581069237	-1.54582000881099	bottom_quartile	60	1648	1648	1965	10.9461792343107	0.310978804690771	0.478547356317352	0.00654030402702555	0.0646680359048385	0.0014832328	0.22762915	-0.0639289731222334	0.0859351153982539	0.4570228688428	0	-0.000866248428075256	TRUE	FALSE	completed		within_domain	-0.177169267071929	0	TRUE		0.0417624521072797	-1.58729455231628	bottom_quartile	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:103473336-103473776	chr10	103473336	103473776	29	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1572	1572	2011	20.4996013130229	0.182243333894398	0.725426561259672	0.00617125093464796	0.2916340837656	0.1138331125	0.5039908	0.152079371860516	0.0598404453808293	0.0110625664878641	0.0881446853115556	0.0401341382202469	TRUE	FALSE	completed		within_domain	0.000749700239659653	0.000749700239659653	TRUE		0.588135407537248	0.305293285157344	middle_50_percent	60	1626	1626	2011	12.7474333949225	0.242546194133549	0.71062172268136	0.00550861763520965	0.154664912043413	0.005881179125	0.4355957275	0.0195212484404818	0.0947628012537851	0.836813710762436	0	-8.60630735455281e-06	TRUE	FALSE	completed		within_domain	-0.133164988479938	0	TRUE		0.194362342638205	-1.05870195653776	bottom_quartile	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:103661879-103662085	chr10	103661879	103662085	14	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1551	1551	1919	29.3947022006213	0.153875174478158	0.597771259005978	0.00594538079467046	0.080240529570025	0.002839648575	0.2350523325	0.0571828351104418	0.0758204856992791	0.450763036367654	0	-4.65110504599409e-05	TRUE	FALSE	completed		within_domain	-0.115142648116553	0	TRUE		0.209520157756354	-1.00619657625196	bottom_quartile	60	1504	1504	1919	15.1001058782758	0.272751862388435	0.586284408287239	0.00503419267241341	0.130903219181487	0.004482554825	0.3881983075	-0.030727391980858	0.106817119627614	0.773638006869695	0	-0.00558883024317236	TRUE	FALSE	completed		within_domain	-0.126525269506643	0	TRUE		0.2272030651341	-0.944944582984276	bottom_quartile	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:103772945-103773084	chr10	103772945	103773084	8	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1616	1616	1933	30.2294747635792	0.0998964985102309	0.635390889001241	0.00593245701763954	0.0867385134549966	0.0027215473	0.2528850175	0.0192946442227044	0.077672097224674	0.803823535381761	0	-3.05475694932777e-05	TRUE	FALSE	completed		within_domain	-0.119799860835645	0	TRUE		0.1818032427695	-1.10220552733314	bottom_quartile	60	1544	1544	1933	15.528733637085	0.303088818101806	0.642012311835938	0.00662023957064123	0.225017563408738	0.0203945	0.497482085	0.172916855515699	0.108552851967288	0.111355142058978	0.0062233667434376	0.00566023584134789	TRUE	FALSE	completed		within_domain	-0.0737892854327169	0	TRUE		0.466940339354132	-0.114515756043841	middle_50_percent	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:104275159-104276126	chr10	104275159	104276126	23	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1581	1581	1914	29.8236909161318	0.114234269447816	0.517489759900632	0.0135791429085979	0.70397247288	0.5828125775	0.802968445	0.907987728253205	0.07560170055133	6.76409561429608e-33	0.589132002343993	0.520010093316095	TRUE	FALSE	completed		within_domain	0.484219809980691	0.484219809980691	TRUE		0.862675284837861	1.25627522748712	top_quartile	60	1423	1423	1914	15.9419848340573	0.303446050054839	0.396096516673167	0.0108476459542552	0.67960452275	0.455617995	0.862353475	0.66486068148844	0.109641490124875	1.62022740858991e-09	0.467007737798412	0.330973648704264	TRUE	FALSE	completed		within_domain	0.387540973471004	0.387540973471004	TRUE		0.849972632731253	1.21227441083496	top_quartile	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:104292348-104292675	chr10	104292348	104292675	6	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1579	1579	1916	29.4387339555115	0.148284710319731	0.664955434187298	0.00839771847002342	0.11551386592603	0.006650640375	0.3031798425	0.11913956849026	0.0752323388353293	0.113326432783148	0	-4.53057130271883e-05	TRUE	FALSE	completed		within_domain	-0.0995264548631899	0	TRUE		0.309432515337423	-0.660108973935613	middle_50_percent	60	1437	1437	1916	15.9939621201584	0.376567571304468	0.676290694521011	0.00575533860549335	0.114790941607543	0.003026578975	0.3791411525	-0.0514788181620618	0.109259478605278	0.637583811212909	0	-0.000235541460618327	TRUE	FALSE	completed		within_domain	-0.114116439682201	0	TRUE		0.289381499726327	-0.729563955723012	middle_50_percent	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:104305583-104306175	chr10	104305583	104306175	17	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1575	1575	1904	29.396248132347	0.16040275743594	0.583857234009979	0.0069831609267478	0.248745830478667	0.03675839525	0.4943771475	0.0803768978625448	0.0759581188181638	0.290013850162898	0.0111710714619999	0.0078416565464946	TRUE	FALSE	completed		within_domain	-0.0290054657688849	0	TRUE		0.549682296231376	0.172095096107962	middle_50_percent	60	1435	1435	1904	15.8735231196024	0.327555748771739	0.571862824224941	0.00619439727384082	0.25090725875706	0.0293464065	0.521147575	0.211786524807618	0.110254398574945	0.054906286167257	0.0111954756143588	0.0105727521350679	TRUE	FALSE	completed		within_domain	-0.0512166371629276	0	TRUE		0.537328954570334	0.129304214605794	middle_50_percent	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:104330393-104332082	chr10	104330393	104332082	21	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1571	1571	1906	29.3319668979158	0.114590823255372	0.569318688004079	0.00801793260943777	0.4496890405	0.2669010175	0.6321534	0.427236387316188	0.0755428777154228	1.61674248002514e-08	0.23137806604427	0.167206979602048	TRUE	FALSE	completed		within_domain	0.141707294794588	0.141707294794588	TRUE		0.694949605609115	0.675288254738961	middle_50_percent	60	1445	1445	1906	15.9768000468046	0.298416707842192	0.654503986256746	0.00614978477946007	0.28321274095114	0.036563745	0.5558406	0.279855372923563	0.110079939546275	0.0110974770030975	0.0181753748291451	0.0160413453785321	TRUE	FALSE	completed		within_domain	-0.0370369892252781	0	TRUE		0.574548440065681	0.258229237966409	middle_50_percent	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:10461260-10462899	chr10	10461260	10462899	16	vmrset-all_individuals-hippocampus-809f8de0db2d	117	2555	2555	3104	40.1856297849089	0.248527896356917	0.537478318158493	0.00476198963610102	0.3799924155	0.224257805	0.5468710125	0.246175185127664	0.0951046598242914	0.00966101306941678	0.302885583773043	0.156034863258769	TRUE	FALSE	completed		within_domain	0.148395842693721	0.148395842693721	TRUE		0.700098597721297	0.693123909682896	middle_50_percent	60	2460	2460	3104	22.6814994209996	0.406599993934694	0.55791462263915	0.00461214542726069	0.247435033084681	0.01560662175	0.562185925	0.0857749695710705	0.142797651354732	0.54813351016992	0.0205828540578684	0.0205045448106801	TRUE	FALSE	completed		within_domain	-0.0418927342505852	0	TRUE		0.563492063492063	0.219930922203403	middle_50_percent	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:1047631-1047762	chr10	1047631	1047762	6	vmrset-all_individuals-hippocampus-809f8de0db2d	117	2155	2155	2989	37.5482423160365	0.179982123158163	0.348771536234539	0.00960486512966841	0.089701907137601	0.003872534425	0.25264639	0.0355286557310863	0.0904817804607693	0.694582302907755	0	-1.15805475855435e-05	TRUE	FALSE	completed		within_domain	-0.107353086452922	0	TRUE		0.259585889570552	-0.832773293073701	middle_50_percent	60	2323	2323	2989	20.1219215746244	0.245473636217706	0.355296915557767	0.0111724583646491	0.123033358313087	0.003591707	0.3919077175	-0.0683035839009571	0.130751096772554	0.601461504149442	0	-1.31366574915859e-05	TRUE	FALSE	completed		within_domain	-0.137052133834847	0	TRUE		0.175752599890531	-1.12316446821807	bottom_quartile	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:104784526-104785923	chr10	104784526	104785923	14	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1770	1770	2275	22.2849698622451	0.284077946454189	0.727982662262737	0.00959720946036178	0.410104529257	0.2478422	0.572155725	0.320850518450283	0.0637346749179642	4.9231934082902e-07	0.320180976411249	0.174978625020311	TRUE	FALSE	completed		within_domain	0.155645226552305	0.155645226552305	TRUE		0.705466695880806	0.711718528666998	middle_50_percent	60	1807	1807	2275	12.8314893181629	0.409423152012218	0.742970505935931	0.00838323301513987	0.3628361497153	0.1365606475	0.5828652	0.658633042144944	0.0942701675904693	3.97242802789051e-12	0.154431709003596	0.0917411540404384	TRUE	FALSE	completed		within_domain	0.0424768714471007	0.0424768714471007	TRUE		0.674712643678161	0.605189227304537	middle_50_percent	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:106224946-106226942	chr10	106224946	106226942	6	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1869	1869	2390	22.6883299406378	0.355405569631135	0.741740691877374	0.00479823435594396	0.397673410916	0.20848873	0.5959586075	0.687079256556789	0.0634664071592613	4.31847823210384e-27	0.192423684377477	0.140742319583953	TRUE	FALSE	completed		within_domain	0.112221579748125	0.112221579748125	TRUE		0.675996932515337	0.60963786526448	middle_50_percent	60	1839	1839	2390	16.2907101899776	0.341952592538524	0.837832481825546	0.0051584097649597	0.66385532321	0.501024	0.7974412	0.444857676422307	0.109159447330351	4.79902463986458e-05	0.552301526170612	0.381635743324802	TRUE	FALSE	completed		within_domain	0.391865584371974	0.391865584371974	TRUE		0.851395730706076	1.21720389702228	top_quartile	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
chr10:106705404-106706036	chr10	106705404	106706036	12	vmrset-all_individuals-hippocampus-809f8de0db2d	117	1947	1947	2368	31.4230672066793	0.189557094468464	0.542894328834783	0.00557636281577848	0.0830075780813465	0.002823803925	0.2405172275	8.79882682379724e-05	0.0792522836998521	0.999114197396331	0	-0.000132599576118109	TRUE	FALSE	completed		within_domain	-0.115341399683094	0	TRUE		0.207767309377739	-1.0122682885733	bottom_quartile	60	1768	1768	2368	19.209625510693	0.583576469336704	0.511424881485227	0.00482307625260862	0.0899231864809482	0.00215498035	0.2878787975	-0.0466878358170194	0.126933851083131	0.713057199715261	0	-2.48868230896537e-05	TRUE	FALSE	completed		within_domain	-0.0956087071818524	0	TRUE		0.381007115489874	-0.412180883508791	middle_50_percent	TRUE	both	hippocampus	all_individuals	AA,EA	lgv-all_individuals.AA-hippocampus-20260913	lgv-all_individuals.EA-hippocampus-20260917	vmrcat-all_individuals-hippocampus-20260816	FALSE	cohort_by_region	FALSE	concordance_only	FALSE	FALSE
