vmr_id	feature_type	nearest_feature_id	nearest_feature_name	nearest_distance	seqnames	start	end	h2_category	h2_unscaled	r_squared_cv	num_snps	population	vmr_set	vmr_length	log_nearest_distance	within_10kb	within_100kb
chr1_9514811_9515615	gene	ENSG00000235263	ENSG00000235263	11274	chr1	9514811	9515615	Heritable	0.123277923621724	0.913682857234299	220	EA	EA_only	804	9.33034316437088	FALSE	TRUE
chr1_95236052_95237184	gene	ENSG00000122481	RWDD3	0	chr1	95236052	95237184	Heritable	0.251735094487622	0.913956200476759	182	EA	EA_only	1132	0	TRUE	TRUE
chr1_9531019_9532420	gene	ENSG00000171612	SLC25A33	7044	chr1	9531019	9532420	Heritable	0.114284766091677	0.906661622618567	219	EA	EA_only	1401	8.86007342433278	TRUE	TRUE
chr1_9536906_9537435	gene	ENSG00000171612	SLC25A33	2029	chr1	9536906	9537435	Heritable	0.121149131352604	0.919660180102774	221	EA	EA_only	529	7.61579107203583	TRUE	TRUE
chr1_9540619_9541129	gene	ENSG00000171612	SLC25A33	0	chr1	9540619	9541129	Heritable	0.121876903950675	0.916587681217813	219	EA	EA_only	510	0	TRUE	TRUE
chr1_9575382_9575741	gene	ENSG00000171612	SLC25A33	0	chr1	9575382	9575741	Heritable	0.128257453279521	0.920586349784997	211	EA	EA_only	359	0	TRUE	TRUE
chr1_9580575_9580841	gene	ENSG00000171612	SLC25A33	0	chr1	9580575	9580841	Heritable	0.186438830588378	0.911870428987776	213	EA	EA_only	266	0	TRUE	TRUE
chrX_48675863_48676877	gene	ENSG00000015285	WAS	0	chrX	48675863	48676877		0.0507308126668998		58	EA	EA_only	1014	0	TRUE	TRUE
chr1_9587739_9588111	gene	ENSG00000188807	TMEM201	799	chr1	9587739	9588111	Heritable	0.161636605620992	0.915845178528015	223	EA	EA_only	372	6.68461172766793	TRUE	TRUE
chr1_9660973_9661792	gene	ENSG00000233268	ENSG00000233268	0	chr1	9660973	9661792	Heritable	0.150434932040846	0.933087437572673	234	EA	EA_only	819	0	TRUE	TRUE
chr1_96631576_96631805	gene	ENSG00000294611	ENSG00000294611	26706	chr1	96631576	96631805	Heritable	0.202120781115606	0.841262775435875	149	EA	EA_only	229	10.1926809823118	FALSE	TRUE
chr1_9674753_9675254	gene	ENSG00000231789	PIK3CD-AS2	0	chr1	9674753	9675254	Heritable	0.144654573767537	0.937525209441523	235	EA	EA_only	501	0	TRUE	TRUE
chr1_9695418_9695790	gene	ENSG00000171608	PIK3CD	0	chr1	9695418	9695790	Heritable	0.221318241585967	0.938150042776776	236	EA	EA_only	372	0	TRUE	TRUE
chr1_9762017_9762565	gene	ENSG00000171603	CLSTN1	0	chr1	9762017	9762565	Heritable	0.157643989930754	0.941208169198442	250	EA	EA_only	548	0	TRUE	TRUE
chr1_9771154_9771826	gene	ENSG00000171603	CLSTN1	0	chr1	9771154	9771826	Heritable	0.154695997275623	0.938798599943674	248	EA	EA_only	672	0	TRUE	TRUE
chr1_9782938_9784278	gene	ENSG00000171603	CLSTN1	0	chr1	9782938	9784278	Heritable	0.273953530770524	0.943464669643738	256	EA	EA_only	1340	0	TRUE	TRUE
chr1_9803631_9804406	gene	ENSG00000171603	CLSTN1	0	chr1	9803631	9804406	Heritable	0.164887215149697	0.947217958095255	258	EA	EA_only	775	0	TRUE	TRUE
chr1_9805340_9806017	gene	ENSG00000171603	CLSTN1	0	chr1	9805340	9806017	Heritable	0.160671224746003	0.953164264301472	266	EA	EA_only	677	0	TRUE	TRUE
chrX_48737120_48737420	gene	ENSG00000297378	ENSG00000297378	0	chrX	48737120	48737420	Non-heritable	0.0340765062159955	0.449523543329129	60	EA	EA_only	300	0	TRUE	TRUE
chr1_98293643_98294976	gene	ENSG00000226053	LINC01776	20984	chr1	98293643	98294976	Heritable	0.107798176607548	0.865886585789857	171	EA	EA_only	1333	9.95156317576769	FALSE	TRUE
chr1_9829588_9830096	gene	ENSG00000280113	ENSG00000280113	1316	chr1	9829588	9830096	Heritable	0.141761649972174	0.950717017312398	270	EA	EA_only	508	7.18311170174328	TRUE	TRUE
chr1_9831925_9833002	gene	ENSG00000280113	ENSG00000280113	3653	chr1	9831925	9833002	Non-heritable	0.0745607912742917	0.953291529369171	267	EA	EA_only	1077	8.20357773693795	TRUE	TRUE
chr1_9908023_9908474	gene	ENSG00000285701	ENSG00000285701	0	chr1	9908023	9908474	Heritable	0.11947477119747	0.946415797730262	277	EA	EA_only	451	0	TRUE	TRUE
chr1_9919693_9920022	gene	ENSG00000228150	ENSG00000228150	0	chr1	9919693	9920022	Heritable	0.160327387014454	0.953640095361612	274	EA	EA_only	329	0	TRUE	TRUE
chr1_9925738_9926651	gene	ENSG00000162441	LZIC	0	chr1	9925738	9926651	Heritable	0.190042047054539	0.943415376652581	279	EA	EA_only	913	0	TRUE	TRUE
chr1_9932063_9932678	gene	ENSG00000162441	LZIC	0	chr1	9932063	9932678	Heritable	0.189272325107341	0.943544073812779	266	EA	EA_only	615	0	TRUE	TRUE
chr1_9936739_9937265	gene	ENSG00000162441	LZIC	0	chr1	9936739	9937265	Heritable	0.145702021388082	0.944932972094424	274	EA	EA_only	526	0	TRUE	TRUE
chr1_9941437_9941656	gene	ENSG00000162441	LZIC	0	chr1	9941437	9941656	Heritable	0.141897309017141	0.95862258517427	275	EA	EA_only	219	0	TRUE	TRUE
chr1_9953585_9956151	gene	ENSG00000283611	TMEM274P	0	chr1	9953585	9956151	Non-heritable	0.091280052906558	0.945048715261332	269	EA	EA_only	2566	0	TRUE	TRUE
chrX_48801565_48802343	gene	ENSG00000094631	HDAC6	0	chrX	48801565	48802343	Heritable	0.143411747822858	0.515576801047298	56	EA	EA_only	778	0	TRUE	TRUE
chr1_9958673_9959666	gene	ENSG00000283611	TMEM274P	0	chr1	9958673	9959666	Heritable	0.11585284624695	0.952602314487633	275	EA	EA_only	993	0	TRUE	TRUE
chr1_9962704_9962923	gene	ENSG00000173614	NMNAT1	0	chr1	9962704	9962923	Heritable	0.193163734519731	0.94666000097655	259	EA	EA_only	219	0	TRUE	TRUE
chr1_9965640_9966350	gene	ENSG00000173614	NMNAT1	0	chr1	9965640	9966350	Heritable	0.129776001863426	0.951690566737353	263	EA	EA_only	710	0	TRUE	TRUE
chr1_9976506_9977638	gene	ENSG00000173614	NMNAT1	0	chr1	9976506	9977638	Heritable	0.151503450309407	0.955397959911118	267	EA	EA_only	1132	0	TRUE	TRUE
chr1_9980092_9980907	gene	ENSG00000173614	NMNAT1	0	chr1	9980092	9980907	Heritable	0.142685959688854	0.949836268303642	262	EA	EA_only	815	0	TRUE	TRUE
chr1_99837529_99838524	gene	ENSG00000231996	ENSG00000231996	4085	chr1	99837529	99838524	Heritable	0.217847246315752	0.941962936675553	170	EA	EA_only	995	8.31532177537757	TRUE	TRUE
chr1_99865924_99866895	gene	ENSG00000162688	AGL	0	chr1	99865924	99866895	Heritable	0.233626930812761	0.918820031643198	166	EA	EA_only	971	0	TRUE	TRUE
chr1_9986613_9987634	gene	ENSG00000173614	NMNAT1	1111	chr1	9986613	9987634	Heritable	0.146155782713693	0.945920011450885	262	EA	EA_only	1021	7.01391547481053	TRUE	TRUE
chr1_9994493_9995043	gene	ENSG00000162444	RBP7	2162	chr1	9994493	9995043	Heritable	0.121612248966964	0.947192353584195	260	EA	EA_only	550	7.67925142595306	TRUE	TRUE
chr2_10006465_10006900	gene	ENSG00000289033	ENSG00000289033	0	chr2	10006465	10006900	Non-heritable	0.0989791205882402	0.961001219690168	374	EA	EA_only	435	0	TRUE	TRUE
chrX_48897494_48898087	gene	ENSG00000126768	TIMM17B	0	chrX	48897494	48898087	Non-heritable	0.0912313523342335	0.581872824640929	55	EA	EA_only	593	0	TRUE	TRUE
chr2_100105865_100106218	gene	ENSG00000230393	ENSG00000230393	0	chr2	100105865	100106218	Heritable	0.192599995679356	0.868257165631806	141	EA	EA_only	353	0	TRUE	TRUE
chr2_100283821_100284480	gene	ENSG00000170500	LONRF2	0	chr2	100283821	100284480	Heritable	0.232080479646685	0.901456344904409	160	EA	EA_only	659	0	TRUE	TRUE
chr2_100320352_100320717	gene	ENSG00000170500	LONRF2	0	chr2	100320352	100320717	Heritable	0.180938916696479	0.879665753019595	156	EA	EA_only	365	0	TRUE	TRUE
chr2_10042509_10042679	gene	ENSG00000260077	ENSG00000260077	0	chr2	10042509	10042679	Heritable	0.169114297024126	0.975732669332141	367	EA	EA_only	170	0	TRUE	TRUE
chr2_100428208_100429348	gene	ENSG00000303046	ENSG00000303046	0	chr2	100428208	100429348	Heritable	0.161649285005925	0.915658584514429	162	EA	EA_only	1140	0	TRUE	TRUE
chr2_10044442_10044684	gene	ENSG00000172059	KLF11	0	chr2	10044442	10044684	Heritable	0.141809987596597	0.974000909153768	372	EA	EA_only	242	0	TRUE	TRUE
chr2_100604214_100605850	gene	ENSG00000234988	LINC01849	0	chr2	100604214	100605850	Heritable	0.201301690502824	0.873433519726242	167	EA	EA_only	1636	0	TRUE	TRUE
chr2_100821982_100822238	gene	ENSG00000170485	NPAS2	0	chr2	100821982	100822238	Heritable	0.103296594649596	0.831993443067484	173	EA	EA_only	256	0	TRUE	TRUE
chr2_101434398_101434598	gene	ENSG00000196460	RFX8	0	chr2	101434398	101434598	Heritable	0.11039817151393	0.883095032013745	180	EA	EA_only	200	0	TRUE	TRUE
chr2_101438833_101438960	gene	ENSG00000196460	RFX8	0	chr2	101438833	101438960	Heritable	0.481781325608737	0.877026643205354	184	EA	EA_only	127	0	TRUE	TRUE
chrX_48898521_48898647	gene	ENSG00000102103	PQBP1	0	chrX	48898521	48898647	Heritable	0.13181563701402	0.539658817087004	52	EA	EA_only	126	0	TRUE	TRUE
chr2_101533990_101534342	gene	ENSG00000286047	ENSG00000286047	1258	chr2	101533990	101534342	Heritable	0.267574140363826	0.896013358050718	183	EA	EA_only	352	7.13807303404435	TRUE	TRUE
chr2_101609704_101611093	gene	ENSG00000310387	ENSG00000310387	3253	chr2	101609704	101611093	Heritable	0.127058810576546	0.843681978819767	177	EA	EA_only	1389	8.08764028777898	TRUE	TRUE
chr2_101616309_101617147	gene	ENSG00000310387	ENSG00000310387	0	chr2	101616309	101617147	Heritable	0.20952732968576	0.862338310599464	171	EA	EA_only	838	0	TRUE	TRUE
chr2_101780586_101781866	gene	ENSG00000071054	MAP4K4	0	chr2	101780586	101781866	Heritable	0.162702689785918	0.868190127506239	182	EA	EA_only	1280	0	TRUE	TRUE
chr2_10196374_10196899	gene	ENSG00000171848	RRM2	0	chr2	10196374	10196899	Heritable	0.1551407605914	0.970590195358286	394	EA	EA_only	525	0	TRUE	TRUE
chr2_102206777_102207495	gene	ENSG00000115598	IL1RL2	0	chr2	102206777	102207495	Heritable	0.49601178010428	0.91412093463587	161	EA	EA_only	718	0	TRUE	TRUE
chr2_10283560_10284758	gene	ENSG00000298720	ENSG00000298720	0	chr2	10283560	10284758	Heritable	0.126412448984281	0.968922710372495	367	EA	EA_only	1198	0	TRUE	TRUE
chr2_10371749_10373122	gene	ENSG00000115756	HPCAL1	0	chr2	10371749	10373122	Heritable	0.108618420344075	0.975674184479243	369	EA	EA_only	1373	0	TRUE	TRUE
chr2_104026574_104027194	gene	ENSG00000256637	LINC01965	0	chr2	104026574	104027194	Heritable	0.279986543866547	0.819075336873489	141	EA	EA_only	620	0	TRUE	TRUE
chr2_104044018_104044679	gene	ENSG00000256637	LINC01965	0	chr2	104044018	104044679	Heritable	0.248031713071402	0.876393409111903	147	EA	EA_only	661	0	TRUE	TRUE
chrX_119236571_119237101	gene	ENSG00000101856	PGRMC1	0	chrX	119236571	119237101	Non-heritable	0.0202612934289754	0.597770602394707	118	EA	EA_only	530	0	TRUE	TRUE
chrX_48956982_48958261	gene	ENSG00000068308	OTUD5	0	chrX	48956982	48958261	Heritable	0.450729404056496	0.514501411373713	55	EA	EA_only	1279	0	TRUE	TRUE
chr2_104051628_104052138	gene	ENSG00000256637	LINC01965	0	chr2	104051628	104052138	Non-heritable	0.0471720683325908	0.730016692743051	144	EA	EA_only	510	0	TRUE	TRUE
chr2_104321640_104322006	gene	ENSG00000298919	ENSG00000298919	0	chr2	104321640	104322006	Heritable	0.202952866189974	0.896796747827382	156	EA	EA_only	366	0	TRUE	TRUE
chr2_10432228_10432492	gene	ENSG00000298698	ENSG00000298698	0	chr2	10432228	10432492	Heritable	0.394775972443616	0.964987296787478	386	EA	EA_only	264	0	TRUE	TRUE
chr2_104429350_104433411	gene	ENSG00000235597	LINC01102	0	chr2	104429350	104433411	Non-heritable	0.0715408233535273	0.75334370171363	167	EA	EA_only	4061	0	TRUE	TRUE
chr2_104501013_104502195	gene	ENSG00000234781	LINC01103	0	chr2	104501013	104502195	Non-heritable	0.0909547371771092	0.890024029835325	188	EA	EA_only	1182	0	TRUE	TRUE
chr2_104658424_104658775	gene	ENSG00000233639	PANTR1	0	chr2	104658424	104658775	Heritable	0.12716776886558	0.891632706088813	209	EA	EA_only	351	0	TRUE	TRUE
chr2_104834198_104834966	gene	ENSG00000233639	PANTR1	0	chr2	104834198	104834966	Heritable	0.136525636894226	0.906587744596905	208	EA	EA_only	768	0	TRUE	TRUE
chr2_104845986_104846432	gene	ENSG00000233639	PANTR1	0	chr2	104845986	104846432	Heritable	0.130868946571825	0.861471743382721	209	EA	EA_only	446	0	TRUE	TRUE
chr2_104858768_104861520	gene	ENSG00000289498	ENSG00000289498	0	chr2	104858768	104861520	Heritable	0.110293181975307	0.738386212704804	213	EA	EA_only	2752	0	TRUE	TRUE
chr2_104863451_104864443	gene	ENSG00000269707	ENSG00000269707	0	chr2	104863451	104864443	Non-heritable	0.0896315127980443	0.870400717238823	202	EA	EA_only	992	0	TRUE	TRUE
chrX_48958434_48959034	gene	ENSG00000288908	ENSG00000288908	0	chrX	48958434	48959034	Heritable	0.150799199515524	0.613993998915907	58	EA	EA_only	600	0	TRUE	TRUE
chr2_105236800_105237382	gene	ENSG00000308083	ENSG00000308083	1215	chr2	105236800	105237382	Heritable	0.249910780343782	0.880268008144553	234	EA	EA_only	582	7.10332206252611	TRUE	TRUE
chr2_105315694_105316580	gene	ENSG00000135966	TGFBRAP1	0	chr2	105315694	105316580	Heritable	0.330445149298696	0.905137767492903	229	EA	EA_only	886	0	TRUE	TRUE
chr2_105643840_105644483	gene	ENSG00000293966	ENSG00000293966	0	chr2	105643840	105644483	Heritable	0.162064278777309	0.90644376293946	235	EA	EA_only	643	0	TRUE	TRUE
chr2_10565300_10566078	gene	ENSG00000115761	NOL10	0	chr2	10565300	10566078	Heritable	0.114307092603829	0.972987930735524	386	EA	EA_only	778	0	TRUE	TRUE
chr2_105746260_105746520	gene	ENSG00000071051	NCK2	0	chr2	105746260	105746520	Heritable	0.172043850768021	0.851768564997383	242	EA	EA_only	260	0	TRUE	TRUE
chr2_106066223_106066524	gene	ENSG00000119147	ECRG4	0	chr2	106066223	106066524	Heritable	0.139057952851782	0.923201372053783	250	EA	EA_only	301	0	TRUE	TRUE
chr2_106263298_106265798	gene	ENSG00000300396	ENSG00000300396	7993	chr2	106263298	106265798	Heritable	0.169634884874326	0.93822325592381	246	EA	EA_only	2500	8.98644653927127	TRUE	TRUE
chr2_106269546_106269704	gene	ENSG00000300396	ENSG00000300396	14241	chr2	106269546	106269704	Heritable	0.16687639000405	0.931712600939631	252	EA	EA_only	158	9.56395062454207	FALSE	TRUE
chr2_106487830_106488007	gene	ENSG00000254126	CD8B2	0	chr2	106487830	106488007	Heritable	0.191471987797646	0.883168473232353	224	EA	EA_only	177	0	TRUE	TRUE
chr2_106584274_106584737	gene	ENSG00000306841	ENSG00000306841	0	chr2	106584274	106584737	Heritable	0.109924182676892	0.905525135339132	216	EA	EA_only	463	0	TRUE	TRUE
chrX_49042985_49043243	gene	ENSG00000068323	TFE3	0	chrX	49042985	49043243	Non-heritable	0.0908308573667644	0.500130805140009	55	EA	EA_only	258	0	TRUE	TRUE
chr2_108189630_108189883	gene	ENSG00000225328	LINC01594	0	chr2	108189630	108189883	Heritable	0.140617096023316	0.879116350779972	149	EA	EA_only	253	0	TRUE	TRUE
chr2_10844082_10844574	gene	ENSG00000271952	LINC01954	0	chr2	10844082	10844574	Heritable	0.167346695618346	0.963819882584639	382	EA	EA_only	492	0	TRUE	TRUE
chr2_108696760_108697058	gene	ENSG00000233648	ENSG00000233648	1866	chr2	108696760	108697058	Heritable	0.155738905081691	0.895609841464793	167	EA	EA_only	298	7.53208814354172	TRUE	TRUE
chr2_108718852_108718927	gene	ENSG00000153201	RANBP2	554	chr2	108718852	108718927	Heritable	0.123302503661865	0.90301898677962	165	EA	EA_only	75	6.31896811374643	TRUE	TRUE
chr2_10903631_10904282	gene	ENSG00000296957	ENSG00000296957	0	chr2	10903631	10904282	Non-heritable	0.097945444723857	0.972736717102067	399	EA	EA_only	651	0	TRUE	TRUE
chr2_109315038_109316278	gene	ENSG00000172985	SH3RF3	0	chr2	109315038	109316278	Heritable	0.395974566948222	0.859166697114732	127	EA	EA_only	1240	0	TRUE	TRUE
chr2_10983182_10983625	gene	ENSG00000306022	ENSG00000306022	9747	chr2	10983182	10983625	Heritable	0.108245622533574	0.971250083633862	392	EA	EA_only	443	9.1848174147451	TRUE	TRUE
chr2_110211679_110213540	gene	ENSG00000175701	MTLN	0	chr2	110211679	110213540	Heritable	0.185318776694143	0.870426843891937	136	EA	EA_only	1861	0	TRUE	TRUE
chr2_110858289_110859334	gene	ENSG00000153093	ACOXL	0	chr2	110858289	110859334	Heritable	0.23045238217065	0.876847777644944	124	EA	EA_only	1045	0	TRUE	TRUE
chr2_111747168_111748770	gene	ENSG00000153107	ANAPC1	0	chr2	111747168	111748770	Heritable	0.137853656093	0.872562259016056	165	EA	EA_only	1602	0	TRUE	TRUE
chrX_49073879_49074350	gene	ENSG00000288053	ENSG00000288053	0	chrX	49073879	49074350	Non-heritable	0.0418519668661012	0.520043657225949	58	EA	EA_only	471	0	TRUE	TRUE
chr2_11175402_11175949	gene	ENSG00000162976	SLC66A3	0	chr2	11175402	11175949	Non-heritable	0.0986442705492729	0.972010481219029	394	EA	EA_only	547	0	TRUE	TRUE
chr2_112139814_112140818	gene	ENSG00000144152	FBLN7	0	chr2	112139814	112140818	Heritable	0.417979870097773	0.905763573971253	158	EA	EA_only	1004	0	TRUE	TRUE
chr2_112182792_112182912	gene	ENSG00000144152	FBLN7	0	chr2	112182792	112182912	Heritable	0.166845352183489	0.847573533698898	171	EA	EA_only	120	0	TRUE	TRUE
chr2_112346113_112347316	gene	ENSG00000236555	ENSG00000236555	0	chr2	112346113	112347316	Heritable	0.14532341984705	0.846133290342113	166	EA	EA_only	1203	0	TRUE	TRUE
chr2_112432110_112433356	gene	ENSG00000169629	RGPD8	0	chr2	112432110	112433356	Heritable	0.541631361669418	0.917837160526377	175	EA	EA_only	1246	0	TRUE	TRUE
chr2_113235117_113236105	gene	ENSG00000125618	PAX8	0	chr2	113235117	113236105	Heritable	0.335645572714569	0.875501321428886	162	EA	EA_only	988	0	TRUE	TRUE
