cohort	tissue	population	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
BA_only	dlpfc	AA	psi	chr10_1187120_1187754	chr10	1187120	1187754	Heritable	0.12677215752653	37	37	0	0	0.0492441396239932	0.965776937643869	1.06323822042043	1.06323822042043
BA_only	dlpfc	AA	psi	chr10_119177911_119177965	chr10	119177911	119177965	Heritable	0.139855319008789	11	11	0	0	0.140528607986962	0.983514187592976	0.491458677961772	0.491458677961772
BA_only	dlpfc	AA	psi	chr10_119281742_119282136	chr10	119281742	119282136	Non-heritable	0.0567857311348315	12	12	0	0	0.0473180980195923	0.965169280975899	0.936842389252163	0.936842389252163
BA_only	dlpfc	AA	psi	chr10_119505532_119506181	chr10	119505532	119506181	Non-heritable	0.0619232975198494	12	12	0	0	0.0203254817840499	0.937471330046326	0.74297774430125	0.74297774430125
BA_only	dlpfc	AA	psi	chr10_119544001_119544328	chr10	119544001	119544328	Non-heritable	0.0995403960273729	19	19	0	0	0.0235863560612188	0.938601319666735	0.547645614890529	-0.547645614890529
BA_only	dlpfc	AA	psi	chr10_1200396_1201144	chr10	1200396	1201144	Non-heritable	0.0787827465422814	37	37	0	0	0.00767272161394701	0.910387368662337	1.21883398764248	1.21883398764248
BA_only	dlpfc	AA	psi	chr10_120127763_120128561	chr10	120127763	120128561	Heritable	0.383333358827975	3	3	0	0	0.13354362121935	0.983121796071726	0.118310787774556	-0.118310787774556
BA_only	dlpfc	AA	psi	chr10_120458413_120459432	chr10	120458413	120459432	Non-heritable	0.0738435337182759	11	11	0	0	0.0796686895709037	0.975916731712867	1.32019673511159	1.32019673511159
BA_only	dlpfc	AA	psi	chr10_120793356_120794188	chr10	120793356	120794188	Heritable	0.559342019253146	34	34	0	0	0.0702935238274752	0.974728442504075	3.85362162787157	3.85362162787157
BA_only	dlpfc	AA	psi	chr10_120842467_120844112	chr10	120842467	120844112	Heritable	0.473765061044435	33	33	0	0	0.0319093192357205	0.956275662905093	1.61228802907876	-1.61228802907876
BA_only	dlpfc	AA	psi	chr10_120917025_120917304	chr10	120917025	120917304	Heritable	0.141022411297343	32	32	0	0	0.0246276168287535	0.940801330047403	1.70537971457052	1.70537971457052
BA_only	dlpfc	AA	psi	chr10_120946002_120946937	chr10	120946002	120946937	Heritable	0.134785702135507	25	25	0	0	0.00222362827703993	0.835766611939429	1.30394206810969	-1.30394206810969
BA_only	dlpfc	AA	psi	chr10_120949951_120950403	chr10	120949951	120950403	Non-heritable	0.0971132417970835	27	27	0	0	0.0827749212712659	0.976707024674945	1.30352390592784	-1.30352390592784
BA_only	dlpfc	AA	psi	chr10_121131637_121132159	chr10	121131637	121132159	Heritable	0.136274284517414	7	7	0	0	0.0116333215698705	0.922523684442139	0.941988318011637	-0.941988318011637
BA_only	dlpfc	AA	psi	chr10_121523188_121524929	chr10	121523188	121524929	Heritable	0.143419821874452	73	73	0	0	0.00530016917309397	0.895495179855464	1.98664536376921	-1.98664536376921
BA_only	dlpfc	AA	psi	chr10_121567264_121567576	chr10	121567264	121567576	Non-heritable	0.0537235444837149	73	73	0	0	0.020456711416552	0.937471330046326	2.19118548474296	-2.19118548474296
BA_only	dlpfc	AA	psi	chr10_121590629_121591140	chr10	121590629	121591140	Heritable	0.11355919206731	73	73	0	0	0.0173836056270712	0.937471330046326	3.05385016677761	-3.05385016677761
BA_only	dlpfc	AA	psi	chr10_121647891_121649053	chr10	121647891	121649053	Non-heritable	0.0360538066253373	92	92	0	0	0.01158786668627	0.922120160379426	2.1106073332652	-2.1106073332652
BA_only	dlpfc	AA	psi	chr10_122162833_122162995	chr10	122162833	122162995	Heritable	0.168910067795018	84	84	0	0	0.00565515540467523	0.899446835314209	6.0358957837609	6.0358957837609
BA_only	dlpfc	AA	psi	chr10_122331747_122331987	chr10	122331747	122331987	Non-heritable	0.0595131525895325	30	30	0	0	0.0540315670059873	0.968504899205	1.31463906047591	-1.31463906047591
BA_only	dlpfc	AA	psi	chr10_122376167_122376616	chr10	122376167	122376616	Heritable	0.15493336564552	32	32	0	0	0.0745701044930082	0.974728442504075	2.72300931852336	2.72300931852336
BA_only	dlpfc	AA	psi	chr10_122463676_122465399	chr10	122463676	122465399	Non-heritable	0.0681614149064591	20	20	0	0	0.0330131187476254	0.958094287586888	1.40393872786607	1.40393872786607
BA_only	dlpfc	AA	psi	chr10_122556753_122557384	chr10	122556753	122557384	Heritable	0.634198380915427	13	13	0	0	0.0467300282060392	0.964795904872774	1.16462527737019	1.16462527737019
BA_only	dlpfc	AA	psi	chr10_122818163_122818926	chr10	122818163	122818926	Heritable	0.151387891830318	45	45	0	0	0.024819967632294	0.941044649026168	2.48578106335578	2.48578106335578
BA_only	dlpfc	AA	psi	chr10_122879180_122879362	chr10	122879180	122879362	Heritable	0.114798568640472	42	42	0	0	0.028417096225627	0.949361679958577	1.60892752177616	1.60892752177616
BA_only	dlpfc	AA	psi	chr10_123735749_123737344	chr10	123735749	123737344	Heritable	0.599054610396844	76	76	0	0	0.029564451556203	0.950567171548412	2.22813888643221	2.22813888643221
BA_only	dlpfc	AA	psi	chr10_123991414_123992458	chr10	123991414	123992458	Non-heritable	0.0947781272133667	10	10	0	0	0.106343233757648	0.981001547522363	0.320966861463536	-0.320966861463536
BA_only	dlpfc	AA	psi	chr10_124020577_124021379	chr10	124020577	124021379	Non-heritable	0.093604766340952	9	9	0	0	0.0250450483716087	0.941818003493268	1.92135148082417	1.92135148082417
BA_only	dlpfc	AA	psi	chr10_1240284_1240639	chr10	1240284	1240639	Heritable	0.138365887596099	37	37	0	0	0.011572998461964	0.922120160379426	1.05245671192779	-1.05245671192779
BA_only	dlpfc	AA	psi	chr10_12405523_12406088	chr10	12405523	12406088	Non-heritable	0.0330896074875181	24	24	0	0	0.0284645709521312	0.949361679958577	1.09051758957133	1.09051758957133
BA_only	dlpfc	AA	psi	chr10_124521572_124522122	chr10	124521572	124522122	Heritable	0.117536592376629	14	14	0	0	0.122020193334729	0.982428487710507	0.875203014077715	-0.875203014077715
BA_only	dlpfc	AA	psi	chr10_124534221_124534481	chr10	124534221	124534481	Heritable	0.543936852984483	15	15	0	0	0.0579678724940798	0.969906769101292	0.784661697349972	-0.784661697349972
BA_only	dlpfc	AA	psi	chr10_124588930_124590377	chr10	124588930	124590377	Heritable	0.116306144959461	15	15	0	0	0.0798608376761505	0.975916731712867	0.796898523814912	-0.796898523814912
BA_only	dlpfc	AA	psi	chr10_124604764_124606579	chr10	124604764	124606579	Heritable	0.130603206059959	14	14	0	0	0.0175934257838485	0.937471330046326	1.06891030697218	-1.06891030697218
BA_only	dlpfc	AA	psi	chr10_124609810_124609984	chr10	124609810	124609984	Heritable	0.120011930242716	14	14	0	0	0.0818322390265733	0.976308993586517	1.20538364471966	-1.20538364471966
BA_only	dlpfc	AA	psi	chr10_124671024_124671151	chr10	124671024	124671151	Non-heritable	0.0520867325255667	8	8	0	0	0.0907104828125194	0.979506106227117	0.665622623217672	-0.665622623217672
BA_only	dlpfc	AA	psi	chr10_124671596_124673098	chr10	124671596	124673098	Heritable	0.130825323569808	8	8	0	0	0.056025426841184	0.969415435268088	0.855932925594572	-0.855932925594572
BA_only	dlpfc	AA	psi	chr10_124704303_124704872	chr10	124704303	124704872	Heritable	0.128657559465179	8	8	0	0	0.0499246793517846	0.96648398856601	1.06023928314501	-1.06023928314501
BA_only	dlpfc	AA	psi	chr10_124724288_124724992	chr10	124724288	124724992	Non-heritable	0.0827594839570743	8	8	0	0	0.0618568064993449	0.973156105849528	0.831332227831292	-0.831332227831292
BA_only	dlpfc	AA	psi	chr10_125000488_125001539	chr10	125000488	125001539	Heritable	0.191249042675218	13	13	0	0	0.00866399796441334	0.913057658340243	0.656206327142844	0.656206327142844
BA_only	dlpfc	AA	psi	chr10_125007049_125007597	chr10	125007049	125007597	Heritable	0.154332846940394	13	13	0	0	0.00757970662486615	0.910333852544726	1.60229931797652	-1.60229931797652
BA_only	dlpfc	AA	psi	chr10_125153004_125157778	chr10	125153004	125157778	Non-heritable	0.0823428759196982	12	12	0	0	0.0258722513093429	0.943067627763921	2.60952910471214	-2.60952910471214
BA_only	dlpfc	AA	psi	chr10_125773909_125774417	chr10	125773909	125774417	Heritable	0.118541135707915	96	96	0	0	0.0173421722597158	0.937471330046326	1.2916448470298	1.2916448470298
BA_only	dlpfc	AA	psi	chr10_125844438_125845172	chr10	125844438	125845172	Non-heritable	0.0852913310735228	95	95	0	0	0.000637296090022524	0.675182769061562	2.47726879910714	-2.47726879910714
BA_only	dlpfc	AA	psi	chr10_125885248_125888328	chr10	125885248	125888328	Heritable	0.117981556413425	96	96	0	0	0.0253041292809423	0.94224519478662	1.10119463110709	1.10119463110709
BA_only	dlpfc	AA	psi	chr10_125894157_125895050	chr10	125894157	125895050	Heritable	0.105198533816272	96	96	0	0	0.0167654068611025	0.937471330046326	1.76007733041742	1.76007733041742
BA_only	dlpfc	AA	psi	chr10_125895355_125896740	chr10	125895355	125896740	Heritable	0.110023483219879	96	96	0	0	0.0276913279512242	0.947402625262153	1.32643887821767	-1.32643887821767
BA_only	dlpfc	AA	psi	chr10_125898569_125899776	chr10	125898569	125899776	Heritable	0.116344078608454	96	96	0	0	0.0269267101501161	0.946464688488685	1.41834337785257	-1.41834337785257
BA_only	dlpfc	AA	psi	chr10_125901779_125902367	chr10	125901779	125902367	Heritable	0.104229027938971	96	96	0	0	0.00605701019439973	0.905666011416783	2.24087806473004	-2.24087806473004
BA_only	dlpfc	AA	psi	chr10_125904847_125906472	chr10	125904847	125906472	Non-heritable	0.0996398751074266	96	96	0	0	0.0199204096050888	0.937471330046326	1.55786493779108	-1.55786493779108
BA_only	dlpfc	AA	psi	chr10_125907494_125909000	chr10	125907494	125909000	Non-heritable	0.0598308021561669	96	96	0	0	0.0146138629522304	0.933861291635691	1.586012838362	1.586012838362
BA_only	dlpfc	AA	psi	chr10_125913839_125919366	chr10	125913839	125919366	Non-heritable	0.0837730340317758	95	95	0	0	0.0123103769254055	0.925576572258434	1.73321413973549	-1.73321413973549
BA_only	dlpfc	AA	psi	chr10_12634644_12634785	chr10	12634644	12634785	Non-heritable	0.0375544427023056	1	1	0	0	0.853243861803175	0.999077762827893	0.00331949976949808	0.00331949976949808
BA_only	dlpfc	AA	psi	chr10_1263856_1264684	chr10	1263856	1264684	Non-heritable	0.0970799083307213	33	33	0	0	0.0667956900918344	0.973635823817586	1.18074101847307	1.18074101847307
BA_only	dlpfc	AA	psi	chr10_126561992_126562390	chr10	126561992	126562390	Non-heritable	0.0822673846265034	32	32	0	0	0.019297079917548	0.937471330046326	2.5937184869473	-2.5937184869473
BA_only	dlpfc	AA	psi	chr10_126668019_126670761	chr10	126668019	126670761	Heritable	0.10027063238768	30	30	0	0	0.0107307008197802	0.919342021482524	1.76651579062885	-1.76651579062885
BA_only	dlpfc	AA	psi	chr10_126838199_126839549	chr10	126838199	126839549	Non-heritable	0.0917831623953879	6	6	0	0	0.0325510571986095	0.958013030033412	2.02195948289855	2.02195948289855
BA_only	dlpfc	AA	psi	chr10_126881904_126882244	chr10	126881904	126882244	Heritable	0.358258637165408	6	6	0	0	0.0707174576801156	0.974728442504075	0.207206252914008	0.207206252914008
BA_only	dlpfc	AA	psi	chr10_126939640_126940176	chr10	126939640	126940176	Non-heritable	0.0991782586461389	7	7	0	0	0.161236816836293	0.985688526090879	0.545739415957979	-0.545739415957979
BA_only	dlpfc	AA	psi	chr10_127395592_127396182	chr10	127395592	127396182	Heritable	0.124371702496934	1	1	0	0	0.553461919851808	0.995032634357783	0.23002651043441	-0.23002651043441
BA_only	dlpfc	AA	psi	chr10_128221808_128222359	chr10	128221808	128222359	Non-heritable	0.0831295508802586	9	9	0	0	0.041232550515202	0.96359698315851	1.70672161931314	1.70672161931314
BA_only	dlpfc	AA	psi	chr10_128287619_128288673	chr10	128287619	128288673	Heritable	0.135162411369787	9	9	0	0	0.169421366378876	0.98595171812323	0.786628303589489	0.786628303589489
BA_only	dlpfc	AA	psi	chr10_128470937_128471209	chr10	128470937	128471209	Non-heritable	0.0719732466067357	2	2	0	0	0.197882560648531	0.988696568222855	0.383994259620416	-0.383994259620416
BA_only	dlpfc	AA	psi	chr10_128590664_128591548	chr10	128590664	128591548	Heritable	0.397417999876426	1	1	0	0	0.346401996174827	0.992723575393244	0.24463968057289	-0.24463968057289
BA_only	dlpfc	AA	psi	chr10_128776755_128776900	chr10	128776755	128776900	Non-heritable	0.0871505709091364	10	10	0	0	0.0573994637130387	0.969906769101292	0.828318646112445	0.828318646112445
BA_only	dlpfc	AA	psi	chr10_128854630_128855200	chr10	128854630	128855200	Heritable	0.315613326800204	12	12	0	0	0.0410238486005141	0.96359698315851	0.87204288426631	-0.87204288426631
BA_only	dlpfc	AA	psi	chr10_128929162_128930242	chr10	128929162	128930242	Heritable	0.113889571444058	12	12	0	0	0.0498652988154659	0.96648398856601	0.762783770661271	0.762783770661271
BA_only	dlpfc	AA	psi	chr10_128960361_128960883	chr10	128960361	128960883	Heritable	0.102466967819593	12	12	0	0	0.0201034886249485	0.937471330046326	1.02475968262642	-1.02475968262642
BA_only	dlpfc	AA	psi	chr10_1293510_1293977	chr10	1293510	1293977	Heritable	0.115232879387888	24	24	0	0	0.0301769121783749	0.953520925013153	1.43167576023053	-1.43167576023053
BA_only	dlpfc	AA	psi	chr10_129418643_129418949	chr10	129418643	129418949	Non-heritable	0.080221502354519	11	11	0	0	0.0527240667106601	0.968179773563887	0.899457470081013	-0.899457470081013
BA_only	dlpfc	AA	psi	chr10_129845129_129845562	chr10	129845129	129845562	Heritable	0.133141625938772	4	4	0	0	0.455493006311021	0.993674200038604	0.30344389281012	0.30344389281012
BA_only	dlpfc	AA	psi	chr10_129899128_129899425	chr10	129899128	129899425	Non-heritable	0.0915585801266422	7	7	0	0	0.230377625990348	0.989804195091049	0.562282273208065	0.562282273208065
BA_only	dlpfc	AA	psi	chr10_130254296_130255266	chr10	130254296	130255266	Heritable	0.520972748909891	20	20	0	0	8.89500420246071e-05	0.373764149164071	2.5151473628133	-2.5151473628133
BA_only	dlpfc	AA	psi	chr10_130300957_130301960	chr10	130300957	130301960	Non-heritable	0.0874923372675916	20	20	0	0	0.00768840940134273	0.910387368662337	1.5685751922668	1.5685751922668
BA_only	dlpfc	AA	psi	chr10_130360703_130361145	chr10	130360703	130361145	Non-heritable	0.0574205133721907	19	19	0	0	0.0113332100675862	0.921574876239559	2.53121209129817	-2.53121209129817
BA_only	dlpfc	AA	psi	chr10_130409241_130409527	chr10	130409241	130409527	Non-heritable	0.0759047175157469	16	16	0	0	0.0830055149812186	0.976783708807106	2.12243813499992	2.12243813499992
BA_only	dlpfc	AA	psi	chr10_130481308_130481673	chr10	130481308	130481673	Non-heritable	0.0536994585254308	16	16	0	0	0.0411786374437336	0.96359698315851	1.56379295393845	-1.56379295393845
BA_only	dlpfc	AA	psi	chr10_130741156_130741393	chr10	130741156	130741393	Non-heritable	0.0950074280444626	4	4	0	0	0.0536745917408445	0.968371996477605	1.32134609715537	1.32134609715537
BA_only	dlpfc	AA	psi	chr10_131041457_131041913	chr10	131041457	131041913	Non-heritable	0.0689237920957067	7	7	0	0	0.158685708341453	0.985537443148151	0.744305944279943	0.744305944279943
BA_only	dlpfc	AA	psi	chr10_131109389_131109669	chr10	131109389	131109669	Non-heritable	0.0481805241703963	7	7	0	0	0.0312818976271694	0.95515894120583	1.27981263233865	-1.27981263233865
BA_only	dlpfc	AA	psi	chr10_131145669_131146175	chr10	131145669	131146175	Non-heritable	0.0724529954349101	7	7	0	0	0.1269405718786	0.982622574851752	0.919208630570176	-0.919208630570176
BA_only	dlpfc	AA	psi	chr10_131438238_131438711	chr10	131438238	131438711	Non-heritable	0.0763526517672771	2	2	0	0	0.0625741321605955	0.973156105849528	0.605857431393346	0.605857431393346
BA_only	dlpfc	AA	psi	chr10_131453232_131453788	chr10	131453232	131453788	Non-heritable	0.0981062522895944	2	2	0	0	0.0168617211872057	0.937471330046326	0.866495944500365	0.866495944500365
BA_only	dlpfc	AA	psi	chr10_1316184_1316659	chr10	1316184	1316659	Non-heritable	0.078884717639483	22	22	0	0	0.12963506618712	0.982768258554603	1.04393545202263	-1.04393545202263
