chr	start	end	nearest_gene_id	distance
chr1	7199543	7201067	ENSG00000171735.21	0
chr1	7706144	7706487	ENSG00000171735.21	0
chr1	7784874	7785043	ENSG00000049246.15	0
chr1	7827027	7827241	ENSG00000236266.2	0
chr1	8137897	8138058	ENSG00000238290.2	0
chr1	9039370	9039907	ENSG00000142583.18	0
chr1	9248084	9248567	ENSG00000049239.13	0
chr1	9536906	9537277	ENSG00000171612.7	2187
chr1	10808714	10809518	ENSG00000130940.15	12063
chr1	11011769	11011964	ENSG00000120948.19	379
chr1	11454021	11454559	ENSG00000299102.1	0
chr1	11476972	11478185	ENSG00000204624.8	969
chr1	11896737	11897151	ENSG00000285646.3	10788
chr1	13701035	13701163	ENSG00000116731.23	0
chr1	13750927	13752102	ENSG00000116731.23	0
chr1	14125827	14126407	ENSG00000189337.17	0
chr1	14134517	14135565	ENSG00000189337.17	0
chr1	14599937	14601457	ENSG00000189337.17	0
chr1	14731265	14732446	ENSG00000189337.17	0
chr1	15196284	15196611	ENSG00000171729.14	0
chr1	15253711	15254827	ENSG00000142621.21	0
chr1	15833188	15833485	ENSG00000179743.5	0
chr1	16064132	16064916	ENSG00000185519.9	0
chr1	16106279	16108428	ENSG00000142627.13	15908
chr1	16207487	16207662	ENSG00000142632.17	0
chr1	16484034	16484461	ENSG00000080947.16	0
chr1	16520424	16520739	ENSG00000233421.6	0
chr1	16521273	16521459	ENSG00000233421.6	0
chr1	16677941	16679765	ENSG00000291072.2	0
chr1	16680528	16680679	ENSG00000291072.2	0
chr1	16692112	16692686	ENSG00000268869.9	0
chr1	16696492	16696721	ENSG00000268869.9	0
chr1	16759018	16759197	ENSG00000186715.12	0
chr1	16861851	16861959	ENSG00000302843.1	0
chr1	16888682	16889016	ENSG00000238142.5	0
chr1	16889666	16890019	ENSG00000238142.5	0
chr1	17118055	17118431	ENSG00000117115.13	0
chr1	18575331	18576780	ENSG00000225478.2	18633
chr1	18761423	18762619	ENSG00000009709.13	12556
chr1	18783847	18785106	ENSG00000009709.13	34980
chr1	18903477	18903668	ENSG00000310349.1	105
chr1	19273960	19274490	ENSG00000211454.16	0
chr1	19439545	19439850	ENSG00000077549.19	0
chr1	19441126	19441778	ENSG00000306329.1	0
chr1	20481839	20483536	ENSG00000162545.6	0
chr1	20617625	20618910	ENSG00000158825.6	0
chr1	21360848	21361562	ENSG00000296859.1	12953
chr1	21437342	21437847	ENSG00000295832.1	0
chr1	21503689	21504183	ENSG00000162551.14	5213
chr1	21539857	21540110	ENSG00000162551.14	0
chr1	21914818	21915410	ENSG00000142798.20	0
chr1	22011556	22012964	ENSG00000142789.20	0
chr1	22428505	22429005	ENSG00000184677.18	0
chr1	22593281	22593705	ENSG00000070886.12	0
chr1	22952946	22953512	ENSG00000215906.9	0
chr1	23169227	23169585	ENSG00000169641.16	0
chr1	23837747	23838029	ENSG00000117305.15	0
chr1	23868757	23869201	ENSG00000179163.12	466
chr1	23882533	23883186	ENSG00000188822.8	0
chr1	24893270	24893881	ENSG00000020633.19	5629
chr1	24970107	24970231	ENSG00000261025.2	0
chr1	25245558	25246073	ENSG00000117616.18	0
chr1	25266473	25268669	ENSG00000261349.1	0
chr1	25283296	25283709	ENSG00000187010.21	0
chr1	25320968	25321458	ENSG00000187010.21	0
chr1	26133882	26134837	ENSG00000309933.1	7409
chr1	26200416	26201763	ENSG00000188782.9	0
chr1	26473659	26474531	ENSG00000198830.13	0
chr1	27576313	27576470	ENSG00000126705.15	0
chr1	27725107	27725322	ENSG00000287244.2	0
chr1	27772337	27772643	ENSG00000117758.14	575
chr1	27935874	27936073	ENSG00000130768.15	0
chr1	28246521	28247076	ENSG00000270605.2	0
chr1	28247766	28248101	ENSG00000271398.1	197
chr1	28437440	28438410	ENSG00000204138.13	0
chr1	28775613	28775862	ENSG00000198492.16	5837
chr1	29202467	29202721	ENSG00000116353.16	0
chr1	29259291	29259576	ENSG00000060656.20	0
chr1	29766542	29767494	ENSG00000284676.1	0
chr1	30553170	30554365	ENSG00000289710.1	22289
chr1	30782854	30783403	ENSG00000306105.1	407
chr1	31154207	31154704	ENSG00000308292.1	0
chr1	31181415	31181650	ENSG00000084628.10	0
chr1	31181886	31182081	ENSG00000084628.10	0
chr1	31199817	31200289	ENSG00000084628.10	0
chr1	31586742	31587570	ENSG00000142910.16	0
chr1	31755859	31756150	ENSG00000121753.13	0
chr1	31944235	31944347	ENSG00000184007.22	0
chr1	32239783	32240003	ENSG00000220785.10	0
chr1	32447991	32448176	ENSG00000304771.1	0
chr1	32470923	32471079	ENSG00000273274.2	0
chr1	32695052	32695379	ENSG00000162520.15	0
chr1	33307461	33307502	ENSG00000225313.6	0
chr1	33428860	33429904	ENSG00000134686.21	0
chr1	34638860	34643963	ENSG00000287703.1	0
chr1	34764553	34766740	ENSG00000255811.1	0
chr1	35210764	35211778	ENSG00000201868.1	14701
chr1	35640523	35640760	ENSG00000126067.12	0
chr1	35642565	35642893	ENSG00000126067.12	1038
chr1	36400715	36401547	ENSG00000297367.1	0
chr1	37411495	37412868	ENSG00000233621.4	0
chr1	37690862	37691411	ENSG00000116922.15	0
chr1	37995612	37996039	ENSG00000183386.11	724
chr1	38605413	38605815	ENSG00000295881.1	0
chr1	38782436	38782950	ENSG00000284632.2	0
chr1	38783743	38784367	ENSG00000284632.2	0
chr1	39108573	39109418	ENSG00000127603.32	0
chr1	39233416	39234444	ENSG00000287422.1	0
chr1	39515600	39515881	ENSG00000237624.1	0
chr1	39770382	39771485	ENSG00000198754.5	0
chr1	39799200	39799849	ENSG00000284719.4	0
chr1	40133184	40133395	ENSG00000226745.2	0
chr1	40450951	40451202	ENSG00000187801.15	0
chr1	41382016	41383488	ENSG00000204060.8	0
chr1	41919809	41920708	ENSG00000127124.16	0
chr1	42785020	42785100	ENSG00000274386.6	0
chr1	42959843	42960047	ENSG00000283973.3	0
chr1	43532409	43532623	ENSG00000142949.17	0
chr1	43558494	43558706	ENSG00000142949.17	0
chr1	44103459	44103777	ENSG00000271647.1	0
chr1	44332161	44332773	ENSG00000117419.16	0
chr1	44617452	44618065	ENSG00000187147.19	0
chr1	44738303	44739090	ENSG00000142945.13	727
chr1	44820443	44820649	ENSG00000117425.15	0
chr1	46135204	46136016	ENSG00000227857.3	0
chr1	46539407	46540188	ENSG00000269956.3	0
chr1	47435074	47435318	ENSG00000307814.1	359
chr1	47443293	47443597	ENSG00000186564.6	2601
chr1	47593682	47594130	ENSG00000309980.1	7241
chr1	47711237	47711493	ENSG00000227947.3	7207
chr1	47726936	47727120	ENSG00000227947.3	22906
chr1	47983605	47983870	ENSG00000269113.4	0
chr1	50417657	50418088	ENSG00000142700.12	0
chr1	50428378	50428549	ENSG00000225767.2	0
chr1	50952107	50952369	ENSG00000185104.21	0
chr1	50970975	50971135	ENSG00000123080.12	0
chr1	50976125	50976511	ENSG00000299346.1	0
chr1	50978790	50979366	ENSG00000299324.1	0
chr1	51730226	51730609	ENSG00000117859.19	0
chr1	52633724	52633886	ENSG00000182183.15	0
chr1	53136262	53136791	ENSG00000162383.13	0
chr1	53197734	53198066	ENSG00000157184.7	0
chr1	54727111	54729958	ENSG00000243725.7	0
chr1	54801550	54801801	ENSG00000006555.11	226
chr1	54805974	54806254	ENSG00000162398.12	0
chr1	54885946	54886066	ENSG00000116133.13	0
chr1	54951148	54951484	ENSG00000143001.7	0
chr1	56410499	56411151	ENSG00000284686.1	0
chr1	56983212	56984293	ENSG00000236341.2	0
chr1	57344377	57344764	ENSG00000173406.16	0
chr1	58584196	58585709	ENSG00000299892.1	0
chr1	58596767	58597339	ENSG00000283445.2	0
chr1	58779925	58781246	ENSG00000177606.9	0
chr1	59815680	59815805	ENSG00000134709.13	0
chr1	59927665	59928023	ENSG00000134716.11	891
chr1	60071479	60072923	ENSG00000162598.13	0
chr1	60867788	60868077	ENSG00000162599.18	0
chr1	61132312	61132900	ENSG00000162599.18	0
chr1	62783338	62783542	ENSG00000125703.15	589
chr1	63368563	63368657	ENSG00000088035.18	0
chr1	64472076	64472398	ENSG00000158966.16	0
chr1	64504131	64504893	ENSG00000158966.16	0
chr1	64664023	64664698	ENSG00000158966.16	0
chr1	65310725	65311385	ENSG00000290094.2	0
chr1	65549458	65551066	ENSG00000116678.20	0
chr1	65667170	65668088	ENSG00000116678.20	25610
chr1	65993108	65993417	ENSG00000184588.18	0
chr1	66753056	66753329	ENSG00000152760.10	0
chr1	66923838	66924050	ENSG00000152763.17	0
chr1	66931569	66932276	ENSG00000198160.15	0
chr1	67134602	67134819	ENSG00000203963.12	0
chr1	68050722	68051790	ENSG00000162595.8	0
chr1	68957107	68958710	ENSG00000294169.1	0
chr1	70078299	70078858	ENSG00000033122.21	0
chr1	71046417	71046754	ENSG00000050628.21	0
chr1	72324264	72324382	ENSG00000227016.5	0
chr1	72334743	72334842	ENSG00000227016.5	0
chr1	72636079	72636981	ENSG00000225087.3	0
chr1	73081181	73085823	ENSG00000229636.2	18968
chr1	75124767	75127832	ENSG00000224127.1	0
chr1	75723147	75724049	ENSG00000297240.1	0
chr1	75725706	75726145	ENSG00000117054.15	0
chr1	75788104	75789240	ENSG00000137955.16	0
chr1	75796688	75797172	ENSG00000057468.7	0
chr1	76075539	76076146	ENSG00000184005.12	0
chr1	76279488	76280155	ENSG00000184005.12	0
chr1	76642224	76644875	ENSG00000272855.1	4884
chr1	76741672	76742071	ENSG00000295874.1	0
chr1	76745519	76746585	ENSG00000295874.1	3408
chr1	76765862	76766256	ENSG00000237552.2	0
chr1	76971240	76972211	ENSG00000117069.15	0
chr1	77283579	77285013	ENSG00000154027.19	0
chr1	77687940	77688475	ENSG00000036549.13	4520
chr1	78650228	78651574	ENSG00000137965.11	0
chr1	78723852	78725699	ENSG00000235400.1	23373
chr1	78884708	78885289	ENSG00000162618.15	4474
chr1	79959597	79961108	ENSG00000285409.1	6624
chr1	80040959	80041540	ENSG00000285409.1	0
chr1	80142516	80143381	ENSG00000277670.1	18154
chr1	80337932	80339487	ENSG00000225598.1	33876
chr1	80382105	80382549	ENSG00000225598.1	7483
chr1	82495217	82496515	ENSG00000233290.5	0
chr1	82688286	82689660	ENSG00000233290.5	0
chr1	83121915	83122107	ENSG00000233008.9	0
chr1	83735677	83737491	ENSG00000233008.9	0
chr1	83752782	83753967	ENSG00000233008.9	0
chr1	83861117	83861397	ENSG00000303457.1	0
chr1	83996652	83998253	ENSG00000137941.17	0
chr1	84164260	84164917	ENSG00000142875.21	0
chr1	84297758	84297956	ENSG00000294213.1	0
chr1	84388756	84389395	ENSG00000240520.8	0
chr1	84996350	84996579	ENSG00000153898.13	0
chr1	86503382	86504117	ENSG00000299045.1	0
chr1	87101310	87102347	ENSG00000267561.2	0
chr1	87147566	87148783	ENSG00000267272.5	0
chr1	87151921	87152630	ENSG00000267272.5	0
chr1	87336112	87336991	ENSG00000143013.13	0
chr1	88991521	88991959	ENSG00000213516.10	0
chr1	88993642	88994174	ENSG00000307222.1	0
chr1	89128571	89130267	ENSG00000286802.2	0
chr1	89197769	89199339	ENSG00000284734.2	0
chr1	90356206	90358663	ENSG00000287372.2	19278
chr1	90707852	90708386	ENSG00000300064.1	0
chr1	90731591	90732470	ENSG00000287076.2	0
chr1	90833348	90834889	ENSG00000233593.13	0
chr1	90839177	90840943	ENSG00000285532.2	0
chr1	92785850	92786077	ENSG00000067208.17	0
chr1	92876411	92877406	ENSG00000154511.12	0
chr1	92959833	92960054	ENSG00000154511.12	0
chr1	93178156	93178742	ENSG00000117500.13	0
chr1	93850855	93850917	ENSG00000260464.1	1915
chr1	95232696	95233398	ENSG00000226026.8	0
chr1	96803883	96804871	ENSG00000117569.20	0
chr1	98044182	98044304	ENSG00000297473.1	0
chr1	99038652	99040272	ENSG00000232825.4	0
chr1	99383778	99384434	ENSG00000117600.14	74187
chr1	99733000	99733578	ENSG00000156869.14	0
chr1	100568376	100569135	ENSG00000230402.3	0
chr1	101308338	101309011	ENSG00000303021.1	0
chr1	101520485	101520880	ENSG00000301910.1	67404
chr1	102358962	102359189	ENSG00000233359.3	0
chr1	102774810	102775274	ENSG00000230864.2	0
chr1	103334700	103335087	ENSG00000302502.1	57898
chr1	104778855	104780616	ENSG00000308659.1	160066
chr1	104877446	104879500	ENSG00000308659.1	61182
chr1	105218807	105220946	ENSG00000285981.1	186441
chr1	106080662	106081371	ENSG00000230932.2	0
chr1	107020940	107022971	ENSG00000302874.1	0
chr1	107479102	107480690	ENSG00000162631.20	0
chr1	107994003	107994649	ENSG00000230489.3	0
chr1	107995049	107995324	ENSG00000230489.3	0
chr1	108000438	108001090	ENSG00000230489.3	0
chr1	108017681	108019538	ENSG00000230489.3	0
chr1	108198827	108199610	ENSG00000085491.17	0
chr1	108660646	108660706	ENSG00000162639.16	0
chr1	108695706	108695999	ENSG00000134186.12	0
chr1	108715589	108716682	ENSG00000143107.10	0
chr1	108852098	108852687	ENSG00000162641.20	0
chr1	108876067	108876386	ENSG00000121957.15	0
chr1	109089046	109090249	ENSG00000273382.1	0
chr1	109113111	109113371	ENSG00000179902.13	0
chr1	109394534	109395968	ENSG00000134243.12	0
chr1	109643583	109643961	ENSG00000309177.1	0
chr1	109644426	109644549	ENSG00000309177.1	329
chr1	109656688	109656961	ENSG00000168765.19	0
chr1	109686983	109687554	ENSG00000213366.13	0
chr1	109711624	109712633	ENSG00000134201.12	0
chr1	109832457	109833139	ENSG00000228420.2	0
chr1	109912042	109912747	ENSG00000184371.14	0
chr1	110620343	110620697	ENSG00000177301.16	0
chr1	111039750	111040957	ENSG00000252760.1	876
chr1	111516463	111517187	ENSG00000121933.19	0
chr1	112391787	112392515	ENSG00000299457.1	0
chr1	112397474	112398027	ENSG00000143079.15	0
chr1	112640626	112641659	ENSG00000116489.13	0
chr1	112706191	112706376	ENSG00000271810.5	0
chr1	112742715	112743662	ENSG00000234790.1	4432
chr1	112854504	112855314	ENSG00000226419.10	0
chr1	112954071	112954860	ENSG00000155380.13	0
chr1	113388822	113389238	ENSG00000303143.1	0
chr1	114582270	114582474	ENSG00000175984.16	373
chr1	114854753	114855066	ENSG00000198765.12	0
chr1	114875329	114875670	ENSG00000198765.12	0
chr1	115148081	115148582	ENSG00000303558.1	84
chr1	115564350	115565269	ENSG00000232185.1	0
chr1	115688704	115688992	ENSG00000173218.15	0
chr1	115840278	115841093	ENSG00000177551.5	0
chr1	115930141	115930640	ENSG00000303689.1	0
chr1	115977288	115978319	ENSG00000163393.13	0
chr1	116138029	116138499	ENSG00000173212.5	0
chr1	116189151	116191677	ENSG00000235933.3	0
chr1	116363927	116364736	ENSG00000287217.2	1978
chr1	116534194	116535010	ENSG00000116815.16	0
chr1	116570016	116570130	ENSG00000116815.16	0
chr1	117061088	117061284	ENSG00000116830.12	0
chr1	117215956	117216870	ENSG00000134258.18	4995
chr1	118151250	118151525	ENSG00000155761.14	0
chr1	118184254	118184819	ENSG00000155761.14	0
chr1	118978811	118979138	ENSG00000092607.15	0
chr1	119141071	119141193	ENSG00000231365.8	0
chr1	119674016	119675536	ENSG00000092621.13	0
chr1	120848376	120848451	ENSG00000308507.1	0
chr1	120952307	120952443	ENSG00000226067.8	0
chr1	120953059	120953171	ENSG00000226067.8	0
chr1	121016854	121016997	ENSG00000290904.2	0
chr1	121020735	121021729	ENSG00000290904.2	0
chr1	121047399	121048494	ENSG00000291135.2	0
chr1	121179504	121179645	ENSG00000188610.12	0
chr1	121396368	121397047	ENSG00000227082.4	0
chr1	121418433	121419189	ENSG00000227082.4	0
chr1	121518468	121518892	ENSG00000228826.4	0
chr1	121520023	121520203	ENSG00000231752.9	0
chr1	143540243	143540364	ENSG00000203825.4	1403
chr1	143542320	143543798	ENSG00000203825.4	0
chr1	143626918	143629613	ENSG00000179571.10	0
chr1	143633777	143635598	ENSG00000179571.10	0
chr1	143641474	143642510	ENSG00000179571.10	5832
chr1	143644309	143647209	ENSG00000202167.1	4840
chr1	143648176	143660535	ENSG00000202167.1	0
chr1	143662807	143665997	ENSG00000303408.1	0
chr1	143666687	143668564	ENSG00000303408.1	0
chr1	143669613	143670236	ENSG00000303408.1	0
chr1	143674624	143676446	ENSG00000303408.1	0
chr1	143691257	143693211	ENSG00000294936.1	0
chr1	143704404	143708174	ENSG00000207349.1	4784
chr1	143717388	143718348	ENSG00000252826.1	2161
chr1	143731026	143733522	ENSG00000302060.1	0
chr1	143735406	143735735	ENSG00000302060.1	0
chr1	143736084	143737134	ENSG00000302060.1	0
chr1	143738201	143738916	ENSG00000232721.4	0
chr1	143831683	143832154	ENSG00000307137.1	0
chr1	143966798	143967162	ENSG00000263513.6	0
chr1	144552345	144552570	ENSG00000303695.1	0
chr1	145168704	145168837	ENSG00000290867.2	0
chr1	145486825	145487037	ENSG00000287374.2	0
chr1	145487791	145488406	ENSG00000287374.2	0
chr1	145919761	145920090	ENSG00000211451.14	0
chr1	145993952	145995087	ENSG00000265972.6	0
chr1	146039936	146040327	ENSG00000168509.20	3189
chr1	146051557	146051733	ENSG00000287190.2	0
chr1	146052522	146052796	ENSG00000233396.10	0
chr1	146376488	146376565	ENSG00000287978.2	0
chr1	146378035	146378435	ENSG00000287978.2	0
chr1	146386411	146386475	ENSG00000287978.2	0
chr1	146393943	146394111	ENSG00000295103.1	0
chr1	146932382	146932644	ENSG00000306987.1	0
chr1	146933096	146934263	ENSG00000306987.1	0
chr1	147173225	147173534	ENSG00000237188.6	0
chr1	147391092	147391469	ENSG00000278811.5	0
chr1	147471455	147472270	ENSG00000278811.5	0
chr1	148013468	148013927	ENSG00000274372.6	0
chr1	148015400	148015682	ENSG00000274372.6	0
chr1	148038487	148038800	ENSG00000206585.1	0
chr1	148059155	148059227	ENSG00000299329.1	0
chr1	148061041	148061256	ENSG00000299329.1	0
chr1	148150830	148151001	ENSG00000263956.8	0
chr1	148158352	148162239	ENSG00000227733.13	0
chr1	148246619	148247254	ENSG00000227700.1	0
chr1	148318949	148319413	ENSG00000238107.2	0
chr1	148328561	148330002	ENSG00000238107.2	0
chr1	148353604	148354832	ENSG00000299363.1	0
chr1	148361227	148362991	ENSG00000207340.1	0
chr1	148387646	148388342	ENSG00000278596.1	0
chr1	148529267	148529337	ENSG00000274020.6	0
chr1	148679673	148679735	ENSG00000301230.1	0
chr1	149123083	149123970	ENSG00000294231.1	0
chr1	149162891	149163000	ENSG00000201699.1	0
chr1	149712491	149713551	ENSG00000290790.2	0
chr1	149740425	149740553	ENSG00000290790.2	0
chr1	150151257	150151588	ENSG00000023902.14	0
chr1	150214433	150214661	ENSG00000310465.1	775
chr1	150309957	150310441	ENSG00000306339.1	174
chr1	150874542	150874666	ENSG00000143437.21	0
chr1	150925469	150925916	ENSG00000295171.1	0
chr1	151070122	151070173	ENSG00000197622.13	0
chr1	151130655	151130987	ENSG00000261168.1	0
chr1	151190581	151190840	ENSG00000163159.15	0
chr1	151764163	151764458	ENSG00000249602.1	0
chr1	152188602	152189549	ENSG00000236427.3	0
chr1	152262553	152265099	ENSG00000236427.3	0
chr1	152417065	152419841	ENSG00000236427.3	0
chr1	152621399	152622611	ENSG00000185962.1	222
chr1	152626480	152629324	ENSG00000185962.1	3376
chr1	152720585	152723466	ENSG00000304363.1	0
chr1	152763210	152764175	ENSG00000203786.7	1153
chr1	153107199	153108736	ENSG00000301576.1	0
chr1	153260644	153261015	ENSG00000301414.1	0
chr1	153262198	153262349	ENSG00000301414.1	0
chr1	153531690	153532668	ENSG00000238279.4	651
chr1	153617268	153618362	ENSG00000189334.9	281
chr1	153637375	153638063	ENSG00000160679.14	0
chr1	153968534	153968809	ENSG00000143578.16	0
chr1	154218741	154219686	ENSG00000143612.21	0
chr1	154273367	154273561	ENSG00000143575.16	0
chr1	154418547	154418727	ENSG00000160712.13	0
chr1	154434530	154434704	ENSG00000160712.13	0
chr1	154936113	154936228	ENSG00000163344.6	0
chr1	155140995	155141090	ENSG00000179085.8	399
chr1	155230913	155232549	ENSG00000236675.1	0
chr1	155294693	155294835	ENSG00000143627.19	0
chr1	155689641	155695885	ENSG00000132676.16	0
chr1	155696974	155697289	ENSG00000132676.16	0
chr1	156021564	156021692	ENSG00000285677.3	0
chr1	156053561	156053721	ENSG00000160803.8	0
chr1	156150350	156150710	ENSG00000196189.14	0
chr1	156161790	156161990	ENSG00000196189.14	0
chr1	156437655	156438134	ENSG00000299282.1	0
chr1	156619156	156620129	ENSG00000132702.13	0
chr1	156642783	156643599	ENSG00000272405.1	0
chr1	156664878	156665324	ENSG00000229953.2	3374
chr1	156907953	156908899	ENSG00000187800.14	0
chr1	157046780	157047005	ENSG00000132694.20	0
chr1	157074156	157074326	ENSG00000224520.2	0
chr1	157164412	157164783	ENSG00000290592.2	6332
chr1	157278744	157280525	ENSG00000271736.3	0
chr1	157992102	157992948	ENSG00000183853.18	324
chr1	158130180	158131572	ENSG00000306650.1	0
chr1	158212100	158214229	ENSG00000176320.3	8144
chr1	158495946	158496398	ENSG00000236656.2	1058
chr1	158744886	158746429	ENSG00000307040.1	525
chr1	158882859	158884206	ENSG00000229849.1	0
chr1	159010400	159011331	ENSG00000163565.20	0
chr1	160099482	160100469	ENSG00000162729.14	538
chr1	160399840	160399975	ENSG00000162738.8	588
chr1	160722500	160722959	ENSG00000303180.1	9490
chr1	160985050	160985430	ENSG00000158769.19	9780
chr1	161038128	161039217	ENSG00000215845.11	0
chr1	161177962	161178306	ENSG00000158850.15	0
chr1	161200531	161201546	ENSG00000158864.13	0
chr1	161313615	161313827	ENSG00000297068.1	0
chr1	161378932	161379370	ENSG00000236484.2	0
chr1	161425764	161427396	ENSG00000283360.1	0
chr1	161439592	161439870	ENSG00000283317.1	0
chr1	161442826	161443878	ENSG00000283360.1	0
chr1	161457625	161460085	ENSG00000283360.1	0
chr1	161472416	161472596	ENSG00000283360.1	1892
chr1	161524840	161525127	ENSG00000173110.8	0
chr1	161529600	161529765	ENSG00000298116.1	0
chr1	161532039	161533270	ENSG00000273112.1	0
chr1	161605773	161606236	ENSG00000310471.1	0
chr1	161611241	161613311	ENSG00000310476.1	0
chr1	161620716	161624310	ENSG00000162747.13	0
chr1	161626110	161627068	ENSG00000162747.13	0
chr1	161764916	161765344	ENSG00000226889.5	0
chr1	161962369	161963001	ENSG00000118217.7	0
chr1	162137316	162139675	ENSG00000198929.13	0
chr1	162368587	162369162	ENSG00000254706.3	0
chr1	162497267	162497478	ENSG00000152332.16	0
chr1	164562781	164564226	ENSG00000185630.20	0
chr1	165114139	165114557	ENSG00000162761.14	87309
chr1	165632567	165632825	ENSG00000143198.13	0
chr1	166883803	166883913	ENSG00000295096.1	4091
chr1	166920636	166921456	ENSG00000143195.13	0
chr1	166973380	166974552	ENSG00000143195.13	0
chr1	167042732	167043284	ENSG00000227907.2	9195
chr1	167045283	167045785	ENSG00000227907.2	6694
chr1	167555938	167558067	ENSG00000305739.1	0
chr1	167630787	167631135	ENSG00000198771.11	0
chr1	167716695	167716836	ENSG00000197965.12	4355
chr1	167820757	167820900	ENSG00000232194.2	0
chr1	168056189	168056436	ENSG00000224837.1	0
chr1	168227860	168228801	ENSG00000213064.10	0
chr1	169107976	169108957	ENSG00000143153.14	0
chr1	169586706	169587743	ENSG00000198734.12	117
chr1	169711472	169712286	ENSG00000188404.10	0
chr1	170530681	170531261	ENSG00000231407.7	0
chr1	171080976	171082077	ENSG00000231424.4	0
chr1	171606786	171607564	ENSG00000283683.2	0
chr1	171780524	171780854	ENSG00000010165.20	805
chr1	171782424	171782524	ENSG00000010165.20	0
chr1	173050580	173051352	ENSG00000120337.10	0
chr1	173475787	173476206	ENSG00000203739.7	0
chr1	173870148	173870496	ENSG00000185278.16	0
chr1	174445825	174446189	ENSG00000152061.24	0
chr1	174802377	174802547	ENSG00000152061.24	0
chr1	174989222	174990835	ENSG00000152061.24	0
chr1	175104329	175106153	ENSG00000120332.17	0
chr1	175191827	175191933	ENSG00000235750.10	0
chr1	175743677	175744386	ENSG00000116147.19	81
chr1	176058620	176059716	ENSG00000143207.21	0
chr1	177161292	177163733	ENSG00000152092.16	0
chr1	177180649	177181066	ENSG00000198797.7	0
chr1	177182484	177182679	ENSG00000198797.7	0
chr1	178095488	178096011	ENSG00000075391.18	0
chr1	178532595	178533026	ENSG00000240021.10	0
chr1	179294506	179295004	ENSG00000057252.13	0
chr1	179361277	179364288	ENSG00000162779.22	1431
chr1	179447515	179449175	ENSG00000236539.3	0
chr1	179460090	179461699	ENSG00000162779.22	0
chr1	180213339	180213974	ENSG00000116260.17	9308
chr1	180505820	180506439	ENSG00000230124.8	2865
chr1	180911681	180911849	ENSG00000294697.1	0
