chromA	startA	endA	chromB	startB	endB	overlap	lenA	lenB	pctA	pctB	reciprocal
1	143652062	143655752	1	143652327	143654781	2454	3690	2454	66.5040650406504	100.0	66.5040650406504
1	143666997	143668253	1	143667154	143668095	941	1256	941	74.92038216560509	100.0	74.92038216560509
1	143691449	143691907	1	143691257	143691988	458	458	731	100.0	62.653898768809846	62.653898768809846
1	143717480	143718348	1	143717513	143718157	644	868	644	74.19354838709677	100.0	74.19354838709677
1	143966798	143967472	1	143966798	143967162	364	674	364	54.00593471810089	100.0	54.00593471810089
1	146486493	146486634	1	146486290	146486628	135	141	338	95.74468085106383	39.94082840236686	39.94082840236686
1	146932851	146933347	1	146932524	146933347	496	496	823	100.0	60.267314702308624	60.267314702308624
1	148328866	148330037	1	148328866	148329840	974	1171	974	83.17677198975235	100.0	83.17677198975235
1	148361239	148362991	1	148361764	148362684	920	1752	920	52.51141552511416	100.0	52.51141552511416
1	152188602	152189261	1	152188737	152189293	524	659	556	79.5144157814871	94.24460431654677	79.5144157814871
1	152720585	152723230	1	152721053	152723025	1972	2645	1972	74.55576559546314	100.0	74.55576559546314
1	155231398	155232386	1	155231089	155231988	590	988	899	59.716599190283404	65.62847608453838	59.716599190283404
1	155690930	155691682	1	155691000	155695885	682	752	4885	90.69148936170212	13.961105424769704	13.961105424769704
1	155694890	155695588	1	155691000	155695885	698	698	4885	100.0	14.28863868986694	14.28863868986694
1	156619216	156619934	1	156619156	156619934	718	718	778	100.0	92.2879177377892	92.2879177377892
1	157278817	157279954	1	157278965	157279842	877	1137	877	77.13280562884785	100.0	77.13280562884785
1	158212100	158213293	1	158212502	158214229	791	1193	1727	66.30343671416597	45.801968731905035	45.801968731905035
1	160985050	160985277	1	160985050	160985506	227	227	456	100.0	49.780701754385966	49.780701754385966
1	161200320	161201679	1	161200531	161201421	890	1359	890	65.48933038999265	100.0	65.48933038999265
1	161378932	161379527	1	161379022	161379370	348	595	348	58.4873949579832	100.0	58.4873949579832
1	161442957	161443817	1	161442826	161443878	860	860	1052	100.0	81.74904942965779	81.74904942965779
1	161458558	161459274	1	161457625	161459489	716	716	1864	100.0	38.412017167381975	38.412017167381975
1	161524770	161525233	1	161524787	161525303	446	463	516	96.32829373650108	86.43410852713178	86.43410852713178
1	173870148	173870397	1	173870148	173870397	249	249	249	100.0	100.0	100.0
1	179361590	179364390	1	179361590	179364257	2667	2800	2667	95.25	100.0	95.25
1	181090513	181090951	1	181090534	181090839	305	438	305	69.63470319634703	100.0	69.63470319634703
1	185403145	185405070	1	185402979	185404583	1438	1925	1604	74.7012987012987	89.6508728179551	74.7012987012987
1	201505617	201506323	1	201505617	201506223	606	706	606	85.8356940509915	100.0	85.8356940509915
1	201730925	201731533	1	201730925	201731267	342	608	342	56.25	100.0	56.25
1	202123855	202124186	1	202123533	202124434	331	331	901	100.0	36.736958934517205	36.736958934517205
1	204872057	204872959	1	204871441	204873465	902	902	2024	100.0	44.565217391304344	44.565217391304344
1	205046121	205049344	1	205045588	205049473	3223	3223	3885	100.0	82.96010296010296	82.96010296010296
1	205849356	205850886	1	205849356	205851356	1530	1530	2000	100.0	76.5	76.5
1	207668958	207669381	1	207669168	207669461	213	423	293	50.35460992907801	72.6962457337884	50.35460992907801
1	207669896	207669933	1	207669806	207669933	37	37	127	100.0	29.133858267716533	29.133858267716533
1	207751031	207751443	1	207751031	207751443	412	412	412	100.0	100.0	100.0
1	212415357	212416390	1	212415506	212416026	520	1033	520	50.33881897386253	100.0	50.33881897386253
1	221738870	221740234	1	221738870	221740234	1364	1364	1364	100.0	100.0	100.0
1	223392968	223394019	1	223393105	223393882	777	1051	777	73.92959086584206	100.0	73.92959086584206
1	223993657	223993867	1	223993657	223993867	210	210	210	100.0	100.0	100.0
1	228635583	228635669	1	228635354	228635757	86	86	403	100.0	21.339950372208435	21.339950372208435
1	228736914	228741277	1	228737077	228740015	2938	4363	2938	67.33898693559478	100.0	67.33898693559478
1	234356684	234357513	1	234356684	234357513	829	829	829	100.0	100.0	100.0
1	240492809	240493484	1	240492998	240493391	393	675	393	58.22222222222222	100.0	58.22222222222222
1	243101394	243102151	1	243101394	243102151	757	757	757	100.0	100.0	100.0
1	245652647	245653455	1	245652831	245653310	479	808	479	59.28217821782178	100.0	59.28217821782178
1	247127298	247128072	1	247127684	247128304	388	774	620	50.129198966408275	62.58064516129033	50.129198966408275
1	247518036	247518614	1	247518125	247518531	406	578	406	70.24221453287197	100.0	70.24221453287197
1	247530658	247531185	1	247530431	247531132	474	527	701	89.94307400379506	67.61768901569187	67.61768901569187
1	247783420	247785859	1	247782427	247785470	2050	2439	3043	84.05084050840509	67.36772921459087	67.36772921459087
1	247936918	247938282	1	247937024	247938282	1258	1364	1258	92.22873900293254	100.0	92.22873900293254
1	248704256	248709141	1	248704256	248708882	4626	4885	4626	94.69805527123849	100.0	94.69805527123849
10	394179	395006	10	394104	395006	827	827	902	100.0	91.68514412416852	91.68514412416852
10	484557	484715	10	484557	485380	158	158	823	100.0	19.19805589307412	19.19805589307412
10	604847	605485	10	604879	605309	430	638	430	67.39811912225704	100.0	67.39811912225704
10	607617	609110	10	607746	609092	1346	1493	1346	90.15405224380441	100.0	90.15405224380441
10	614207	615448	10	614590	615862	858	1241	1272	69.13779210314263	67.45283018867924	67.45283018867924
10	622905	623353	10	621990	623230	325	448	1240	72.54464285714286	26.209677419354836	26.209677419354836
10	625953	626239	10	625953	626149	196	286	196	68.53146853146853	100.0	68.53146853146853
10	626969	627872	10	627055	627650	595	903	595	65.89147286821705	100.0	65.89147286821705
10	628469	628813	10	628469	628908	344	344	439	100.0	78.35990888382688	78.35990888382688
10	635320	635777	10	635099	635895	457	457	796	100.0	57.41206030150754	57.41206030150754
10	639459	640088	10	639602	639940	338	629	338	53.73608903020668	100.0	53.73608903020668
10	654387	655290	10	654387	655678	903	903	1291	100.0	69.94577846630519	69.94577846630519
10	662991	664555	10	662816	664443	1452	1564	1627	92.8388746803069	89.2440073755378	89.2440073755378
10	788865	790472	10	789003	790015	1012	1607	1012	62.97448662103298	100.0	62.97448662103298
10	1034873	1035406	10	1034873	1035605	533	533	732	100.0	72.81420765027322	72.81420765027322
10	1180946	1181204	10	1180946	1181329	258	258	383	100.0	67.36292428198433	67.36292428198433
10	1187063	1188048	10	1187120	1187817	697	985	697	70.76142131979695	100.0	70.76142131979695
10	1199980	1201244	10	1200396	1201077	681	1264	681	53.87658227848101	100.0	53.87658227848101
10	1363360	1363564	10	1363289	1363566	204	204	277	100.0	73.6462093862816	73.6462093862816
10	1368615	1370342	10	1368685	1370342	1657	1727	1657	95.94672843080487	100.0	95.94672843080487
10	1468534	1469432	10	1468534	1469622	898	898	1088	100.0	82.53676470588235	82.53676470588235
10	1663869	1664161	10	1663909	1664249	252	292	340	86.3013698630137	74.11764705882354	74.11764705882354
10	2501305	2501928	10	2501272	2501888	583	623	616	93.57945425361156	94.64285714285714	93.57945425361156
10	2922413	2922512	10	2922229	2922620	99	99	391	100.0	25.31969309462916	25.31969309462916
10	3107217	3107978	10	3107217	3107813	596	761	596	78.3180026281209	100.0	78.3180026281209
10	3169278	3169900	10	3169278	3169900	622	622	622	100.0	100.0	100.0
10	3270561	3271406	10	3270561	3271148	587	845	587	69.46745562130178	100.0	69.46745562130178
10	3399040	3399328	10	3399040	3399328	288	288	288	100.0	100.0	100.0
10	3406529	3406977	10	3406529	3406977	448	448	448	100.0	100.0	100.0
10	3570574	3570958	10	3570574	3570958	384	384	384	100.0	100.0	100.0
10	4315990	4316347	10	4315723	4316782	357	357	1059	100.0	33.711048158640224	33.711048158640224
10	5616636	5617111	10	5616580	5616943	307	475	363	64.63157894736841	84.57300275482093	64.63157894736841
10	6247180	6247732	10	6247220	6247732	512	552	512	92.7536231884058	100.0	92.7536231884058
10	6581249	6582005	10	6581249	6582138	756	756	889	100.0	85.03937007874016	85.03937007874016
10	10461260	10461564	10	10461260	10462899	304	304	1639	100.0	18.547895057962172	18.547895057962172
10	11339172	11340095	10	11339305	11340056	751	923	751	81.36511375947995	100.0	81.36511375947995
10	11379599	11380217	10	11379673	11380201	528	618	528	85.43689320388349	100.0	85.43689320388349
10	11742894	11742998	10	11742869	11742966	72	104	97	69.23076923076923	74.22680412371135	69.23076923076923
10	12405523	12406195	10	12405620	12405965	345	672	345	51.33928571428571	100.0	51.33928571428571
10	12728599	12728756	10	12728341	12728949	157	157	608	100.0	25.822368421052634	25.822368421052634
10	13158386	13158651	10	13158419	13158558	139	265	139	52.45283018867924	100.0	52.45283018867924
10	13706957	13707953	10	13707040	13707953	913	996	913	91.66666666666666	100.0	91.66666666666666
10	14563682	14565291	10	14563542	14565464	1609	1609	1922	100.0	83.71488033298647	83.71488033298647
10	14567822	14571491	10	14567994	14571074	3080	3669	3080	83.94657944944126	100.0	83.94657944944126
10	14580845	14581211	10	14580087	14581194	349	366	1107	95.3551912568306	31.526648599819328	31.526648599819328
10	14973926	14974465	10	14973726	14974318	392	539	592	72.72727272727273	66.21621621621621	66.21621621621621
10	21175095	21175433	10	21175160	21175433	273	338	273	80.76923076923077	100.0	80.76923076923077
10	21515638	21515885	10	21515695	21515885	190	247	190	76.92307692307693	100.0	76.92307692307693
10	22479238	22480204	10	22479441	22480081	640	966	640	66.25258799171843	100.0	66.25258799171843
10	23096650	23096854	10	23096650	23096895	204	204	245	100.0	83.26530612244898	83.26530612244898
10	23345250	23345483	10	23345250	23345483	233	233	233	100.0	100.0	100.0
10	24783706	24784633	10	24783728	24784440	712	927	712	76.80690399137	100.0	76.80690399137
10	24790167	24791332	10	24790167	24791249	1082	1165	1082	92.87553648068669	100.0	92.87553648068669
10	25717280	25718423	10	25717498	25718091	593	1143	593	51.88101487314086	100.0	51.88101487314086
10	25893437	25894521	10	25893150	25894521	1084	1084	1371	100.0	79.06637490882568	79.06637490882568
10	26452796	26453912	10	26453167	26453912	745	1116	745	66.75627240143369	100.0	66.75627240143369
10	26945215	26946928	10	26945501	26947281	1427	1713	1780	83.3041447752481	80.16853932584269	80.16853932584269
10	27252244	27253002	10	27252369	27252984	615	758	615	81.13456464379946	100.0	81.13456464379946
10	27319031	27320381	10	27319170	27320404	1211	1350	1234	89.70370370370371	98.13614262560777	89.70370370370371
10	27413420	27414515	10	27413523	27414302	779	1095	779	71.14155251141553	100.0	71.14155251141553
10	28812610	28815026	10	28812410	28815026	2416	2416	2616	100.0	92.35474006116208	92.35474006116208
10	28897041	28898046	10	28897041	28898358	1005	1005	1317	100.0	76.30979498861048	76.30979498861048
10	28924809	28925617	10	28924992	28925432	440	808	440	54.45544554455446	100.0	54.45544554455446
10	30212177	30213779	10	30212333	30213779	1446	1602	1446	90.2621722846442	100.0	90.2621722846442
10	30597080	30597759	10	30597080	30597459	379	679	379	55.81737849779087	100.0	55.81737849779087
10	30781444	30782007	10	30781641	30782007	366	563	366	65.0088809946714	100.0	65.0088809946714
10	33259280	33259651	10	33259007	33259530	250	371	523	67.38544474393531	47.801147227533455	47.801147227533455
10	33333527	33333891	10	33333527	33333891	364	364	364	100.0	100.0	100.0
10	33556471	33557045	10	33556471	33556967	496	574	496	86.41114982578398	100.0	86.41114982578398
10	33790825	33791907	10	33790725	33792015	1082	1082	1290	100.0	83.87596899224806	83.87596899224806
10	38401902	38402323	10	38401902	38402378	421	421	476	100.0	88.4453781512605	88.4453781512605
10	42177952	42178135	10	42177911	42179463	183	183	1552	100.0	11.791237113402062	11.791237113402062
10	42367116	42368146	10	42367154	42369565	992	1030	2411	96.31067961165049	41.14475321443384	41.14475321443384
10	43350553	43351176	10	43350553	43351398	623	623	845	100.0	73.72781065088758	73.72781065088758
10	43409977	43410161	10	43409915	43410161	184	184	246	100.0	74.79674796747967	74.79674796747967
10	44292429	44292637	10	44292429	44292547	118	208	118	56.730769230769226	100.0	56.730769230769226
10	44863812	44864483	10	44864074	44864483	409	671	409	60.95380029806259	100.0	60.95380029806259
10	45330123	45331457	10	45328429	45331457	1334	1334	3028	100.0	44.055482166446495	44.055482166446495
10	45600383	45601265	10	45600383	45601265	882	882	882	100.0	100.0	100.0
10	46267857	46269368	10	46267744	46269368	1511	1511	1624	100.0	93.04187192118226	93.04187192118226
10	46283446	46284151	10	46283446	46284151	705	705	705	100.0	100.0	100.0
10	46786096	46786273	10	46786160	46786273	113	177	113	63.84180790960452	100.0	63.84180790960452
10	46910877	46911768	10	46910606	46912723	891	891	2117	100.0	42.087860179499295	42.087860179499295
10	47382528	47383142	10	47381956	47383470	614	614	1514	100.0	40.554821664464995	40.554821664464995
10	48509023	48509813	10	48509254	48509650	396	790	396	50.12658227848101	100.0	50.12658227848101
10	50024391	50025357	10	50024391	50025336	945	966	945	97.82608695652173	100.0	97.82608695652173
10	50659957	50660563	10	50659996	50660499	503	606	503	83.003300330033	100.0	83.003300330033
10	52232946	52233438	10	52232077	52233363	417	492	1286	84.7560975609756	32.426127527216174	32.426127527216174
10	52778255	52779168	10	52778255	52779168	913	913	913	100.0	100.0	100.0
10	58203284	58205253	10	58203347	58204751	1404	1969	1404	71.30523108176739	100.0	71.30523108176739
10	58517488	58519997	10	58517488	58519240	1752	2509	1752	69.82861697887604	100.0	69.82861697887604
10	61867277	61868187	10	61867277	61868187	910	910	910	100.0	100.0	100.0
10	62924362	62924737	10	62924362	62924737	375	375	375	100.0	100.0	100.0
10	62992270	62992777	10	62992270	62992566	296	507	296	58.38264299802761	100.0	58.38264299802761
10	65053953	65054225	10	65053953	65054112	159	272	159	58.45588235294118	100.0	58.45588235294118
10	67386978	67387488	10	67386476	67387529	510	510	1053	100.0	48.433048433048434	48.433048433048434
10	69242928	69243339	10	69243050	69243396	289	411	346	70.31630170316302	83.52601156069365	70.31630170316302
10	69319742	69320065	10	69319803	69320004	201	323	201	62.22910216718266	100.0	62.22910216718266
10	69491901	69492997	10	69492261	69492862	601	1096	601	54.83576642335767	100.0	54.83576642335767
10	69866703	69867032	10	69866703	69867032	329	329	329	100.0	100.0	100.0
10	71985163	71987096	10	71985080	71986980	1817	1933	1900	93.99896533885152	95.63157894736842	93.99896533885152
10	72086351	72087085	10	72086351	72087157	734	734	806	100.0	91.06699751861042	91.06699751861042
10	72542471	72542891	10	72542471	72543064	420	420	593	100.0	70.82630691399663	70.82630691399663
10	73365062	73366748	10	73365365	73366639	1274	1686	1274	75.56346381969158	100.0	75.56346381969158
10	73729353	73729487	10	73729361	73729449	88	134	88	65.67164179104478	100.0	65.67164179104478
10	75029843	75030516	10	75029882	75030425	543	673	543	80.68350668647845	100.0	80.68350668647845
10	75071770	75072228	10	75071894	75072228	334	458	334	72.92576419213974	100.0	72.92576419213974
10	75396059	75397471	10	75396084	75397602	1387	1412	1518	98.22946175637394	91.37022397891963	91.37022397891963
10	75405624	75407537	10	75406316	75407608	1221	1913	1292	63.82645060115003	94.5046439628483	63.82645060115003
10	77635489	77635989	10	77635130	77636042	500	500	912	100.0	54.824561403508774	54.824561403508774
10	78176758	78177042	10	78176801	78177042	241	284	241	84.85915492957746	100.0	84.85915492957746
10	79059918	79060590	10	79060192	79061728	398	672	1536	59.226190476190474	25.911458333333332	25.911458333333332
10	79239423	79239620	10	79239499	79240137	121	197	638	61.42131979695431	18.96551724137931	18.96551724137931
10	79409689	79409966	10	79408760	79409984	277	277	1224	100.0	22.630718954248366	22.630718954248366
10	79440753	79443652	10	79441249	79443262	2013	2899	2013	69.43773715074163	100.0	69.43773715074163
10	80204639	80204942	10	80203860	80204792	153	303	932	50.495049504950494	16.416309012875534	16.416309012875534
10	80450411	80450884	10	80450311	80451948	473	473	1637	100.0	28.89431887599267	28.89431887599267
10	80535746	80536417	10	80535746	80536351	605	671	605	90.1639344262295	100.0	90.1639344262295
10	83172630	83176146	10	83174150	83176146	1996	3516	1996	56.76905574516496	100.0	56.76905574516496
10	86389053	86389166	10	86388993	86389166	113	113	173	100.0	65.3179190751445	65.3179190751445
10	86665652	86669625	10	86665394	86669511	3859	3973	4117	97.13063176440977	93.73330094729172	93.73330094729172
10	86712051	86712459	10	86712094	86712498	365	408	404	89.4607843137255	90.34653465346535	89.4607843137255
10	89836832	89836999	10	89836832	89837112	167	167	280	100.0	59.64285714285714	59.64285714285714
10	91411520	91412547	10	91411582	91412547	965	1027	965	93.96299902629016	100.0	93.96299902629016
10	91796431	91796829	10	91796377	91797023	398	398	646	100.0	61.60990712074303	61.60990712074303
10	92592149	92592593	10	92592198	92592551	353	444	353	79.5045045045045	100.0	79.5045045045045
10	95230355	95231350	10	95230021	95231243	888	995	1222	89.2462311557789	72.66775777414075	72.66775777414075
10	95559376	95559945	10	95559376	95559844	468	569	468	82.24956063268893	100.0	82.24956063268893
10	97688213	97688803	10	97688213	97688803	590	590	590	100.0	100.0	100.0
10	98405491	98405985	10	98405491	98405985	494	494	494	100.0	100.0	100.0
10	100348146	100351725	10	100348146	100351386	3240	3579	3240	90.52808046940486	100.0	90.52808046940486
10	100621189	100622124	10	100621288	100622124	836	935	836	89.41176470588236	100.0	89.41176470588236
10	100932348	100932948	10	100931759	100932948	600	600	1189	100.0	50.462573591253154	50.462573591253154
10	101008138	101008841	10	101008138	101008841	703	703	703	100.0	100.0	100.0
10	102433115	102433216	10	102433070	102433216	101	101	146	100.0	69.17808219178082	69.17808219178082
10	102853856	102854030	10	102853856	102854041	174	174	185	100.0	94.05405405405406	94.05405405405406
10	103473315	103473668	10	103473434	103473776	234	353	342	66.28895184135978	68.42105263157895	66.28895184135978
10	103715214	103716229	10	103715573	103716553	656	1015	980	64.63054187192118	66.93877551020408	64.63054187192118
10	103727172	103727988	10	103727172	103728093	816	816	921	100.0	88.59934853420195	88.59934853420195
10	103852988	103853706	10	103852988	103853980	718	718	992	100.0	72.37903225806451	72.37903225806451
10	104275213	104276126	10	104275213	104275792	579	913	579	63.41730558598029	100.0	63.41730558598029
10	104330393	104331648	10	104330899	104331648	749	1255	749	59.68127490039841	100.0	59.68127490039841
10	106735002	106737102	10	106735808	106737102	1294	2100	1294	61.61904761904762	100.0	61.61904761904762
10	111420394	111422599	10	111420394	111422599	2205	2205	2205	100.0	100.0	100.0
10	112991920	112992589	10	112991920	112992569	649	669	649	97.01046337817638	100.0	97.01046337817638
10	114046229	114046765	10	114046162	114048652	536	536	2490	100.0	21.526104417670684	21.526104417670684
10	114101563	114101884	10	114101563	114101831	268	321	268	83.48909657320873	100.0	83.48909657320873
10	116803436	116803983	10	116803517	116803983	466	547	466	85.19195612431444	100.0	85.19195612431444
10	117132784	117133767	10	117132603	117133663	879	983	1060	89.42014242115972	82.9245283018868	82.9245283018868
10	117533969	117534225	10	117533944	117534736	256	256	792	100.0	32.323232323232325	32.323232323232325
10	117536524	117536877	10	117536524	117536816	292	353	292	82.71954674220963	100.0	82.71954674220963
10	117540874	117541159	10	117540874	117541192	285	285	318	100.0	89.62264150943396	89.62264150943396
10	119505481	119506239	10	119505686	119506239	553	758	553	72.95514511873351	100.0	72.95514511873351
10	119544001	119544382	10	119544119	119544382	263	381	263	69.02887139107612	100.0	69.02887139107612
10	120127763	120128765	10	120127763	120128517	754	1002	754	75.249500998004	100.0	75.249500998004
10	120458413	120459141	10	120458214	120459480	728	728	1266	100.0	57.50394944707741	57.50394944707741
10	120843224	120843767	10	120842904	120844112	543	543	1208	100.0	44.950331125827816	44.950331125827816
10	120917794	120918293	10	120917794	120918443	499	499	649	100.0	76.88751926040062	76.88751926040062
10	120946282	120946862	10	120946349	120946768	419	580	419	72.24137931034483	100.0	72.24137931034483
10	121131637	121132159	10	121131637	121132159	522	522	522	100.0	100.0	100.0
10	121648728	121648946	10	121648171	121649015	218	218	844	100.0	25.829383886255926	25.829383886255926
10	122818512	122819028	10	122818163	122819028	516	516	865	100.0	59.65317919075145	59.65317919075145
10	123991414	123992311	10	123991414	123992449	897	897	1035	100.0	86.66666666666667	86.66666666666667
10	124521440	124522237	10	124521572	124522042	470	797	470	58.971141781681304	100.0	58.971141781681304
10	124534134	124534650	10	124534198	124534535	337	516	337	65.31007751937985	100.0	65.31007751937985
10	124589018	124589298	10	124588930	124590348	280	280	1418	100.0	19.746121297602258	19.746121297602258
10	124589832	124590474	10	124588930	124590348	516	642	1418	80.37383177570094	36.38928067700987	36.38928067700987
10	124604259	124607201	10	124604851	124606841	1990	2942	1990	67.64106050305915	100.0	67.64106050305915
10	124609762	124610274	10	124609810	124610101	291	512	291	56.8359375	100.0	56.8359375
10	124704303	124704638	10	124704065	124705029	335	335	964	100.0	34.75103734439834	34.75103734439834
10	125006983	125007563	10	125007049	125007597	514	580	548	88.62068965517241	93.7956204379562	88.62068965517241
10	125773855	125774417	10	125773885	125774417	532	562	532	94.66192170818505	100.0	94.66192170818505
10	126881623	126882350	10	126881904	126882350	446	727	446	61.34800550206327	100.0	61.34800550206327
10	127395592	127396182	10	127395406	127396182	590	590	776	100.0	76.03092783505154	76.03092783505154
10	128287744	128288212	10	128287619	128288451	468	468	832	100.0	56.25	56.25
10	128470676	128471495	10	128470661	128471453	777	819	792	94.87179487179486	98.10606060606061	94.87179487179486
10	128590664	128591548	10	128590664	128591548	884	884	884	100.0	100.0	100.0
10	129421910	129423125	10	129421724	129423028	1118	1215	1304	92.01646090534979	85.7361963190184	85.7361963190184
10	129898502	129899311	10	129898502	129899450	809	809	948	100.0	85.33755274261603	85.33755274261603
10	130254509	130255266	10	130254418	130255266	757	757	848	100.0	89.26886792452831	89.26886792452831
10	130300775	130301960	10	130300841	130302053	1119	1185	1212	94.43037974683544	92.32673267326733	92.32673267326733
10	130360878	130361168	10	130360703	130361031	153	290	328	52.758620689655174	46.646341463414636	46.646341463414636
10	131109297	131110073	10	131109389	131109871	482	776	482	62.11340206185567	100.0	62.11340206185567
10	131380210	131380648	10	131380362	131380634	272	438	272	62.10045662100456	100.0	62.10045662100456
10	131453273	131453452	10	131453299	131453519	153	179	220	85.47486033519553	69.54545454545455	69.54545454545455
10	131652521	131652686	10	131652565	131652686	121	165	121	73.33333333333333	100.0	73.33333333333333
10	131961906	131962646	10	131961969	131962441	472	740	472	63.78378378378379	100.0	63.78378378378379
10	132060122	132060536	10	132060066	132060536	414	414	470	100.0	88.08510638297872	88.08510638297872
10	132063713	132064710	10	132063614	132064652	939	997	1038	94.18254764292878	90.46242774566474	90.46242774566474
10	132078619	132079563	10	132078638	132079752	925	944	1114	97.98728813559322	83.03411131059246	83.03411131059246
10	132113319	132113956	10	132113193	132113956	637	637	763	100.0	83.4862385321101	83.4862385321101
10	132132359	132132767	10	132132039	132132695	336	408	656	82.35294117647058	51.21951219512195	51.21951219512195
10	132230251	132230502	10	132230150	132230779	251	251	629	100.0	39.90461049284579	39.90461049284579
10	132244975	132245601	10	132245095	132245456	361	626	361	57.66773162939297	100.0	57.66773162939297
10	132363969	132364783	10	132363905	132364862	814	814	957	100.0	85.0574712643678	85.0574712643678
10	132627212	132627804	10	132627333	132628305	471	592	972	79.5608108108108	48.45679012345679	48.45679012345679
10	132648140	132648315	10	132648069	132649395	175	175	1326	100.0	13.197586726998493	13.197586726998493
10	132649088	132649458	10	132648069	132649395	307	370	1326	82.97297297297297	23.15233785822021	23.15233785822021
10	132685550	132685904	10	132685184	132685904	354	354	720	100.0	49.166666666666664	49.166666666666664
10	132708430	132709023	10	132708527	132709055	496	593	528	83.6424957841484	93.93939393939394	83.6424957841484
10	132714492	132714664	10	132714345	132714698	172	172	353	100.0	48.725212464589234	48.725212464589234
10	132736227	132736554	10	132735494	132736554	327	327	1060	100.0	30.849056603773583	30.849056603773583
10	132738028	132739647	10	132738066	132739425	1359	1619	1359	83.94070413835702	100.0	83.94070413835702
10	132774628	132775474	10	132774829	132775474	645	846	645	76.24113475177306	100.0	76.24113475177306
10	132905884	132907008	10	132905884	132907085	1124	1124	1201	100.0	93.5886761032473	93.5886761032473
