chr	start	end	nearest_gene_id	distance
chr1	9580578	9580841	ENSG00000171612	0
chr1	9587739	9588107	ENSG00000188807	803
chr1	9650194	9650492	ENSG00000171608	0
chr1	9660973	9661792	ENSG00000171608	0
chr1	9674947	9675212	ENSG00000301080	0
chr1	9695418	9695790	ENSG00000171608	0
chr1	9762017	9762578	ENSG00000171603	0
chr1	9771154	9771826	ENSG00000171603	0
chr1	9782961	9784278	ENSG00000171603	0
chr1	9803631	9804406	ENSG00000171603	0
chr1	9805206	9806017	ENSG00000171603	0
chr1	9829588	9830100	ENSG00000280113	1316
chr1	9831964	9833002	ENSG00000280113	3692
chr1	9908023	9908474	ENSG00000285701	0
chr1	9919693	9920068	ENSG00000228150	0
chr1	9925738	9926651	ENSG00000228150	0
chr1	9932063	9932678	ENSG00000228150	0
chr1	9936739	9937265	ENSG00000228150	0
chr1	9941437	9941646	ENSG00000228150	0
chr1	9944227	9944329	ENSG00000228150	0
chr1	9953585	9956151	ENSG00000283611	0
chr1	9958673	9959666	ENSG00000283611	0
chr1	9962704	9962927	ENSG00000173614	0
chr1	9965640	9966365	ENSG00000173614	0
chr1	9976506	9977638	ENSG00000173614	0
chr1	9980092	9981195	ENSG00000173614	0
chr1	9986613	9987634	ENSG00000173614	1111
chr1	9994533	9995043	ENSG00000162444	2162
chr1	10003286	10004361	ENSG00000162444	0
chr1	10010565	10011044	ENSG00000162444	0
chr1	10012607	10012826	ENSG00000162444	0
chr1	10025717	10026575	ENSG00000130939	6256
chr1	10035685	10036043	ENSG00000130939	0
chr1	10094404	10094872	ENSG00000130939	0
chr1	10134198	10135208	ENSG00000130939	0
chr1	10137847	10138523	ENSG00000130939	0
chr1	10148095	10149228	ENSG00000130939	0
chr1	10150243	10151411	ENSG00000130939	0
chr1	10174008	10175854	ENSG00000130939	0
chr1	10190796	10192190	ENSG00000130939	9556
chr1	10202984	10203457	ENSG00000054523	7112
chr1	10214083	10214530	ENSG00000054523	0
chr1	10222779	10223166	ENSG00000054523	0
chr1	10243833	10244999	ENSG00000054523	0
chr1	10336171	10337188	ENSG00000054523	0
chr1	10349882	10351263	ENSG00000054523	0
chr1	10356343	10357963	ENSG00000054523	0
chr1	10360422	10360834	ENSG00000054523	0
chr1	10364235	10364499	ENSG00000054523	0
chr1	10390696	10392355	ENSG00000284642	3060
chr1	10397539	10398150	ENSG00000284642	106
chr1	10454887	10455353	ENSG00000160049	1168
chr1	10469255	10470485	ENSG00000160049	0
chr1	10486417	10487545	ENSG00000142655	0
chr1	10488724	10489270	ENSG00000142655	0
chr1	10551830	10552436	ENSG00000142655	0
chr1	10564926	10565153	ENSG00000142655	0
chr1	10570009	10570578	ENSG00000142655	0
chr1	10600141	10601185	ENSG00000307253	0
chr1	10615219	10615616	ENSG00000287727	0
chr1	10970355	10970863	ENSG00000175262	0
chr1	10982768	10984094	ENSG00000175262	691
chr1	10993276	10994210	ENSG00000215785	1478
chr1	11015664	11016381	ENSG00000120948	0
chr1	11028613	11029279	ENSG00000120948	0
chr1	11078736	11079424	ENSG00000230337	0
chr1	11095206	11095586	ENSG00000230337	0
chr1	11135191	11136871	ENSG00000198793	0
chr1	11171762	11172840	ENSG00000198793	0
chr1	11332592	11333387	ENSG00000284646	0
chr1	11381527	11382006	ENSG00000302153	0
chr1	11665247	11665854	ENSG00000116670	0
chr1	11678342	11679150	ENSG00000116670	0
chr1	11760755	11761793	ENSG00000215910	0
chr1	11909190	11909514	ENSG00000285646	0
chr1	11925291	11925852	ENSG00000116685	0
chr1	11927496	11927592	ENSG00000116685	1067
chr1	11951685	11951981	ENSG00000083444	0
chr1	11959119	11959851	ENSG00000083444	0
chr1	12017319	12017840	ENSG00000270914	10
chr1	12068550	12069166	ENSG00000120949	0
chr1	12094884	12096021	ENSG00000120949	0
chr1	12133610	12134242	ENSG00000120949	0
chr1	12159353	12159680	ENSG00000301863	5549
chr1	12330030	12330521	ENSG00000048707	0
chr1	12351376	12352277	ENSG00000048707	0
chr1	12483186	12484135	ENSG00000048707	0
chr1	12487337	12487597	ENSG00000048707	0
chr1	12515613	12516353	ENSG00000048707	3565
chr1	12605906	12606614	ENSG00000162496	0
chr1	12689515	12689706	ENSG00000226166	3202
chr1	12690775	12690852	ENSG00000226166	2056
chr1	13008978	13009164	ENSG00000274178	20174
chr1	13219762	13219847	ENSG00000279804	2847
chr1	13417527	13418198	ENSG00000204478	0
chr1	13421525	13422115	ENSG00000204478	196
chr1	13524338	13525019	ENSG00000259961	8067
chr1	13527278	13527647	ENSG00000259961	11007
chr1	13537946	13539276	ENSG00000215909	15724
chr1	13568569	13569514	ENSG00000215909	12874
chr1	13594714	13594813	ENSG00000162493	0
chr1	13670963	13672864	ENSG00000295237	0
chr1	13698991	13699210	ENSG00000116731	977
chr1	13705482	13706534	ENSG00000116731	0
chr1	13750927	13751877	ENSG00000116731	0
chr1	13881055	13881924	ENSG00000304226	7415
chr1	14145777	14146492	ENSG00000189337	0
chr1	14147501	14147688	ENSG00000189337	0
chr1	14728023	14728422	ENSG00000189337	0
chr1	15228644	15228989	ENSG00000278480	1094
chr1	15392258	15392517	ENSG00000228140	0
chr1	15396912	15397698	ENSG00000228140	0
chr1	15417957	15418430	ENSG00000142634	0
chr1	15494489	15494849	ENSG00000132906	0
chr1	15554757	15555978	ENSG00000116138	0
chr1	15564614	15565391	ENSG00000116138	0
chr1	15584165	15584303	ENSG00000116771	0
chr1	15590565	15592015	ENSG00000237301	0
chr1	15601172	15601589	ENSG00000237301	0
chr1	15611117	15611840	ENSG00000294489	0
chr1	15645726	15646601	ENSG00000197312	0
chr1	15682269	15682710	ENSG00000116786	0
chr1	15759669	15760800	ENSG00000162458	0
chr1	15773084	15773476	ENSG00000179743	0
chr1	15774944	15775768	ENSG00000179743	0
chr1	15784990	15785973	ENSG00000179743	0
chr1	15798054	15799255	ENSG00000179743	0
chr1	15813830	15815282	ENSG00000179743	0
chr1	15819248	15820381	ENSG00000179743	0
chr1	15820827	15821672	ENSG00000179743	0
chr1	15833314	15833480	ENSG00000179743	0
chr1	15904704	15905913	ENSG00000065526	0
chr1	15909921	15910110	ENSG00000065526	0
chr1	15911208	15914651	ENSG00000065526	0
chr1	15980059	15981321	ENSG00000116809	3926
chr1	15988425	15989005	ENSG00000231353	0
chr1	16074748	16074944	ENSG00000185519	1096
chr1	16107271	16108022	ENSG00000142627	16314
chr1	16136294	16137091	ENSG00000142627	0
chr1	16214940	16215771	ENSG00000291077	0
chr1	16271366	16272240	ENSG00000037637	0
chr1	16282286	16283784	ENSG00000037637	0
chr1	16295612	16296628	ENSG00000037637	0
chr1	16298595	16299353	ENSG00000037637	0
chr1	16304398	16305850	ENSG00000037637	0
chr1	16329819	16331848	ENSG00000037637	0
chr1	16337220	16338280	ENSG00000037637	0
chr1	16344615	16345796	ENSG00000037637	0
chr1	16361343	16362278	ENSG00000055070	0
chr1	16365984	16366619	ENSG00000055070	0
chr1	16370842	16371866	ENSG00000055070	0
chr1	16381706	16383236	ENSG00000055070	0
chr1	16388724	16389459	ENSG00000187144	0
chr1	16453645	16454985	ENSG00000157191	0
chr1	16678138	16678820	ENSG00000291072	0
chr1	16680528	16680679	ENSG00000291072	0
chr1	16689276	16689710	ENSG00000290849	0
chr1	16692212	16692517	ENSG00000290849	0
chr1	16712981	16713657	ENSG00000279151	0
chr1	16857775	16858870	ENSG00000058453	0
chr1	16861851	16861959	ENSG00000302843	0
chr1	16877547	16878149	ENSG00000228549	0
chr1	16942823	16943102	ENSG00000058453	0
chr1	16988654	16989294	ENSG00000226526	0
chr1	17050263	17051631	ENSG00000117118	0
chr1	17073056	17073493	ENSG00000117115	0
chr1	17118055	17118533	ENSG00000117115	0
chr1	17316099	17316562	ENSG00000159339	0
chr1	17330989	17332133	ENSG00000159339	0
chr1	17357698	17358226	ENSG00000159339	0
chr1	17445204	17445305	ENSG00000307703	3629
chr1	17449602	17450865	ENSG00000307703	8027
chr1	17457434	17458626	ENSG00000307703	15859
chr1	17461277	17461506	ENSG00000307703	19702
chr1	17464474	17465281	ENSG00000307703	22899
chr1	17478003	17478777	ENSG00000307703	36428
chr1	17482361	17482946	ENSG00000306620	37358
chr1	17483805	17485121	ENSG00000306620	35183
chr1	17495139	17495836	ENSG00000306620	24468
chr1	17500001	17500448	ENSG00000306620	19856
chr1	17513195	17514474	ENSG00000306620	5830
chr1	18502748	18503693	ENSG00000235282	9424
chr1	18784007	18784795	ENSG00000009709	35140
chr1	19183443	19184117	ENSG00000127481	0
chr1	19235957	19237014	ENSG00000230424	0
chr1	19264150	19264345	ENSG00000211454	1636
chr1	19290326	19290723	ENSG00000162482	1555
chr1	19320570	19321012	ENSG00000040487	0
chr1	19354942	19355792	ENSG00000077549	0
chr1	19503043	19504132	ENSG00000306287	0
chr1	19577950	19578802	ENSG00000235185	0
chr1	19611216	19611928	ENSG00000306350	0
chr1	19636768	19637812	ENSG00000270136	0
chr1	19698914	19699064	ENSG00000162542	0
chr1	19827378	19829228	ENSG00000235434	7875
chr1	19834654	19836650	ENSG00000235434	15151
chr1	19841440	19842744	ENSG00000235434	21937
chr1	19898596	19898959	ENSG00000169914	0
chr1	19905215	19905727	ENSG00000169914	0
chr1	20502556	20502738	ENSG00000090432	0
chr1	20516523	20519081	ENSG00000215520	6907
chr1	20549778	20550922	ENSG00000183114	1650
chr1	20579701	20580452	ENSG00000158825	8633
chr1	20596063	20596216	ENSG00000158825	0
chr1	20599595	20600321	ENSG00000158825	0
chr1	20635148	20636042	ENSG00000158828	0
chr1	20646989	20647321	ENSG00000117242	0
chr1	20743385	20744075	ENSG00000127483	0
chr1	20796536	20797056	ENSG00000127483	9212
chr1	20825322	20827306	ENSG00000075151	0
chr1	20844556	20844876	ENSG00000075151	0
chr1	20902087	20902166	ENSG00000075151	0
chr1	20909930	20910561	ENSG00000075151	0
chr1	20970631	20971144	ENSG00000075151	0
chr1	21079681	21080797	ENSG00000075151	0
chr1	21191422	21191607	ENSG00000287192	13257
chr1	21345929	21346272	ENSG00000296859	36
chr1	21394553	21396678	ENSG00000236216	1308
chr1	21437342	21437723	ENSG00000295832	0
chr1	21528488	21528898	ENSG00000162551	0
chr1	21628172	21628697	ENSG00000076864	0
chr1	21738118	21738349	ENSG00000090686	0
chr1	21744604	21747868	ENSG00000090686	0
chr1	21753477	21756437	ENSG00000090686	0
chr1	21776691	21777865	ENSG00000090686	0
chr1	21790278	21791704	ENSG00000090686	6671
chr1	21796181	21796573	ENSG00000090686	12574
chr1	21844973	21845160	ENSG00000142798	0
chr1	21851003	21851224	ENSG00000142798	0
chr1	22011620	22012964	ENSG00000142789	0
chr1	22023532	22024048	ENSG00000228397	0
chr1	22060031	22061356	ENSG00000070831	0
chr1	22427025	22427569	ENSG00000184677	1268
chr1	22435933	22436707	ENSG00000184677	0
chr1	22946514	22947479	ENSG00000215906	5563
chr1	22990903	22994463	ENSG00000297948	4603
chr1	23007701	23008147	ENSG00000227868	2686
chr1	23089586	23090193	ENSG00000169641	0
chr1	23130894	23131981	ENSG00000169641	0
chr1	23166382	23166853	ENSG00000289014	0
chr1	23185869	23186878	ENSG00000179546	5016
chr1	23240426	23241061	ENSG00000215381	3703
chr1	23293464	23294682	ENSG00000284726	3114
chr1	23336331	23336812	ENSG00000125944	0
chr1	23346583	23347452	ENSG00000125944	2246
chr1	23354515	23355685	ENSG00000125945	3762
chr1	23356561	23357063	ENSG00000125945	2384
chr1	23439963	23440834	ENSG00000088280	0
chr1	23599596	23600095	ENSG00000197880	0
chr1	23605065	23605808	ENSG00000197880	0
chr1	23622446	23623895	ENSG00000197880	0
chr1	23642248	23642884	ENSG00000197880	1673
chr1	23658674	23659439	ENSG00000229239	10854
chr1	23685821	23686699	ENSG00000304075	2082
chr1	23690342	23690661	ENSG00000304075	574
chr1	23706134	23706969	ENSG00000236810	0
chr1	23724825	23725932	ENSG00000236810	0
chr1	23738479	23740196	ENSG00000236810	0
chr1	23766169	23767598	ENSG00000236810	0
chr1	23775109	23776453	ENSG00000236810	0
chr1	23781044	23782193	ENSG00000057757	0
chr1	23827348	23828174	ENSG00000117305	0
chr1	23869360	23869743	ENSG00000188822	771
chr1	23877817	23878658	ENSG00000188822	0
chr1	23897706	23899100	ENSG00000188822	0
chr1	23940554	23941290	ENSG00000299163	7680
chr1	23953712	23954314	ENSG00000299163	0
chr1	24024375	24025470	ENSG00000225315	0
chr1	24029052	24029750	ENSG00000225315	0
chr1	24038627	24040632	ENSG00000225315	0
chr1	24076536	24076882	ENSG00000225315	0
chr1	24154095	24155112	ENSG00000185436	0
chr1	24174157	24176234	ENSG00000185436	0
chr1	24259544	24260568	ENSG00000158055	0
chr1	24461307	24461761	ENSG00000001461	0
chr1	24494975	24495446	ENSG00000286061	807
chr1	24601621	24602035	ENSG00000184454	0
chr1	24626032	24627434	ENSG00000239106	518
chr1	24680241	24680617	ENSG00000307307	0
chr1	24711086	24712333	ENSG00000307307	0
chr1	24731555	24732112	ENSG00000307325	533
chr1	24736976	24737229	ENSG00000307325	5954
chr1	24747273	24747490	ENSG00000169504	0
chr1	24755515	24756806	ENSG00000169504	0
chr1	24785579	24786103	ENSG00000169504	0
chr1	25142731	25143865	ENSG00000307250	0
chr1	25184811	25185622	ENSG00000307250	9693
chr1	25209283	25209518	ENSG00000231953	0
chr1	25277737	25277965	ENSG00000187010	0
chr1	25286890	25287071	ENSG00000187010	0
chr1	25331471	25332161	ENSG00000117616	0
chr1	25357475	25358236	ENSG00000183726	0
chr1	25411136	25414731	ENSG00000188672	0
chr1	25452307	25453401	ENSG00000204178	0
chr1	25480654	25482017	ENSG00000204178	0
chr1	25563647	25564047	ENSG00000157978	0
chr1	25586380	25586585	ENSG00000157978	0
chr1	25600992	25601870	ENSG00000157978	9791
chr1	25667254	25667999	ENSG00000117643	0
chr1	25762319	25762942	ENSG00000117643	0
chr1	25837731	25838657	ENSG00000127423	0
chr1	25857628	25858145	ENSG00000127423	0
chr1	25865584	25866572	ENSG00000236528	0
chr1	25925278	25925753	ENSG00000294284	0
chr1	25965343	25965766	ENSG00000158006	0
chr1	26116594	26117251	ENSG00000175087	0
chr1	26133484	26134837	ENSG00000309933	7011
chr1	26136178	26138021	ENSG00000309933	9705
chr1	26163304	26163837	ENSG00000197245	0
chr1	26173260	26173872	ENSG00000236782	1427
chr1	26248458	26249301	ENSG00000130695	0
chr1	26435261	26435865	ENSG00000225891	0
chr1	26440295	26441715	ENSG00000225891	0
chr1	26479759	26480404	ENSG00000198830	1549
chr1	26481261	26482153	ENSG00000198830	3051
chr1	26507360	26508277	ENSG00000294798	6629
chr1	26534673	26536193	ENSG00000117676	0
chr1	26549719	26550538	ENSG00000117676	0
chr1	26562875	26563656	ENSG00000117676	0
chr1	26591379	26592346	ENSG00000243905	896
chr1	26637449	26638594	ENSG00000299831	0
chr1	26641184	26643885	ENSG00000238316	0
chr1	26664204	26664790	ENSG00000299849	0
chr1	26681077	26682301	ENSG00000299849	0
chr1	26735974	26736858	ENSG00000117713	0
chr1	26815864	26816172	ENSG00000241188	751
chr1	26865804	26866003	ENSG00000309929	8
chr1	26866762	26867326	ENSG00000309929	966
chr1	26869176	26869599	ENSG00000309929	3380
chr1	26871822	26873077	ENSG00000142751	3054
chr1	26891607	26891810	ENSG00000198746	0
chr1	26901115	26901863	ENSG00000090273	0
chr1	26903732	26905635	ENSG00000090273	0
chr1	26917239	26917691	ENSG00000090273	0
chr1	26930782	26931138	ENSG00000090273	0
chr1	26976349	26976584	ENSG00000297103	0
chr1	26978381	26979663	ENSG00000297103	0
chr1	27052705	27053523	ENSG00000299378	0
chr1	27067900	27069035	ENSG00000299378	7216
chr1	27078006	27079070	ENSG00000299378	17322
chr1	27160804	27160938	ENSG00000090020	0
chr1	27162381	27163236	ENSG00000090020	0
chr1	27175114	27175431	ENSG00000229985	1319
chr1	27188293	27189390	ENSG00000229985	11015
chr1	27232381	27232807	ENSG00000224311	0
chr1	27246318	27247258	ENSG00000142784	0
chr1	27267440	27269006	ENSG00000142784	0
chr1	27396802	27397137	ENSG00000181773	987
chr1	27441353	27442414	ENSG00000158195	0
chr1	27443250	27444224	ENSG00000158195	0
chr1	27450207	27450788	ENSG00000158195	0
chr1	27479347	27480238	ENSG00000158195	0
chr1	27485772	27486789	ENSG00000158195	0
chr1	27496148	27496282	ENSG00000158195	5980
chr1	27693356	27695334	ENSG00000207095	0
chr1	27702039	27702918	ENSG00000225886	0
chr1	27708885	27710587	ENSG00000225886	5821
chr1	27722860	27723020	ENSG00000287244	1801
chr1	27776847	27777967	ENSG00000117758	0
chr1	27785671	27787429	ENSG00000117758	0
chr1	27789958	27791940	ENSG00000117758	0
chr1	27803721	27804294	ENSG00000117758	0
chr1	27809017	27809437	ENSG00000117758	0
chr1	27838240	27839302	ENSG00000117751	0
chr1	27842138	27842384	ENSG00000117751	0
chr1	27844606	27845321	ENSG00000117751	0
chr1	27847152	27847716	ENSG00000117751	0
chr1	27915837	27916878	ENSG00000117748	1090
chr1	27920488	27921120	ENSG00000117748	5741
chr1	28001607	28002798	ENSG00000158161	0
chr1	28007152	28007757	ENSG00000158161	0
chr1	28083249	28083514	ENSG00000158161	0
chr1	28089398	28089587	ENSG00000158161	760
chr1	28101828	28103234	ENSG00000289576	0
chr1	28165129	28165769	ENSG00000169403	0
chr1	28168206	28168338	ENSG00000169403	0
chr1	28201645	28202046	ENSG00000126698	0
chr1	28242355	28243231	ENSG00000270605	0
chr1	28245560	28247068	ENSG00000270605	0
chr1	28252788	28253422	ENSG00000271398	5219
chr1	28278294	28278561	ENSG00000130766	0
chr1	28295023	28296024	ENSG00000130766	12531
chr1	28309893	28311361	ENSG00000130772	17640
chr1	28357268	28357905	ENSG00000204138	11676
chr1	28377299	28378330	ENSG00000204138	0
chr1	28380079	28380351	ENSG00000204138	0
chr1	28394659	28396944	ENSG00000204138	0
chr1	28470552	28471330	ENSG00000204138	0
chr1	28490087	28490583	ENSG00000204138	0
chr1	28504819	28505233	ENSG00000308327	0
chr1	28533574	28534002	ENSG00000180198	0
chr1	28539498	28540627	ENSG00000180198	197
chr1	28544137	28544473	ENSG00000279443	0
chr1	28563185	28563448	ENSG00000180098	0
chr1	28575301	28576971	ENSG00000180098	0
chr1	28626889	28627750	ENSG00000120656	0
chr1	28630295	28630426	ENSG00000120656	0
chr1	28633053	28634284	ENSG00000120656	0
chr1	28638031	28638484	ENSG00000120656	0
chr1	28646690	28646993	ENSG00000229388	0
chr1	28674551	28675207	ENSG00000162419	0
chr1	28698237	28698852	ENSG00000162419	0
chr1	28712791	28713185	ENSG00000162419	0
chr1	28767539	28767718	ENSG00000198492	0
chr1	28785343	28785773	ENSG00000305996	10583
chr1	28878035	28878863	ENSG00000233427	698
chr1	28969670	28971246	ENSG00000159023	0
chr1	29010064	29010778	ENSG00000159023	0
chr1	29048035	29048250	ENSG00000159023	0
chr1	29066350	29067832	ENSG00000159023	0
chr1	29074884	29075434	ENSG00000159023	0
chr1	29107568	29107711	ENSG00000159023	0
chr1	29126965	29127358	ENSG00000253304	3061
chr1	29175974	29176230	ENSG00000116350	0
chr1	29241105	29242499	ENSG00000060656	0
chr1	29905765	29906125	ENSG00000270927	407
chr1	30972186	30972994	ENSG00000134644	0
chr1	31048664	31050213	ENSG00000134644	0
chr1	31090082	31090633	ENSG00000215900	4353
chr1	31131885	31132381	ENSG00000302667	2126
chr1	31144611	31145539	ENSG00000302667	8132
chr1	31154431	31154583	ENSG00000308292	0
chr1	31171424	31172577	ENSG00000084628	7167
chr1	31194442	31195062	ENSG00000084628	0
chr1	31196100	31197925	ENSG00000084628	0
chr1	31599962	31600791	ENSG00000142910	12275
chr1	31609109	31609721	ENSG00000305292	3441
chr1	31851925	31852288	ENSG00000203620	0
chr1	31917713	31918643	ENSG00000184007	0
chr1	31919639	31920829	ENSG00000288678	0
chr1	31941998	31942372	ENSG00000184007	0
chr1	31953433	31954249	ENSG00000300504	0
chr1	31966869	31967526	ENSG00000284702	4662
chr1	32017182	32018274	ENSG00000121774	0
chr1	32057521	32057887	ENSG00000203325	0
chr1	32082579	32082931	ENSG00000121775	0
chr1	32093775	32094416	ENSG00000121775	0
chr1	32120627	32121171	ENSG00000025800	0
chr1	32162492	32163540	ENSG00000025800	0
chr1	32293355	32294062	ENSG00000116478	0
