chr	start	end	nearest_gene_id	distance
chr1	8255224	8255824	ENSG00000301025	516
chr1	8305769	8306651	ENSG00000301006	10758
chr1	8332504	8332730	ENSG00000162426	0
chr1	8340914	8341851	ENSG00000162426	0
chr1	8403043	8403510	ENSG00000142599	0
chr1	8608217	8610106	ENSG00000142599	0
chr1	8712641	8714787	ENSG00000142599	0
chr1	8759809	8760421	ENSG00000142599	0
chr1	8774422	8775337	ENSG00000142599	0
chr1	8792533	8793113	ENSG00000142599	0
chr1	8818960	8819145	ENSG00000142599	0
chr1	8828674	8829120	ENSG00000142599	0
chr1	8853051	8853571	ENSG00000142599	4129
chr1	8877429	8877684	ENSG00000074800	0
chr1	8881629	8882750	ENSG00000201725	676
chr1	8888276	8888991	ENSG00000238249	4417
chr1	8906387	8907494	ENSG00000310107	0
chr1	8950852	8951170	ENSG00000131686	0
chr1	8966004	8966648	ENSG00000131686	0
chr1	8975419	8975943	ENSG00000131686	326
chr1	8995214	8996198	ENSG00000197241	6774
chr1	9043628	9044011	ENSG00000142583	0
chr1	9063717	9064074	ENSG00000142583	0
chr1	9108986	9110220	ENSG00000180758	0
chr1	9121130	9121246	ENSG00000180758	0
chr1	9138087	9138672	ENSG00000228526	882
chr1	9222647	9224441	ENSG00000049239	10332
chr1	9324297	9325103	ENSG00000294252	0
chr1	9362905	9363451	ENSG00000171621	0
chr1	9407927	9408758	ENSG00000307568	1854
chr1	9478805	9479334	ENSG00000296249	11007
chr1	9514747	9515640	ENSG00000235263	11210
chr1	9531061	9532420	ENSG00000171612	7044
chr1	9536906	9537435	ENSG00000171612	2029
chr1	9575475	9575741	ENSG00000171612	0
chr1	9580575	9580841	ENSG00000171612	0
chr1	9587743	9588099	ENSG00000188807	811
chr1	9660973	9661778	ENSG00000171608	0
chr1	9674947	9675302	ENSG00000301080	0
chr1	9695418	9695830	ENSG00000171608	0
chr1	9762017	9762519	ENSG00000171603	0
chr1	9771154	9771826	ENSG00000171603	0
chr1	9782969	9784278	ENSG00000171603	0
chr1	9804028	9804189	ENSG00000171603	0
chr1	9805632	9805798	ENSG00000171603	0
chr1	9829588	9830100	ENSG00000280113	1316
chr1	9832038	9832934	ENSG00000280113	3766
chr1	9908023	9908442	ENSG00000285701	0
chr1	9919819	9919959	ENSG00000228150	0
chr1	9925628	9926651	ENSG00000228150	0
chr1	9932063	9932678	ENSG00000228150	0
chr1	9936739	9937265	ENSG00000228150	0
chr1	9953597	9956232	ENSG00000283611	0
chr1	9958673	9959666	ENSG00000283611	0
chr1	9962704	9962882	ENSG00000173614	0
chr1	9965640	9966365	ENSG00000173614	0
chr1	9976506	9977638	ENSG00000173614	0
chr1	9980092	9981195	ENSG00000173614	0
chr1	9986613	9987634	ENSG00000173614	1111
chr1	9994533	9995043	ENSG00000162444	2162
chr1	10003350	10004313	ENSG00000162444	0
chr1	10010565	10011044	ENSG00000162444	0
chr1	10012607	10012826	ENSG00000162444	0
chr1	10025717	10026575	ENSG00000130939	6256
chr1	10029879	10030090	ENSG00000130939	2741
chr1	10035627	10036043	ENSG00000130939	0
chr1	10093974	10094872	ENSG00000130939	0
chr1	10133974	10135208	ENSG00000130939	0
chr1	10137847	10138523	ENSG00000130939	0
chr1	10148087	10149228	ENSG00000130939	0
chr1	10150643	10151411	ENSG00000130939	0
chr1	10174008	10175909	ENSG00000130939	0
chr1	10190649	10192493	ENSG00000130939	9409
chr1	10202737	10203457	ENSG00000054523	7112
chr1	10214028	10214577	ENSG00000054523	0
chr1	10222796	10223200	ENSG00000054523	0
chr1	10244377	10244999	ENSG00000054523	0
chr1	10277029	10277766	ENSG00000054523	0
chr1	10336171	10337027	ENSG00000054523	0
chr1	10350018	10351263	ENSG00000054523	0
chr1	10356543	10358522	ENSG00000054523	0
chr1	10359989	10360939	ENSG00000054523	0
chr1	10390748	10392355	ENSG00000284642	3060
chr1	10397539	10398091	ENSG00000284642	106
chr1	10454887	10455353	ENSG00000160049	1168
chr1	10469376	10470485	ENSG00000160049	0
chr1	10486417	10487206	ENSG00000142655	0
chr1	10488724	10489270	ENSG00000142655	0
chr1	10551830	10552436	ENSG00000142655	0
chr1	10569875	10570578	ENSG00000142655	0
chr1	10600141	10601176	ENSG00000307253	0
chr1	10970355	10970942	ENSG00000175262	0
chr1	10982768	10984065	ENSG00000175262	691
chr1	10993276	10994210	ENSG00000215785	1478
chr1	11015782	11016381	ENSG00000120948	0
chr1	11028613	11029279	ENSG00000120948	0
chr1	11078775	11079462	ENSG00000230337	0
chr1	11095379	11095586	ENSG00000230337	0
chr1	11135087	11136871	ENSG00000198793	0
chr1	11171762	11172840	ENSG00000198793	0
chr1	11332659	11333299	ENSG00000284646	0
chr1	11381587	11382006	ENSG00000302153	0
chr1	11458579	11458959	ENSG00000299102	4314
chr1	11665247	11665854	ENSG00000116670	0
chr1	11678342	11679120	ENSG00000116670	0
chr1	11760988	11761793	ENSG00000215910	0
chr1	11909190	11909436	ENSG00000285646	0
chr1	11925308	11925852	ENSG00000116685	0
chr1	11951685	11951981	ENSG00000083444	0
chr1	11959119	11959772	ENSG00000083444	0
chr1	12017319	12017840	ENSG00000270914	10
chr1	12068550	12069166	ENSG00000120949	0
chr1	12094915	12096021	ENSG00000120949	0
chr1	12133523	12134242	ENSG00000120949	0
chr1	12159248	12159924	ENSG00000301863	5305
chr1	12330140	12330521	ENSG00000048707	0
chr1	12351376	12352277	ENSG00000048707	0
chr1	12381431	12382392	ENSG00000048707	0
chr1	12483186	12484135	ENSG00000048707	0
chr1	12515613	12516353	ENSG00000048707	3565
chr1	12605906	12606614	ENSG00000162496	0
chr1	12689515	12689706	ENSG00000226166	3202
chr1	12690775	12690852	ENSG00000226166	2056
chr1	13219762	13219847	ENSG00000279804	2847
chr1	13417527	13418198	ENSG00000204478	0
chr1	13421540	13422115	ENSG00000204478	211
chr1	13524338	13525019	ENSG00000259961	8067
chr1	13527381	13527617	ENSG00000259961	11110
chr1	13537976	13539276	ENSG00000215909	15724
chr1	13568660	13569136	ENSG00000215909	12965
chr1	13594714	13594851	ENSG00000162493	0
chr1	13671016	13672864	ENSG00000295237	0
chr1	13698991	13699224	ENSG00000116731	963
chr1	13705415	13706534	ENSG00000116731	0
chr1	13881137	13881924	ENSG00000304226	7497
chr1	14145777	14146492	ENSG00000189337	0
chr1	14627898	14628179	ENSG00000189337	0
chr1	14728051	14728422	ENSG00000189337	0
chr1	15228644	15228989	ENSG00000278480	1094
chr1	15392258	15392463	ENSG00000228140	0
chr1	15396912	15397624	ENSG00000228140	0
chr1	15417957	15418495	ENSG00000142634	0
chr1	15494489	15494819	ENSG00000132906	0
chr1	15554757	15556024	ENSG00000116138	0
chr1	15564614	15565391	ENSG00000116138	0
chr1	15584165	15584371	ENSG00000116771	0
chr1	15590565	15592015	ENSG00000237301	0
chr1	15601172	15601589	ENSG00000237301	0
chr1	15611074	15611840	ENSG00000294489	0
chr1	15645726	15646601	ENSG00000197312	0
chr1	15682311	15682710	ENSG00000116786	0
chr1	15755843	15756385	ENSG00000297277	0
chr1	15759669	15760800	ENSG00000162458	0
chr1	15773084	15773476	ENSG00000179743	0
chr1	15774944	15775729	ENSG00000179743	0
chr1	15784990	15785900	ENSG00000179743	0
chr1	15798054	15799255	ENSG00000179743	0
chr1	15813830	15815282	ENSG00000179743	0
chr1	15819248	15820303	ENSG00000179743	0
chr1	15821115	15821542	ENSG00000179743	0
chr1	15878464	15878934	ENSG00000065526	0
chr1	15904704	15905913	ENSG00000065526	0
chr1	15909900	15910110	ENSG00000065526	0
chr1	15911208	15914692	ENSG00000065526	0
chr1	15980059	15981321	ENSG00000116809	3926
chr1	15988310	15989054	ENSG00000231353	0
chr1	16074748	16075045	ENSG00000185519	1096
chr1	16136294	16137027	ENSG00000142627	0
chr1	16214940	16215771	ENSG00000291077	0
chr1	16271366	16272149	ENSG00000037637	0
chr1	16282286	16283784	ENSG00000037637	0
chr1	16295612	16296628	ENSG00000037637	0
chr1	16298595	16299300	ENSG00000037637	0
chr1	16304398	16305850	ENSG00000037637	0
chr1	16329731	16331848	ENSG00000037637	0
chr1	16337220	16338280	ENSG00000037637	0
chr1	16344524	16345740	ENSG00000037637	0
chr1	16361343	16362278	ENSG00000055070	0
chr1	16366051	16366619	ENSG00000055070	0
chr1	16370842	16371866	ENSG00000055070	0
chr1	16381706	16383236	ENSG00000055070	0
chr1	16388724	16389459	ENSG00000187144	0
chr1	16453708	16454985	ENSG00000157191	0
chr1	16678138	16678769	ENSG00000291072	0
chr1	16680528	16680679	ENSG00000291072	0
chr1	16689276	16689710	ENSG00000290849	0
chr1	16692329	16692531	ENSG00000290849	0
chr1	16861860	16861959	ENSG00000302843	0
chr1	16877547	16878149	ENSG00000228549	0
chr1	16889733	16890019	ENSG00000238142	0
chr1	16942823	16943102	ENSG00000058453	0
chr1	16988777	16989242	ENSG00000226526	0
chr1	17050263	17050642	ENSG00000117118	0
chr1	17073056	17073440	ENSG00000117115	0
chr1	17118055	17118533	ENSG00000117115	0
chr1	17316266	17316516	ENSG00000159339	0
chr1	17330989	17332133	ENSG00000159339	0
chr1	17357759	17358226	ENSG00000159339	0
chr1	17445204	17445370	ENSG00000307703	3629
chr1	17449602	17450865	ENSG00000307703	8027
chr1	17457434	17458626	ENSG00000307703	15859
chr1	17461254	17461506	ENSG00000307703	19679
chr1	17464474	17465281	ENSG00000307703	22899
chr1	17478003	17478763	ENSG00000307703	36428
chr1	17482349	17482938	ENSG00000306620	37366
chr1	17483810	17485121	ENSG00000306620	35183
chr1	17495139	17495836	ENSG00000306620	24468
chr1	17500118	17500448	ENSG00000306620	19856
chr1	17513356	17514292	ENSG00000306620	6012
chr1	18784007	18784795	ENSG00000009709	35140
chr1	19045321	19045684	ENSG00000307102	0
chr1	19183443	19184117	ENSG00000127481	0
chr1	19235957	19237014	ENSG00000230424	0
chr1	19264150	19264345	ENSG00000211454	1636
chr1	19290502	19290723	ENSG00000162482	1731
chr1	19320570	19321012	ENSG00000040487	0
chr1	19354942	19355792	ENSG00000077549	0
chr1	19502958	19504021	ENSG00000306287	0
chr1	19514995	19515261	ENSG00000306287	0
chr1	19578307	19578684	ENSG00000235185	0
chr1	19611216	19612105	ENSG00000306350	0
chr1	19636768	19637841	ENSG00000270136	0
chr1	19827378	19829228	ENSG00000235434	7875
chr1	19834566	19836625	ENSG00000235434	15063
chr1	19841440	19842744	ENSG00000235434	21937
chr1	19898676	19898959	ENSG00000169914	0
chr1	20502619	20502738	ENSG00000090432	0
chr1	20516523	20519081	ENSG00000215520	6907
chr1	20549778	20550813	ENSG00000183114	1759
chr1	20579701	20580452	ENSG00000158825	8633
chr1	20635148	20636042	ENSG00000158828	0
chr1	20646989	20647321	ENSG00000117242	0
chr1	20714123	20714468	ENSG00000117245	0
chr1	20743385	20744075	ENSG00000127483	0
chr1	20768099	20768362	ENSG00000127483	0
chr1	20796705	20797102	ENSG00000075151	9189
chr1	20825322	20826827	ENSG00000075151	0
chr1	20844556	20844876	ENSG00000075151	0
chr1	20909930	20910561	ENSG00000075151	0
chr1	20970631	20971144	ENSG00000075151	0
chr1	21079681	21080797	ENSG00000075151	0
chr1	21191422	21191664	ENSG00000287192	13257
chr1	21345921	21346272	ENSG00000296859	36
chr1	21394553	21396756	ENSG00000236216	1230
chr1	21437342	21437753	ENSG00000295832	0
chr1	21528571	21528867	ENSG00000162551	0
chr1	21628172	21628697	ENSG00000076864	0
chr1	21738118	21738349	ENSG00000090686	0
chr1	21744503	21745202	ENSG00000090686	0
chr1	21745647	21747868	ENSG00000090686	0
chr1	21752075	21756437	ENSG00000090686	0
chr1	21776691	21777865	ENSG00000090686	0
chr1	21780773	21780902	ENSG00000090686	0
chr1	21790278	21791704	ENSG00000090686	6671
chr1	21796181	21796573	ENSG00000090686	12574
chr1	21844973	21845106	ENSG00000142798	0
chr1	21851003	21851192	ENSG00000142798	0
chr1	22011678	22012964	ENSG00000142789	0
chr1	22023532	22024048	ENSG00000228397	0
chr1	22033404	22033751	ENSG00000289694	0
chr1	22060170	22061356	ENSG00000070831	0
chr1	22427110	22427569	ENSG00000184677	1268
chr1	22435933	22436707	ENSG00000184677	0
chr1	22946496	22947479	ENSG00000215906	5563
chr1	22990989	22994525	ENSG00000297948	4541
chr1	23007826	23008085	ENSG00000227868	2748
chr1	23042475	23042545	ENSG00000240553	0
chr1	23089653	23090049	ENSG00000169641	0
chr1	23130643	23131981	ENSG00000169641	0
chr1	23166382	23166853	ENSG00000289014	0
chr1	23185869	23186878	ENSG00000179546	5016
chr1	23240426	23241061	ENSG00000215381	3703
chr1	23293503	23294682	ENSG00000284726	3114
chr1	23336293	23336664	ENSG00000125944	0
chr1	23346583	23347406	ENSG00000125944	2246
chr1	23354515	23355685	ENSG00000125945	3762
chr1	23356561	23357449	ENSG00000125945	1998
chr1	23440227	23440834	ENSG00000088280	0
chr1	23599596	23600025	ENSG00000197880	0
chr1	23605065	23605715	ENSG00000197880	0
chr1	23622446	23623895	ENSG00000197880	0
chr1	23642248	23642884	ENSG00000197880	1673
chr1	23658599	23659829	ENSG00000229239	10464
chr1	23685602	23686699	ENSG00000304075	2082
chr1	23690342	23690661	ENSG00000304075	574
chr1	23705935	23706969	ENSG00000236810	0
chr1	23724825	23725977	ENSG00000236810	0
chr1	23738479	23740196	ENSG00000236810	0
chr1	23766169	23767582	ENSG00000236810	0
chr1	23775109	23776453	ENSG00000236810	0
chr1	23781016	23782193	ENSG00000057757	0
chr1	23827348	23828482	ENSG00000117305	0
chr1	23869360	23869743	ENSG00000188822	771
chr1	23877699	23878630	ENSG00000188822	0
chr1	23897706	23899100	ENSG00000188822	0
chr1	23940554	23941342	ENSG00000299163	7628
chr1	23953635	23954314	ENSG00000299163	0
chr1	24024375	24025684	ENSG00000225315	0
chr1	24029052	24029750	ENSG00000225315	0
chr1	24038591	24040632	ENSG00000225315	0
chr1	24076536	24076882	ENSG00000225315	0
chr1	24154146	24155112	ENSG00000185436	0
chr1	24174157	24176234	ENSG00000185436	0
chr1	24259621	24260568	ENSG00000158055	0
chr1	24461307	24461761	ENSG00000001461	0
chr1	24494975	24495446	ENSG00000286061	807
chr1	24601675	24602035	ENSG00000184454	0
chr1	24625942	24627434	ENSG00000239106	428
chr1	24680241	24680470	ENSG00000307307	0
chr1	24704938	24705642	ENSG00000307307	0
chr1	24711227	24712292	ENSG00000307307	0
chr1	24731555	24732112	ENSG00000307325	533
chr1	24736976	24737229	ENSG00000307325	5954
chr1	24755591	24756813	ENSG00000169504	0
chr1	24785579	24786103	ENSG00000169504	0
chr1	25142731	25143865	ENSG00000307250	0
chr1	25184811	25185622	ENSG00000307250	9693
chr1	25209283	25209518	ENSG00000231953	0
chr1	25245727	25246004	ENSG00000284657	0
chr1	25277737	25277965	ENSG00000187010	0
chr1	25283296	25283529	ENSG00000187010	0
chr1	25286642	25286821	ENSG00000187010	0
chr1	25331471	25332031	ENSG00000117616	0
chr1	25357700	25357872	ENSG00000183726	0
chr1	25411461	25415544	ENSG00000188672	0
chr1	25452307	25453385	ENSG00000204178	0
chr1	25480654	25482017	ENSG00000204178	0
chr1	25563647	25564047	ENSG00000157978	0
chr1	25601074	25601771	ENSG00000157978	9873
chr1	25667254	25667999	ENSG00000117643	0
chr1	25837731	25838657	ENSG00000127423	0
chr1	25857719	25858092	ENSG00000127423	0
chr1	25865668	25866572	ENSG00000236528	0
chr1	25925215	25925753	ENSG00000294284	0
chr1	25965343	25966161	ENSG00000158006	0
chr1	26116594	26117251	ENSG00000175087	0
chr1	26133484	26134837	ENSG00000309933	7011
chr1	26136178	26137979	ENSG00000309933	9705
chr1	26163304	26163837	ENSG00000197245	0
chr1	26173260	26173872	ENSG00000236782	1427
chr1	26200776	26201025	ENSG00000188782	0
chr1	26248458	26249270	ENSG00000130695	0
chr1	26406595	26407007	ENSG00000131914	3809
chr1	26435301	26435865	ENSG00000225891	0
chr1	26440295	26441715	ENSG00000225891	0
chr1	26479701	26480850	ENSG00000198830	1491
chr1	26480962	26482280	ENSG00000198830	2752
chr1	26507360	26508277	ENSG00000294798	6629
chr1	26534673	26536193	ENSG00000117676	0
chr1	26549770	26550473	ENSG00000117676	0
chr1	26555476	26556155	ENSG00000117676	0
chr1	26562875	26563506	ENSG00000117676	0
chr1	26591383	26592346	ENSG00000243905	896
chr1	26613754	26614111	ENSG00000289452	4495
chr1	26637398	26638688	ENSG00000299831	0
chr1	26641184	26643885	ENSG00000238316	0
chr1	26664221	26664790	ENSG00000299849	0
chr1	26681196	26682301	ENSG00000299849	0
chr1	26735974	26736858	ENSG00000117713	0
chr1	26815934	26816172	ENSG00000241188	821
chr1	26865773	26866003	ENSG00000309929	0
chr1	26866770	26867260	ENSG00000309929	974
chr1	26869201	26869545	ENSG00000309929	3405
chr1	26871995	26873077	ENSG00000142751	3054
chr1	26891607	26891810	ENSG00000198746	0
chr1	26901115	26901863	ENSG00000090273	0
chr1	26903732	26905635	ENSG00000090273	0
chr1	26976393	26976584	ENSG00000297103	0
chr1	26978606	26979663	ENSG00000297103	0
chr1	27052705	27053523	ENSG00000299378	0
chr1	27067985	27068908	ENSG00000299378	7301
chr1	27078006	27079176	ENSG00000299378	17322
chr1	27162381	27163236	ENSG00000090020	0
chr1	27188293	27189390	ENSG00000229985	11015
chr1	27232381	27232807	ENSG00000224311	0
chr1	27246318	27247258	ENSG00000142784	0
chr1	27267959	27269006	ENSG00000142784	0
chr1	27396802	27397137	ENSG00000181773	987
chr1	27441393	27442372	ENSG00000158195	0
chr1	27443250	27444147	ENSG00000158195	0
chr1	27450179	27450788	ENSG00000158195	0
chr1	27479347	27480238	ENSG00000158195	0
chr1	27485772	27487139	ENSG00000158195	0
chr1	27496062	27496349	ENSG00000158195	5894
chr1	27693356	27695334	ENSG00000207095	0
chr1	27702039	27702918	ENSG00000225886	0
chr1	27708885	27710587	ENSG00000225886	5821
chr1	27722860	27723020	ENSG00000287244	1801
chr1	27776865	27777967	ENSG00000117758	0
chr1	27785671	27787607	ENSG00000117758	0
chr1	27790231	27791915	ENSG00000117758	0
chr1	27803721	27804374	ENSG00000117758	0
chr1	27838240	27839197	ENSG00000117751	0
chr1	27844606	27845321	ENSG00000117751	0
chr1	27847152	27847716	ENSG00000117751	0
chr1	27915837	27916878	ENSG00000117748	1090
chr1	27920538	27921120	ENSG00000117748	5791
chr1	28001607	28002798	ENSG00000158161	0
chr1	28007354	28007757	ENSG00000158161	0
chr1	28083249	28083514	ENSG00000158161	0
chr1	28089381	28089587	ENSG00000158161	743
chr1	28101828	28103081	ENSG00000289576	0
chr1	28165129	28165769	ENSG00000169403	0
chr1	28168119	28168338	ENSG00000169403	0
chr1	28201645	28202085	ENSG00000126698	0
chr1	28242385	28243231	ENSG00000270605	0
chr1	28245560	28247076	ENSG00000270605	0
chr1	28252788	28253422	ENSG00000271398	5219
chr1	28294992	28296024	ENSG00000130766	12500
chr1	28310224	28311361	ENSG00000130772	17640
chr1	28357268	28357905	ENSG00000204138	11676
chr1	28377299	28378272	ENSG00000204138	0
chr1	28380079	28380351	ENSG00000204138	0
chr1	28394659	28396992	ENSG00000204138	0
chr1	28470552	28471330	ENSG00000204138	0
chr1	28490215	28490404	ENSG00000204138	0
chr1	28504863	28505233	ENSG00000308327	0
chr1	28533662	28533970	ENSG00000180198	0
chr1	28539528	28540627	ENSG00000180198	227
chr1	28544137	28544465	ENSG00000279443	0
chr1	28563185	28563408	ENSG00000180098	0
chr1	28575301	28576971	ENSG00000180098	0
chr1	28626889	28627641	ENSG00000120656	0
chr1	28633053	28634340	ENSG00000120656	0
chr1	28638031	28638484	ENSG00000120656	0
chr1	28646690	28646993	ENSG00000229388	0
chr1	28674551	28675207	ENSG00000162419	0
chr1	28698166	28698852	ENSG00000162419	0
chr1	28712923	28713185	ENSG00000162419	0
chr1	28785343	28785773	ENSG00000305996	10583
chr1	28878035	28878863	ENSG00000233427	698
chr1	28969625	28971328	ENSG00000159023	0
chr1	29010064	29010883	ENSG00000159023	0
chr1	29047852	29048375	ENSG00000159023	0
chr1	29066350	29067659	ENSG00000159023	0
chr1	29074884	29075434	ENSG00000159023	0
chr1	29107568	29107723	ENSG00000159023	0
chr1	29175974	29176230	ENSG00000116350	0
chr1	29241105	29242422	ENSG00000060656	0
chr1	29905765	29906125	ENSG00000270927	407
chr1	30725789	30726018	ENSG00000186056	0
chr1	30748668	30748857	ENSG00000162511	0
chr1	30972539	30973075	ENSG00000134644	0
chr1	31048619	31050257	ENSG00000134644	0
chr1	31090082	31090633	ENSG00000215900	4353
chr1	31131885	31132549	ENSG00000302667	1958
chr1	31144611	31145539	ENSG00000302667	8132
chr1	31171424	31172549	ENSG00000084628	7195
chr1	31194442	31195062	ENSG00000084628	0
chr1	31196100	31197796	ENSG00000084628	0
chr1	31599962	31600734	ENSG00000142910	12275
chr1	31609109	31609721	ENSG00000305292	3441
chr1	31694926	31696124	ENSG00000084636	0
chr1	31851917	31852288	ENSG00000203620	0
chr1	31917713	31918643	ENSG00000184007	0
chr1	31919574	31920829	ENSG00000288678	0
chr1	31942025	31942241	ENSG00000184007	0
chr1	31953433	31954321	ENSG00000300504	0
chr1	31966983	31967397	ENSG00000284702	4791
chr1	32017182	32018226	ENSG00000121774	0
chr1	32057521	32057887	ENSG00000203325	0
chr1	32093739	32094416	ENSG00000121775	0
chr1	32120494	32121171	ENSG00000025800	0
chr1	32162492	32163540	ENSG00000025800	0
chr1	32293355	32293923	ENSG00000116478	0
chr1	32338433	32339125	ENSG00000305107	0
chr1	32581454	32581931	ENSG00000160062	0
chr1	32586275	32587560	ENSG00000160062	0
chr1	32608702	32609307	ENSG00000294305	0
chr1	32648476	32649225	ENSG00000176261	0
chr1	32685989	32687628	ENSG00000162520	0
chr1	32714830	32715645	ENSG00000224409	0
chr1	32726932	32727742	ENSG00000224409	1611
chr1	32730567	32731053	ENSG00000224409	5246
