chr	start	end	nearest_gene_id	distance
chr1	25406774	25407202	ENSG00000188672	0
chr1	25544679	25545101	ENSG00000157978	0
chr1	25563506	25564273	ENSG00000157978	0
chr1	25567288	25567888	ENSG00000157978	0
chr1	25618242	25618622	ENSG00000117643	0
chr1	25904068	25904500	ENSG00000117632	0
chr1	25907489	25908386	ENSG00000294297	0
chr1	26134710	26136410	ENSG00000309933	8237
chr1	26164767	26164947	ENSG00000282872	0
chr1	26168978	26169476	ENSG00000282872	14
chr1	26200416	26201583	ENSG00000188782	0
chr1	26408687	26408813	ENSG00000131914	2003
chr1	26530419	26530664	ENSG00000117676	0
chr1	26555589	26556254	ENSG00000117676	0
chr1	27032036	27032109	ENSG00000299378	0
chr1	27102505	27102716	ENSG00000090020	0
chr1	27394970	27395774	ENSG00000181773	0
chr1	27427315	27428469	ENSG00000158195	0
chr1	27519421	27520025	ENSG00000237429	2420
chr1	27564705	27565582	ENSG00000126705	0
chr1	27600948	27601290	ENSG00000126705	0
chr1	27725142	27725322	ENSG00000287244	0
chr1	28246210	28247095	ENSG00000270605	0
chr1	28537834	28538088	ENSG00000180198	0
chr1	28775613	28775799	ENSG00000198492	5837
chr1	28813234	28813573	ENSG00000305996	0
chr1	29156935	29157072	ENSG00000116350	0
chr1	29202467	29203066	ENSG00000116353	0
chr1	29260576	29260854	ENSG00000060656	0
chr1	29478765	29478857	ENSG00000300547	0
chr1	29703788	29704008	ENSG00000228176	4838
chr1	29706825	29707918	ENSG00000228176	928
chr1	30054860	30056124	ENSG00000304118	5794
chr1	30518893	30520061	ENSG00000289710	56593
chr1	30685830	30686083	ENSG00000301774	9344
chr1	30748288	30749586	ENSG00000309098	0
chr1	30782979	30783403	ENSG00000306105	532
chr1	30807491	30807750	ENSG00000229607	2569
chr1	31154431	31154704	ENSG00000308292	0
chr1	31181415	31181650	ENSG00000084628	0
chr1	31434531	31435022	ENSG00000305880	0
chr1	31586645	31588089	ENSG00000142910	0
chr1	31694898	31695925	ENSG00000084636	0
chr1	31754228	31754484	ENSG00000121753	0
chr1	31755592	31756335	ENSG00000121753	0
chr1	31762004	31762412	ENSG00000121753	0
chr1	31944235	31944347	ENSG00000184007	0
chr1	32275282	32275996	ENSG00000182866	0
chr1	32328294	32328600	ENSG00000116478	0
chr1	32333187	32334749	ENSG00000116478	0
chr1	32336776	32337086	ENSG00000305107	0
chr1	32338807	32339274	ENSG00000305107	0
chr1	32426584	32426766	ENSG00000304771	0
chr1	32427549	32427692	ENSG00000304771	0
chr1	32470923	32471215	ENSG00000254553	0
chr1	32695223	32695379	ENSG00000162520	0
chr1	32765300	32765989	ENSG00000162522	0
chr1	33307374	33307430	ENSG00000225313	0
chr1	33471394	33472045	ENSG00000304221	0
chr1	34189656	34191139	ENSG00000142698	0
chr1	34639348	34641946	ENSG00000287703	0
chr1	34792449	34792642	ENSG00000163866	0
chr1	34976641	34977036	ENSG00000241014	0
chr1	35573930	35574118	ENSG00000239636	0
chr1	35576711	35578426	ENSG00000239636	0
chr1	36093513	36094082	ENSG00000116863	0
chr1	36176332	36176439	ENSG00000116871	0
chr1	36320635	36321014	ENSG00000214193	0
chr1	36321227	36321288	ENSG00000214193	0
chr1	36322383	36322481	ENSG00000214193	0
chr1	36349563	36350313	ENSG00000196182	0
chr1	36401102	36401547	ENSG00000297367	0
chr1	37318095	37318750	ENSG00000223944	0
chr1	37411495	37414291	ENSG00000233621	0
chr1	37690925	37691411	ENSG00000116922	0
chr1	38012079	38012203	ENSG00000183520	0
chr1	38030169	38030439	ENSG00000224592	685
chr1	38044098	38044349	ENSG00000185668	0
chr1	38133723	38134600	ENSG00000284623	0
chr1	38559639	38559748	ENSG00000308042	0
chr1	38815991	38816591	ENSG00000284632	0
chr1	38817731	38817852	ENSG00000284632	1583
chr1	38941520	38942097	ENSG00000228436	0
chr1	39515633	39515881	ENSG00000237624	0
chr1	39533299	39533811	ENSG00000291129	0
chr1	39559221	39559560	ENSG00000291129	0
chr1	39632245	39633514	ENSG00000225903	0
chr1	39639160	39639404	ENSG00000163909	0
chr1	39639950	39640250	ENSG00000163909	306
chr1	39672647	39672930	ENSG00000293757	0
chr1	39683709	39684106	ENSG00000116983	0
chr1	39690629	39691085	ENSG00000116983	0
chr1	39770451	39770562	ENSG00000198754	0
chr1	39787616	39787752	ENSG00000116985	0
chr1	39799459	39799803	ENSG00000284719	0
chr1	39807301	39807671	ENSG00000284719	0
chr1	39954470	39954645	ENSG00000168389	466
chr1	40133263	40133462	ENSG00000299088	0
chr1	40314213	40314945	ENSG00000049089	0
chr1	40450958	40451202	ENSG00000187801	0
chr1	40784563	40784752	ENSG00000117013	0
chr1	40818202	40818635	ENSG00000117013	0
chr1	40820830	40821544	ENSG00000117013	0
chr1	41381734	41383708	ENSG00000204060	0
chr1	41496784	41497015	ENSG00000295052	0
chr1	41515128	41515727	ENSG00000127124	0
chr1	41663059	41663784	ENSG00000127124	0
chr1	41776333	41777398	ENSG00000127124	0
chr1	41917345	41917579	ENSG00000127124	0
chr1	41919511	41920109	ENSG00000127124	0
chr1	42785059	42785127	ENSG00000283580	0
chr1	43271683	43272314	ENSG00000179178	0
chr1	43304214	43304582	ENSG00000066056	0
chr1	43366196	43367063	ENSG00000066322	0
chr1	43558382	43558913	ENSG00000142949	0
chr1	43566505	43566668	ENSG00000142949	0
chr1	43570766	43571107	ENSG00000142949	0
chr1	43577596	43578075	ENSG00000142949	0
chr1	43996262	43996783	ENSG00000196517	0
chr1	44010732	44012149	ENSG00000196517	0
chr1	44013341	44014058	ENSG00000196517	0
chr1	44016008	44017534	ENSG00000196517	0
chr1	44103426	44103777	ENSG00000230615	0
chr1	44354166	44354534	ENSG00000117419	0
chr1	44410060	44412619	ENSG00000187147	0
chr1	44416599	44417266	ENSG00000187147	0
chr1	44505470	44505820	ENSG00000187147	0
chr1	44507528	44508484	ENSG00000187147	0
chr1	44616818	44618264	ENSG00000187147	0
chr1	44645105	44645877	ENSG00000187147	0
chr1	44649976	44650748	ENSG00000187147	0
chr1	44738214	44739090	ENSG00000142945	727
chr1	44842498	44842730	ENSG00000117425	0
chr1	45327451	45327603	ENSG00000186603	0
chr1	46447766	46447922	ENSG00000291138	0
chr1	46614681	46616142	ENSG00000142961	0
chr1	47708039	47708859	ENSG00000227947	4009
chr1	50250191	50251887	ENSG00000284696	0
chr1	50415127	50415547	ENSG00000142700	2002
chr1	50417330	50420847	ENSG00000225767	0
chr1	50421805	50422352	ENSG00000225767	0
chr1	50425798	50426532	ENSG00000225767	0
chr1	50428378	50430506	ENSG00000225767	0
chr1	50951799	50952397	ENSG00000185104	0
chr1	51730067	51730609	ENSG00000117859	0
chr1	53091783	53092209	ENSG00000162383	0
chr1	53311757	53312017	ENSG00000157193	0
chr1	53524456	53525057	ENSG00000306552	0
chr1	53620215	53620861	ENSG00000174332	0
chr1	53684960	53685557	ENSG00000174332	0
chr1	54122355	54122427	ENSG00000280425	0
chr1	54257402	54257504	ENSG00000157216	0
chr1	54273050	54274227	ENSG00000157216	0
chr1	54287225	54287903	ENSG00000157216	0
chr1	54378629	54379204	ENSG00000157216	0
chr1	54396811	54397283	ENSG00000157216	0
chr1	54476194	54476490	ENSG00000304716	11964
chr1	54547608	54547844	ENSG00000162390	0
chr1	54609332	54609952	ENSG00000162390	0
chr1	54627890	54629355	ENSG00000162390	0
chr1	54726427	54728346	ENSG00000271723	0
chr1	54800516	54800654	ENSG00000006555	0
chr1	54805753	54806280	ENSG00000162398	0
chr1	54871277	54871789	ENSG00000116133	0
chr1	54885829	54886066	ENSG00000116133	0
chr1	54911081	54911699	ENSG00000233203	0
chr1	54980134	54980207	ENSG00000284601	0
chr1	55040645	55041087	ENSG00000169174	0
chr1	55113592	55113754	ENSG00000162402	0
chr1	55374730	55375331	ENSG00000233079	0
chr1	56982645	56983840	ENSG00000236341	0
chr1	58058435	58058669	ENSG00000173406	0
chr1	58814913	58815822	ENSG00000234807	0
chr1	61053159	61053440	ENSG00000237928	0
chr1	61087725	61090503	ENSG00000162599	0
chr1	64195984	64196984	ENSG00000303693	0
chr1	64202243	64202960	ENSG00000303693	0
chr1	64374628	64375704	ENSG00000299211	0
chr1	64376711	64383133	ENSG00000299211	0
chr1	64504131	64506078	ENSG00000158966	0
chr1	65001409	65001488	ENSG00000226891	0
chr1	65257034	65257639	ENSG00000116675	0
chr1	65550124	65550867	ENSG00000116678	0
chr1	65662027	65665726	ENSG00000116678	20467
chr1	65667170	65668248	ENSG00000116678	25610
chr1	66753056	66753329	ENSG00000152760	0
chr1	68051460	68051861	ENSG00000232284	0
chr1	68229941	68230081	ENSG00000116729	0
chr1	69881614	69882763	ENSG00000033122	0
chr1	71046542	71046754	ENSG00000050628	0
chr1	72311022	72311210	ENSG00000227016	0
chr1	72334743	72334842	ENSG00000227016	0
chr1	75124680	75127449	ENSG00000303412	0
chr1	75723147	75723763	ENSG00000297240	0
chr1	75796820	75797172	ENSG00000057468	0
chr1	76641879	76644624	ENSG00000272855	4539
chr1	77687777	77688015	ENSG00000036549	4357
chr1	80040107	80040979	ENSG00000285409	0
chr1	80937448	80938953	ENSG00000227937	141836
chr1	82495511	82496515	ENSG00000233290	0
chr1	83735677	83736277	ENSG00000233008	0
chr1	83861117	83861397	ENSG00000233008	0
chr1	83994434	83997808	ENSG00000137941	0
chr1	84297655	84297956	ENSG00000294213	0
chr1	84895162	84895756	ENSG00000171517	1955
chr1	85578289	85578674	ENSG00000299113	0
chr1	86154799	86155074	ENSG00000171502	0
chr1	86503716	86504059	ENSG00000299069	0
chr1	87132531	87132668	ENSG00000267272	0
chr1	87147720	87148820	ENSG00000267272	0
chr1	87151459	87151733	ENSG00000267272	0
chr1	87332384	87332756	ENSG00000143013	0
chr1	87333932	87334548	ENSG00000143013	0
chr1	87336336	87337144	ENSG00000143013	0
chr1	88867190	88867903	ENSG00000137947	0
chr1	88991521	88991779	ENSG00000137944	0
chr1	88993642	88993975	ENSG00000307222	0
chr1	90356854	90358258	ENSG00000287372	19683
chr1	91546621	91546923	ENSG00000308390	0
chr1	92029440	92029553	ENSG00000289483	0
chr1	92716820	92717611	ENSG00000067208	0
chr1	93168813	93169773	ENSG00000117500	0
chr1	93912898	93913576	ENSG00000302751	0
chr1	95232696	95233368	ENSG00000226026	0
chr1	95470625	95474230	ENSG00000233907	506
chr1	98514435	98516907	ENSG00000280040	143480
chr1	100565718	100569135	ENSG00000230402	0
chr1	100944974	100948292	ENSG00000162695	0
chr1	101308406	101308887	ENSG00000303021	0
chr1	104411888	104413497	ENSG00000293061	185209
chr1	105564848	105565925	ENSG00000230768	21649
chr1	106080662	106081269	ENSG00000237480	0
chr1	106240486	106241502	ENSG00000298939	0
chr1	108018143	108019593	ENSG00000230489	0
chr1	108199049	108199564	ENSG00000085491	0
chr1	108828509	108830202	ENSG00000162641	0
chr1	108875899	108876338	ENSG00000162641	0
chr1	109089882	109090187	ENSG00000273382	0
chr1	109113111	109113371	ENSG00000179902	0
chr1	109262820	109263580	ENSG00000143126	0
chr1	109268429	109269454	ENSG00000143126	0
chr1	109280541	109281903	ENSG00000134222	0
chr1	109299575	109300128	ENSG00000221986	0
chr1	109395185	109395510	ENSG00000134243	0
chr1	109533734	109533838	ENSG00000306592	2846
chr1	109625674	109625873	ENSG00000116337	0
chr1	109648553	109648772	ENSG00000235045	2597
chr1	109656720	109656961	ENSG00000310168	0
chr1	109668472	109668684	ENSG00000213366	0
chr1	109711981	109712730	ENSG00000134201	0
chr1	109882672	109883010	ENSG00000235005	1089
chr1	109912042	109913155	ENSG00000184371	0
chr1	110556304	110556985	ENSG00000177301	0
chr1	110605068	110605717	ENSG00000177301	0
chr1	110608255	110608531	ENSG00000177301	0
chr1	110673163	110673344	ENSG00000300042	0
chr1	111041825	111042608	ENSG00000252760	0
chr1	111203627	111203736	ENSG00000064886	0
chr1	111355400	111358378	ENSG00000234020	0
chr1	111988309	111988641	ENSG00000171385	0
chr1	112706191	112706619	ENSG00000271810	0
chr1	112742751	112743662	ENSG00000234790	4432
chr1	112854464	112855314	ENSG00000226419	0
chr1	114154901	114155203	ENSG00000134207	1020
chr1	114582306	114582562	ENSG00000175984	285
chr1	114854773	114854926	ENSG00000198765	0
chr1	115148578	115149108	ENSG00000303558	581
chr1	115338613	115338884	ENSG00000228035	0
chr1	115478820	115479500	ENSG00000274468	0
chr1	115687914	115689082	ENSG00000173218	0
chr1	115977326	115977696	ENSG00000303689	0
chr1	115978319	115979830	ENSG00000163393	0
chr1	116189727	116191345	ENSG00000235933	0
chr1	116534515	116535010	ENSG00000298543	0
chr1	116569994	116570130	ENSG00000298543	0
chr1	117061154	117061218	ENSG00000116830	0
chr1	117118083	117118348	ENSG00000134253	0
chr1	117171895	117172330	ENSG00000134258	0
chr1	118546277	118548477	ENSG00000297215	0
chr1	118989919	118990724	ENSG00000092607	362
chr1	119141093	119141193	ENSG00000231365	0
chr1	119319457	119321280	ENSG00000227712	0
chr1	119631180	119631478	ENSG00000143067	0
chr1	119674369	119675073	ENSG00000092621	0
chr1	120311702	120311775	ENSG00000305887	0
chr1	120355636	120355873	ENSG00000273727	487
chr1	120402889	120402945	ENSG00000300634	0
chr1	120441940	120442056	ENSG00000270231	0
chr1	120848328	120848466	ENSG00000308507	0
chr1	120904862	120904992	ENSG00000226067	7115
chr1	121006604	121007080	ENSG00000290904	0
chr1	121016854	121018659	ENSG00000290904	0
chr1	121020735	121021080	ENSG00000290904	0
chr1	121149970	121150059	ENSG00000227193	2373
chr1	121396242	121396985	ENSG00000230806	0
chr1	121518529	121518730	ENSG00000228826	0
chr1	143642230	143642350	ENSG00000179571	6588
chr1	143649069	143651193	ENSG00000202167	856
chr1	143652013	143655752	ENSG00000202167	0
chr1	143659607	143660313	ENSG00000303408	640
chr1	143666997	143668253	ENSG00000303408	0
