cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
all_individuals	caudate	EA	shared	psi	chr10_120011316_120012247	chr10	120011316	120012247	Heritable	0.129068069854552	25	25	0	0	0.0160549165138575	0.742443817765214	1.74492922844448	-1.74492922844448
all_individuals	caudate	EA	shared	psi	chr10_120127858_120128727	chr10	120127858	120128727	Heritable	0.108457763325074	3	3	0	0	0.254302992284639	0.952287458581101	0.0711838666839579	0.0711838666839579
all_individuals	caudate	EA	shared	psi	chr10_120458413_120459141	chr10	120458413	120459141	Heritable	0.171468291675106	10	10	0	0	0.399905292795116	0.970505047345295	2.19792441390813	2.19792441390813
all_individuals	caudate	EA	shared	psi	chr10_120843224_120843767	chr10	120843224	120843767	Heritable	0.461626936009303	47	47	0	0	0.00211340884316157	0.444594414395934	5.23746017052857	-5.23746017052857
all_individuals	caudate	EA	shared	psi	chr10_120980175_120980402	chr10	120980175	120980402	Non-heritable	0.0983589347560561	50	50	0	0	0.0263598460624832	0.792373491781318	3.40633578071999	-3.40633578071999
all_individuals	caudate	EA	shared	psi	chr10_121023972_121025130	chr10	121023972	121025130	Non-heritable	0.0766697292507618	50	50	0	0	0.0114838506733958	0.701559563022777	10.2054770265509	10.2054770265509
all_individuals	caudate	EA	shared	psi	chr10_121131637_121132159	chr10	121131637	121132159	Non-heritable	0.0495467570622312	15	15	0	0	0.0546610667324079	0.855395356836103	3.43063889202368	3.43063889202368
all_individuals	caudate	EA	shared	psi	chr10_121593534_121593891	chr10	121593534	121593891	Non-heritable	0.0754056696319239	164	164	0	0	0.00145830666481218	0.382649308862137	2.18321885344026	2.18321885344026
all_individuals	caudate	EA	shared	psi	chr10_12172567_12172804	chr10	12172567	12172804	Non-heritable	0.0835618726849291	35	35	0	0	0.027594511236946	0.796821545065569	1.95129318627549	1.95129318627549
all_individuals	caudate	EA	shared	psi	chr10_122463330_122463541	chr10	122463330	122463541	Non-heritable	0.084315477053865	20	20	0	0	0.0425645988775619	0.835223301940407	0.303931513295787	-0.303931513295787
all_individuals	caudate	EA	shared	psi	chr10_122818512_122819028	chr10	122818512	122819028	Non-heritable	0.0814039316941797	65	65	0	0	0.0127449390441438	0.713084058596413	1.37570779424235	1.37570779424235
all_individuals	caudate	EA	shared	psi	chr10_122982754_122983461	chr10	122982754	122983461	Heritable	0.598110453673814	66	66	0	0	0.00505242065970826	0.588417225885273	0.862153054638334	0.862153054638334
all_individuals	caudate	EA	shared	psi	chr10_12322951_12323744	chr10	12322951	12323744	Heritable	0.190127744961967	34	34	0	0	0.0296235344257518	0.802034381785022	2.10883682985627	-2.10883682985627
all_individuals	caudate	EA	shared	psi	chr10_123513360_123513589	chr10	123513360	123513589	Heritable	0.403116588044479	90	90	0	0	0.00952177400736686	0.681090257652372	8.12036891970356	-8.12036891970356
all_individuals	caudate	EA	shared	psi	chr10_1235178_1235322	chr10	1235178	1235322	Heritable	0.127682017628816	79	79	0	0	0.0162570314669346	0.743549119969124	2.51512237418975	-2.51512237418975
all_individuals	caudate	EA	shared	psi	chr10_123666806_123666929	chr10	123666806	123666929	Non-heritable	0.0970975648072991	83	83	0	0	0.00203855517812152	0.437430419022767	4.62140071677717	-4.62140071677717
all_individuals	caudate	EA	shared	psi	chr10_123970467_123970967	chr10	123970467	123970967	Heritable	0.353107608407887	23	23	0	0	0.0735197135189419	0.877188880810373	0.646715398230292	-0.646715398230292
all_individuals	caudate	EA	shared	psi	chr10_123988377_123989320	chr10	123988377	123989320	Heritable	0.580028019819191	23	23	0	0	0.0810861405644135	0.883462485755271	0.973802439780577	-0.973802439780577
all_individuals	caudate	EA	shared	psi	chr10_123991414_123992311	chr10	123991414	123992311	Non-heritable	0.0866967872709115	23	23	0	0	0.0453671186487469	0.840342580313306	0.441921053193151	0.441921053193151
all_individuals	caudate	EA	shared	psi	chr10_12405620_12406088	chr10	12405620	12406088	Non-heritable	0.0945040990368375	28	28	0	0	0.00761064572282783	0.649877260733242	1.85375885341458	1.85375885341458
all_individuals	caudate	EA	shared	psi	chr10_124153906_124155229	chr10	124153906	124155229	Non-heritable	0.0847763788919979	20	20	0	0	0.0767180513857061	0.880284448875857	2.23471419174712	2.23471419174712
all_individuals	caudate	EA	shared	psi	chr10_124521572_124522122	chr10	124521572	124522122	Non-heritable	0.0446784675795502	26	26	0	0	0.0709416177013113	0.873776526686299	0.980567465005006	0.980567465005006
all_individuals	caudate	EA	shared	psi	chr10_124589703_124590483	chr10	124589703	124590483	Non-heritable	0.0472679084559314	27	27	0	0	0.0171649126179385	0.749182174283003	2.92829111203065	2.92829111203065
all_individuals	caudate	EA	shared	psi	chr10_124592710_124593099	chr10	124592710	124593099	Heritable	0.14383654961853	26	26	0	0	0.0360977660006474	0.821495088381345	0.432585853239558	0.432585853239558
all_individuals	caudate	EA	shared	psi	chr10_124604406_124607403	chr10	124604406	124607403	Non-heritable	0.059689378211095	26	26	0	0	0.00345745622047782	0.523462816757973	2.45484067253449	2.45484067253449
all_individuals	caudate	EA	shared	psi	chr10_125001531_125001806	chr10	125001531	125001806	Non-heritable	0.0611738433596798	14	14	0	0	0.163005209207477	0.93032488067007	0.290408971742423	-0.290408971742423
all_individuals	caudate	EA	shared	psi	chr10_125004910_125005390	chr10	125004910	125005390	Non-heritable	0.0732981745758265	14	14	0	0	0.0354401133718429	0.819711032623751	0.343022979638796	0.343022979638796
all_individuals	caudate	EA	shared	psi	chr10_125162141_125162270	chr10	125162141	125162270	Heritable	0.152292617342061	12	12	0	0	0.00361430197631444	0.529376767161715	0.40786406740422	0.40786406740422
all_individuals	caudate	EA	shared	psi	chr10_12605966_12606431	chr10	12605966	12606431	Heritable	0.182670479135188	1	1	0	0	0.585528703301443	0.984443353404315	0.00451418050993269	0.00451418050993269
all_individuals	caudate	EA	shared	psi	chr10_126881623_126882308	chr10	126881623	126882308	Heritable	0.404678403581293	2	2	0	0	0.267612702902041	0.954092182503542	0.0295186746910976	-0.0295186746910976
all_individuals	caudate	EA	shared	psi	chr10_126904562_126904631	chr10	126904562	126904631	Heritable	0.156876448509408	3	3	0	0	0.0201525935522539	0.76295878801463	0.124060198559023	-0.124060198559023
all_individuals	caudate	EA	shared	psi	chr10_127252862_127253219	chr10	127252862	127253219	Heritable	0.505997891701489	2	2	0	0	0.432483022513147	0.972999718501664	0.0397963422326912	-0.0397963422326912
all_individuals	caudate	EA	shared	psi	chr10_127395592_127396182	chr10	127395592	127396182	Heritable	0.243408357430517	1	1	0	0	0.042981410741738	0.836515593453716	0.209117354529138	0.209117354529138
all_individuals	caudate	EA	shared	psi	chr10_128000711_128002281	chr10	128000711	128002281	Non-heritable	0.0989802625870742	9	9	0	0	0.113579665321609	0.909601579853626	0.545543895300386	-0.545543895300386
all_individuals	caudate	EA	shared	psi	chr10_12820632_12820847	chr10	12820632	12820847	Heritable	0.250498202771883	1	1	0	0	0.175760320005687	0.934658703646257	0.011210392606317	-0.011210392606317
all_individuals	caudate	EA	shared	psi	chr10_128287744_128288212	chr10	128287744	128288212	Non-heritable	0.0756295039739698	7	7	0	0	0.619202437200009	0.986716684519966	0.300959261098837	-0.300959261098837
all_individuals	caudate	EA	shared	psi	chr10_128430235_128430556	chr10	128430235	128430556	Non-heritable	0.0939270760330858	0	0	0	0				
all_individuals	caudate	EA	shared	psi	chr10_128463651_128463894	chr10	128463651	128463894	Heritable	0.370377934033344	0	0	0	0				
all_individuals	caudate	EA	shared	psi	chr10_128470644_128471495	chr10	128470644	128471495	Non-heritable	0.076230939075625	0	0	0	0				
all_individuals	caudate	EA	shared	psi	chr10_128540019_128540376	chr10	128540019	128540376	Non-heritable	0.0687494662179267	0	0	0	0				
all_individuals	caudate	EA	shared	psi	chr10_129833441_129834121	chr10	129833441	129834121	Heritable	0.237365046121568	6	6	0	0	0.0342849670813795	0.816971676193011	0.500748603049573	0.500748603049573
all_individuals	caudate	EA	shared	psi	chr10_129861917_129862112	chr10	129861917	129862112	Heritable	0.128183104641008	7	7	0	0	0.156472004343589	0.927782040299422	0.43439238695353	-0.43439238695353
all_individuals	caudate	EA	shared	psi	chr10_129896224_129896695	chr10	129896224	129896695	Non-heritable	0.0351964400624949	10	10	0	0	0.0687648478009541	0.872425753522261	0.772797821150761	-0.772797821150761
all_individuals	caudate	EA	shared	psi	chr10_130014927_130015000	chr10	130014927	130015000	Non-heritable	0.0980302777166807	25	25	0	0	0.0886821276907589	0.89066086134022	2.56257113812783	2.56257113812783
all_individuals	caudate	EA	shared	psi	chr10_130045143_130045302	chr10	130045143	130045302	Heritable	0.113310079985107	25	25	0	0	0.0592838909382977	0.861281599772123	1.09771823283636	1.09771823283636
all_individuals	caudate	EA	shared	psi	chr10_130254554_130255266	chr10	130254554	130255266	Heritable	0.307083782107905	34	34	0	0	0.0680822643097667	0.871723662411838	3.28965794418487	-3.28965794418487
all_individuals	caudate	EA	shared	psi	chr10_130360878_130361207	chr10	130360878	130361207	Non-heritable	0.0515688663699488	33	33	0	0	0.00458071927377654	0.572101496112148	3.30241440600659	3.30241440600659
all_individuals	caudate	EA	shared	psi	chr10_130409241_130409527	chr10	130409241	130409527	Heritable	0.106019182742199	29	29	0	0	0.00282840349744	0.490853517577145	5.28870097769027	5.28870097769027
all_individuals	caudate	EA	shared	psi	chr10_130481189_130481769	chr10	130481189	130481769	Non-heritable	0.0478991777243507	25	25	0	0	0.0480608031926235	0.844738802807286	3.40727069115597	3.40727069115597
all_individuals	caudate	EA	shared	psi	chr10_131041249_131041913	chr10	131041249	131041913	Non-heritable	0.0804798997401143	1	1	0	0	0.334437169980583	0.9634117810195	0.0224795620308359	-0.0224795620308359
all_individuals	caudate	EA	shared	psi	chr10_131083035_131083398	chr10	131083035	131083398	Heritable	0.199085403285967	1	1	0	0	0.739814380474923	0.99251657356847	0.0076861052815911	0.0076861052815911
all_individuals	caudate	EA	shared	psi	chr10_131109297_131110073	chr10	131109297	131110073	Heritable	0.10307240402024	1	1	0	0	0.977675551439604	0.999259300957604	0.000621842925938441	-0.000621842925938441
all_individuals	caudate	EA	shared	psi	chr10_131151890_131153290	chr10	131151890	131153290	Heritable	0.67324307749336	1	1	0	0	0.478610674356347	0.977155806540867	0.0124630505978029	0.0124630505978029
all_individuals	caudate	EA	shared	psi	chr10_131206990_131207086	chr10	131206990	131207086	Non-heritable	0.0800224977353435	1	1	0	0	0.821044275293724	0.995192039587766	0.00502788496588493	-0.00502788496588493
all_individuals	caudate	EA	shared	psi	chr10_131380210_131380648	chr10	131380210	131380648	Heritable	0.281164526324731	1	1	0	0	0.47278967124927	0.976462598766896	0.0143413282798337	-0.0143413282798337
all_individuals	caudate	EA	shared	psi	chr10_131617244_131617580	chr10	131617244	131617580	Heritable	0.111724880782862	11	11	0	0	0.107901002742371	0.905840288555769	3.09135260799554	-3.09135260799554
all_individuals	caudate	EA	shared	psi	chr10_131676440_131676687	chr10	131676440	131676687	Heritable	0.132856671392799	12	12	0	0	0.0932687652006636	0.893749415127712	1.6732128825386	-1.6732128825386
all_individuals	caudate	EA	shared	psi	chr10_131690591_131691066	chr10	131690591	131691066	Heritable	0.163034369926349	16	16	0	0	0.0134723326248643	0.721116836874457	2.58788439099241	2.58788439099241
all_individuals	caudate	EA	shared	psi	chr10_131961928_131962441	chr10	131961928	131962441	Non-heritable	0.0844798388453638	96	96	0	0	0.0013290321642391	0.368489909505836	1.98389777410424	-1.98389777410424
all_individuals	caudate	EA	shared	psi	chr10_131983710_131984457	chr10	131983710	131984457	Heritable	0.169092169234416	97	97	0	0	0.0216265000199888	0.768750691036618	1.68343309201754	-1.68343309201754
all_individuals	caudate	EA	shared	psi	chr10_132044881_132045262	chr10	132044881	132045262	Non-heritable	0.0999632164663236	92	92	0	0	0.00988370676434588	0.68465892563328	2.04228889532649	-2.04228889532649
all_individuals	caudate	EA	shared	psi	chr10_132060066_132060580	chr10	132060066	132060580	Non-heritable	0.0764166040454461	92	92	0	0	0.0881758693897053	0.890106943789829	1.28762113909177	1.28762113909177
all_individuals	caudate	EA	shared	psi	chr10_132063663_132064710	chr10	132063663	132064710	Non-heritable	0.056161884882573	92	92	0	0	0.00380468620473801	0.538621245874958	2.15390733339482	-2.15390733339482
all_individuals	caudate	EA	shared	psi	chr10_132078638_132079550	chr10	132078638	132079550	Non-heritable	0.0983930588038478	93	93	0	0	0.00552926055889352	0.60111406030277	1.26487128059593	-1.26487128059593
all_individuals	caudate	EA	shared	psi	chr10_132132359_132132767	chr10	132132359	132132767	Non-heritable	0.099808856851723	119	119	0	0	0.00225376417353437	0.457520565934784	1.1940992699478	1.1940992699478
all_individuals	caudate	EA	shared	psi	chr10_13217230_13217362	chr10	13217230	13217362	Heritable	0.678194905357353	59	59	0	0	0.00108869310371714	0.337420826927148	2.6054296155506	-2.6054296155506
all_individuals	caudate	EA	shared	psi	chr10_132208276_132208458	chr10	132208276	132208458	Non-heritable	0.0654588937871788	119	119	0	0	0.0119258631998611	0.705503615373041	5.09022441747613	-5.09022441747613
all_individuals	caudate	EA	shared	psi	chr10_132230251_132230502	chr10	132230251	132230502	Non-heritable	0.0861800046825465	118	118	0	0	0.00190617657310984	0.426611289334605	2.10454847339091	-2.10454847339091
all_individuals	caudate	EA	shared	psi	chr10_132296374_132296828	chr10	132296374	132296828	Heritable	0.152291004259278	125	125	0	0	0.00243910258993022	0.46958446325148	1.95604615037969	-1.95604615037969
all_individuals	caudate	EA	shared	psi	chr10_132331029_132331157	chr10	132331029	132331157	Heritable	0.273931219054879	125	125	0	0	0.00095241280370979	0.317712091096179	1.50437301278235	1.50437301278235
all_individuals	caudate	EA	shared	psi	chr10_132407779_132408737	chr10	132407779	132408737	Non-heritable	0.0990855382682137	81	81	0	0	0.0662321115012484	0.869858284246577	0.808763773182233	0.808763773182233
all_individuals	caudate	EA	shared	psi	chr10_132420878_132421167	chr10	132420878	132421167	Non-heritable	0.0722030473991641	74	74	0	0	0.00244551541895064	0.470178388556425	0.788972620113728	-0.788972620113728
all_individuals	caudate	EA	shared	psi	chr10_132452517_132452857	chr10	132452517	132452857	Heritable	0.144066940742363	49	49	0	0	0.0387123966191104	0.826907176372687	1.49965219851688	1.49965219851688
all_individuals	caudate	EA	shared	psi	chr10_132495788_132495887	chr10	132495788	132495887	Heritable	0.153969755159773	47	47	0	0	0.0455679298857307	0.840738833661621	0.837564893841812	-0.837564893841812
all_individuals	caudate	EA	shared	psi	chr10_132538554_132539319	chr10	132538554	132539319	Non-heritable	0.0242817633131351	47	47	0	0	0.00219258301450277	0.451384107673217	1.33998947274955	1.33998947274955
all_individuals	caudate	EA	shared	psi	chr10_132588246_132589000	chr10	132588246	132589000	Non-heritable	0.0893817490105317	36	36	0	0	0.0130061276606096	0.716121212195147	2.19558841589218	2.19558841589218
all_individuals	caudate	EA	shared	psi	chr10_132607581_132607973	chr10	132607581	132607973	Non-heritable	0.0909928896440507	33	33	0	0	0.0105962337753281	0.69411755103021	1.34189599044858	1.34189599044858
all_individuals	caudate	EA	shared	psi	chr10_132685666_132685904	chr10	132685666	132685904	Non-heritable	0.0643503399186004	9	9	0	0	0.0878370564464406	0.889546227809374	0.999735036859938	0.999735036859938
all_individuals	caudate	EA	shared	psi	chr10_132708430_132709055	chr10	132708430	132709055	Non-heritable	0.0915627339685328	43	43	0	0	0.0858483181220375	0.887950892803502	3.70928733340557	3.70928733340557
all_individuals	caudate	EA	shared	psi	chr10_132714445_132714698	chr10	132714445	132714698	Non-heritable	0.0668425825968327	69	69	0	0	0.0146306569293871	0.73026119971298	3.32968740223976	3.32968740223976
all_individuals	caudate	EA	shared	psi	chr10_132715369_132715627	chr10	132715369	132715627	Non-heritable	0.053586409932382	69	69	0	0	0.00734409129739443	0.645317468544803	2.87281847708854	-2.87281847708854
all_individuals	caudate	EA	shared	psi	chr10_132765458_132765881	chr10	132765458	132765881	Heritable	0.149067810139929	72	72	0	0	0.0032240182811564	0.509892996066238	2.77806690033261	2.77806690033261
all_individuals	caudate	EA	shared	psi	chr10_132783307_132784109	chr10	132783307	132784109	Non-heritable	0.0668240716274839	65	65	0	0	0.00020797410166882	0.134931041925085	3.97777679356909	-3.97777679356909
all_individuals	caudate	EA	shared	psi	chr10_132808441_132808577	chr10	132808441	132808577	Heritable	0.121687154943651	65	65	0	0	0.00377519429569061	0.536815552981283	4.80061932220194	4.80061932220194
all_individuals	caudate	EA	shared	psi	chr10_132905884_132907030	chr10	132905884	132907030	Non-heritable	0.0634159379101633	84	84	0	0	0.000283197309585675	0.163833349515361	3.43944050143459	-3.43944050143459
all_individuals	caudate	EA	shared	psi	chr10_132982598_132983470	chr10	132982598	132983470	Heritable	0.449468796547612	119	119	0	0	0.0105175561483461	0.693455386369729	3.3812590657163	3.3812590657163
