task_id	chrom	start	end	race	num_snps	boosting_iterations_performed	h2_unscaled	r_squared_cv	region
10037	16	87550444	87550609	AA	1019	11	0.0944896104489267	0.970608604997779	Caudate
10038	16	87560258	87560488	AA	1017	15	0.090603809935986	0.971410154609057	Caudate
1004	1	245652510	245653681	AA	726	11	0.444882626339436	0.895368215183555	Caudate
10040	16	87648279	87648548	AA	998	11	0.0934917404593696	0.96000497088663	Caudate
10041	16	87684207	87684455	AA	1034	15	0.0873593162314956	0.970222476648525	Caudate
10042	16	87694934	87695183	AA	1015	13	0.12350235661344	0.969767294869671	Caudate
10043	16	87704846	87705947	AA	1019	11	0.112786523510472	0.966610023317698	Caudate
10044	16	87722605	87722967	AA	1007	11	0.101987066244811	0.976753930958104	Caudate
10045	16	87725875	87726202	AA	1019	11	0.0699893150778794	0.964197382440997	Caudate
10046	16	87740878	87741076	AA	1001	16	0.0933018102735827	0.972243438317577	Caudate
10047	16	87779415	87779518	AA	1012	13	0.0935213150535846	0.971563269365464	Caudate
10048	16	87791510	87791681	AA	1007	11	0.058181311259552	0.94688081620464	Caudate
10049	16	87844358	87844703	AA	1009	14	0.229332296037063	0.92348743628127	Caudate
1005	1	245687619	245688640	AA	747	12	0.0843584910088036	0.940131093706062	Caudate
10050	16	87874545	87875083	AA	1018	15	0.413627123377763	0.935105057270444	Caudate
10051	16	87911230	87911552	AA	993	12	0.125521509185668	0.972468717024283	Caudate
10052	16	87931779	87931904	AA	1008	13	0.117148165708262	0.976001717901493	Caudate
10053	16	87950395	87950537	AA	1006	11	0.0775672277650922	0.960950545004392	Caudate
10054	16	88019287	88019947	AA	972	11	0.104194359806623	0.951161535966277	Caudate
10055	16	88024755	88025149	AA	982	15	0.0920686739364577	0.966567730724004	Caudate
10056	16	88063511	88063729	AA	954	13	0.0968161631679469	0.970882605916573	Caudate
10057	16	88078270	88078681	AA	969	14	0.0802009163406741	0.964362434097191	Caudate
10058	16	88091741	88091851	AA	945	11	0.123707700600788	0.967785184299041	Caudate
10059	16	88091958	88092097	AA	958	16	0.115178860826424	0.972259696184155	Caudate
1006	1	2459262	2460142	AA	538	21	0.0715740968719177	0.890685720695272	Caudate
10060	16	88093716	88094246	AA	943	15	0.0691966685117804	0.969149035635691	Caudate
10061	16	88101871	88102033	AA	934	11	0.0703972242651238	0.962976927829089	Caudate
10062	16	88116506	88116763	AA	948	11	0.0902423005411641	0.957257752385276	Caudate
10063	16	88136409	88136713	AA	938	11	0.0643440790861959	0.964605404544358	Caudate
10064	16	88145803	88146198	AA	957	11	0.0967301428648291	0.970224712220698	Caudate
10065	16	88152434	88153003	AA	929	13	0.117250780038556	0.967761661120092	Caudate
10066	16	88159349	88159882	AA	939	11	0.0677813860511241	0.959598339631888	Caudate
10067	16	88186575	88186741	AA	920	14	0.117595968579754	0.957667372323089	Caudate
10068	16	88233095	88233266	AA	895	12	0.0643830758648026	0.962399014199846	Caudate
10069	16	88258716	88258993	AA	895	11	0.0873867428570087	0.95804805008078	Caudate
1007	1	246008359	246008744	AA	757	11	0.0690366639332137	0.902053254809131	Caudate
10070	16	88264944	88265092	AA	899	11	0.114466385019161	0.963712651752575	Caudate
10071	16	88267354	88267553	AA	916	12	0.133559973834931	0.977908497023051	Caudate
10072	16	88332161	88332470	AA	889	11	0.108872484602776	0.961921480783476	Caudate
10073	16	88357636	88358041	AA	867	15	0.101217276093615	0.96647165365939	Caudate
10074	16	88367800	88368259	AA	888	11	0.117035646344999	0.963248079521752	Caudate
10075	16	88374743	88374811	AA	862	11	0.0671289151237378	0.956394073521816	Caudate
10076	16	88376498	88376759	AA	889	15	0.105383594929189	0.963516888263393	Caudate
10077	16	88387516	88387795	AA	876	13	0.0786462920100478	0.948847308251318	Caudate
10078	16	88388354	88389416	AA	893	14	0.0614949565367049	0.952784956814642	Caudate
10079	16	88430885	88431123	AA	858	14	0.0906541670265225	0.961848596974215	Caudate
1008	1	246504927	246505473	AA	711	11	0.375151132915614	0.882759844659641	Caudate
10080	16	88468880	88469086	AA	895	11	0.119267821876905	0.954405348629117	Caudate
10081	16	88480887	88481171	AA	878	14	0.0568066451572508	0.954537762514147	Caudate
10082	16	88514889	88514974	AA	859	11	0.0533872916948973	0.954626922942673	Caudate
10083	16	88593348	88593774	AA	883	11	0.058237291201777	0.944406179197856	Caudate
10085	16	88611095	88611530	AA	866	11	0.0254023547597775	0.932344776089488	Caudate
10086	16	88639856	88640083	AA	863	18	0.0796336586508076	0.939552235582729	Caudate
10087	16	88650419	88650582	AA	859	12	0.111563275937664	0.967051517023075	Caudate
10088	16	88678089	88678782	AA	837	11	0.134597448231444	0.912202689125294	Caudate
10089	16	88718875	88719587	AA	844	14	0.123009258968504	0.951464091562084	Caudate
1009	1	246696545	246696895	AA	645	11	0.125358398691315	0.891295241128004	Caudate
10090	16	88730764	88731412	AA	825	11	0.24329343887572	0.916715321610107	Caudate
10091	16	88746274	88746996	AA	834	11	0.109461317971627	0.9285431629121	Caudate
10092	16	88755167	88755826	AA	834	11	0.283104467325182	0.933430072558796	Caudate
10093	16	8880842	8881032	AA	851	16	0.0554523357736027	0.960571875622329	Caudate
10094	16	88828941	88829225	AA	785	19	0.169935952043127	0.910418305933774	Caudate
10095	16	88881106	88881790	AA	767	11	0.100804180979551	0.942928762543335	Caudate
10096	16	88920937	88921471	AA	737	11	0.0656439370292249	0.907089720445959	Caudate
10097	16	88924998	88925742	AA	742	11	0.116709721725734	0.909220189050418	Caudate
10098	16	88939447	88939927	AA	720	11	0.087920187780244	0.935933742189546	Caudate
10099	16	88956734	88957047	AA	731	18	0.076810228640555	0.921495672788294	Caudate
101	X	131791848	131793428	AA	146	11	0.0733282644486059	0.450269773025844	Caudate
1010	1	247007227	247007301	AA	647	11	0.0928470311793777	0.887243828481534	Caudate
10100	16	88989608	88989951	AA	748	17	0.0566652095480957	0.944672596923087	Caudate
10101	16	89079996	89080366	AA	781	11	0.104114387632726	0.94720570241055	Caudate
10102	16	89084908	89085087	AA	753	15	0.284252291002558	0.874309642275672	Caudate
10103	16	89118496	89118676	AA	740	17	0.0940192645049584	0.892701667091405	Caudate
10104	16	89193716	89193792	AA	702	11	0.0585917712203554	0.905645997093211	Caudate
10105	16	89230057	89230679	AA	700	15	0.0871461575630236	0.935078179267649	Caudate
10106	16	89261708	89262034	AA	695	11	0.130276351717639	0.917328118153204	Caudate
10107	16	89330465	89330594	AA	674	11	0.0647720921572501	0.871206932258821	Caudate
10108	16	89356397	89356775	AA	638	11	0.37072613451185	0.860838890983849	Caudate
10109	16	89506904	89507154	AA	589	16	0.0540355528873335	0.893580585224881	Caudate
1011	1	2470501	2470611	AA	539	15	0.103417920582986	0.934863534124454	Caudate
10110	16	89536882	89537738	AA	574	15	0.0498402114978403	0.882147360961952	Caudate
10111	16	89556519	89556984	AA	543	11	0.0952321950940653	0.907577164651552	Caudate
10112	16	89640660	89641810	AA	514	16	0.66210063807178	0.881489480924914	Caudate
10114	16	89697383	89697559	AA	481	11	0.0908516885706	0.866025683453795	Caudate
10115	16	89723378	89723665	AA	464	11	0.0536092438488892	0.857742526934419	Caudate
10116	16	89727537	89727607	AA	452	15	0.0623707420599494	0.772503154359604	Caudate
10117	16	89745879	89746061	AA	434	11	0.0735493166978035	0.849685461376353	Caudate
10118	16	89779239	89779756	AA	405	11	0.0517031890290506	0.806579875464798	Caudate
10119	16	89817223	89817377	AA	387	11	0.105966646758486	0.822683131941601	Caudate
1012	1	247127555	247128072	AA	619	12	0.286169652131586	0.846074960478442	Caudate
10120	16	8983653	8983918	AA	846	12	0.243615581724243	0.896618429694432	Caudate
10121	16	89837683	89837961	AA	371	11	0.0752708459572348	0.822264706261009	Caudate
10122	16	89902965	89903281	AA	342	14	0.185387192639016	0.793737214656134	Caudate
10123	16	89949822	89950196	AA	322	11	0.0824632422016494	0.702233422069277	Caudate
10124	16	89971793	89972123	AA	301	11	0.420269974167733	0.730245214772041	Caudate
10125	16	90011063	90011600	AA	296	11	0.405852851662022	0.769944105536697	Caudate
10126	16	90077236	90078322	AA	280	11	0.121953028999378	0.788582768579343	Caudate
10127	16	90082275	90082812	AA	279	16	0.138429677279743	0.67492157026762	Caudate
10128	16	90106127	90106760	AA	278	17	0.140787999426751	0.769187137289746	Caudate
1013	1	247182324	247183097	AA	601	11	0.282055638762241	0.868193619536462	Caudate
10132	16	9154684	9154950	AA	823	11	0.057168543093101	0.934116451356482	Caudate
1014	1	247373649	247374147	AA	615	11	0.0809322779497711	0.888464256071727	Caudate
10148	17	10123704	10124407	AA	801	11	0.124661189948523	0.959880634442661	Caudate
10149	17	1038932	1039175	AA	913	12	0.0871018022767317	0.928882435165387	Caudate
1015	1	247517995	247518648	AA	590	19	0.360806878682467	0.832740953019549	Caudate
10150	17	1043766	1044102	AA	901	13	0.147106624949287	0.964171478630889	Caudate
10151	17	11247140	11247412	AA	582	11	0.0766069800877169	0.927559283076629	Caudate
10152	17	1216833	1217194	AA	917	11	0.125335710533072	0.96954635027044	Caudate
10153	17	1220830	1221099	AA	918	12	0.0524050206081003	0.962016236614588	Caudate
10154	17	1253883	1254052	AA	895	11	0.0878910516656438	0.955170573872332	Caudate
10155	17	1271585	1271869	AA	861	15	0.104836257557088	0.962218407311604	Caudate
10156	17	1284322	1284380	AA	875	16	0.107163165337704	0.962370504122761	Caudate
10157	17	12844863	12845247	AA	734	11	0.227057540480522	0.892517557082419	Caudate
10158	17	12987132	12987758	AA	768	12	0.0585879464545474	0.947631581776142	Caudate
10159	17	13782330	13782514	AA	873	11	0.410258130787401	0.928137414576591	Caudate
1016	1	247530658	247531185	AA	586	11	0.0541065641118058	0.77078166729389	Caudate
10160	17	13974049	13974387	AA	917	11	0.0948642645477983	0.96524395709349	Caudate
10161	17	14015588	14015719	AA	911	11	0.130198086641607	0.946183854917873	Caudate
10162	17	1469136	1469598	AA	851	11	0.387258307217625	0.924546731196544	Caudate
10163	17	15346391	15346829	AA	610	13	0.356461732455166	0.85059743686579	Caudate
10164	17	15490787	15491633	AA	562	13	0.0533098931576534	0.881376000721979	Caudate
10165	17	15750170	15750352	AA	524	11	0.134635768654456	0.903572518604429	Caudate
10166	17	15768837	15769065	AA	507	13	0.0780276535353265	0.893666636359682	Caudate
10167	17	1640343	1640976	AA	842	13	0.0814909172735502	0.955712637333343	Caudate
10168	17	1648259	1648407	AA	864	11	0.121037244678364	0.921063881049942	Caudate
10169	17	16516853	16517356	AA	419	11	0.115084390349569	0.872345929050541	Caudate
1017	1	247639310	247639874	AA	554	11	0.0487710643537427	0.792811296952912	Caudate
10170	17	16683089	16683884	AA	388	11	0.0731595335735601	0.847166728001368	Caudate
10171	17	16745932	16746360	AA	383	15	0.262413319465325	0.790901636304196	Caudate
10172	17	16878636	16878813	AA	391	11	0.49815182548693	0.788667086657456	Caudate
10173	17	16991543	16991628	AA	368	11	0.0906188836745182	0.836100544863198	Caudate
10174	17	17021133	17021882	AA	378	11	0.0603498815328751	0.808706536786662	Caudate
10175	17	17205369	17207039	AA	387	11	0.0534494923963999	0.807934612704565	Caudate
10176	17	17379516	17379919	AA	368	11	0.0249529745346831	0.714169853764882	Caudate
10177	17	17385487	17385963	AA	387	16	0.105816612615705	0.783858633972846	Caudate
10178	17	17506999	17507134	AA	342	11	0.0453079914108228	0.698490097911523	Caudate
10179	17	1763147	1763320	AA	865	11	0.0834202472682969	0.958180525637618	Caudate
1018	1	247783420	247785859	AA	527	11	0.408857181815368	0.874873362232722	Caudate
10180	17	17699908	17700475	AA	307	11	0.0733228154700476	0.765201158763141	Caudate
10181	17	17700936	17701089	AA	318	11	0.0899622661390116	0.803272096443247	Caudate
10182	17	17725302	17726208	AA	323	11	0.0220087399096615	0.782508396562699	Caudate
10183	17	17751823	17751915	AA	312	11	0.0865632168813152	0.794682799177002	Caudate
10184	17	17792282	17792378	AA	317	11	0.111455475245426	0.769612124201867	Caudate
10185	17	17809084	17809202	AA	327	11	0.0620424801432801	0.758750717491782	Caudate
10186	17	17810120	17810622	AA	324	11	0.121821883660148	0.793698949547454	Caudate
10187	17	17831391	17831712	AA	325	11	0.0929761777420975	0.782162472915536	Caudate
10188	17	17849314	17850202	AA	318	11	0.0765278061826359	0.766751146321705	Caudate
10189	17	17900737	17901182	AA	321	11	0.0648277089529695	0.682641176735687	Caudate
1019	1	247936918	247938420	AA	476	11	0.0896149480983668	0.823039581032492	Caudate
10190	17	17981444	17981681	AA	285	11	0.0329719852660741	0.643474109266165	Caudate
10191	17	18230690	18231362	AA	259	11	0.0546806480277324	0.696912606412792	Caudate
10192	17	18247616	18248127	AA	263	11	0.0252101912457495	0.671291021105526	Caudate
10193	17	18382931	18383243	AA	213	11	0.123323626661534	0.733976774288164	Caudate
10194	17	1880572	1881078	AA	868	11	0.0316873774448814	0.96602282946311	Caudate
10195	17	1920570	1921317	AA	861	11	0.0868578198463352	0.967863603868636	Caudate
10196	17	19209855	19209962	AA	215	14	0.125366439260992	0.639301584109678	Caudate
10197	17	19344032	19344577	AA	204	13	0.0649812452487749	0.595487296991551	Caudate
10198	17	1935036	1935170	AA	865	16	0.0921320828827163	0.937449033078127	Caudate
10199	17	19384601	19385414	AA	202	18	0.134918303641924	0.636490033534686	Caudate
102	X	131795769	131796475	AA	144	11	0.0165342112891499	0.383900932335508	Caudate
10200	17	19506403	19507090	AA	207	14	0.583916205891992	0.78165567630368	Caudate
10201	17	19526154	19526714	AA	207	11	0.110475148005063	0.704857709376856	Caudate
10202	17	19579444	19579519	AA	206	11	0.0884596530629087	0.675960222766578	Caudate
10203	17	1960414	1960657	AA	854	11	0.366639926438783	0.915606962367256	Caudate
10204	17	19724422	19725077	AA	204	11	0.0938265663083093	0.696739033692762	Caudate
10205	17	19762306	19762741	AA	208	11	0.0721226949876441	0.665414518542505	Caudate
10206	17	1999501	1999832	AA	875	15	0.0482893337110275	0.939433250796625	Caudate
10207	17	20116733	20117178	AA	231	11	0.141009595634575	0.710607771466585	Caudate
10208	17	20530918	20531357	AA	293	15	0.275521567939511	0.751818546477058	Caudate
10209	17	2056754	2058208	AA	847	11	0.0382140563791498	0.94615279365968	Caudate
10211	17	20784133	20784668	AA	244	11	0.075384598398172	0.740336774668368	Caudate
10212	17	20841309	20841406	AA	250	11	0.248311512367497	0.72648563485585	Caudate
10213	17	20896083	20896584	AA	241	11	0.083743485868179	0.691796828334072	Caudate
10214	17	20992798	20993429	AA	242	11	0.0849849580511613	0.728503081293913	Caudate
10215	17	20999370	20999975	AA	246	14	0.039638002903115	0.61100779190359	Caudate
10216	17	21383200	21383736	AA	245	11	0.0914021191362591	0.667782956963146	Caudate
10218	17	21573616	21574824	AA	260	11	0.0556537109366365	0.625869464481187	Caudate
10219	17	21678549	21679148	AA	247	14	0.0800218703275088	0.615156097642909	Caudate
10220	17	21760742	21761836	AA	229	14	0.180717713304108	0.736570136868084	Caudate
10221	17	21842226	21843004	AA	218	11	0.0550786773693098	0.547692464897348	Caudate
10224	17	2352655	2353099	AA	720	15	0.39737308529739	0.893557052435975	Caudate
10225	17	2382767	2383230	AA	703	11	0.0336644132754239	0.877049459360615	Caudate
10226	17	2396661	2397313	AA	707	18	0.0767868869583126	0.837489775626891	Caudate
10228	17	2491077	2491603	AA	676	11	0.0842298489095046	0.93238263763548	Caudate
10229	17	26843500	26844409	AA	130	11	0.580296042926137	0.725526723146778	Caudate
10230	17	2689431	2690412	AA	706	13	0.152522985617262	0.893989893230636	Caudate
10231	17	2724823	2725100	AA	705	11	0.131867367148529	0.940786314182914	Caudate
10232	17	27535936	27536211	AA	212	20	0.0603206385802818	0.696291217711161	Caudate
10233	17	2867817	2868073	AA	739	12	0.0546235338811055	0.909250429659064	Caudate
10234	17	28716843	28716945	AA	235	11	0.0650253715572369	0.654964760873854	Caudate
10235	17	29083080	29083525	AA	192	14	0.474887623428606	0.711474411874818	Caudate
10236	17	2924265	2924351	AA	726	11	0.0919221457685147	0.946514573279939	Caudate
10237	17	29533935	29534354	AA	187	11	0.0829608328272185	0.593497703980834	Caudate
10238	17	29645081	29645902	AA	174	11	0.0742702075016711	0.470468479626219	Caudate
10239	17	2982810	2983171	AA	742	11	0.113007423430619	0.944730908585126	Caudate
10241	17	30340921	30341544	AA	140	11	0.0828201397168628	0.506429062326259	Caudate
10243	17	30711017	30711443	AA	272	11	0.0546184637849199	0.684102553033338	Caudate
10244	17	30970096	30970373	AA	326	11	0.0822217883886632	0.805953719506065	Caudate
10245	17	31416640	31417657	AA	344	11	0.0595474906877177	0.783291458611046	Caudate
10246	17	31446186	31446746	AA	344	14	0.0598647850885042	0.782112252285799	Caudate
10247	17	31471702	31472245	AA	346	14	0.0675006819947934	0.716232355247234	Caudate
10248	17	31522367	31522757	AA	339	11	0.105472961364786	0.757705790114555	Caudate
10249	17	3176273	3176955	AA	698	13	0.55555774333549	0.886811240466168	Caudate
10250	17	31917038	31917471	AA	389	13	0.0296699605866664	0.728480844706769	Caudate
10251	17	32079915	32080303	AA	437	12	0.0967824251130321	0.810726953039613	Caudate
10252	17	32267352	32268188	AA	522	12	0.0538660014642471	0.863564991627218	Caudate
10253	17	32286236	32286775	AA	529	13	0.0742555865682572	0.900538532451511	Caudate
10254	17	32495706	32496043	AA	569	13	0.230500545342745	0.84191720585941	Caudate
10255	17	32822633	32823176	AA	527	14	0.0508224225315796	0.882095594170863	Caudate
10258	17	34626050	34626579	AA	590	13	0.174176687736244	0.937616075565139	Caudate
10259	17	34852083	34852349	AA	528	11	0.0713857449954784	0.864574368270756	Caudate
10260	17	3529554	3530595	AA	734	11	0.153011888362684	0.903414010499465	Caudate
10261	17	3531418	3532142	AA	758	11	0.0821364464707821	0.947368769798874	Caudate
10262	17	35432242	35433002	AA	421	11	0.23459940576918	0.793643129634541	Caudate
10263	17	35433118	35433619	AA	431	13	0.185064259212545	0.806519401676925	Caudate
10264	17	35450417	35451408	AA	416	14	0.183456856666237	0.843895995258683	Caudate
10265	17	35749111	35749451	AA	345	11	0.108233176154808	0.807472510631337	Caudate
10266	17	35750199	35750503	AA	360	11	0.0280640622063093	0.708489540083022	Caudate
10267	17	35846860	35847166	AA	415	11	0.0426522392129494	0.846759360019163	Caudate
10268	17	35929863	35930206	AA	483	14	0.114445381049575	0.853616914920391	Caudate
10270	17	36657673	36657736	AA	417	15	0.152168264939482	0.88137191305228	Caudate
10271	17	36661056	36661514	AA	425	11	0.0434721123296895	0.769401406170988	Caudate
10272	17	37047613	37048220	AA	458	11	0.0423524165294583	0.720301086726833	Caudate
10273	17	37252033	37252440	AA	420	11	0.0404757764228094	0.700215848097875	Caudate
10274	17	37322729	37323139	AA	437	14	0.106539153048682	0.872361061109687	Caudate
10275	17	37373492	37373750	AA	447	13	0.101094007855596	0.883575080756445	Caudate
10276	17	37405713	37405847	AA	446	16	0.243234382724611	0.843518718726288	Caudate
10277	17	3818010	3818643	AA	781	14	0.102733135321624	0.899535994026005	Caudate
10278	17	38257799	38257907	AA	455	11	0.0413311746844914	0.847021544990127	Caudate
10279	17	38358827	38359056	AA	442	11	0.152642810857127	0.860281065975818	Caudate
1028	1	24904663	24904969	AA	429	12	0.0996967320102233	0.867179349179355	Caudate
10280	17	38417780	38418004	AA	444	11	0.12306442421115	0.869829229021292	Caudate
10281	17	38429652	38430437	AA	448	11	0.139660753769506	0.851510562384862	Caudate
10282	17	38434451	38435633	AA	436	14	0.151964231596718	0.880687565347591	Caudate
10283	17	38452447	38452793	AA	454	11	0.0368811024941132	0.705211636001524	Caudate
10284	17	38453022	38453218	AA	445	11	0.197867712092878	0.86722294522336	Caudate
10285	17	38466662	38466769	AA	445	15	0.0228811478894573	0.676030328074656	Caudate
10286	17	38509753	38511155	AA	444	11	0.0252274511224125	0.77612656184969	Caudate
10287	17	38561827	38562417	AA	438	11	0.0713632710348991	0.850753141907588	Caudate
10288	17	38563360	38563701	AA	444	11	0.0312314938626838	0.791819924615972	Caudate
10289	17	3865210	3865486	AA	775	11	0.280768990829988	0.869530635588164	Caudate
1029	1	24913924	24914668	AA	440	11	0.103150975167264	0.869923876573291	Caudate
10290	17	3866161	3866627	AA	761	13	0.0700799634981771	0.952399732392984	Caudate
10291	17	38840754	38841407	AA	332	11	0.214199436866086	0.790119427681913	Caudate
10292	17	38885275	38885882	AA	329	11	0.0671138494357593	0.679516706573053	Caudate
10293	17	38967349	38967734	AA	338	11	0.067704410693872	0.791425751136803	Caudate
10294	17	3904276	3904805	AA	764	11	0.229493439028631	0.913987929260773	Caudate
10295	17	39057646	39058062	AA	342	11	0.307278442645567	0.781275214892568	Caudate
10296	17	3913270	3914098	AA	726	15	0.0809634442553614	0.949973203347338	Caudate
10297	17	39154909	39154997	AA	369	13	0.088712132007331	0.831107986859564	Caudate
10298	17	39357545	39358271	AA	388	11	0.526250499637904	0.773309778028223	Caudate
10299	17	39451738	39451799	AA	372	11	0.140385898724108	0.808440702226639	Caudate
103	X	131802863	131803490	AA	150	14	0.0708761692160724	0.482858687106409	Caudate
1030	1	24933055	24933255	AA	433	11	0.0694151789587345	0.779333632103197	Caudate
10300	17	39652376	39652799	AA	337	11	0.0688893239903906	0.789522705303541	Caudate
10301	17	40178426	40178542	AA	319	16	0.0760837541835919	0.733566374242122	Caudate
10302	17	40332505	40332706	AA	308	12	0.0820609669640131	0.770720490568762	Caudate
10303	17	40361733	40362506	AA	308	12	0.185028146952515	0.731960455499601	Caudate
10304	17	40553870	40554403	AA	341	11	0.0664638209798085	0.809666469861599	Caudate
10305	17	40779260	40779881	AA	388	11	0.36553881991893	0.835517362252462	Caudate
10306	17	40981784	40982098	AA	394	11	0.204011022642577	0.820735869556763	Caudate
10307	17	41635007	41635517	AA	356	11	0.0564170074474109	0.754709461080468	Caudate
10308	17	41710658	41710894	AA	356	11	0.0551639482387399	0.777552322256932	Caudate
10309	17	41738161	41738528	AA	338	11	0.0503744791101829	0.802990532172565	Caudate
1031	1	2493545	2493847	AA	544	11	0.126323399641323	0.917883089888975	Caudate
10310	17	41775575	41776158	AA	337	11	0.0503362683647455	0.80061374511754	Caudate
10311	17	41967910	41969848	AA	299	11	0.0664992192205657	0.675471099012332	Caudate
10312	17	41971588	41972375	AA	306	11	0.094047837691825	0.7692181162042	Caudate
10313	17	41992630	41993197	AA	305	11	0.01801208001239	0.736823912557157	Caudate
10314	17	42039686	42040431	AA	290	14	0.053839511573307	0.642327442937726	Caudate
10315	17	42057036	42057799	AA	285	11	0.28409086864771	0.775856063906914	Caudate
10316	17	42107504	42107658	AA	284	11	0.0640058570330363	0.710324942425526	Caudate
10317	17	42200803	42201038	AA	277	16	0.0621097261708743	0.696626645534905	Caudate
10318	17	42287718	42288014	AA	269	11	0.0389411090229868	0.629128783272932	Caudate
10319	17	42543553	42544130	AA	253	13	0.0711067110116613	0.658626285471935	Caudate
1032	1	24969851	24970620	AA	434	16	0.343154407623653	0.836930802449739	Caudate
10320	17	42670370	42670479	AA	248	13	0.0529920334825005	0.698076188539643	Caudate
10321	17	43006594	43006968	AA	251	14	0.0639676611047354	0.736096013241339	Caudate
10322	17	43033969	43034471	AA	252	16	0.124841859430997	0.694752519331171	Caudate
10323	17	43126118	43126363	AA	237	12	0.157430333023096	0.687809816359816	Caudate
10324	17	43231434	43231468	AA	240	11	0.0789185380793046	0.672476001276704	Caudate
10325	17	43263550	43264018	AA	242	11	0.10578210161776	0.692752087615079	Caudate
10326	17	43276821	43276884	AA	258	11	0.0622871846665695	0.66057453329332	Caudate
10327	17	43360008	43362370	AA	257	12	0.0725166572119586	0.685376378678678	Caudate
10328	17	43394549	43394675	AA	264	11	0.0397139842001604	0.634247587474032	Caudate
10329	17	43528557	43528852	AA	247	15	0.0861046368483598	0.707395626298116	Caudate
1033	1	25198010	25198207	AA	415	11	0.0666144931192374	0.855033120798083	Caudate
10330	17	43530167	43530653	AA	256	11	0.145776599270936	0.792796702254391	Caudate
10331	17	44315515	44315569	AA	371	12	0.071590045449379	0.835229587051988	Caudate
10332	17	44326111	44326267	AA	360	11	0.099594231195354	0.816656573547643	Caudate
