coord_key	seqnames_hg38	pos_hg38	bs_row	found_in_bsseq	fraction_samples_cov_ge_min	mean_coverage	marker_coverage_pass
"chr10:71719228"	"chr10"	71719228	15314381	TRUE	1	34.6204819277108	TRUE
"chr10:71765590"	"chr10"	71765590	15315096	TRUE	1	45.8012048192771	TRUE
"chr10:71774581"	"chr10"	71774581	15315258	TRUE	0.993975903614458	42.5481927710843	TRUE
"chr10:71965283"	"chr10"	71965283	15318382	TRUE	1	28.1686746987952	TRUE
"chr10:72011771"	"chr10"	72011771	15319167	TRUE	1	34.9879518072289	TRUE
"chr10:7475845"	"chr10"	7475845	14749266	TRUE	1	25.2530120481928	TRUE
"chr10:7475871"	"chr10"	7475871	14749267	TRUE	1	22.5843373493976	TRUE
"chr10:75430679"	"chr10"	75430679	15358519	TRUE	1	32.5120481927711	TRUE
"chr10:78248880"	"chr10"	78248880	15382956	TRUE	1	25.3795180722892	TRUE
"chr10:78451722"	"chr10"	78451722	15385011	TRUE	1	24.0843373493976	TRUE
"chr10:78520865"	"chr10"	78520865	15385672	TRUE	0.993975903614458	43.2650602409639	TRUE
"chr10:78965604"	"chr10"	78965604	15389860	TRUE	1	50.2710843373494	TRUE
"chr10:79088252"	"chr10"	79088252	15391772	TRUE	1	27.3012048192771	TRUE
"chr10:79276334"	"chr10"	79276334	15394939	TRUE	1	30.1566265060241	TRUE
"chr10:79399615"	"chr10"	79399615	15396904	TRUE	0.993975903614458	22.9759036144578	TRUE
"chr10:79405641"	"chr10"	79405641	15397032	TRUE	1	39.3192771084337	TRUE
"chr10:80290916"	"chr10"	80290916	15406663	TRUE	1	28.2349397590362	TRUE
"chr10:80455319"	"chr10"	80455319	15408669	TRUE	1	29.9759036144578	TRUE
"chr10:80455351"	"chr10"	80455351	15408672	TRUE	1	32.6686746987952	TRUE
"chr10:82377836"	"chr10"	82377836	15422432	TRUE	0.987951807228916	18.6987951807229	TRUE
"chr10:84296660"	"chr10"	84296660	15434716	TRUE	0.993975903614458	18.7048192771084	TRUE
"chr10:86445041"	"chr10"	86445041	15451508	TRUE	0.77710843373494	7.12048192771084	FALSE
"chr10:86666068"	"chr10"	86666068	15454350	TRUE	1	41.6566265060241	TRUE
"chr10:86668471"	"chr10"	86668471	15454389	TRUE	1	33.9277108433735	TRUE
"chr10:87589748"	"chr10"	87589748	15465061	TRUE	0.981927710843373	16.2710843373494	TRUE
"chr10:87635886"	"chr10"	87635886	15465360	TRUE	1	32.433734939759	TRUE
"chr10:87879050"	"chr10"	87879050	15467505	TRUE	0.981927710843373	12.5903614457831	TRUE
"chr10:88067136"	"chr10"	88067136	15468817	TRUE	0.993975903614458	20.2831325301205	TRUE
"chr10:88116567"	"chr10"	88116567	15469141	TRUE	0.969879518072289	15.4698795180723	TRUE
"chr10:88120745"	"chr10"	88120745	15469173	TRUE	0.993975903614458	20.6927710843374	TRUE
"chr10:91103878"	"chr10"	91103878	15488430	TRUE	0.993975903614458	19.6987951807229	TRUE
"chr10:91575383"	"chr10"	91575383	15492024	TRUE	0.993975903614458	31.1325301204819	TRUE
"chr10:91575439"	"chr10"	91575439	15492025	TRUE	0.993975903614458	27.4518072289157	TRUE
"chr10:91756477"	"chr10"	91756477	15493394	TRUE	0.981927710843373	17.4156626506024	TRUE
"chr10:92831039"	"chr10"	92831039	15505442	TRUE	0.987951807228916	13.8313253012048	TRUE
"chr10:93566341"	"chr10"	93566341	15513503	TRUE	0.993975903614458	25.1506024096386	TRUE
"chr10:93566421"	"chr10"	93566421	15513507	TRUE	1	29.3373493975904	TRUE
"chr10:93757031"	"chr10"	93757031	15515369	TRUE	0.993975903614458	17.0963855421687	TRUE
"chr10:95404588"	"chr10"	95404588	15528134	TRUE	0.939759036144578	14.2168674698795	TRUE
"chr10:96272682"	"chr10"	96272682	15535611	TRUE	0.987951807228916	19.1626506024096	TRUE
"chr10:96357390"	"chr10"	96357390	15536296	TRUE	0.993975903614458	16.9277108433735	TRUE
"chr10:96357652"	"chr10"	96357652	15536298	TRUE	0.975903614457831	13.2048192771084	TRUE
"chr10:96657091"	"chr10"	96657091	15539640	TRUE	0.993975903614458	33.4819277108434	TRUE
"chr10:97117149"	"chr10"	97117149	15545547	TRUE	0.927710843373494	14.2530120481928	TRUE
"chr10:97503563"	"chr10"	97503563	15552152	TRUE	1	32.1024096385542	TRUE
"chr10:97534367"	"chr10"	97534367	15552651	TRUE	0.981927710843373	14.144578313253	TRUE
"chr10:97583888"	"chr10"	97583888	15553362	TRUE	1	34.789156626506	TRUE
"chr10:98296959"	"chr10"	98296959	15562179	TRUE	1	21.8975903614458	TRUE
"chr10:99420900"	"chr10"	99420900	15571173	TRUE	1	25.0481927710843	TRUE
"chr11:101872717"	"chr11"	101872717	16949314	TRUE	0.993975903614458	28.2771084337349	TRUE
"chr11:103536675"	"chr11"	103536675	16962404	TRUE	1	23.4156626506024	TRUE
"chr11:10373432"	"chr11"	10373432	16141155	TRUE	1	25.3253012048193	TRUE
"chr11:105577553"	"chr11"	105577553	16974308	TRUE	0.993975903614458	20.0542168674699	TRUE
"chr11:10570169"	"chr11"	10570169	16143081	TRUE	1	16.8072289156627	TRUE
"chr11:111389104"	"chr11"	111389104	17016656	TRUE	0.957831325301205	17.7168674698795	TRUE
"chr11:11156474"	"chr11"	11156474	16148283	TRUE	1	38.1686746987952	TRUE
"chr11:11172059"	"chr11"	11172059	16148395	TRUE	1	20.5120481927711	TRUE
"chr11:11216269"	"chr11"	11216269	16148694	TRUE	1	26.9578313253012	TRUE
"chr11:11218524"	"chr11"	11218524	16148714	TRUE	1	27.7409638554217	TRUE
"chr11:113475763"	"chr11"	113475763	17036043	TRUE	0.963855421686747	14.3674698795181	TRUE
"chr11:116066060"	"chr11"	116066060	17059693	TRUE	1	41.2951807228916	TRUE
"chr11:117218535"	"chr11"	117218535	17072586	TRUE	0.975903614457831	16.9638554216868	TRUE
"chr11:117295683"	"chr11"	117295683	17073734	TRUE	1	19.6325301204819	TRUE
"chr11:117295696"	"chr11"	117295696	17073735	TRUE	1	24.7951807228916	TRUE
"chr11:117295708"	"chr11"	117295708	17073736	TRUE	1	24.2349397590361	TRUE
"chr11:117502403"	"chr11"	117502403	17076764	TRUE	1	30.0361445783133	TRUE
"chr11:118146802"	"chr11"	118146802	17085540	TRUE	1	31.4879518072289	TRUE
"chr11:119525299"	"chr11"	119525299	17107153	TRUE	1	26.5421686746988	TRUE
"chr11:120142568"	"chr11"	120142568	17115118	TRUE	0.993975903614458	21.6144578313253	TRUE
"chr11:120212097"	"chr11"	120212097	17116165	TRUE	1	28.144578313253	TRUE
"chr11:120213572"	"chr11"	120213572	17116185	TRUE	1	35.0843373493976	TRUE
"chr11:120630290"	"chr11"	120630290	17121425	TRUE	1	30.8433734939759	TRUE
"chr11:120829911"	"chr11"	120829911	17123671	TRUE	0.993975903614458	22.5060240963855	TRUE
"chr11:121067641"	"chr11"	121067641	17126371	TRUE	0.981927710843373	17.1506024096386	TRUE
"chr11:121067653"	"chr11"	121067653	17126372	TRUE	0.987951807228916	17.5783132530121	TRUE
"chr11:121113163"	"chr11"	121113163	17126725	TRUE	1	32.3614457831325	TRUE
"chr11:121590084"	"chr11"	121590084	17131607	TRUE	1	26.9638554216868	TRUE
"chr11:121590264"	"chr11"	121590264	17131609	TRUE	1	27.4759036144578	TRUE
"chr11:122368165"	"chr11"	122368165	17137914	TRUE	0.939759036144578	14.8192771084337	TRUE
"chr11:123431871"	"chr11"	123431871	17150594	TRUE	1	24.5421686746988	TRUE
"chr11:124115373"	"chr11"	124115373	17156798	TRUE	0.945783132530121	15.144578313253	TRUE
"chr11:12472503"	"chr11"	12472503	16160179	TRUE	0.993975903614458	28.5	TRUE
"chr11:12472529"	"chr11"	12472529	16160180	TRUE	1	28.7951807228916	TRUE
"chr11:124738475"	"chr11"	124738475	17161514	TRUE	0.963855421686747	12.4879518072289	TRUE
"chr11:124739320"	"chr11"	124739320	17161535	TRUE	1	44.5240963855422	TRUE
"chr11:124743604"	"chr11"	124743604	17161655	TRUE	0.909638554216867	10.8855421686747	TRUE
"chr11:124841952"	"chr11"	124841952	17163173	TRUE	1	25.5	TRUE
"chr11:125402057"	"chr11"	125402057	17170005	TRUE	1	39.3795180722892	TRUE
"chr11:126102829"	"chr11"	126102829	17177842	TRUE	1	29.8734939759036	TRUE
"chr11:12744991"	"chr11"	12744991	16162693	TRUE	1	25.8975903614458	TRUE
"chr11:128473889"	"chr11"	128473889	17200647	TRUE	0.993975903614458	24.3253012048193	TRUE
"chr11:1295463"	"chr11"	1295463	16026536	TRUE	1	34.5180722891566	TRUE
"chr11:1304488"	"chr11"	1304488	16026827	TRUE	1	18.8915662650602	TRUE
"chr11:1305278"	"chr11"	1305278	16026847	TRUE	1	24.5180722891566	TRUE
"chr11:131186918"	"chr11"	131186918	17232101	TRUE	1	27.9578313253012	TRUE
"chr11:131545916"	"chr11"	131545916	17235533	TRUE	0.987951807228916	15.3493975903614	TRUE
"chr11:131558066"	"chr11"	131558066	17235661	TRUE	0.987951807228916	15.2349397590361	TRUE
"chr11:131658958"	"chr11"	131658958	17236827	TRUE	1	32.0120481927711	TRUE
"chr11:131868020"	"chr11"	131868020	17239119	TRUE	0.969879518072289	12.1325301204819	TRUE
"chr11:132211680"	"chr11"	132211680	17242369	TRUE	0.987951807228916	14.9457831325301	TRUE
"chr11:132401687"	"chr11"	132401687	17244133	TRUE	0.993975903614458	25.4096385542169	TRUE
"chr11:133285408"	"chr11"	133285408	17252813	TRUE	1	34.9036144578313	TRUE
"chr11:133360496"	"chr11"	133360496	17253532	TRUE	1	20.210843373494	TRUE
"chr11:133907936"	"chr11"	133907936	17259333	TRUE	1	51.5722891566265	TRUE
"chr11:134031783"	"chr11"	134031783	17262194	TRUE	1	39.5	TRUE
"chr11:134359257"	"chr11"	134359257	17267478	TRUE	1	49.3855421686747	TRUE
"chr11:134361727"	"chr11"	134361727	17267562	TRUE	1	41.4277108433735	TRUE
"chr11:134912130"	"chr11"	134912130	17275613	TRUE	0.963855421686747	12.9939759036145	TRUE
"chr11:1440776"	"chr11"	1440776	16030865	TRUE	1	33.1807228915663	TRUE
"chr11:16813253"	"chr11"	16813253	16192546	TRUE	0.993975903614458	28.6325301204819	TRUE
"chr11:16813355"	"chr11"	16813355	16192549	TRUE	1	25.5301204819277	TRUE
"chr11:18278086"	"chr11"	18278086	16208561	TRUE	0.987951807228916	12.2409638554217	TRUE
"chr11:18336040"	"chr11"	18336040	16209169	TRUE	0.909638554216867	12.2168674698795	TRUE
"chr11:19253313"	"chr11"	19253313	16218696	TRUE	0.993975903614458	24.8674698795181	TRUE
"chr11:19398920"	"chr11"	19398920	16219951	TRUE	1	43.7650602409639	TRUE
"chr11:24156050"	"chr11"	24156050	16251931	TRUE	1	31.7710843373494	TRUE
"chr11:2524545"	"chr11"	2524545	16057617	TRUE	1	34.4397590361446	TRUE
"chr11:27040869"	"chr11"	27040869	16268439	TRUE	1	20.9277108433735	TRUE
"chr11:27075476"	"chr11"	27075476	16268644	TRUE	1	21.4819277108434	TRUE
"chr11:2732655"	"chr11"	2732655	16061057	TRUE	1	39.8433734939759	TRUE
"chr11:27423321"	"chr11"	27423321	16270987	TRUE	1	23.6325301204819	TRUE
"chr11:30425542"	"chr11"	30425542	16288525	TRUE	1	29.7168674698795	TRUE
"chr11:31767881"	"chr11"	31767881	16296984	TRUE	0.993975903614458	21.0602409638554	TRUE
"chr11:31767898"	"chr11"	31767898	16296985	TRUE	0.993975903614458	19.6746987951807	TRUE
"chr11:319718"	"chr11"	319718	15993174	TRUE	1	36.5963855421687	TRUE
"chr11:32421069"	"chr11"	32421069	16304075	TRUE	0.987951807228916	19.6144578313253	TRUE
"chr11:33173079"	"chr11"	33173079	16311988	TRUE	1	21.3855421686747	TRUE
"chr11:35352789"	"chr11"	35352789	16333040	TRUE	1	19.5843373493976	TRUE
"chr11:353762"	"chr11"	353762	15993926	TRUE	0.975903614457831	16.1084337349398	TRUE
"chr11:35404403"	"chr11"	35404403	16333425	TRUE	0.993975903614458	19.7650602409639	TRUE
"chr11:35927280"	"chr11"	35927280	16337825	TRUE	1	18.3313253012048	TRUE
"chr11:36008536"	"chr11"	36008536	16338757	TRUE	0.975903614457831	13.7590361445783	TRUE
"chr11:3838403"	"chr11"	3838403	16081113	TRUE	1	27.2951807228916	TRUE
"chr11:43984727"	"chr11"	43984727	16390524	TRUE	1	44.9518072289157	TRUE
"chr11:44589619"	"chr11"	44589619	16397337	TRUE	1	35.0722891566265	TRUE
"chr11:45867360"	"chr11"	45867360	16412847	TRUE	0.969879518072289	17.5542168674699	TRUE
"chr11:46361481"	"chr11"	46361481	16419823	TRUE	1	33.8012048192771	TRUE
"chr11:47220536"	"chr11"	47220536	16432072	TRUE	1	20.3012048192771	TRUE
"chr11:47899998"	"chr11"	47899998	16443662	TRUE	1	22.2469879518072	TRUE
"chr11:47986426"	"chr11"	47986426	16445158	TRUE	0.993975903614458	27.9698795180723	TRUE
"chr11:5225593"	"chr11"	5225593	16091811	TRUE	0.993975903614458	29.6626506024096	TRUE
"chr11:5689759"	"chr11"	5689759	16095489	TRUE	0.77710843373494	8.78313253012048	FALSE
"chr11:57409247"	"chr11"	57409247	16481010	TRUE	1	25.1927710843374	TRUE
"chr11:58525429"	"chr11"	58525429	16492114	TRUE	0.740963855421687	7.16867469879518	FALSE
"chr11:605147"	"chr11"	605147	16004033	TRUE	1	38.4819277108434	TRUE
"chr11:61357888"	"chr11"	61357888	16520064	TRUE	1	30.1265060240964	TRUE
"chr11:61565234"	"chr11"	61565234	16524009	TRUE	1	42.2590361445783	TRUE
"chr11:61567782"	"chr11"	61567782	16524068	TRUE	1	33.6144578313253	TRUE
"chr11:61658057"	"chr11"	61658057	16525725	TRUE	1	23.2289156626506	TRUE
"chr11:61755026"	"chr11"	61755026	16527712	TRUE	1	29.8915662650602	TRUE
"chr11:61755573"	"chr11"	61755573	16527732	TRUE	0.993975903614458	32.7650602409639	TRUE
"chr11:62341119"	"chr11"	62341119	16536956	TRUE	0.674698795180723	6.95180722891566	FALSE
"chr11:62802013"	"chr11"	62802013	16546831	TRUE	1	29.8795180722892	TRUE
"chr11:63806293"	"chr11"	63806293	16558284	TRUE	1	20.5120481927711	TRUE
"chr11:64206681"	"chr11"	64206681	16567654	TRUE	0.987951807228916	15	TRUE
"chr11:64329581"	"chr11"	64329581	16571653	TRUE	1	27.8072289156627	TRUE
"chr11:64355271"	"chr11"	64355271	16572315	TRUE	1	26.5240963855422	TRUE
"chr11:64613813"	"chr11"	64613813	16576969	TRUE	1	27.0240963855422	TRUE
"chr11:64759717"	"chr11"	64759717	16580020	TRUE	1	35.3975903614458	TRUE
"chr11:65294156"	"chr11"	65294156	16591643	TRUE	1	26.6024096385542	TRUE
"chr11:65398597"	"chr11"	65398597	16594113	TRUE	1	50.5361445783133	TRUE
"chr11:65435751"	"chr11"	65435751	16594884	TRUE	1	26.1144578313253	TRUE
"chr11:65522777"	"chr11"	65522777	16596666	TRUE	0.987951807228916	27.3614457831325	TRUE
"chr11:66714110"	"chr11"	66714110	16623248	TRUE	1	32.9819277108434	TRUE
"chr11:66907823"	"chr11"	66907823	16626945	TRUE	0.993975903614458	26.2831325301205	TRUE
"chr11:66918968"	"chr11"	66918968	16627140	TRUE	0.993975903614458	25.8072289156627	TRUE
"chr11:66974062"	"chr11"	66974062	16628156	TRUE	0.993975903614458	33.0361445783133	TRUE
"chr11:67374559"	"chr11"	67374559	16636130	TRUE	1	24.921686746988	TRUE
"chr11:67440313"	"chr11"	67440313	16638028	TRUE	1	58.4036144578313	TRUE
"chr11:68013167"	"chr11"	68013167	16648908	TRUE	1	31.6506024096386	TRUE
"chr11:68316985"	"chr11"	68316985	16654791	TRUE	0.993975903614458	24.0542168674699	TRUE
"chr11:68325906"	"chr11"	68325906	16654968	TRUE	1	30.2469879518072	TRUE
"chr11:68432127"	"chr11"	68432127	16657733	TRUE	1	33.0180722891566	TRUE
"chr11:68444659"	"chr11"	68444659	16658086	TRUE	1	18.2590361445783	TRUE
"chr11:68470859"	"chr11"	68470859	16658737	TRUE	1	28.8493975903614	TRUE
"chr11:68499522"	"chr11"	68499522	16659106	TRUE	0.987951807228916	15.2409638554217	TRUE
"chr11:69012358"	"chr11"	69012358	16668441	TRUE	1	35.1144578313253	TRUE
"chr11:69050910"	"chr11"	69050910	16669253	TRUE	1	30.855421686747	TRUE
"chr11:69155893"	"chr11"	69155893	16671621	TRUE	1	37.1867469879518	TRUE
"chr11:69546090"	"chr11"	69546090	16677910	TRUE	1	30.9457831325301	TRUE
"chr11:70333722"	"chr11"	70333722	16693455	TRUE	0.993975903614458	35.6506024096386	TRUE
"chr11:70948604"	"chr11"	70948604	16705249	TRUE	1	29.5903614457831	TRUE
"chr11:71547871"	"chr11"	71547871	16713826	TRUE	1	40.5060240963855	TRUE
"chr11:71548205"	"chr11"	71548205	16713830	TRUE	1	28.3313253012048	TRUE
"chr11:71548295"	"chr11"	71548295	16713832	TRUE	1	29.566265060241	TRUE
"chr11:71548535"	"chr11"	71548535	16713834	TRUE	0.993975903614458	15.0722891566265	TRUE
"chr11:71548835"	"chr11"	71548835	16713839	TRUE	1	36.2048192771084	TRUE
"chr11:72048752"	"chr11"	72048752	16720671	TRUE	0.891566265060241	14.210843373494	TRUE
"chr11:72075225"	"chr11"	72075225	16720901	TRUE	0.993975903614458	22.421686746988	TRUE
"chr11:72183639"	"chr11"	72183639	16722188	TRUE	1	28.7951807228916	TRUE
"chr11:72353076"	"chr11"	72353076	16724598	TRUE	0.993975903614458	20	TRUE
"chr11:72741722"	"chr11"	72741722	16729524	TRUE	1	46.5843373493976	TRUE
"chr11:73333088"	"chr11"	73333088	16736406	TRUE	0.993975903614458	40.0722891566265	TRUE
"chr11:73397331"	"chr11"	73397331	16737720	TRUE	1	21.566265060241	TRUE
"chr11:74253293"	"chr11"	74253293	16747126	TRUE	1	24.1385542168675	TRUE
"chr11:75168309"	"chr11"	75168309	16755592	TRUE	1	32.4457831325301	TRUE
"chr11:75513614"	"chr11"	75513614	16760829	TRUE	0.993975903614458	16.7289156626506	TRUE
"chr11:75566079"	"chr11"	75566079	16761719	TRUE	1	30.1385542168675	TRUE
