task_id	chrom	start	end	iteration	h2_incremental	region
1003	10	42367015	42369954	2	5.66487521739957e-05	Hippocampus
1003	10	42367015	42369954	3	0.00031241928302296	Hippocampus
1003	10	42367015	42369954	4	0.00011950642692074	Hippocampus
1003	10	42367015	42369954	5	0.00587861880270372	Hippocampus
1003	10	42367015	42369954	6	6.32335039036955e-06	Hippocampus
1003	10	42367015	42369954	7	0	Hippocampus
1003	10	42367015	42369954	8	0	Hippocampus
1003	10	42367015	42369954	9	0.00446233326375711	Hippocampus
1003	10	42367015	42369954	10	0	Hippocampus
1003	10	42367015	42369954	11	0	Hippocampus
1003	10	42367015	42369954	12	6.34455241967254e-06	Hippocampus
1003	10	42367015	42369954	13	4.87181597696147e-05	Hippocampus
1003	10	42367015	42369954	14	0	Hippocampus
1004	10	42752743	42752891	1	0.172857237652499	Hippocampus
1004	10	42752743	42752891	2	0	Hippocampus
1004	10	42752743	42752891	3	0	Hippocampus
1004	10	42752743	42752891	4	0	Hippocampus
1004	10	42752743	42752891	5	0	Hippocampus
1004	10	42752743	42752891	6	0	Hippocampus
1004	10	42752743	42752891	7	0	Hippocampus
1004	10	42752743	42752891	8	3.79466833743438e-05	Hippocampus
1004	10	42752743	42752891	9	0	Hippocampus
1004	10	42752743	42752891	10	0	Hippocampus
1004	10	42752743	42752891	11	0	Hippocampus
1005	10	42897495	42897716	1	0.302861129801056	Hippocampus
1005	10	42897495	42897716	2	0	Hippocampus
1005	10	42897495	42897716	3	0	Hippocampus
1005	10	42897495	42897716	4	0	Hippocampus
1005	10	42897495	42897716	5	0	Hippocampus
1005	10	42897495	42897716	6	0.00134620376911257	Hippocampus
1005	10	42897495	42897716	7	0	Hippocampus
1005	10	42897495	42897716	8	0	Hippocampus
1005	10	42897495	42897716	9	0	Hippocampus
1005	10	42897495	42897716	10	2.41739603996918e-07	Hippocampus
1005	10	42897495	42897716	11	0	Hippocampus
1006	10	43350444	43351465	1	0.143398179815364	Hippocampus
1006	10	43350444	43351465	2	0.00336382231808915	Hippocampus
1006	10	43350444	43351465	3	0	Hippocampus
1006	10	43350444	43351465	4	0.00015673908534605	Hippocampus
1006	10	43350444	43351465	5	0	Hippocampus
1006	10	43350444	43351465	6	0.00015215995168132	Hippocampus
1006	10	43350444	43351465	7	0	Hippocampus
1006	10	43350444	43351465	8	0	Hippocampus
1006	10	43350444	43351465	9	0	Hippocampus
1006	10	43350444	43351465	10	4.78514587269738e-05	Hippocampus
1006	10	43350444	43351465	11	0	Hippocampus
1007	10	43409861	43410161	1	0.049453611569721	Hippocampus
1007	10	43409861	43410161	2	0.00071349220814277	Hippocampus
1007	10	43409861	43410161	3	8.37971144925179e-05	Hippocampus
1007	10	43409861	43410161	4	5.36410918413154e-05	Hippocampus
1007	10	43409861	43410161	5	0	Hippocampus
1007	10	43409861	43410161	6	0	Hippocampus
1007	10	43409861	43410161	7	4.18631300853718e-06	Hippocampus
1007	10	43409861	43410161	8	0.00035903196574897	Hippocampus
1007	10	43409861	43410161	9	7.46394983310239e-05	Hippocampus
1007	10	43409861	43410161	10	0	Hippocampus
1007	10	43409861	43410161	11	0	Hippocampus
1007	10	43409861	43410161	12	0	Hippocampus
1007	10	43409861	43410161	13	0.00016986354888504	Hippocampus
1008	10	43454850	43455157	1	0.337595267700314	Hippocampus
1008	10	43454850	43455157	2	0.00261298241532766	Hippocampus
1008	10	43454850	43455157	3	0.00167697957080122	Hippocampus
1008	10	43454850	43455157	4	6.75763479341327e-05	Hippocampus
1008	10	43454850	43455157	5	3.68030523794202e-06	Hippocampus
1008	10	43454850	43455157	6	1.18034269558373e-05	Hippocampus
1008	10	43454850	43455157	7	3.31417183465396e-06	Hippocampus
1008	10	43454850	43455157	8	3.31166178061311e-06	Hippocampus
1008	10	43454850	43455157	9	1.79641831440551e-06	Hippocampus
1008	10	43454850	43455157	10	0	Hippocampus
1008	10	43454850	43455157	11	0	Hippocampus
1009	10	43573266	43573769	1	0.217290082775703	Hippocampus
1009	10	43573266	43573769	2	0.00263512704080554	Hippocampus
1009	10	43573266	43573769	3	0.00310930765491309	Hippocampus
1009	10	43573266	43573769	4	5.68087695492855e-06	Hippocampus
1009	10	43573266	43573769	5	3.06058246184508e-06	Hippocampus
1009	10	43573266	43573769	6	3.21507959939573e-05	Hippocampus
1009	10	43573266	43573769	7	2.44508128049552e-06	Hippocampus
1009	10	43573266	43573769	8	0	Hippocampus
1009	10	43573266	43573769	9	3.33401880345218e-07	Hippocampus
1009	10	43573266	43573769	10	1.36589357030446e-06	Hippocampus
1009	10	43573266	43573769	11	0	Hippocampus
101	1	17118055	17118431	1	0.306735083514482	Hippocampus
101	1	17118055	17118431	2	1.34730045690578e-05	Hippocampus
101	1	17118055	17118431	3	0.00019677074610548	Hippocampus
101	1	17118055	17118431	4	0	Hippocampus
101	1	17118055	17118431	5	0	Hippocampus
101	1	17118055	17118431	6	0	Hippocampus
101	1	17118055	17118431	7	1.54918452436044e-06	Hippocampus
101	1	17118055	17118431	8	1.93539857366911e-05	Hippocampus
101	1	17118055	17118431	9	0	Hippocampus
101	1	17118055	17118431	10	0	Hippocampus
101	1	17118055	17118431	11	6.97776732948967e-08	Hippocampus
1010	10	43728393	43728498	1	0.185922893824732	Hippocampus
1010	10	43728393	43728498	2	0.00185864048910023	Hippocampus
1010	10	43728393	43728498	3	0.0022914019609856	Hippocampus
1010	10	43728393	43728498	4	0	Hippocampus
1010	10	43728393	43728498	5	0.00061003945605131	Hippocampus
1010	10	43728393	43728498	6	5.02343374017609e-05	Hippocampus
1010	10	43728393	43728498	7	0.00012999502788347	Hippocampus
1010	10	43728393	43728498	8	1.08541551538727e-05	Hippocampus
1010	10	43728393	43728498	9	0.00035321230426289	Hippocampus
1010	10	43728393	43728498	10	9.82406933331234e-06	Hippocampus
1010	10	43728393	43728498	11	9.09110401244097e-06	Hippocampus
1010	10	43728393	43728498	12	0.00026909322162657	Hippocampus
1010	10	43728393	43728498	13	7.52117167690935e-07	Hippocampus
1010	10	43728393	43728498	14	0	Hippocampus
1010	10	43728393	43728498	15	0.00065211931692211	Hippocampus
1010	10	43728393	43728498	16	1.22956738308881e-05	Hippocampus
1010	10	43728393	43728498	17	2.17695333697396e-07	Hippocampus
1010	10	43728393	43728498	18	0	Hippocampus
1010	10	43728393	43728498	19	5.05680400363849e-07	Hippocampus
1010	10	43728393	43728498	20	0	Hippocampus
1011	10	43878559	43878860	1	0.582780122507524	Hippocampus
1011	10	43878559	43878860	2	0.00018647002657323	Hippocampus
1011	10	43878559	43878860	3	2.1376577017196e-07	Hippocampus
1011	10	43878559	43878860	4	8.972407228188e-07	Hippocampus
1011	10	43878559	43878860	5	8.74719820759805e-07	Hippocampus
1011	10	43878559	43878860	6	4.87352696272899e-05	Hippocampus
1011	10	43878559	43878860	7	5.08672237918253e-07	Hippocampus
1011	10	43878559	43878860	8	2.2269228022178e-05	Hippocampus
1011	10	43878559	43878860	9	1.02897113816551e-06	Hippocampus
1011	10	43878559	43878860	10	0	Hippocampus
1011	10	43878559	43878860	11	4.26244112863583e-05	Hippocampus
1012	10	44292429	44292547	1	0.129067099302057	Hippocampus
1012	10	44292429	44292547	2	0	Hippocampus
1012	10	44292429	44292547	3	6.84603160352427e-05	Hippocampus
1012	10	44292429	44292547	4	9.35844883032306e-06	Hippocampus
1012	10	44292429	44292547	5	0	Hippocampus
1012	10	44292429	44292547	6	0	Hippocampus
1012	10	44292429	44292547	7	2.72994844165557e-06	Hippocampus
1012	10	44292429	44292547	8	0.00339999382007245	Hippocampus
1012	10	44292429	44292547	9	4.0896548897665e-06	Hippocampus
1012	10	44292429	44292547	10	1.24730076476337e-06	Hippocampus
1012	10	44292429	44292547	11	5.30774534679178e-05	Hippocampus
1012	10	44292429	44292547	12	0	Hippocampus
1012	10	44292429	44292547	13	0.00019744055511963	Hippocampus
1013	10	44566043	44567488	1	0.762078565759136	Hippocampus
1013	10	44566043	44567488	2	1.45801762120034e-05	Hippocampus
1013	10	44566043	44567488	3	0.00170794464938231	Hippocampus
1013	10	44566043	44567488	4	0.00038919102893602	Hippocampus
1013	10	44566043	44567488	5	4.23371165451644e-05	Hippocampus
1013	10	44566043	44567488	6	3.00392182727937e-05	Hippocampus
1013	10	44566043	44567488	7	6.93510788578201e-05	Hippocampus
1013	10	44566043	44567488	8	0	Hippocampus
1013	10	44566043	44567488	9	0	Hippocampus
1013	10	44566043	44567488	10	1.33689189729838e-06	Hippocampus
1013	10	44566043	44567488	11	0	Hippocampus
1014	10	44607861	44609342	1	0.538810096624105	Hippocampus
1014	10	44607861	44609342	2	0.00074698151277848	Hippocampus
1014	10	44607861	44609342	3	0.00016271111800901	Hippocampus
1014	10	44607861	44609342	4	7.57712390589664e-06	Hippocampus
1014	10	44607861	44609342	5	0.00016355844701431	Hippocampus
1014	10	44607861	44609342	6	0.00266393060366612	Hippocampus
1014	10	44607861	44609342	7	6.46346048638329e-05	Hippocampus
1014	10	44607861	44609342	8	1.75143273488307e-05	Hippocampus
1014	10	44607861	44609342	9	2.36078131693308e-06	Hippocampus
1014	10	44607861	44609342	10	0	Hippocampus
1014	10	44607861	44609342	11	0	Hippocampus
1015	10	44863812	44864483	1	0.461550846725147	Hippocampus
1015	10	44863812	44864483	2	0.00012444425921547	Hippocampus
1015	10	44863812	44864483	3	4.4993910279324e-08	Hippocampus
1015	10	44863812	44864483	4	1.38647871837541e-05	Hippocampus
1015	10	44863812	44864483	5	6.02735816370704e-05	Hippocampus
1015	10	44863812	44864483	6	3.49041849560128e-05	Hippocampus
1015	10	44863812	44864483	7	6.58967365339812e-07	Hippocampus
1015	10	44863812	44864483	8	0.00035766370191739	Hippocampus
1015	10	44863812	44864483	9	6.20466854618925e-08	Hippocampus
1015	10	44863812	44864483	10	0	Hippocampus
1015	10	44863812	44864483	11	0	Hippocampus
1015	10	44863812	44864483	12	0	Hippocampus
1015	10	44863812	44864483	13	0	Hippocampus
1016	10	44878225	44878482	1	0.217034169321949	Hippocampus
1016	10	44878225	44878482	2	0.00197124244207161	Hippocampus
1016	10	44878225	44878482	3	0.00168608977015447	Hippocampus
1016	10	44878225	44878482	4	0.00055425414106606	Hippocampus
1016	10	44878225	44878482	5	0.00010540239772197	Hippocampus
1016	10	44878225	44878482	6	4.9844754406631e-06	Hippocampus
1016	10	44878225	44878482	7	1.64644962434398e-05	Hippocampus
1016	10	44878225	44878482	8	2.16929169727187e-05	Hippocampus
1016	10	44878225	44878482	9	1.93496569290765e-05	Hippocampus
1016	10	44878225	44878482	10	0	Hippocampus
1016	10	44878225	44878482	11	1.6215163529282e-05	Hippocampus
1017	10	45008572	45008909	1	0.238986912629704	Hippocampus
1017	10	45008572	45008909	2	0.0049263504964572	Hippocampus
1017	10	45008572	45008909	3	0	Hippocampus
1017	10	45008572	45008909	4	2.96225079858942e-06	Hippocampus
1017	10	45008572	45008909	5	0.00023434042919271	Hippocampus
1017	10	45008572	45008909	6	0.00229933622719151	Hippocampus
1017	10	45008572	45008909	7	0	Hippocampus
1017	10	45008572	45008909	8	1.95878681048001e-05	Hippocampus
1017	10	45008572	45008909	9	0	Hippocampus
1017	10	45008572	45008909	10	0	Hippocampus
1017	10	45008572	45008909	11	0	Hippocampus
1018	10	45198592	45199269	1	0.267716468722845	Hippocampus
1018	10	45198592	45199269	2	0.00233102015107376	Hippocampus
1018	10	45198592	45199269	3	0.00088035465533277	Hippocampus
1018	10	45198592	45199269	4	5.48019434562879e-07	Hippocampus
1018	10	45198592	45199269	5	0.00016914469477235	Hippocampus
1018	10	45198592	45199269	6	0.00021332818357677	Hippocampus
1018	10	45198592	45199269	7	1.45588636017984e-05	Hippocampus
1018	10	45198592	45199269	8	4.23735126649558e-06	Hippocampus
1018	10	45198592	45199269	9	0.00010859419899815	Hippocampus
1018	10	45198592	45199269	10	0	Hippocampus
1018	10	45198592	45199269	11	3.95306879862379e-05	Hippocampus
1019	10	45305149	45306325	1	0.538627097462419	Hippocampus
1019	10	45305149	45306325	2	0.0097744569337479	Hippocampus
1019	10	45305149	45306325	3	0.00120425835399767	Hippocampus
1019	10	45305149	45306325	4	0	Hippocampus
1019	10	45305149	45306325	5	0	Hippocampus
1019	10	45305149	45306325	6	0	Hippocampus
1019	10	45305149	45306325	7	0	Hippocampus
1019	10	45305149	45306325	8	0	Hippocampus
1019	10	45305149	45306325	9	0	Hippocampus
1019	10	45305149	45306325	10	0.0005116231793281	Hippocampus
1019	10	45305149	45306325	11	0	Hippocampus
1019	10	45305149	45306325	12	1.44331037622105e-06	Hippocampus
1019	10	45305149	45306325	13	0.00032621528506654	Hippocampus
1019	10	45305149	45306325	14	0.00137954749950274	Hippocampus
1019	10	45305149	45306325	15	0	Hippocampus
1019	10	45305149	45306325	16	9.57909540964188e-08	Hippocampus
1019	10	45305149	45306325	17	0	Hippocampus
1019	10	45305149	45306325	18	0	Hippocampus
1019	10	45305149	45306325	19	2.40258830195046e-06	Hippocampus
102	1	18575331	18576780	1	0.673098046893088	Hippocampus
102	1	18575331	18576780	2	6.2060232136373e-05	Hippocampus
102	1	18575331	18576780	3	3.24498034596858e-06	Hippocampus
102	1	18575331	18576780	4	0	Hippocampus
102	1	18575331	18576780	5	0.00012173484205118	Hippocampus
102	1	18575331	18576780	6	0.00024832017545976	Hippocampus
102	1	18575331	18576780	7	0	Hippocampus
102	1	18575331	18576780	8	0	Hippocampus
102	1	18575331	18576780	9	0	Hippocampus
102	1	18575331	18576780	10	0	Hippocampus
102	1	18575331	18576780	11	0	Hippocampus
1020	10	45328429	45332112	1	0.249078119542628	Hippocampus
1020	10	45328429	45332112	2	0.0149130846034958	Hippocampus
1020	10	45328429	45332112	3	3.32809814659914e-05	Hippocampus
1020	10	45328429	45332112	4	0.00035210984707615	Hippocampus
1020	10	45328429	45332112	5	0.0005763193972213	Hippocampus
1020	10	45328429	45332112	6	0	Hippocampus
1020	10	45328429	45332112	7	2.77190357038667e-05	Hippocampus
1020	10	45328429	45332112	8	0.00017438088174055	Hippocampus
1020	10	45328429	45332112	9	0.00146415301705537	Hippocampus
1020	10	45328429	45332112	10	0	Hippocampus
1020	10	45328429	45332112	11	3.31189328052007e-06	Hippocampus
1020	10	45328429	45332112	12	0	Hippocampus
1020	10	45328429	45332112	13	0	Hippocampus
1020	10	45328429	45332112	14	5.03415388052578e-06	Hippocampus
1021	10	45427709	45427952	1	0.130592904608221	Hippocampus
1021	10	45427709	45427952	2	0.00035863539915108	Hippocampus
1021	10	45427709	45427952	3	0.00034015370066255	Hippocampus
1021	10	45427709	45427952	4	8.21797667551117e-08	Hippocampus
1021	10	45427709	45427952	5	0.00464978176604368	Hippocampus
1021	10	45427709	45427952	6	0	Hippocampus
1021	10	45427709	45427952	7	0	Hippocampus
1021	10	45427709	45427952	8	0	Hippocampus
1021	10	45427709	45427952	9	0.00036946496296368	Hippocampus
1021	10	45427709	45427952	10	2.67047238969923e-05	Hippocampus
1021	10	45427709	45427952	11	8.58511497579947e-06	Hippocampus
1021	10	45427709	45427952	12	0	Hippocampus
1021	10	45427709	45427952	13	0	Hippocampus
1021	10	45427709	45427952	14	0.00010075225937146	Hippocampus
1022	10	45593503	45593804	1	0.166899060723438	Hippocampus
1022	10	45593503	45593804	2	0.0026308432133517	Hippocampus
1022	10	45593503	45593804	3	0.00808473304452643	Hippocampus
1022	10	45593503	45593804	4	0.00013137142590986	Hippocampus
1022	10	45593503	45593804	5	8.81348934784915e-07	Hippocampus
1022	10	45593503	45593804	6	4.70398668356624e-05	Hippocampus
1022	10	45593503	45593804	7	0	Hippocampus
1022	10	45593503	45593804	8	2.07889488264338e-06	Hippocampus
1022	10	45593503	45593804	9	2.91895892397278e-05	Hippocampus
1022	10	45593503	45593804	10	4.91056570292607e-05	Hippocampus
1022	10	45593503	45593804	11	0	Hippocampus
1023	10	45600147	45601265	1	0.175603686306369	Hippocampus
1023	10	45600147	45601265	2	0.00158632397464949	Hippocampus
1023	10	45600147	45601265	3	4.54167307915227e-06	Hippocampus
1023	10	45600147	45601265	4	0	Hippocampus
1023	10	45600147	45601265	5	0	Hippocampus
1023	10	45600147	45601265	6	0	Hippocampus
1023	10	45600147	45601265	7	0	Hippocampus
1023	10	45600147	45601265	8	0	Hippocampus
1023	10	45600147	45601265	9	0	Hippocampus
1023	10	45600147	45601265	10	0.00068540224667613	Hippocampus
1023	10	45600147	45601265	11	0	Hippocampus
1023	10	45600147	45601265	12	4.57050333426508e-06	Hippocampus
1023	10	45600147	45601265	13	0	Hippocampus
1023	10	45600147	45601265	14	0	Hippocampus
1023	10	45600147	45601265	15	0	Hippocampus
1024	10	45971046	45971265	1	0.0347362744247746	Hippocampus
1024	10	45971046	45971265	2	0.00019121371628342	Hippocampus
1024	10	45971046	45971265	3	0.0020892525247737	Hippocampus
1024	10	45971046	45971265	4	7.16575838201525e-07	Hippocampus
1024	10	45971046	45971265	5	0	Hippocampus
1024	10	45971046	45971265	6	8.0150588570857e-07	Hippocampus
1024	10	45971046	45971265	7	8.82535776803661e-08	Hippocampus
1024	10	45971046	45971265	8	0.00187146533091417	Hippocampus
1024	10	45971046	45971265	9	1.45900715008592e-06	Hippocampus
1024	10	45971046	45971265	10	0	Hippocampus
1024	10	45971046	45971265	11	0	Hippocampus
1024	10	45971046	45971265	12	0	Hippocampus
1024	10	45971046	45971265	13	4.9217003546902e-05	Hippocampus
1025	10	46022744	46022923	1	0.0268525235192746	Hippocampus
1025	10	46022744	46022923	2	0.00515399907221427	Hippocampus
1025	10	46022744	46022923	3	0.00378106233544641	Hippocampus
1025	10	46022744	46022923	4	0.00089649625197301	Hippocampus
1025	10	46022744	46022923	5	6.89914150368466e-07	Hippocampus
1025	10	46022744	46022923	6	0	Hippocampus
1025	10	46022744	46022923	7	2.90688525763899e-05	Hippocampus
1025	10	46022744	46022923	8	0	Hippocampus
1025	10	46022744	46022923	9	0.00014360534693559	Hippocampus
1025	10	46022744	46022923	10	0	Hippocampus
1025	10	46022744	46022923	11	7.25075820832304e-08	Hippocampus
1026	10	46261989	46263956	1	0.39232532002204	Hippocampus
1026	10	46261989	46263956	2	1.68762170054267e-05	Hippocampus
1026	10	46261989	46263956	3	1.48995826365253e-05	Hippocampus
1026	10	46261989	46263956	4	0	Hippocampus
1026	10	46261989	46263956	5	0.00014712307399572	Hippocampus
1026	10	46261989	46263956	6	6.19214770837777e-06	Hippocampus
1026	10	46261989	46263956	7	3.43954337100651e-05	Hippocampus
1026	10	46261989	46263956	8	0	Hippocampus
1026	10	46261989	46263956	9	1.64874488717032e-05	Hippocampus
1026	10	46261989	46263956	10	5.27396452753308e-05	Hippocampus
1026	10	46261989	46263956	11	0	Hippocampus
1027	10	46267562	46270358	1	0.555635025735595	Hippocampus
1027	10	46267562	46270358	2	0.00094641398049966	Hippocampus
1027	10	46267562	46270358	3	0.00046368925018881	Hippocampus
1027	10	46267562	46270358	4	2.64056291545903e-06	Hippocampus
1027	10	46267562	46270358	5	1.38585797415202e-06	Hippocampus
1027	10	46267562	46270358	6	0	Hippocampus
1027	10	46267562	46270358	7	1.10371091074404e-07	Hippocampus
1027	10	46267562	46270358	8	0.00025774350761612	Hippocampus
1027	10	46267562	46270358	9	0	Hippocampus
1027	10	46267562	46270358	10	3.45030112747054e-05	Hippocampus
1027	10	46267562	46270358	11	0	Hippocampus
1027	10	46267562	46270358	12	0.0001104519670932	Hippocampus
1027	10	46267562	46270358	13	0	Hippocampus
1028	10	46271296	46273586	1	0.274785328158208	Hippocampus
1028	10	46271296	46273586	2	0.00221064917741813	Hippocampus
1028	10	46271296	46273586	3	0.00642911489745692	Hippocampus
1028	10	46271296	46273586	4	0.00024039399782146	Hippocampus
1028	10	46271296	46273586	5	0.00020327389056564	Hippocampus
1028	10	46271296	46273586	6	2.35016306338784e-05	Hippocampus
1028	10	46271296	46273586	7	0	Hippocampus
1028	10	46271296	46273586	8	0	Hippocampus
1028	10	46271296	46273586	9	0	Hippocampus
1028	10	46271296	46273586	10	0.0001398293700625	Hippocampus
1028	10	46271296	46273586	11	0	Hippocampus
1029	10	46280896	46282557	1	0.0680302706624822	Hippocampus
1029	10	46280896	46282557	2	0.00447381579977143	Hippocampus
1029	10	46280896	46282557	3	0.00093282504839872	Hippocampus
1029	10	46280896	46282557	4	0	Hippocampus
1029	10	46280896	46282557	5	0.00067413613577969	Hippocampus
1029	10	46280896	46282557	6	0.00254912114155047	Hippocampus
1029	10	46280896	46282557	7	0	Hippocampus
1029	10	46280896	46282557	8	0.00096794225082587	Hippocampus
1029	10	46280896	46282557	9	2.86521666585648e-07	Hippocampus
1029	10	46280896	46282557	10	4.75760468622861e-05	Hippocampus
1029	10	46280896	46282557	11	0.00038748424591071	Hippocampus
1029	10	46280896	46282557	12	0.00085497385163092	Hippocampus
1029	10	46280896	46282557	13	0	Hippocampus
1029	10	46280896	46282557	14	0.00030811177282226	Hippocampus
1029	10	46280896	46282557	15	7.71687287950089e-06	Hippocampus
1029	10	46280896	46282557	16	0	Hippocampus
1029	10	46280896	46282557	17	0	Hippocampus
1029	10	46280896	46282557	18	0	Hippocampus
1029	10	46280896	46282557	19	0	Hippocampus
103	1	18761423	18762619	1	0.406522946212498	Hippocampus
103	1	18761423	18762619	2	6.87798781573663e-05	Hippocampus
103	1	18761423	18762619	3	0.00127109110434763	Hippocampus
103	1	18761423	18762619	4	0	Hippocampus
103	1	18761423	18762619	5	0	Hippocampus
103	1	18761423	18762619	6	0	Hippocampus
103	1	18761423	18762619	7	0	Hippocampus
103	1	18761423	18762619	8	0	Hippocampus
103	1	18761423	18762619	9	0	Hippocampus
103	1	18761423	18762619	10	0	Hippocampus
103	1	18761423	18762619	11	0	Hippocampus
1030	10	46283318	46284151	1	0.491068282529108	Hippocampus
1030	10	46283318	46284151	2	0.00308733640317924	Hippocampus
1030	10	46283318	46284151	3	5.4750805172684e-05	Hippocampus
1030	10	46283318	46284151	4	0	Hippocampus
1030	10	46283318	46284151	5	0.00028582816886978	Hippocampus
1030	10	46283318	46284151	6	1.63301783210857e-05	Hippocampus
1030	10	46283318	46284151	7	0	Hippocampus
1030	10	46283318	46284151	8	2.94558602050985e-05	Hippocampus
1030	10	46283318	46284151	9	0	Hippocampus
1030	10	46283318	46284151	10	0	Hippocampus
1030	10	46283318	46284151	11	0	Hippocampus
1031	10	46467429	46468077	1	0.0634725870779874	Hippocampus
1031	10	46467429	46468077	2	6.60366719263844e-06	Hippocampus
1031	10	46467429	46468077	3	0.00043077399343117	Hippocampus
1031	10	46467429	46468077	4	0.00296033654457958	Hippocampus
1031	10	46467429	46468077	5	5.09897269352094e-06	Hippocampus
1031	10	46467429	46468077	6	1.77543024872697e-06	Hippocampus
1031	10	46467429	46468077	7	0	Hippocampus
1031	10	46467429	46468077	8	0	Hippocampus
1031	10	46467429	46468077	9	0	Hippocampus
1031	10	46467429	46468077	10	0	Hippocampus
1031	10	46467429	46468077	11	1.1136005649684e-05	Hippocampus
1032	10	46579592	46579624	1	0.0128274567804947	Hippocampus
1032	10	46579592	46579624	2	0.00513370941708711	Hippocampus
1032	10	46579592	46579624	3	0	Hippocampus
1032	10	46579592	46579624	4	0.00010771518747807	Hippocampus
1032	10	46579592	46579624	5	0	Hippocampus
1032	10	46579592	46579624	6	0	Hippocampus
1032	10	46579592	46579624	7	0	Hippocampus
1032	10	46579592	46579624	8	0	Hippocampus
1032	10	46579592	46579624	9	0	Hippocampus
1032	10	46579592	46579624	10	0	Hippocampus
1032	10	46579592	46579624	11	3.8330885233016e-05	Hippocampus
1033	10	46786160	46786273	1	0.159285210996336	Hippocampus
1033	10	46786160	46786273	2	0.00040035439439403	Hippocampus
1033	10	46786160	46786273	3	0.00054758362240163	Hippocampus
1033	10	46786160	46786273	4	0.00011602068436038	Hippocampus
1033	10	46786160	46786273	5	5.65685390635867e-06	Hippocampus
1033	10	46786160	46786273	6	0.00070268941010803	Hippocampus
1033	10	46786160	46786273	7	0	Hippocampus
1033	10	46786160	46786273	8	1.4555794225294e-05	Hippocampus
1033	10	46786160	46786273	9	0	Hippocampus
1033	10	46786160	46786273	10	3.72836095515649e-07	Hippocampus
1033	10	46786160	46786273	11	0.00034875384283996	Hippocampus
1033	10	46786160	46786273	12	0	Hippocampus
