coord_key	seqnames_hg38	pos_hg38	bs_row	found_in_bsseq	fraction_samples_cov_ge_min	mean_coverage	marker_coverage_pass
"chr10:11713565"	"chr10"	11713565	14789578	TRUE	0.978723404255319	14.3191489361702	TRUE
"chr10:117140490"	"chr10"	117140490	15745228	TRUE	0.879432624113475	8.38297872340426	TRUE
"chr10:117673260"	"chr10"	117673260	15751909	TRUE	0.960992907801418	10.9219858156028	TRUE
"chr10:1176749"	"chr10"	1176749	14668800	TRUE	1	16.1843971631206	TRUE
"chr10:11875842"	"chr10"	11875842	14792598	TRUE	0.968085106382979	10.7375886524823	TRUE
"chr10:118908753"	"chr10"	118908753	15763257	TRUE	0.964539007092199	11.5460992907801	TRUE
"chr10:119693467"	"chr10"	119693467	15776081	TRUE	1	19.063829787234	TRUE
"chr10:121104632"	"chr10"	121104632	15789150	TRUE	0.99290780141844	13.7446808510638	TRUE
"chr10:121596234"	"chr10"	121596234	15794484	TRUE	0.851063829787234	7.62765957446809	TRUE
"chr10:122515132"	"chr10"	122515132	15807417	TRUE	0.99290780141844	14.2375886524823	TRUE
"chr10:123057899"	"chr10"	123057899	15812481	TRUE	1	25.0744680851064	TRUE
"chr10:123165487"	"chr10"	123165487	15814671	TRUE	0.99645390070922	15.7411347517731	TRUE
"chr10:123459168"	"chr10"	123459168	15817516	TRUE	0.99645390070922	14.4113475177305	TRUE
"chr10:124672676"	"chr10"	124672676	15835509	TRUE	0.982269503546099	12.8758865248227	TRUE
"chr10:125087724"	"chr10"	125087724	15842695	TRUE	0.985815602836879	16.0851063829787	TRUE
"chr10:125138431"	"chr10"	125138431	15843561	TRUE	0.98936170212766	14.8120567375887	TRUE
"chr10:125138498"	"chr10"	125138498	15843565	TRUE	1	16.386524822695	TRUE
"chr10:125551509"	"chr10"	125551509	15848586	TRUE	0.982269503546099	12.4751773049645	TRUE
"chr10:126350710"	"chr10"	126350710	15857409	TRUE	0.985815602836879	14.0673758865248	TRUE
"chr10:127152122"	"chr10"	127152122	15866527	TRUE	0.99290780141844	17.1985815602837	TRUE
"chr10:128026320"	"chr10"	128026320	15876982	TRUE	0.985815602836879	12.8120567375887	TRUE
"chr10:129626934"	"chr10"	129626934	15897644	TRUE	0.985815602836879	14.4290780141844	TRUE
"chr10:129626951"	"chr10"	129626951	15897645	TRUE	0.985815602836879	14.4929078014184	TRUE
"chr10:130378994"	"chr10"	130378994	15910764	TRUE	1	17.7730496453901	TRUE
"chr10:132283376"	"chr10"	132283376	15944282	TRUE	0.98936170212766	12.5035460992908	TRUE
"chr10:132285386"	"chr10"	132285386	15944334	TRUE	1	19.113475177305	TRUE
"chr10:132685860"	"chr10"	132685860	15954987	TRUE	0.982269503546099	13.9609929078014	TRUE
"chr10:132700269"	"chr10"	132700269	15955357	TRUE	0.964539007092199	10.386524822695	TRUE
"chr10:132708539"	"chr10"	132708539	15955602	TRUE	0.978723404255319	12.4645390070922	TRUE
"chr10:132730367"	"chr10"	132730367	15956338	TRUE	0.74822695035461	6.99645390070922	FALSE
"chr10:13441782"	"chr10"	13441782	14817303	TRUE	0.99290780141844	16.5709219858156	TRUE
"chr10:13464475"	"chr10"	13464475	14817608	TRUE	1	27.1560283687943	TRUE
"chr10:17952953"	"chr10"	17952953	14868037	TRUE	0.99290780141844	17.2127659574468	TRUE
"chr10:21525022"	"chr10"	21525022	14898440	TRUE	1	18.0460992907801	TRUE
"chr10:24900937"	"chr10"	24900937	14931609	TRUE	0.99645390070922	23.436170212766	TRUE
"chr10:25068439"	"chr10"	25068439	14933091	TRUE	1	15.2659574468085	TRUE
"chr10:28682402"	"chr10"	28682402	14967118	TRUE	0.99290780141844	18.2127659574468	TRUE
"chr10:28906044"	"chr10"	28906044	14969659	TRUE	1	18.1524822695036	TRUE
"chr10:28981224"	"chr10"	28981224	14970421	TRUE	1	18.3333333333333	TRUE
"chr10:29783334"	"chr10"	29783334	14979584	TRUE	1	19.2695035460993	TRUE
"chr10:29959958"	"chr10"	29959958	14981273	TRUE	0.982269503546099	13.8581560283688	TRUE
"chr10:3119999"	"chr10"	3119999	14695827	TRUE	0.964539007092199	11.4787234042553	TRUE
"chr10:31586914"	"chr10"	31586914	14998060	TRUE	0.99290780141844	14.8333333333333	TRUE
"chr10:33485592"	"chr10"	33485592	15015814	TRUE	0.99290780141844	17.0425531914894	TRUE
"chr10:35149484"	"chr10"	35149484	15032518	TRUE	1	20.6524822695036	TRUE
"chr10:35214948"	"chr10"	35214948	15033192	TRUE	0.943262411347518	9.68439716312057	TRUE
"chr10:35214972"	"chr10"	35214972	15033196	TRUE	0.936170212765957	9.78368794326241	TRUE
"chr10:3631861"	"chr10"	3631861	14703705	TRUE	0.99290780141844	17.1063829787234	TRUE
"chr10:43905084"	"chr10"	43905084	15087269	TRUE	1	18.7978723404255	TRUE
"chr10:44005043"	"chr10"	44005043	15088214	TRUE	0.99645390070922	14.5673758865248	TRUE
"chr10:44176653"	"chr10"	44176653	15089594	TRUE	1	20.063829787234	TRUE
"chr10:45581102"	"chr10"	45581102	15102720	TRUE	0.99645390070922	14.9113475177305	TRUE
"chr10:46287852"	"chr10"	46287852	15110592	TRUE	0.98936170212766	16.4397163120567	TRUE
"chr10:46415580"	"chr10"	46415580	NA	FALSE	NA	NA	NA
"chr10:46441872"	"chr10"	46441872	NA	FALSE	NA	NA	NA
"chr10:46451050"	"chr10"	46451050	NA	FALSE	NA	NA	NA
"chr10:46464888"	"chr10"	46464888	NA	FALSE	NA	NA	NA
"chr10:46474923"	"chr10"	46474923	NA	FALSE	NA	NA	NA
"chr10:46530505"	"chr10"	46530505	NA	FALSE	NA	NA	NA
"chr10:46572172"	"chr10"	46572172	NA	FALSE	NA	NA	NA
"chr10:47166060"	"chr10"	47166060	NA	FALSE	NA	NA	NA
"chr10:48685418"	"chr10"	48685418	15134100	TRUE	0.971631205673759	11.3723404255319	TRUE
"chr10:49362827"	"chr10"	49362827	15140199	TRUE	0.978723404255319	13.0177304964539	TRUE
"chr10:49471706"	"chr10"	49471706	15141485	TRUE	0.985815602836879	14.2375886524823	TRUE
"chr10:49471734"	"chr10"	49471734	15141486	TRUE	0.985815602836879	13.8758865248227	TRUE
"chr10:510822"	"chr10"	510822	14655088	TRUE	0.99645390070922	15.113475177305	TRUE
"chr10:52755541"	"chr10"	52755541	15165914	TRUE	0.99290780141844	17.4716312056738	TRUE
"chr10:53957706"	"chr10"	53957706	15173467	TRUE	1	21.8368794326241	TRUE
"chr10:5555098"	"chr10"	5555098	14722815	TRUE	0.978723404255319	11.8652482269504	TRUE
"chr10:5555112"	"chr10"	5555112	14722816	TRUE	0.982269503546099	12.2269503546099	TRUE
"chr10:58511962"	"chr10"	58511962	15198877	TRUE	0.975177304964539	11.6879432624114	TRUE
"chr10:60978529"	"chr10"	60978529	15216289	TRUE	1	20.9290780141844	TRUE
"chr10:61747697"	"chr10"	61747697	15220969	TRUE	1	22.8617021276596	TRUE
"chr10:630589"	"chr10"	630589	14657764	TRUE	0.982269503546099	16.8262411347518	TRUE
"chr10:630821"	"chr10"	630821	14657777	TRUE	0.99290780141844	13.6489361702128	TRUE
"chr10:68232418"	"chr10"	68232418	15266992	TRUE	0.99645390070922	19.4113475177305	TRUE
"chr10:68232435"	"chr10"	68232435	15266993	TRUE	1	20.5602836879433	TRUE
"chr10:69737133"	"chr10"	69737133	15287738	TRUE	0.953900709219858	10.6808510638298	TRUE
"chr10:71719228"	"chr10"	71719228	15314381	TRUE	0.99290780141844	16.1347517730496	TRUE
"chr10:71765590"	"chr10"	71765590	15315096	TRUE	0.882978723404255	9.00709219858156	TRUE
"chr10:71774581"	"chr10"	71774581	15315258	TRUE	0.968085106382979	11.8439716312057	TRUE
"chr10:71965283"	"chr10"	71965283	15318382	TRUE	0.957446808510638	11.0212765957447	TRUE
"chr10:72011771"	"chr10"	72011771	15319167	TRUE	0.975177304964539	12.6666666666667	TRUE
"chr10:7475845"	"chr10"	7475845	14749266	TRUE	0.978723404255319	12.9929078014184	TRUE
"chr10:7475871"	"chr10"	7475871	14749267	TRUE	0.99290780141844	13.4751773049645	TRUE
"chr10:75430679"	"chr10"	75430679	15358519	TRUE	0.971631205673759	11.2659574468085	TRUE
"chr10:78248880"	"chr10"	78248880	15382956	TRUE	0.99645390070922	14.2624113475177	TRUE
"chr10:78451722"	"chr10"	78451722	15385011	TRUE	0.975177304964539	11.6666666666667	TRUE
"chr10:78520865"	"chr10"	78520865	15385672	TRUE	0.978723404255319	14.2695035460993	TRUE
"chr10:78965604"	"chr10"	78965604	15389860	TRUE	0.975177304964539	11.7375886524823	TRUE
"chr10:79088252"	"chr10"	79088252	15391772	TRUE	0.960992907801418	10.5780141843972	TRUE
"chr10:79276334"	"chr10"	79276334	15394939	TRUE	0.978723404255319	12.4184397163121	TRUE
"chr10:79399615"	"chr10"	79399615	15396904	TRUE	0.907801418439716	8.74468085106383	TRUE
"chr10:79405641"	"chr10"	79405641	15397032	TRUE	0.975177304964539	11.5070921985816	TRUE
"chr10:80290916"	"chr10"	80290916	15406663	TRUE	0.985815602836879	16.1631205673759	TRUE
"chr10:80455319"	"chr10"	80455319	15408669	TRUE	0.946808510638298	9.83333333333333	TRUE
"chr10:80455351"	"chr10"	80455351	15408672	TRUE	0.950354609929078	10.0496453900709	TRUE
"chr10:82377836"	"chr10"	82377836	15422432	TRUE	1	19.5248226950355	TRUE
"chr10:84296660"	"chr10"	84296660	15434716	TRUE	1	19.6489361702128	TRUE
"chr10:86445041"	"chr10"	86445041	15451508	TRUE	1	35.7163120567376	TRUE
"chr10:86666068"	"chr10"	86666068	15454350	TRUE	0.978723404255319	11.6737588652482	TRUE
"chr10:86668471"	"chr10"	86668471	15454389	TRUE	0.918439716312057	9.81205673758865	TRUE
"chr10:87589748"	"chr10"	87589748	15465061	TRUE	0.985815602836879	14.3297872340426	TRUE
"chr10:87635886"	"chr10"	87635886	15465360	TRUE	0.98936170212766	14.9113475177305	TRUE
"chr10:87879050"	"chr10"	87879050	15467505	TRUE	1	24.1524822695036	TRUE
"chr10:88067136"	"chr10"	88067136	15468817	TRUE	1	16.7482269503546	TRUE
"chr10:88116567"	"chr10"	88116567	15469141	TRUE	0.99290780141844	17.677304964539	TRUE
"chr10:88120745"	"chr10"	88120745	15469173	TRUE	1	21.6985815602837	TRUE
"chr10:91103878"	"chr10"	91103878	15488430	TRUE	0.99290780141844	14.5921985815603	TRUE
"chr10:91575383"	"chr10"	91575383	15492024	TRUE	0.98936170212766	14.1631205673759	TRUE
"chr10:91575439"	"chr10"	91575439	15492025	TRUE	0.985815602836879	13.5992907801418	TRUE
"chr10:91756477"	"chr10"	91756477	15493394	TRUE	0.99645390070922	20.6028368794326	TRUE
"chr10:92831039"	"chr10"	92831039	15505442	TRUE	0.975177304964539	12.1560283687943	TRUE
"chr10:93566341"	"chr10"	93566341	15513503	TRUE	0.98936170212766	14.5390070921986	TRUE
"chr10:93566421"	"chr10"	93566421	15513507	TRUE	0.975177304964539	13.4645390070922	TRUE
"chr10:93757031"	"chr10"	93757031	15515369	TRUE	0.98936170212766	15.5354609929078	TRUE
"chr10:95404588"	"chr10"	95404588	15528134	TRUE	1	17.1524822695035	TRUE
"chr10:96272682"	"chr10"	96272682	15535611	TRUE	1	12.7517730496454	TRUE
"chr10:96357390"	"chr10"	96357390	15536296	TRUE	0.99645390070922	17.2234042553192	TRUE
"chr10:96357652"	"chr10"	96357652	15536298	TRUE	0.99645390070922	17.2978723404255	TRUE
"chr10:96657091"	"chr10"	96657091	15539640	TRUE	0.985815602836879	14.5460992907801	TRUE
"chr10:97117149"	"chr10"	97117149	15545547	TRUE	1	17.2659574468085	TRUE
"chr10:97503563"	"chr10"	97503563	15552152	TRUE	0.99290780141844	15.5992907801418	TRUE
"chr10:97534367"	"chr10"	97534367	15552651	TRUE	0.985815602836879	13.9326241134752	TRUE
"chr10:97583888"	"chr10"	97583888	15553362	TRUE	0.99645390070922	14.5177304964539	TRUE
"chr10:98296959"	"chr10"	98296959	15562179	TRUE	0.982269503546099	12.7163120567376	TRUE
"chr10:99420900"	"chr10"	99420900	15571173	TRUE	1	17.0673758865248	TRUE
"chr11:101872717"	"chr11"	101872717	16949314	TRUE	0.98936170212766	17.4751773049645	TRUE
"chr11:103536675"	"chr11"	103536675	16962404	TRUE	1	16.7730496453901	TRUE
"chr11:10373432"	"chr11"	10373432	16141155	TRUE	0.99290780141844	14.8404255319149	TRUE
"chr11:105577553"	"chr11"	105577553	16974308	TRUE	1	23.2021276595745	TRUE
"chr11:10570169"	"chr11"	10570169	16143081	TRUE	0.99645390070922	17.9893617021277	TRUE
"chr11:111389104"	"chr11"	111389104	17016656	TRUE	1	25.8191489361702	TRUE
"chr11:11156474"	"chr11"	11156474	16148283	TRUE	0.978723404255319	11.2943262411348	TRUE
"chr11:11172059"	"chr11"	11172059	16148395	TRUE	0.99645390070922	16.7056737588653	TRUE
"chr11:11216269"	"chr11"	11216269	16148694	TRUE	0.985815602836879	13.6312056737589	TRUE
"chr11:11218524"	"chr11"	11218524	16148714	TRUE	1	19.0141843971631	TRUE
"chr11:113475763"	"chr11"	113475763	17036043	TRUE	1	32.7198581560284	TRUE
"chr11:116066060"	"chr11"	116066060	17059693	TRUE	0.985815602836879	15.0141843971631	TRUE
"chr11:117218535"	"chr11"	117218535	17072586	TRUE	0.968085106382979	13.2269503546099	TRUE
"chr11:117295683"	"chr11"	117295683	17073734	TRUE	0.982269503546099	12.258865248227	TRUE
"chr11:117295696"	"chr11"	117295696	17073735	TRUE	0.975177304964539	12.1099290780142	TRUE
"chr11:117295708"	"chr11"	117295708	17073736	TRUE	0.978723404255319	12.2517730496454	TRUE
"chr11:117502403"	"chr11"	117502403	17076764	TRUE	0.978723404255319	13.8687943262411	TRUE
"chr11:118146802"	"chr11"	118146802	17085540	TRUE	0.99290780141844	14.9574468085106	TRUE
"chr11:119525299"	"chr11"	119525299	17107153	TRUE	0.99290780141844	16.1063829787234	TRUE
"chr11:120142568"	"chr11"	120142568	17115118	TRUE	1	21.0709219858156	TRUE
"chr11:120212097"	"chr11"	120212097	17116165	TRUE	0.602836879432624	5.34751773049645	FALSE
"chr11:120213572"	"chr11"	120213572	17116185	TRUE	0.99290780141844	13.3829787234043	TRUE
"chr11:120630290"	"chr11"	120630290	17121425	TRUE	0.975177304964539	11.6595744680851	TRUE
"chr11:120829911"	"chr11"	120829911	17123671	TRUE	0.978723404255319	12.4078014184397	TRUE
"chr11:121067641"	"chr11"	121067641	17126371	TRUE	1	21.5141843971631	TRUE
"chr11:121067653"	"chr11"	121067653	17126372	TRUE	1	20.531914893617	TRUE
"chr11:121113163"	"chr11"	121113163	17126725	TRUE	0.975177304964539	11.209219858156	TRUE
"chr11:121590084"	"chr11"	121590084	17131607	TRUE	0.99645390070922	14.1560283687943	TRUE
"chr11:121590264"	"chr11"	121590264	17131609	TRUE	0.99645390070922	18.0709219858156	TRUE
"chr11:122368165"	"chr11"	122368165	17137914	TRUE	1	35.3120567375887	TRUE
"chr11:123431871"	"chr11"	123431871	17150594	TRUE	0.985815602836879	13.9290780141844	TRUE
"chr11:124115373"	"chr11"	124115373	17156798	TRUE	0.985815602836879	15.3262411347518	TRUE
"chr11:12472503"	"chr11"	12472503	16160179	TRUE	0.98936170212766	16.6666666666667	TRUE
"chr11:12472529"	"chr11"	12472529	16160180	TRUE	0.99645390070922	15.9042553191489	TRUE
"chr11:124738475"	"chr11"	124738475	17161514	TRUE	0.99645390070922	13.2624113475177	TRUE
"chr11:124739320"	"chr11"	124739320	17161535	TRUE	0.99645390070922	14.3510638297872	TRUE
"chr11:124743604"	"chr11"	124743604	17161655	TRUE	0.99645390070922	15.7836879432624	TRUE
"chr11:124841952"	"chr11"	124841952	17163173	TRUE	0.982269503546099	14.9964539007092	TRUE
"chr11:125402057"	"chr11"	125402057	17170005	TRUE	0.964539007092199	11.7730496453901	TRUE
"chr11:126102829"	"chr11"	126102829	17177842	TRUE	0.98936170212766	16.4539007092199	TRUE
"chr11:12744991"	"chr11"	12744991	16162693	TRUE	0.982269503546099	13.0212765957447	TRUE
"chr11:128473889"	"chr11"	128473889	17200647	TRUE	0.971631205673759	14.8297872340426	TRUE
"chr11:1295463"	"chr11"	1295463	16026536	TRUE	0.957446808510638	10.9716312056738	TRUE
"chr11:1304488"	"chr11"	1304488	16026827	TRUE	1	18.758865248227	TRUE
"chr11:1305278"	"chr11"	1305278	16026847	TRUE	0.985815602836879	13.6737588652482	TRUE
"chr11:131186918"	"chr11"	131186918	17232101	TRUE	0.953900709219858	10.3617021276596	TRUE
"chr11:131545916"	"chr11"	131545916	17235533	TRUE	1	18.2730496453901	TRUE
"chr11:131558066"	"chr11"	131558066	17235661	TRUE	1	18.7304964539007	TRUE
"chr11:131658958"	"chr11"	131658958	17236827	TRUE	0.99645390070922	15.7411347517731	TRUE
"chr11:131868020"	"chr11"	131868020	17239119	TRUE	1	19.9716312056738	TRUE
"chr11:132211680"	"chr11"	132211680	17242369	TRUE	0.99645390070922	16.4503546099291	TRUE
"chr11:132401687"	"chr11"	132401687	17244133	TRUE	0.99645390070922	15.2943262411348	TRUE
"chr11:133285408"	"chr11"	133285408	17252813	TRUE	1	18.1595744680851	TRUE
"chr11:133360496"	"chr11"	133360496	17253532	TRUE	0.978723404255319	10.5177304964539	TRUE
"chr11:133907936"	"chr11"	133907936	17259333	TRUE	0.932624113475177	11.5141843971631	TRUE
"chr11:134031783"	"chr11"	134031783	17262194	TRUE	0.968085106382979	12.0141843971631	TRUE
"chr11:134359257"	"chr11"	134359257	17267478	TRUE	0.968085106382979	12.1241134751773	TRUE
"chr11:134361727"	"chr11"	134361727	17267562	TRUE	0.98936170212766	13.7730496453901	TRUE
"chr11:134912130"	"chr11"	134912130	17275613	TRUE	0.99290780141844	19.6808510638298	TRUE
"chr11:1440776"	"chr11"	1440776	16030865	TRUE	0.829787234042553	7.70567375886525	TRUE
"chr11:16813253"	"chr11"	16813253	16192546	TRUE	0.99645390070922	14.2304964539007	TRUE
"chr11:16813355"	"chr11"	16813355	16192549	TRUE	0.99645390070922	13.613475177305	TRUE
"chr11:18278086"	"chr11"	18278086	16208561	TRUE	1	19.145390070922	TRUE
"chr11:18336040"	"chr11"	18336040	16209169	TRUE	1	33.7375886524823	TRUE
"chr11:19253313"	"chr11"	19253313	16218696	TRUE	0.99645390070922	14.5070921985816	TRUE
"chr11:19398920"	"chr11"	19398920	16219951	TRUE	1	15.1347517730496	TRUE
"chr11:24156050"	"chr11"	24156050	16251931	TRUE	0.971631205673759	12.1985815602837	TRUE
"chr11:2524545"	"chr11"	2524545	16057617	TRUE	0.932624113475177	12.1099290780142	TRUE
"chr11:27040869"	"chr11"	27040869	16268439	TRUE	0.99290780141844	14.4255319148936	TRUE
"chr11:27075476"	"chr11"	27075476	16268644	TRUE	0.98936170212766	13.2411347517731	TRUE
"chr11:2732655"	"chr11"	2732655	16061057	TRUE	0.932624113475177	10.4397163120567	TRUE
"chr11:27423321"	"chr11"	27423321	16270987	TRUE	0.99645390070922	16.6524822695035	TRUE
"chr11:30425542"	"chr11"	30425542	16288525	TRUE	0.99645390070922	15.1631205673759	TRUE
"chr11:31767881"	"chr11"	31767881	16296984	TRUE	1	18.5992907801418	TRUE
"chr11:31767898"	"chr11"	31767898	16296985	TRUE	1	18.9432624113475	TRUE
"chr11:319718"	"chr11"	319718	15993174	TRUE	0.985815602836879	13.4609929078014	TRUE
"chr11:32421069"	"chr11"	32421069	16304075	TRUE	0.982269503546099	14.6028368794326	TRUE
"chr11:33173079"	"chr11"	33173079	16311988	TRUE	1	28.5957446808511	TRUE
"chr11:35352789"	"chr11"	35352789	16333040	TRUE	0.99290780141844	15.4716312056738	TRUE
"chr11:353762"	"chr11"	353762	15993926	TRUE	0.99290780141844	14.2659574468085	TRUE
"chr11:35404403"	"chr11"	35404403	16333425	TRUE	1	14.5886524822695	TRUE
"chr11:35927280"	"chr11"	35927280	16337825	TRUE	0.99645390070922	18.531914893617	TRUE
"chr11:36008536"	"chr11"	36008536	16338757	TRUE	0.99645390070922	18.7021276595745	TRUE
"chr11:3838403"	"chr11"	3838403	16081113	TRUE	0.985815602836879	13.2056737588652	TRUE
"chr11:43984727"	"chr11"	43984727	16390524	TRUE	0.978723404255319	11.6524822695035	TRUE
"chr11:44589619"	"chr11"	44589619	16397337	TRUE	0.99290780141844	14.4893617021277	TRUE
"chr11:45867360"	"chr11"	45867360	16412847	TRUE	1	20.6241134751773	TRUE
"chr11:46361481"	"chr11"	46361481	16419823	TRUE	0.886524822695036	9.18439716312057	TRUE
"chr11:47220536"	"chr11"	47220536	16432072	TRUE	0.99645390070922	18.6914893617021	TRUE
"chr11:47899998"	"chr11"	47899998	16443662	TRUE	1	15.9964539007092	TRUE
"chr11:47986426"	"chr11"	47986426	16445158	TRUE	0.99645390070922	16.5070921985816	TRUE
"chr11:5225593"	"chr11"	5225593	16091811	TRUE	0.99645390070922	19.1666666666667	TRUE
"chr11:5689759"	"chr11"	5689759	16095489	TRUE	1	19.7801418439716	TRUE
"chr11:57409247"	"chr11"	57409247	16481010	TRUE	0.978723404255319	12.4326241134752	TRUE
"chr11:58525429"	"chr11"	58525429	16492114	TRUE	1	22.8475177304965	TRUE
"chr11:605147"	"chr11"	605147	16004033	TRUE	0.98936170212766	13.4858156028369	TRUE
"chr11:61357888"	"chr11"	61357888	16520064	TRUE	1	16.6099290780142	TRUE
"chr11:61565234"	"chr11"	61565234	16524009	TRUE	0.968085106382979	10.4184397163121	TRUE
"chr11:61567782"	"chr11"	61567782	16524068	TRUE	0.868794326241135	9.01418439716312	TRUE
"chr11:61658057"	"chr11"	61658057	16525725	TRUE	0.99290780141844	13.8368794326241	TRUE
"chr11:61755026"	"chr11"	61755026	16527712	TRUE	0.943262411347518	10.1737588652482	TRUE
"chr11:61755573"	"chr11"	61755573	16527732	TRUE	0.968085106382979	11.2340425531915	TRUE
"chr11:62341119"	"chr11"	62341119	16536956	TRUE	0.99645390070922	26.4184397163121	TRUE
"chr11:62802013"	"chr11"	62802013	16546831	TRUE	0.982269503546099	13.7978723404255	TRUE
"chr11:63806293"	"chr11"	63806293	16558284	TRUE	0.98936170212766	13.5957446808511	TRUE
"chr11:64206681"	"chr11"	64206681	16567654	TRUE	0.663120567375887	5.98581560283688	FALSE
"chr11:64329581"	"chr11"	64329581	16571653	TRUE	0.99645390070922	16.1382978723404	TRUE
"chr11:64355271"	"chr11"	64355271	16572315	TRUE	0.73758865248227	6.56737588652482	FALSE
"chr11:64613813"	"chr11"	64613813	16576969	TRUE	0.98936170212766	14.9929078014184	TRUE
"chr11:64759717"	"chr11"	64759717	16580020	TRUE	0.893617021276596	8.68439716312057	TRUE
"chr11:65294156"	"chr11"	65294156	16591643	TRUE	0.99290780141844	14.886524822695	TRUE
"chr11:65398597"	"chr11"	65398597	16594113	TRUE	0.953900709219858	11.3120567375887	TRUE
"chr11:65435751"	"chr11"	65435751	16594884	TRUE	0.98936170212766	13.8085106382979	TRUE
"chr11:65522777"	"chr11"	65522777	16596666	TRUE	0.98936170212766	16.613475177305	TRUE
"chr11:66714110"	"chr11"	66714110	16623248	TRUE	0.98936170212766	13.645390070922	TRUE
"chr11:66907823"	"chr11"	66907823	16626945	TRUE	0.985815602836879	13.7127659574468	TRUE
"chr11:66918968"	"chr11"	66918968	16627140	TRUE	0.982269503546099	14.3475177304965	TRUE
"chr11:66974062"	"chr11"	66974062	16628156	TRUE	0.99645390070922	14.9148936170213	TRUE
"chr11:67374559"	"chr11"	67374559	16636130	TRUE	0.946808510638298	10.8439716312057	TRUE
"chr11:67440313"	"chr11"	67440313	16638028	TRUE	0.861702127659575	8.46808510638298	TRUE
"chr11:68013167"	"chr11"	68013167	16648908	TRUE	0.932624113475177	10.6241134751773	TRUE
"chr11:68316985"	"chr11"	68316985	16654791	TRUE	0.978723404255319	12.0921985815603	TRUE
"chr11:68325906"	"chr11"	68325906	16654968	TRUE	0.978723404255319	12.5780141843972	TRUE
"chr11:68432127"	"chr11"	68432127	16657733	TRUE	0.953900709219858	11.9255319148936	TRUE
"chr11:68444659"	"chr11"	68444659	16658086	TRUE	0.900709219858156	9.31205673758865	TRUE
"chr11:68470859"	"chr11"	68470859	16658737	TRUE	1	19.0992907801418	TRUE
"chr11:68499522"	"chr11"	68499522	16659106	TRUE	0.99645390070922	17.3262411347518	TRUE
"chr11:69012358"	"chr11"	69012358	16668441	TRUE	0.875886524822695	8.71276595744681	TRUE
"chr11:69050910"	"chr11"	69050910	16669253	TRUE	0.911347517730496	10.6063829787234	TRUE
"chr11:69155893"	"chr11"	69155893	16671621	TRUE	0.936170212765957	9.92198581560284	TRUE
"chr11:69546090"	"chr11"	69546090	16677910	TRUE	0.982269503546099	13.7269503546099	TRUE
"chr11:70333722"	"chr11"	70333722	16693455	TRUE	0.982269503546099	12.6524822695035	TRUE
"chr11:70948604"	"chr11"	70948604	16705249	TRUE	0.982269503546099	12.5177304964539	TRUE
"chr11:71547871"	"chr11"	71547871	16713826	TRUE	0.971631205673759	11.9468085106383	TRUE
