cohort	tissue	population	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
BA_only	caudate	AA	expression	chr15_31266141_31266865	chr15	31266141	31266865	Non-heritable	0.0634795289970384	1	1	0	0	0.280527918545444	0.690799999418156	0.42995709297766	-0.42995709297766
BA_only	caudate	AA	expression	chr15_64836059_64836384	chr15	64836059	64836384	Heritable	0.276169013062907	2	2	0	0	0.128117579065697	0.581827461195433	0.4389785608362	-0.4389785608362
BA_only	caudate	AA	expression	chr15_79993499_79993780	chr15	79993499	79993780	Non-heritable	0.0858553749050394	1	1	0	0	0.623815460326635	0.9091383770174	0.0218721227593193	-0.0218721227593193
BA_only	caudate	AA	expression	chr16_55371102_55371741	chr16	55371102	55371741	Heritable	0.105275316802391	1	1	0	0	0.912263879217841	0.996040291500008	0.0410255949747631	-0.0410255949747631
BA_only	caudate	AA	expression	chr16_807031_808601	chr16	807031	808601	Heritable	0.10909700302941	4	4	0	0	0.202605358408138	0.642002252093359	0.455787353584266	-0.455787353584266
BA_only	caudate	AA	expression	chr17_5032054_5032192	chr17	5032054	5032192	Non-heritable	0.0353491194141195	3	3	0	0	0.0165122344785225	0.325291019226893	0.661212786216892	0.661212786216892
BA_only	caudate	AA	expression	chr18_11948052_11948155	chr18	11948052	11948155	Heritable	0.175388337740797	4	4	0	0	0.129488694597228	0.581827461195433	0.185605942625894	-0.185605942625894
BA_only	caudate	AA	expression	chr18_48901741_48902325	chr18	48901741	48902325	Heritable	0.117366040270485	1	1	0	0	0.542710095484452	0.902637941800861	0.183492842045155	0.183492842045155
BA_only	caudate	AA	expression	chr18_58847238_58847330	chr18	58847238	58847330	Non-heritable	0.0382419572077046	1	1	0	0	0.639058732294041	0.912279494651638	0.0831824922436297	0.0831824922436297
BA_only	caudate	AA	expression	chr18_79625995_79626128	chr18	79625995	79626128	Non-heritable	0.0600723912999302	2	2	0	0	0.108672626829172	0.581827461195433	0.802855772814208	-0.802855772814208
BA_only	caudate	AA	expression	chr1_38030169_38030439	chr1	38030169	38030439	Non-heritable	0.0599600063270318	3	3	0	0	0.385130369756136	0.765138288931365	0.472239198543839	-0.472239198543839
BA_only	caudate	AA	expression	chr20_57628381_57628557	chr20	57628381	57628557	Non-heritable	0.0586880773644587	1	1	0	0	0.581109132018313	0.907735596098062	0.0910891222411908	0.0910891222411908
BA_only	caudate	AA	expression	chr22_44638852_44639420	chr22	44638852	44639420	Heritable	0.10844073133338	1	1	0	0	0.0210742046264583	0.329030655183112	1.09883529546669	1.09883529546669
BA_only	caudate	AA	expression	chr22_45261868_45262719	chr22	45261868	45262719	Heritable	0.410263201023521	1	1	0	0	0.757949488764112	0.972839835448673	0.071169309774497	0.071169309774497
BA_only	caudate	AA	expression	chr2_10283395_10285438	chr2	10283395	10285438	Non-heritable	0.0673906076537816	1	1	0	0	0.205310364882648	0.642002252093359	0.566558583185504	-0.566558583185504
BA_only	caudate	AA	expression	chr2_10285810_10286907	chr2	10285810	10286907	Non-heritable	0.0453344834111981	1	1	0	0	0.344858127338992	0.738446207454146	0.362385754648944	0.362385754648944
BA_only	caudate	AA	expression	chr2_127176041_127176904	chr2	127176041	127176904	Heritable	0.383156222699017	1	1	0	0	0.807020582947566	0.978164669983623	0.046102342972065	0.046102342972065
BA_only	caudate	AA	expression	chr2_130390602_130390868	chr2	130390602	130390868	Non-heritable	0.0427103047675279	3	3	0	0	0.309547508568903	0.719688542743983	0.652805747149549	0.652805747149549
BA_only	caudate	AA	expression	chr2_130825152_130825810	chr2	130825152	130825810	Non-heritable	0.065396979524268	1	1	0	0	0.54378855429216	0.902637941800861	0.240269140247885	-0.240269140247885
BA_only	caudate	AA	expression	chr2_19863291_19863658	chr2	19863291	19863658	Non-heritable	0.0950254532055161	1	1	0	0	0.0233828892008303	0.329030655183112	0.503447887278422	0.503447887278422
BA_only	caudate	AA	expression	chr2_231189960_231190423	chr2	231189960	231190423	Heritable	0.186084929929706	2	2	0	0	0.0114852003918442	0.282823059649163	0.78196213580615	-0.78196213580615
BA_only	caudate	AA	expression	chr2_27765889_27766621	chr2	27765889	27766621	Non-heritable	0.052447717225538	1	1	0	0	0.570557647993576	0.907735596098062	0.177876974560938	-0.177876974560938
BA_only	caudate	AA	expression	chr2_41966029_41966805	chr2	41966029	41966805	Heritable	0.112187496162075	1	1	0	0	0.388395070523536	0.765138288931365	0.259415252043262	-0.259415252043262
BA_only	caudate	AA	expression	chr2_54708567_54708684	chr2	54708567	54708684	Non-heritable	0.037768609732765	1	1	0	0	0.798440427596288	0.978164669983623	0.0752956289274671	0.0752956289274671
BA_only	caudate	AA	expression	chr2_54709438_54709602	chr2	54709438	54709602	Non-heritable	0.0372182424942367	1	1	0	0	0.05967612591201	0.55382920967506	0.640643864961346	-0.640643864961346
BA_only	caudate	AA	expression	chr3_105353558_105354749	chr3	105353558	105354749	Heritable	0.246046251976536	1	1	0	0	0.18326224788479	0.612441371030872	0.372456283499396	-0.372456283499396
BA_only	caudate	AA	expression	chr3_119571860_119573396	chr3	119571860	119573396	Heritable	0.781613745917976	2	2	0	0	0.299845103330112	0.711680546458219	0.417154146583327	0.417154146583327
BA_only	caudate	AA	expression	chr3_177359037_177359340	chr3	177359037	177359340	Heritable	0.171697720974816	1	1	0	0	0.974350509756652	0.996040291500008	0.0114572389203375	-0.0114572389203375
BA_only	caudate	AA	expression	chr3_184679110_184679379	chr3	184679110	184679379	Non-heritable	0.0629322218683577	1	1	0	0	0.613936356860464	0.9091383770174	0.126702468797962	-0.126702468797962
BA_only	caudate	AA	expression	chr3_194527150_194528023	chr3	194527150	194528023	Heritable	0.391709115964089	3	3	0	0	0.0674765107815998	0.55382920967506	0.526854253357992	-0.526854253357992
BA_only	caudate	AA	expression	chr3_47788724_47788902	chr3	47788724	47788902	Non-heritable	0.0237649255238905	2	2	0	0	0.141765066687212	0.581827461195433	0.288665394244994	-0.288665394244994
BA_only	caudate	AA	expression	chr3_4986136_4986458	chr3	4986136	4986458	Heritable	0.114484474651959	2	2	0	0	0.148942382080026	0.589934111042089	0.443645456759054	0.443645456759054
BA_only	caudate	AA	expression	chr4_140252236_140252374	chr4	140252236	140252374	Non-heritable	0.0449132240986314	2	2	0	0	0.112693681346137	0.581827461195433	0.544056950729711	0.544056950729711
BA_only	caudate	AA	expression	chr4_25970889_25971344	chr4	25970889	25971344	Heritable	0.18383795375762	2	2	0	0	0.226942210846219	0.66727784383142	0.603558937089664	0.603558937089664
BA_only	caudate	AA	expression	chr4_3285967_3286279	chr4	3285967	3286279	Heritable	0.103066432559025	1	1	0	0	0.0743269220717334	0.55382920967506	0.819395014565277	0.819395014565277
BA_only	caudate	AA	expression	chr4_4852814_4853172	chr4	4852814	4853172	Non-heritable	0.0710463792588432	1	1	0	0	0.786108249724481	0.978164669983623	0.123476368810065	0.123476368810065
BA_only	caudate	AA	expression	chr5_10138430_10138863	chr5	10138430	10138863	Non-heritable	0.0581517092402408	1	1	0	0	0.298907358471639	0.711680546458219	0.350181535685195	-0.350181535685195
BA_only	caudate	AA	expression	chr5_140146506_140146641	chr5	140146506	140146641	Non-heritable	0.0546648886215053	1	1	0	0	0.384354891857108	0.765138288931365	0.5865642976397	0.5865642976397
BA_only	caudate	AA	expression	chr5_141514291_141514814	chr5	141514291	141514814	Non-heritable	0.0493321065996903	1	1	0	0	0.726293861146982	0.972561101481241	0.235353851580822	-0.235353851580822
BA_only	caudate	AA	expression	chr5_173866807_173867537	chr5	173866807	173867537	Non-heritable	0.0882211673213301	2	2	0	0	0.325138478701596	0.719688542743983	0.2747618493012	-0.2747618493012
BA_only	caudate	AA	expression	chr5_80091986_80092203	chr5	80091986	80092203	Heritable	0.102363370950989	1	1	0	0	0.00711383599645845	0.233408625705441	0.732970891984198	0.732970891984198
BA_only	caudate	AA	expression	chr6_1554553_1554845	chr6	1554553	1554845	Heritable	0.127737435083881	1	1	0	0	0.381787836481996	0.765138288931365	0.408427715347859	-0.408427715347859
BA_only	caudate	AA	expression	chr6_156719716_156720699	chr6	156719716	156720699	Non-heritable	0.0505506977144215	4	4	0	0	0.0740392555943983	0.55382920967506	0.434165088667561	0.434165088667561
BA_only	caudate	AA	expression	chr6_170152461_170153288	chr6	170152461	170153288	Heritable	0.227602213178264	1	1	0	0	0.13326405598662	0.581827461195433	0.165362635856596	-0.165362635856596
BA_only	caudate	AA	expression	chr6_32597755_32614068	chr6	32597755	32614068	Heritable	0.214194085520127	4	3	3	3	1.29996068788088e-08	1.28046127756267e-06	4.01949790604588	4.01949790604588
BA_only	caudate	AA	expression	chr6_36666784_36667656	chr6	36666784	36667656	Non-heritable	0.0386739661639191	2	2	0	0	0.0454289423845613	0.497194536097699	0.10889257687694	0.10889257687694
BA_only	caudate	AA	expression	chr7_100451013_100451157	chr7	100451013	100451157	Non-heritable	0.075228987598547	6	6	0	0	0.0945980113424675	0.55382920967506	0.546719046984279	0.546719046984279
BA_only	caudate	AA	expression	chr7_1169684_1170352	chr7	1169684	1170352	Heritable	0.222353946036466	2	2	1	1	0.000506784547617315	0.0249591389701528	1.25672204429439	-1.25672204429439
BA_only	caudate	AA	expression	chr7_149064831_149064941	chr7	149064831	149064941	Non-heritable	0.0852290603166048	7	7	0	0	0.0870797561409181	0.55382920967506	1.10534374818147	-1.10534374818147
BA_only	caudate	AA	expression	chr7_23230687_23231366	chr7	23230687	23231366	Non-heritable	0.0964827295038453	2	2	0	0	0.0666258559297496	0.55382920967506	0.951531007654786	0.951531007654786
BA_only	caudate	AA	expression	chr7_2530658_2532206	chr7	2530658	2532206	Non-heritable	0.0895832987335422	4	4	0	0	0.135528666821537	0.581827461195433	0.95715912822009	-0.95715912822009
BA_only	caudate	AA	expression	chr7_76291331_76291809	chr7	76291331	76291809	Non-heritable	0.0318461902265338	1	1	0	0	0.55082613025358	0.902637941800861	0.757374346419952	-0.757374346419952
BA_only	caudate	AA	expression	chr7_76294674_76295363	chr7	76294674	76295363	Non-heritable	0.0875158117207101	1	1	0	0	0.589023874111774	0.907735596098062	0.770787090005968	-0.770787090005968
BA_only	caudate	AA	expression	chr8_11886955_11887094	chr8	11886955	11887094	Non-heritable	0.0876754731599042	2	2	0	0	0.175032087064328	0.612441371030872	1.17582603887563	-1.17582603887563
BA_only	caudate	AA	expression	chr9_134456077_134456242	chr9	134456077	134456242	Non-heritable	0.0463075918691471	1	1	0	0	0.631696329412223	0.9091383770174	0.28245430370391	0.28245430370391
BA_only	caudate	AA	expression	chrX_130120945_130121470	chrX	130120945	130121470	Heritable	0.104718319379595	3	3	0	0	0.0378648441961601	0.438786723920208	2.49090630226183	2.49090630226183
BA_only	caudate	AA	expression	chrX_23811283_23811880	chrX	23811283	23811880	Heritable	0.149672582526108	2	2	0	0	0.937287427836538	0.996040291500008	0.0622696238782012	0.0622696238782012
BA_only	caudate	AA	expression	chrX_47361749_47362314	chrX	47361749	47362314	Non-heritable	0.0967324227688612	4	4	0	0	0.188682195775919	0.6195065427976	0.439658893474208	-0.439658893474208
BA_only	caudate	AA	expression	chrX_49155112_49155898	chrX	49155112	49155898	Non-heritable	0.0219366926295934	10	10	0	0	0.0331848809914064	0.408588847206691	2.05555080017675	2.05555080017675
BA_only	caudate	AA	expression	chrX_54639226_54640240	chrX	54639226	54640240	Non-heritable	0.038651186990831	9	9	0	0	0.05434783749614	0.55382920967506	0.871567943255364	0.871567943255364
BA_only	caudate	AA	expression	chrX_71181563_71182922	chrX	71181563	71182922	Non-heritable	0.0768972877918012	9	9	1	1	0.00120922348140803	0.0476434051674762	1.16681083780349	-1.16681083780349
