chromA	startA	endA	chromB	startB	endB	overlap	lenA	lenB	pctA	pctB	reciprocal
10	132492494	132492828	10	132492522	132492778	256	334	256	76.64670658682635	100.0	76.64670658682635
10	132685550	132685904	10	132685084	132685904	354	354	820	100.0	43.170731707317074	43.170731707317074
10	132736227	132736554	10	132735323	132736499	272	327	1176	83.18042813455658	23.12925170068027	23.12925170068027
10	132738028	132739647	10	132737908	132739425	1397	1619	1517	86.28783199505868	92.089650626236	86.28783199505868
11	1541382	1541786	11	1541198	1541882	404	404	684	100.0	59.06432748538012	59.06432748538012
11	2561912	2562588	11	2561997	2562588	591	676	591	87.42603550295857	100.0	87.42603550295857
11	2732413	2732777	11	2732443	2733143	334	364	700	91.75824175824175	47.714285714285715	47.714285714285715
11	3826444	3827596	11	3826444	3827496	1052	1152	1052	91.31944444444444	100.0	91.31944444444444
11	5595891	5596373	11	5595891	5596276	385	482	385	79.87551867219918	100.0	79.87551867219918
11	5938483	5938869	11	5938471	5938828	345	386	357	89.37823834196891	96.63865546218487	89.37823834196891
11	12846129	12847003	11	12845906	12847093	874	874	1187	100.0	73.63100252737995	73.63100252737995
11	19714787	19715315	11	19714844	19715366	471	528	522	89.20454545454545	90.22988505747126	89.20454545454545
11	61753193	61758071	11	61753161	61758246	4878	4878	5085	100.0	95.929203539823	95.929203539823
11	63919682	63920457	11	63919536	63920475	775	775	939	100.0	82.53461128860489	82.53461128860489
11	68010604	68011171	11	68010003	68011031	427	567	1028	75.30864197530865	41.53696498054475	41.53696498054475
11	68266232	68266445	11	68266192	68266838	213	213	646	100.0	32.972136222910216	32.972136222910216
11	69157723	69157976	11	69157699	69157954	231	253	255	91.30434782608695	90.58823529411765	90.58823529411765
11	95037195	95038028	11	95037339	95037965	626	833	626	75.1500600240096	100.0	75.1500600240096
11	112281341	112281664	11	112281245	112281664	323	323	419	100.0	77.08830548926015	77.08830548926015
11	112881499	112882097	11	112881029	112882314	598	598	1285	100.0	46.536964980544745	46.536964980544745
11	113234721	113235164	11	113234721	113235582	443	443	861	100.0	51.451800232288036	51.451800232288036
11	118195030	118195559	11	118194293	118195559	529	529	1266	100.0	41.78515007898894	41.78515007898894
11	119423561	119423824	11	119423612	119423824	212	263	212	80.6083650190114	100.0	80.6083650190114
11	120208039	120208549	11	120208057	120208549	492	510	492	96.47058823529412	100.0	96.47058823529412
11	121194256	121195118	11	121193986	121195407	862	862	1421	100.0	60.66150598170302	60.66150598170302
11	122628152	122629153	11	122628300	122629153	853	1001	853	85.21478521478521	100.0	85.21478521478521
11	125167366	125167620	11	125167142	125168327	254	254	1185	100.0	21.434599156118146	21.434599156118146
11	126146419	126146824	11	126146475	126147326	349	405	851	86.17283950617283	41.010575793184486	41.010575793184486
11	127363514	127364233	11	127363581	127364156	575	719	575	79.97218358831711	100.0	79.97218358831711
11	128901747	128902094	11	128901585	128902192	347	347	607	100.0	57.166392092257	57.166392092257
11	133081982	133082266	11	133081943	133082361	284	284	418	100.0	67.94258373205741	67.94258373205741
12	1932327	1932584	12	1932350	1932584	234	257	234	91.05058365758755	100.0	91.05058365758755
12	2846065	2846293	12	2845793	2846293	228	228	500	100.0	45.6	45.6
12	11950114	11950658	12	11950036	11950658	544	544	622	100.0	87.45980707395499	87.45980707395499
12	16607255	16608487	12	16607255	16608487	1232	1232	1232	100.0	100.0	100.0
12	27553204	27553894	12	27552651	27554430	690	690	1779	100.0	38.785834738617204	38.785834738617204
12	32390740	32391369	12	32390716	32391529	629	629	813	100.0	77.36777367773678	77.36777367773678
12	108523330	108523677	12	108523066	108523983	347	347	917	100.0	37.840785169029445	37.840785169029445
12	109529581	109530135	12	109529581	109530135	554	554	554	100.0	100.0	100.0
12	109605887	109606505	12	109605945	109606651	560	618	706	90.61488673139159	79.3201133144476	79.3201133144476
12	113932539	113933716	12	113932539	113933716	1177	1177	1177	100.0	100.0	100.0
12	116969969	116970557	12	116969915	116970771	588	588	856	100.0	68.69158878504673	68.69158878504673
12	121523516	121524787	12	121523243	121524828	1271	1271	1585	100.0	80.18927444794953	80.18927444794953
12	122138311	122138909	12	122138311	122138968	598	598	657	100.0	91.01978691019787	91.01978691019787
12	124097895	124099406	12	124098148	124099312	1164	1511	1164	77.0350761085374	100.0	77.0350761085374
12	131299320	131299689	12	131298371	131300129	369	369	1758	100.0	20.989761092150168	20.989761092150168
12	131620868	131621827	12	131621010	131622822	817	959	1812	85.19290928050052	45.088300220750554	45.088300220750554
12	131622292	131622941	12	131621010	131622822	530	649	1812	81.66409861325116	29.249448123620308	29.249448123620308
13	20177118	20177861	13	20177240	20177799	559	743	559	75.23553162853297	100.0	75.23553162853297
13	21080217	21080685	13	21080152	21080738	468	468	586	100.0	79.86348122866895	79.86348122866895
13	21476220	21476471	13	21476220	21476471	251	251	251	100.0	100.0	100.0
13	25300819	25300956	13	25300793	25301034	137	137	241	100.0	56.84647302904564	56.84647302904564
13	28796296	28797415	13	28796437	28797501	978	1119	1064	87.39946380697052	91.9172932330827	87.39946380697052
13	30165325	30165948	13	30165325	30166140	623	623	815	100.0	76.44171779141105	76.44171779141105
13	33229251	33230592	13	33229171	33230269	1018	1341	1098	75.91349739000745	92.71402550091075	75.91349739000745
13	46551902	46552339	13	46551948	46552339	391	437	391	89.47368421052632	100.0	89.47368421052632
13	51246216	51247000	13	51245628	51246841	625	784	1213	79.71938775510205	51.525144270403956	51.525144270403956
13	73235066	73235959	13	73235066	73235804	738	893	738	82.6427771556551	100.0	82.6427771556551
13	95188473	95190313	13	95188467	95190636	1840	1840	2169	100.0	84.83171968649147	84.83171968649147
13	99832070	99832326	13	99832070	99832326	256	256	256	100.0	100.0	100.0
13	100635410	100636731	13	100634982	100636623	1213	1321	1641	91.82437547312642	73.91834247410117	73.91834247410117
13	110123069	110123682	13	110123136	110123751	546	613	615	89.07014681892332	88.78048780487805	88.78048780487805
13	112781885	112782307	13	112781885	112782377	422	422	492	100.0	85.77235772357723	85.77235772357723
13	113840376	113841008	13	113840467	113841126	541	632	659	85.60126582278481	82.09408194233687	82.09408194233687
14	20659667	20660581	14	20659802	20660581	779	914	779	85.22975929978118	100.0	85.22975929978118
14	20723060	20724161	14	20723135	20724161	1026	1101	1026	93.18801089918256	100.0	93.18801089918256
14	21026645	21027094	14	21026645	21027094	449	449	449	100.0	100.0	100.0
14	50669429	50669823	14	50669289	50669823	394	394	534	100.0	73.78277153558052	73.78277153558052
14	64716766	64716894	14	64715021	64718839	128	128	3818	100.0	3.352540597171294	3.352540597171294
14	68548174	68548644	14	68548174	68548729	470	470	555	100.0	84.68468468468468	84.68468468468468
14	68977438	68977608	14	68976966	68977677	170	170	711	100.0	23.90998593530239	23.90998593530239
14	75064499	75064682	14	75064508	75064933	174	183	425	95.08196721311475	40.94117647058824	40.94117647058824
14	75127673	75127913	14	75127673	75127913	240	240	240	100.0	100.0	100.0
14	76898982	76899475	14	76898982	76899386	404	493	404	81.94726166328601	100.0	81.94726166328601
14	93753554	93754120	14	93752678	93754003	449	566	1325	79.3286219081272	33.886792452830186	33.886792452830186
14	95499626	95501229	14	95498967	95501015	1389	1603	2048	86.65003119151591	67.822265625	67.822265625
14	98593836	98594173	14	98593471	98594173	337	337	702	100.0	48.00569800569801	48.00569800569801
14	99357690	99358162	14	99357690	99358162	472	472	472	100.0	100.0	100.0
14	99592774	99593034	14	99592774	99593266	260	260	492	100.0	52.84552845528455	52.84552845528455
14	100629389	100630189	14	100629404	100630119	715	800	715	89.375	100.0	89.375
14	102344688	102344909	14	102344688	102345237	221	221	549	100.0	40.255009107468126	40.255009107468126
14	103548968	103550289	14	103549094	103550454	1195	1321	1360	90.46177138531417	87.86764705882352	87.86764705882352
14	104333948	104334691	14	104333971	104334639	668	743	668	89.90578734858681	100.0	89.90578734858681
15	25695954	25696336	15	25695954	25696336	382	382	382	100.0	100.0	100.0
15	28832737	28832986	15	28832721	28832986	249	249	265	100.0	93.9622641509434	93.9622641509434
15	29969588	29970157	15	29969615	29970488	542	569	873	95.2548330404218	62.08476517754868	62.08476517754868
15	32671765	32672076	15	32670648	32672299	311	311	1651	100.0	18.837068443367656	18.837068443367656
15	37108986	37110077	15	37107480	37109805	819	1091	2325	75.06874427131073	35.225806451612904	35.225806451612904
15	40068903	40069499	15	40068568	40069499	596	596	931	100.0	64.0171858216971	64.0171858216971
15	40366951	40367246	15	40366951	40367292	295	295	341	100.0	86.51026392961877	86.51026392961877
15	48976511	48976960	15	48976466	48976960	449	449	494	100.0	90.89068825910931	90.89068825910931
15	52783097	52783291	15	52783010	52783315	194	194	305	100.0	63.60655737704918	63.60655737704918
15	78756085	78757332	15	78756369	78757332	963	1247	963	77.2253408179631	100.0	77.2253408179631
15	90901464	90901832	15	90901464	90901832	368	368	368	100.0	100.0	100.0
15	93260450	93260843	15	93260450	93260748	298	393	298	75.82697201017811	100.0	75.82697201017811
15	97875369	97875804	15	97875369	97875707	338	435	338	77.70114942528735	100.0	77.70114942528735
15	98651597	98652065	15	98651381	98652216	468	468	835	100.0	56.04790419161677	56.04790419161677
16	1048059	1049210	16	1048253	1049210	957	1151	957	83.14509122502172	100.0	83.14509122502172
16	2056615	2057227	16	2056715	2057198	483	612	483	78.92156862745098	100.0	78.92156862745098
16	2450641	2450966	16	2450641	2451084	325	325	443	100.0	73.36343115124153	73.36343115124153
16	3938539	3938732	16	3938568	3938732	164	193	164	84.97409326424871	100.0	84.97409326424871
16	3961747	3961987	16	3961319	3963032	240	240	1713	100.0	14.010507880910684	14.010507880910684
16	8880842	8881032	16	8880842	8881032	190	190	190	100.0	100.0	100.0
16	13839007	13839131	16	13838797	13839175	124	124	378	100.0	32.804232804232804	32.804232804232804
16	22948048	22948251	16	22947889	22948498	203	203	609	100.0	33.33333333333333	33.33333333333333
16	26030979	26031801	16	26030979	26031701	722	822	722	87.8345498783455	100.0	87.8345498783455
16	27717865	27718904	16	27717777	27719252	1039	1039	1475	100.0	70.44067796610169	70.44067796610169
16	54986648	54987392	16	54986439	54987392	744	744	953	100.0	78.06925498426023	78.06925498426023
16	55179585	55180171	16	55179585	55180171	586	586	586	100.0	100.0	100.0
16	57803391	57803989	16	57803202	57803989	598	598	787	100.0	75.98475222363406	75.98475222363406
16	74773528	74773971	16	74772710	74774209	443	443	1499	100.0	29.553035356904605	29.553035356904605
16	75247218	75247624	16	75247218	75247827	406	406	609	100.0	66.66666666666666	66.66666666666666
16	77213253	77213438	16	77213260	77213438	178	185	178	96.21621621621622	100.0	96.21621621621622
16	81446866	81447062	16	81446761	81447383	196	196	622	100.0	31.511254019292608	31.511254019292608
16	83137418	83137768	16	83137418	83138020	350	350	602	100.0	58.139534883720934	58.139534883720934
16	85283919	85284476	16	85284011	85284476	465	557	465	83.48294434470377	100.0	83.48294434470377
16	85290858	85291899	16	85290858	85291914	1041	1041	1056	100.0	98.57954545454545	98.57954545454545
16	85653418	85653634	16	85653338	85653594	176	216	256	81.48148148148148	68.75	68.75
16	86530918	86531572	16	86530918	86531437	519	654	519	79.35779816513761	100.0	79.35779816513761
16	86942572	86942940	16	86942572	86942940	368	368	368	100.0	100.0	100.0
16	88019316	88019947	16	88019332	88019947	615	631	615	97.46434231378764	100.0	97.46434231378764
16	88802327	88802478	16	88802344	88802461	117	151	117	77.48344370860927	100.0	77.48344370860927
16	89536860	89537570	16	89537014	89537570	556	710	556	78.30985915492957	100.0	78.30985915492957
17	935583	935882	17	935545	935882	299	299	337	100.0	88.72403560830861	88.72403560830861
17	1284306	1284380	17	1284306	1284503	74	74	197	100.0	37.56345177664975	37.56345177664975
17	1880594	1881078	17	1880572	1881078	484	484	506	100.0	95.65217391304348	95.65217391304348
17	4533479	4535043	17	4533535	4535163	1508	1564	1628	96.41943734015345	92.62899262899262	92.62899262899262
17	4536258	4536968	17	4536147	4536968	710	710	821	100.0	86.47990255785626	86.47990255785626
17	5032054	5032192	17	5032076	5032250	116	138	174	84.05797101449275	66.66666666666666	66.66666666666666
17	6473138	6473464	17	6473138	6473430	292	326	292	89.57055214723927	100.0	89.57055214723927
17	6761681	6762108	17	6761681	6762108	427	427	427	100.0	100.0	100.0
17	9271918	9272186	17	9271918	9272438	268	268	520	100.0	51.53846153846153	51.53846153846153
17	17385510	17385815	17	17385451	17385963	305	305	512	100.0	59.5703125	59.5703125
17	35750225	35750534	17	35750058	35750503	278	309	445	89.96763754045307	62.47191011235955	62.47191011235955
17	38429708	38430437	17	38429439	38432258	729	729	2819	100.0	25.860234125576447	25.860234125576447
17	41967910	41970182	17	41967910	41972492	2272	2272	4582	100.0	49.585333915320824	49.585333915320824
17	44794348	44794760	17	44794348	44794747	399	412	399	96.84466019417476	100.0	96.84466019417476
17	65558682	65559016	17	65558516	65559126	334	334	610	100.0	54.75409836065573	54.75409836065573
17	66777467	66777808	17	66777467	66777808	341	341	341	100.0	100.0	100.0
17	73262291	73262976	17	73262291	73262897	606	685	606	88.46715328467153	100.0	88.46715328467153
17	75851333	75851727	17	75851080	75851876	394	394	796	100.0	49.497487437185924	49.497487437185924
17	76597790	76598371	17	76597790	76598371	581	581	581	100.0	100.0	100.0
17	77255407	77255688	17	77255443	77255688	245	281	245	87.18861209964413	100.0	87.18861209964413
17	77409400	77410141	17	77409400	77410022	622	741	622	83.94062078272604	100.0	83.94062078272604
17	78237792	78238260	17	78237348	78238320	468	468	972	100.0	48.148148148148145	48.148148148148145
17	80023452	80024972	17	80023546	80025426	1426	1520	1880	93.8157894736842	75.85106382978724	75.85106382978724
17	80164280	80164447	17	80164280	80164658	167	167	378	100.0	44.17989417989418	44.17989417989418
17	81340932	81341239	17	81340950	81341345	289	307	395	94.13680781758957	73.16455696202532	73.16455696202532
17	81372281	81372662	17	81372339	81372662	323	381	323	84.7769028871391	100.0	84.7769028871391
17	81383226	81386231	17	81383428	81386231	2803	3005	2803	93.27787021630616	100.0	93.27787021630616
18	3360166	3360600	18	3359984	3360567	401	434	583	92.3963133640553	68.78216123499142	68.78216123499142
18	3411908	3412243	18	3411908	3412243	335	335	335	100.0	100.0	100.0
18	14179406	14179954	18	14179317	14179918	512	548	601	93.43065693430657	85.19134775374376	85.19134775374376
18	25019172	25019729	18	25019172	25019729	557	557	557	100.0	100.0	100.0
18	31683501	31683656	18	31683318	31683842	155	155	524	100.0	29.580152671755727	29.580152671755727
18	32773110	32773326	18	32773053	32773326	216	216	273	100.0	79.12087912087912	79.12087912087912
18	48920969	48921200	18	48920434	48921227	231	231	793	100.0	29.129886506935687	29.129886506935687
18	59271555	59271947	18	59270908	59271947	392	392	1039	100.0	37.72858517805582	37.72858517805582
18	59969330	59969940	18	59969330	59969940	610	610	610	100.0	100.0	100.0
18	76977090	76977543	18	76976952	76977543	453	453	591	100.0	76.6497461928934	76.6497461928934
18	76985278	76995270	18	76985624	76999989	9646	9992	14365	96.53722978382706	67.14932126696831	67.14932126696831
18	76996611	76999935	18	76985624	76999989	3324	3324	14365	100.0	23.139575356769924	23.139575356769924
18	77001295	77013082	18	77001201	77017595	11787	11787	16394	100.0	71.89825545931438	71.89825545931438
18	77013872	77017595	18	77001201	77017595	3723	3723	16394	100.0	22.709527876052213	22.709527876052213
18	77020424	77020864	18	77020424	77020864	440	440	440	100.0	100.0	100.0
18	77022253	77023436	18	77022253	77023318	1065	1183	1065	90.0253592561285	100.0	90.0253592561285
18	77052025	77053590	18	77052025	77053590	1565	1565	1565	100.0	100.0	100.0
18	78138867	78139255	18	78138867	78139351	388	388	484	100.0	80.16528925619835	80.16528925619835
18	78228897	78229360	18	78228792	78229360	463	463	568	100.0	81.51408450704226	81.51408450704226
18	79323459	79323985	18	79323459	79324080	526	526	621	100.0	84.70209339774557	84.70209339774557
19	551229	551361	19	551122	551541	132	132	419	100.0	31.5035799522673	31.5035799522673
19	940324	940504	19	940342	940504	162	180	162	90.0	100.0	90.0
19	1907845	1908574	19	1907896	1908574	678	729	678	93.00411522633745	100.0	93.00411522633745
19	2550846	2551123	19	2550739	2551169	277	277	430	100.0	64.4186046511628	64.4186046511628
19	2692007	2692363	19	2691739	2692401	356	356	662	100.0	53.776435045317214	53.776435045317214
19	3543132	3544177	19	3543129	3543933	801	1045	804	76.65071770334929	99.6268656716418	76.65071770334929
19	4877678	4877957	19	4877645	4878036	279	279	391	100.0	71.35549872122762	71.35549872122762
19	5054604	5055118	19	5054658	5055177	460	514	519	89.49416342412452	88.6319845857418	88.6319845857418
19	5078578	5079306	19	5078381	5079592	728	728	1211	100.0	60.115606936416185	60.115606936416185
19	5080246	5080678	19	5079861	5080653	407	432	792	94.21296296296296	51.388888888888886	51.388888888888886
19	10516116	10516602	19	10515393	10516966	486	486	1573	100.0	30.896376350921805	30.896376350921805
19	17346047	17346361	19	17345616	17346457	314	314	841	100.0	37.33650416171225	37.33650416171225
19	29675603	29675979	19	29675603	29675979	376	376	376	100.0	100.0	100.0
19	30229698	30230625	19	30229511	30230762	927	927	1251	100.0	74.10071942446042	74.10071942446042
19	33389927	33390694	19	33390009	33390621	612	767	612	79.79139504563233	100.0	79.79139504563233
19	33447340	33447665	19	33447340	33447809	325	325	469	100.0	69.29637526652452	69.29637526652452
19	45543991	45544297	19	45543768	45544279	288	306	511	94.11764705882352	56.360078277886494	56.360078277886494
19	47773722	47774467	19	47773690	47774709	745	745	1019	100.0	73.1108930323847	73.1108930323847
19	48859158	48859417	19	48858939	48859441	259	259	502	100.0	51.59362549800797	51.59362549800797
19	52584829	52585382	19	52584841	52585298	457	553	457	82.64014466546112	100.0	82.64014466546112
19	54232967	54235635	19	54232500	54235883	2668	2668	3383	100.0	78.86491279929056	78.86491279929056
19	54952712	54953067	19	54952712	54953067	355	355	355	100.0	100.0	100.0
19	55287552	55288446	19	55287419	55288304	752	894	885	84.11633109619687	84.97175141242937	84.11633109619687
19	55344492	55344909	19	55344566	55344909	343	417	343	82.25419664268586	100.0	82.25419664268586
2	10283395	10285438	2	10283395	10285932	2043	2043	2537	100.0	80.52818289318093	80.52818289318093
2	10360908	10361412	2	10360988	10361865	424	504	877	84.12698412698413	48.346636259977195	48.346636259977195
2	20599984	20600401	2	20599369	20600557	417	417	1188	100.0	35.1010101010101	35.1010101010101
2	23563583	23564247	2	23563583	23564396	664	664	813	100.0	81.67281672816729	81.67281672816729
2	26483790	26484004	2	26483790	26484234	214	214	444	100.0	48.1981981981982	48.1981981981982
2	31581215	31581823	2	31581254	31581798	544	608	544	89.47368421052632	100.0	89.47368421052632
2	33477335	33477757	2	33477431	33477757	326	422	326	77.25118483412322	100.0	77.25118483412322
2	41879131	41879587	2	41878966	41879756	456	456	790	100.0	57.72151898734177	57.72151898734177
2	43000141	43001051	2	43000141	43001348	910	910	1207	100.0	75.39353769676886	75.39353769676886
2	65312916	65313086	2	65312796	65313163	170	170	367	100.0	46.321525885558586	46.321525885558586
2	66440565	66441531	2	66439135	66441531	966	966	2396	100.0	40.31719532554257	40.31719532554257
2	71546795	71547113	2	71546498	71547236	318	318	738	100.0	43.08943089430895	43.08943089430895
2	71578534	71579356	2	71578534	71579414	822	822	880	100.0	93.4090909090909	93.4090909090909
2	80299431	80302187	2	80299431	80301755	2324	2756	2324	84.32510885341074	100.0	84.32510885341074
2	85796633	85797118	2	85796279	85797265	485	485	986	100.0	49.18864097363083	49.18864097363083
2	100605307	100605850	2	100604162	100605850	543	543	1688	100.0	32.16824644549763	32.16824644549763
2	117858535	117860543	2	117858493	117860465	1930	2008	1972	96.11553784860558	97.87018255578094	96.11553784860558
2	120596150	120596422	2	120596150	120597139	272	272	989	100.0	27.502527805864506	27.502527805864506
2	127072893	127075105	2	127072501	127074996	2103	2212	2495	95.07233273056059	84.28857715430863	84.28857715430863
2	127080232	127082487	2	127080266	127082487	2221	2255	2221	98.49223946784922	100.0	98.49223946784922
2	127092496	127093680	2	127092631	127094093	1049	1184	1462	88.59797297297297	71.75102599179206	71.75102599179206
2	127102282	127105038	2	127102159	127105038	2756	2756	2879	100.0	95.72768322334144	95.72768322334144
2	132258026	132258112	2	132257982	132258260	86	86	278	100.0	30.935251798561154	30.935251798561154
2	182552475	182552935	2	182551698	182552974	460	460	1276	100.0	36.05015673981191	36.05015673981191
2	190760942	190761486	2	190760990	190761486	496	544	496	91.17647058823529	100.0	91.17647058823529
2	208142657	208143088	2	208142628	208143435	431	431	807	100.0	53.407682775712516	53.407682775712516
2	218874040	218874373	2	218874020	218874373	333	333	353	100.0	94.3342776203966	94.3342776203966
2	231371545	231371712	2	231371545	231371712	167	167	167	100.0	100.0	100.0
2	231682585	231684061	2	231682670	231684061	1391	1476	1391	94.24119241192412	100.0	94.24119241192412
2	232351777	232352845	2	232351810	232352766	956	1068	956	89.51310861423221	100.0	89.51310861423221
2	232634811	232635277	2	232634872	232635277	405	466	405	86.9098712446352	100.0	86.9098712446352
2	232871903	232873363	2	232872055	232873363	1308	1460	1308	89.58904109589041	100.0	89.58904109589041
2	235027952	235028369	2	235027969	235028334	365	417	365	87.52997601918466	100.0	87.52997601918466
2	235630728	235631028	2	235630580	235631028	300	300	448	100.0	66.96428571428571	66.96428571428571
2	235734708	235735220	2	235734708	235735182	474	512	474	92.578125	100.0	92.578125
2	236136355	236136957	2	236136355	236136957	602	602	602	100.0	100.0	100.0
2	239444179	239445522	2	239444141	239445522	1343	1343	1381	100.0	97.24837074583635	97.24837074583635
2	241255852	241256295	2	241255914	241256295	381	443	381	86.00451467268623	100.0	86.00451467268623
20	4761712	4761845	20	4761727	4761845	118	133	118	88.7218045112782	100.0	88.7218045112782
20	45304097	45304686	20	45304097	45304593	496	589	496	84.21052631578947	100.0	84.21052631578947
20	57440709	57441560	20	57440709	57441416	707	851	707	83.07873090481786	100.0	83.07873090481786
20	58017203	58017689	20	58016904	58017893	486	486	989	100.0	49.140546006066735	49.140546006066735
20	61970287	61970660	20	61970316	61970734	344	373	418	92.22520107238606	82.29665071770334	82.29665071770334
20	63252398	63252790	20	63252492	63252883	298	392	391	76.0204081632653	76.21483375959079	76.0204081632653
21	33051969	33052310	21	33052010	33052385	300	341	375	87.97653958944281	80.0	80.0
21	44505659	44505869	21	44505659	44505869	210	210	210	100.0	100.0	100.0
21	45029845	45030046	21	45029726	45030046	201	201	320	100.0	62.81250000000001	62.81250000000001
22	23113893	23114522	22	23113887	23114390	497	629	503	79.01430842607313	98.80715705765407	79.01430842607313
22	23485396	23487762	22	23485578	23487619	2041	2366	2041	86.26373626373626	100.0	86.26373626373626
22	32502051	32502399	22	32501854	32502399	348	348	545	100.0	63.853211009174316	63.853211009174316
22	33918601	33919189	22	33918372	33919189	588	588	817	100.0	71.97062423500611	71.97062423500611
22	36343799	36344497	22	36343726	36344385	586	698	659	83.95415472779369	88.92261001517451	83.95415472779369
22	37566250	37566811	22	37566304	37566811	507	561	507	90.37433155080214	100.0	90.37433155080214
22	39433692	39434075	22	39433548	39434915	383	383	1367	100.0	28.017556693489393	28.017556693489393
22	39469439	39469965	22	39469310	39470350	526	526	1040	100.0	50.57692307692307	50.57692307692307
22	44526245	44526466	22	44525900	44526527	221	221	627	100.0	35.24720893141946	35.24720893141946
22	46238546	46238918	22	46238020	46239011	372	372	991	100.0	37.53784056508577	37.53784056508577
22	46966243	46966686	22	46966250	46966686	436	443	436	98.41986455981942	100.0	98.41986455981942
22	48921269	48921696	22	48920934	48921752	427	427	818	100.0	52.20048899755502	52.20048899755502
22	49531495	49531758	22	49531495	49531758	263	263	263	100.0	100.0	100.0
22	49638819	49639227	22	49638889	49639227	338	408	338	82.84313725490196	100.0	82.84313725490196
22	50713086	50713443	22	50713086	50713843	357	357	757	100.0	47.15984147952444	47.15984147952444
3	9843016	9843134	3	9842944	9843111	95	118	167	80.50847457627118	56.886227544910184	56.886227544910184
3	16175099	16177106	3	16175099	16177736	2007	2007	2637	100.0	76.10921501706484	76.10921501706484
3	32902547	32903496	3	32902547	32903377	830	949	830	87.46048472075869	100.0	87.46048472075869
3	57196644	57197276	3	57196547	57197276	632	632	729	100.0	86.69410150891632	86.69410150891632
3	64444324	64444632	3	64444207	64444632	308	308	425	100.0	72.47058823529412	72.47058823529412
3	66405641	66406176	3	66405684	66406455	492	535	771	91.96261682242991	63.81322957198443	63.81322957198443
3	69181462	69182670	3	69181101	69182670	1208	1208	1569	100.0	76.99171446781389	76.99171446781389
3	72889306	72889961	3	72889180	72889968	655	655	788	100.0	83.12182741116752	83.12182741116752
3	72957305	72957652	3	72957305	72958060	347	347	755	100.0	45.96026490066225	45.96026490066225
3	98734050	98734921	3	98734096	98734796	700	871	700	80.36739380022962	100.0	80.36739380022962
3	127821600	127821793	3	127821367	127821793	193	193	426	100.0	45.305164319248824	45.305164319248824
3	128617319	128617411	3	128617319	128617411	92	92	92	100.0	100.0	100.0
3	151461144	151461352	3	151461151	151461783	201	208	632	96.63461538461539	31.80379746835443	31.80379746835443
3	170420459	170422619	3	170420394	170426297	2160	2160	5903	100.0	36.591563611722854	36.591563611722854
