cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta	vmr_length	num_snps	chromatin_state	cpg_density_proxy	h2_category	h2_unscaled	r_squared_cv	methylation_variance	min_distance	any_sig_fdr_05	any_sig_fdr_10	h2_scaled	log_vmr_length	log_num_snps	log_min_distance	log_max_abs_beta
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_106735808_106737102	chr10	106735808	106737102	1	1	0	0	0.245645157770719	0.958038504795448	0.186286684399362	-0.186286684399362	1294	178	Enhancer	0	Heritable	0.581596433969194	0.905667469411187	0.0121308907320705	0	0	0	5.81596433969194	7.16549347506085	5.18738580584076	0	-1.68046842421842
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_108315790_108316106	chr10	108315790	108316106	1	1	0	0	0.406118126505096	0.997818244032116	0.209378173069375	-0.209378173069375	316	162	Intergenic	0	Heritable	0.113708994397019	0.909787527720827	0.0118921805915061	117940	0	0	1.13708994397019	5.75574221358691	5.09375020080676	11.6779397784061	-1.56361317379896
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_108396663_108398076	chr10	108396663	108398076	1	1	0	0	0.130100667922924	0.885502111448744	0.411461075875519	-0.411461075875519	1413	159	Intergenic	0	Heritable	0.614387178080728	0.914616041003899	0.009736840957193	198813	0	0	6.14387178080728	7.25347038268453	5.07517381523383	12.2001249932603	-0.888040829860356
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_108567301_108567553	chr10	108567301	108567553	1	1	0	0	0.413173188248927	0.997818244032116	0.00274950517756158	-0.00274950517756158	252	168	Intergenic	0	Heritable	0.111198950301191	0.830728175086659	0.00894137253421893	140985	0	0	1.11198950301191	5.52942908751142	5.12989871492307	11.8564158736505	-5.89633068191468
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_11004416_11004925	chr10	11004416	11004925	1	1	0	0	0.168343640293307	0.911713995663319	0.242936806277509	-0.242936806277509	509	307	Promoter	0	Heritable	0.148206163872555	0.950051795778239	0.00890625535984132	0	0	0	1.48206163872555	6.23244801655052	5.73009978297357	0	-1.41495388477033
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_11019826_11020522	chr10	11019826	11020522	1	1	0	0	0.61365881248191	0.997818244032116	0.0798253006393921	0.0798253006393921	696	302	Enhancer	1	Heritable	0.191996752685354	0.941547867988473	0.0113491679927962	0	0	0	1.91996752685354	6.54534966033442	5.71373280550937	0	-2.52791464888379
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_110499184_110501122	chr10	110499184	110501122	1	1	0	0	0.454083139398208	0.997818244032116	0.293880831451484	-0.293880831451484	1938	168	Enhancer	2	Heritable	0.162292040185386	0.863522339718808	0.010666390101833	0	0	0	1.62292040185386	7.56941179245071	5.12989871492307	0	-1.22458089498561
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_110504201_110511377	chr10	110504201	110511377	1	1	0	0	0.763972608438557	0.997818244032116	0.131113544137303	-0.131113544137303	7176	169	Enhancer	0	Heritable	0.166177133964035	0.845375379202209	0.00866765160955343	0	0	0	1.66177133964035	8.87849740373863	5.13579843705026	0	-2.03169150578163
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_11276221_11276628	chr10	11276221	11276628	1	1	0	0	0.287805627390223	0.983008463446871	0.175376919484014	-0.175376919484014	407	293	Genic/other	0	Heritable	0.181241458767338	0.952439441724298	0.0106273366063322	0	0	0	1.81241458767338	6.0088131854426	5.68357976733868	0	-1.74081773857291
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_112953079_112953633	chr10	112953079	112953633	1	1	0	0	0.520931190423334	0.997818244032116	0.1447343101892	0.1447343101892	554	250	Genic/other	1	Heritable	0.179681915232143	0.923674425525091	0.00920368310455063	0	0	0	1.79681915232143	6.31716468674728	5.52545293913178	0	-1.93285549178711
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_112991920_112992489	chr10	112991920	112992489	1	1	0	0	0.727980309783571	0.997818244032116	0.0641922597641091	-0.0641922597641091	569	242	Genic/other	0	Heritable	0.110425630678897	0.934647210181286	0.013091098605978	0	0	0	1.10425630678897	6.34388043412633	5.49306144334055	0	-2.74587248419466
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_113259401_113259917	chr10	113259401	113259917	1	1	0	0	0.42170121678948	0.997818244032116	0.181219967488357	0.181219967488357	516	242	Intergenic	0	Non-heritable	0.0791391131130823	0.92709506464079	0.00882949586985887	91722	0	0	0.791391131130823	6.24610676548156	5.49306144334055	11.4265284446794	-1.70804364041096
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_11379507_11380217	chr10	11379507	11380217	1	1	0	0	0.600522868902051	0.997818244032116	0.0826256962454437	0.0826256962454437	710	318	Intergenic	0	Heritable	0.14786524533636	0.956037688406873	0.0114851448680477	42831	0	0	1.4786524533636	6.56526497003536	5.76519110278484	10.6650407657601	-2.49343443324689
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_113978647_113979418	chr10	113978647	113979418	1	1	0	0	0.582912308791535	0.997818244032116	0.0890809007694031	0.0890809007694031	771	222	Intergenic	0	Heritable	0.169316275709739	0.968473975642016	0.0108739985519353	61452	0	0	1.69316275709739	6.64768837356333	5.40717177146012	11.0260279339815	-2.41821021247143
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_114337977_114338339	chr10	114337977	114338339	1	1	0	0	0.274000123673805	0.975445498063831	0.215668166502681	0.215668166502681	362	193	Genic/other	0	Heritable	0.157663545720988	0.922189223062224	0.00879524523570581	0	0	0	1.57663545720988	5.89164421182577	5.26785815906333	0	-1.53401427238862
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_11447728_11448264	chr10	11447728	11448264	1	1	0	0	0.698942085288971	0.997818244032116	0.0802565544504645	-0.0802565544504645	536	333	Intergenic	0	Heritable	0.153629250784087	0.967952344292593	0.00873439990443752	12245	0	0	1.53629250784087	6.2841341610708	5.8111409929767	9.4129546320379	-2.52252672031166
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_114486574_114488008	chr10	114486574	114488008	1	1	0	0	0.707825031355946	0.997818244032116	0.0456856228081222	0.0456856228081222	1434	167	Promoter	0	Heritable	0.178221339712353	0.895173133493766	0.00914573701473597	0	0	0	1.78221339712353	7.26822302115957	5.12396397940326	0	-3.08597141107616
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_114492772_114493126	chr10	114492772	114493126	1	1	0	0	0.960274797506238	0.997818244032116	0.00620550992784885	0.00620550992784885	354	177	Genic/other	0	Heritable	0.146721151840872	0.910710094258379	0.00861921095115578	0	0	0	1.46721151840872	5.86929691313377	5.18178355029209	0	-5.08231607207944
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_114516956_114525451	chr10	114516956	114525451	1	1	0	0	0.769971199273882	0.997818244032116	0.0344613392373638	0.0344613392373638	8495	174	Enhancer	0	Heritable	0.128203770137662	0.882048334042917	0.00948042465317675	0	0	0	1.28203770137662	9.04723303410603	5.16478597392351	0	-3.36791689492383
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_114544626_114545556	chr10	114544626	114545556	1	1	0	0	0.653804744995856	0.997818244032116	0.0494748843020574	0.0494748843020574	930	164	Genic/other	0	Heritable	0.23763864084198	0.912607841858458	0.0105600621958891	0	0	0	2.3763864084198	6.8351845861473	5.10594547390058	0	-3.00628992388675
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_116803558_116803810	chr10	116803558	116803810	1	1	0	0	0.291324190113927	0.983008463446871	0.111146471560012	-0.111146471560012	252	232	Genic/other	0	Heritable	0.177277691445714	0.94189907958285	0.0153673835759806	0	0	0	1.77277691445714	5.52942908751142	5.4510384535657	0	-2.19690629395364
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_117133298_117133536	chr10	117133298	117133536	1	1	0	0	0.886375772760648	0.997818244032116	0.0364774573367797	-0.0364774573367797	238	243	Genic/other	1	Heritable	0.175502614868907	0.960462274166266	0.0107522713618601	0	0	0	1.75502614868907	5.47227067367148	5.4971682252932	0	-3.31106054226123
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_117535950_117536903	chr10	117535950	117536903	1	1	0	0	0.270594658256769	0.972463717403515	0.243646899660432	0.243646899660432	953	270	Genic/other	1	Heritable	0.152523556255737	0.949326744301658	0.0114924190818681	0	0	0	1.52523556255737	6.8596149036542	5.6021188208797	0	-1.41203519329273
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_11869637_11870117	chr10	11869637	11870117	1	1	0	0	0.361551418071887	0.997818244032116	0.185696417602595	0.185696417602595	480	367	Promoter	1	Heritable	0.10052333731881	0.979706397071595	0.0089883160220746	0	0	0	1.0052333731881	6.17378610390194	5.90808293816893	0	-1.68364204827435
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_11870250_11870536	chr10	11870250	11870536	1	1	0	0	0.0729354138913181	0.825767443291942	0.355720113923015	0.355720113923015	286	351	Genic/other	2	Heritable	0.131244656667991	0.971536872149533	0.00786063048954173	0	0	0	1.31244656667991	5.65599181081985	5.8636311755981	0	-1.0336110260784
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_1187120_1187641	chr10	1187120	1187641	1	1	0	0	0.086547088439812	0.851774212145031	0.606894485229496	-0.606894485229496	521	301	Promoter	2	Heritable	0.106806163798292	0.960387658414084	0.0124890600040853	0	0	0	1.06806163798292	6.25575004175337	5.71042701737487	0	-0.499400316490417
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_118818717_118819072	chr10	118818717	118819072	1	1	0	0	0.719483856718861	0.997818244032116	0.0637926762316576	-0.0637926762316576	355	226	Genic/other	0	Non-heritable	0.0919930889993215	0.855310820386953	0.00949922151548807	0	0	0	0.919930889993215	5.87211778947542	5.4249500174814	0	-2.75211673107002
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_118908369_118909498	chr10	118908369	118909498	1	1	0	0	0.745854007340932	0.997818244032116	0.0536115734715725	0.0536115734715725	1129	210	Genic/other	0	Heritable	0.160488428367163	0.928565817389961	0.00994331653218597	0	0	0	1.60488428367163	7.02908756414966	5.35185813347607	0	-2.92599012470942
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_118965649_118966425	chr10	118965649	118966425	1	1	0	0	0.893316338482389	0.997818244032116	0.0224791407916451	0.0224791407916451	776	207	Genic/other	0	Heritable	0.175081331164732	0.90847394655567	0.00956862851764805	0	0	0	1.75081331164732	6.65415252018322	5.33753807970132	0	-3.79516703084256
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_119412452_119413234	chr10	119412452	119413234	1	1	0	0	0.752768519933687	0.997818244032116	0.0635939343912035	-0.0635939343912035	782	215	Genic/other	0	Heritable	0.245595948345967	0.920546174060375	0.00959006850825743	0	0	0	2.45595948345967	6.66185474054531	5.37527840768417	0	-2.75523702714399
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_119618552_119619396	chr10	119618552	119619396	1	1	0	0	0.748528929393267	0.997818244032116	0.055324631503062	0.055324631503062	844	238	Genic/other	0	Heritable	0.184579557807133	0.938102955900973	0.00893093782328719	21522	0	0	1.84579557807133	6.73815249459596	5.47646355193151	9.97687740976418	-2.89453687290222
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_120574450_120575718	chr10	120574450	120575718	1	1	0	0	0.923472188460463	0.997818244032116	0.0255055221283715	-0.0255055221283715	1268	282	Promoter	0	Heritable	0.163733062632599	0.951378119713457	0.00991889846869731	0	0	0	1.63733062632599	7.14519613499717	5.64544689764324	0	-3.66885990413654
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_120917025_120917304	chr10	120917025	120917304	1	1	0	0	0.0315141435313661	0.640887155891432	0.322329640219863	0.322329640219863	279	294	Intergenic	0	Heritable	0.237975372690247	0.960661987572272	0.0109800373905306	7500	0	0	2.37975372690247	5.63121178182137	5.68697535633982	8.92279162396964	-1.13218049867424
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_121648343_121648807	chr10	121648343	121648807	1	1	0	0	0.133329559821841	0.886987978379458	0.302055606889468	-0.302055606889468	464	296	Intergenic	0	Heritable	0.134350519479759	0.968680589229767	0.00966347719008282	49884	0	0	1.34350519479759	6.13988455222626	5.6937321388027	10.8174756353476	-1.19714411667733
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_121994766_121995424	chr10	121994766	121995424	1	1	0	0	0.466027416134427	0.997818244032116	0.190606314703423	0.190606314703423	658	280	Genic/other	0	Heritable	0.171732832480124	0.949806157319578	0.00870923071551692	0	0	0	1.71732832480124	6.48920493132532	5.63835466933375	0	-1.65754510518864
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_122463990_122465167	chr10	122463990	122465167	1	1	0	0	0.0139126179657812	0.390189828046844	0.526884926778379	-0.526884926778379	1177	273	Genic/other	2	Heritable	0.189181028698247	0.962660094600205	0.0107927371324952	0	0	0	1.89181028698247	7.07072410726028	5.61312810638807	0	-0.640773090563522
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_122557007_122557196	chr10	122557007	122557196	1	1	0	0	0.00685730729069135	0.235397644674853	0.939904708938755	0.939904708938755	189	278	Genic/other	0	Heritable	0.223284210883591	0.950612982782836	0.00990256491698448	3468	0	0	2.23284210883591	5.24174701505964	5.63121178182137	8.15162164696975	-0.0619767716867581
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_12388269_12389073	chr10	12388269	12389073	1	1	0	0	0.520809120998718	0.997818244032116	0.127435322398384	-0.127435322398384	804	383	Genic/other	0	Heritable	0.123096036688556	0.982003892521471	0.00886974891317747	0	0	0	1.23096036688556	6.68959926917897	5.95064255258773	0	-2.06014623992692
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_123991482_123992394	chr10	123991482	123992394	1	1	0	0	0.493848222170234	0.997818244032116	0.0811663402807206	-0.0811663402807206	912	278	Promoter	2	Non-heritable	0.091325970139233	0.958197019330669	0.0198187229312351	15273	0	0	0.91325970139233	6.81563999007433	5.63121178182137	9.63390731544833	-2.511254523114
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_124349023_124350072	chr10	124349023	124350072	1	1	0	0	0.886592761002952	0.997818244032116	0.0226846632820994	-0.0226846632820994	1049	294	Intergenic	0	Heritable	0.135574027769484	0.977154830306622	0.0110545603806468	47230	0	0	1.35574027769484	6.9555926083963	5.68697535633982	10.7628057356493	-3.78606576834597
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_124521572_124522042	chr10	124521572	124522042	1	1	0	0	0.654978305556191	0.997818244032116	0.0866323730708558	-0.0866323730708558	470	269	Genic/other	0	Heritable	0.140157177160793	0.946201148365488	0.0128890821097006	0	0	0	1.40157177160793	6.1527326947041	5.59842195899838	0	-2.44608159484877
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_124560289_124560780	chr10	124560289	124560780	1	1	0	0	0.963870851426736	0.997818244032116	0.0102273827678307	0.0102273827678307	491	272	Genic/other	0	Heritable	0.18626386981989	0.969649116310037	0.00947357838203074	0	0	0	1.8626386981989	6.19644412779452	5.60947179518496	0	-4.58268559290591
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_124588930_124590236	chr10	124588930	124590236	1	1	0	0	0.110048054394128	0.885502111448744	0.344151423812782	-0.344151423812782	1306	264	Genic/other	2	Heritable	0.125541761162993	0.956485121082168	0.0109100957128253	0	0	0	1.25541761162993	7.17472430983638	5.57972982598622	0	-1.06667350390271
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_124605021_124606277	chr10	124605021	124606277	1	1	0	0	0.241957871737405	0.95502009606648	0.255758372565836	-0.255758372565836	1256	270	Promoter	0	Heritable	0.176796353548826	0.954526561725566	0.0101472301205208	0	0	0	1.76796353548826	7.13568734702814	5.6021188208797	0	-1.36352209828153
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_124642073_124642502	chr10	124642073	124642502	1	1	0	0	0.427210152155835	0.997818244032116	0.158558960544767	-0.158558960544767	429	265	Enhancer	0	Heritable	0.172259116962831	0.959651413972656	0.00900215561688778	0	0	0	1.72259116962831	6.06145691892802	5.5834963087817	0	-1.84162870094949
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_124670992_124671267	chr10	124670992	124671267	1	1	0	0	0.583803559039386	0.997818244032116	0.108249733366002	-0.108249733366002	275	268	Enhancer	0	Heritable	0.179000911712836	0.953518413624082	0.00966688949638457	0	0	0	1.79000911712836	5.61677109766657	5.59471137960184	0	-2.22331428285522
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_124672100_124672676	chr10	124672100	124672676	1	1	0	0	0.521206676129707	0.997818244032116	0.119067409360902	-0.119067409360902	576	265	Genic/other	0	Heritable	0.151792028330713	0.952378880834861	0.0103593419297515	0	0	0	1.51792028330713	6.35610766069589	5.5834963087817	0	-2.12806539704777
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_124864229_124864961	chr10	124864229	124864961	1	1	0	0	0.901005110643354	0.997818244032116	0.0152770444577222	-0.0152770444577222	732	241	Genic/other	0	Heritable	0.160106381863384	0.967087122663975	0.0091524093902362	27561	0	0	1.60106381863384	6.59578051396131	5.48893772615669	10.2241932914351	-4.18140328491798
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_124994837_124995147	chr10	124994837	124995147	1	1	0	0	0.199122071387885	0.931624393086991	0.194403122171742	-0.194403122171742	310	225	Promoter	1	Heritable	0.153688532175881	0.950179666290332	0.00743122426599318	0	0	0	1.53688532175881	5.73657229747919	5.42053499927229	0	-1.63782127509104
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125000359_125000753	chr10	125000359	125000753	1	1	0	0	0.502400007041458	0.997818244032116	0.0910331840699854	-0.0910331840699854	394	228	Genic/other	1	Heritable	0.224769211038753	0.93810433097142	0.00986934153880261	0	0	0	2.24769211038753	5.97635090929793	5.43372200355424	0	-2.39653106897785
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125007237_125007345	chr10	125007237	125007345	1	1	0	0	0.712961509784429	0.997818244032116	0.0446290690837472	-0.0446290690837472	108	223	Genic/other	0	Heritable	0.211150235718835	0.945447045942627	0.0115800682388995	0	0	0	2.11150235718835	4.68213122712422	5.41164605185504	0	-3.10936963502064
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125014131_125014593	chr10	125014131	125014593	1	1	0	0	0.29300761683239	0.983008463446871	0.142098317356169	-0.142098317356169	462	219	Genic/other	0	Heritable	0.150960472736295	0.948192213221654	0.00882681954913205	0	0	0	1.50960472736295	6.13556489108174	5.39362754635236	0	-1.95123601484091
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125023385_125023627	chr10	125023385	125023627	1	1	0	0	0.172128784828751	0.911713995663319	0.173922101107991	-0.173922101107991	242	225	Genic/other	2	Heritable	0.189148191767194	0.940270295271591	0.01029691164348	0	0	0	1.89148191767194	5.48893772615669	5.42053499927229	0	-1.74914771729749
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125027160_125028754	chr10	125027160	125028754	1	1	0	0	0.602733104315336	0.997818244032116	0.0664925121759232	-0.0664925121759232	1594	216	Promoter	2	Heritable	0.135016562120087	0.956774664376108	0.0101707855549809	0	0	0	1.35016562120087	7.37400185935016	5.37989735354046	0	-2.71066578612549
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125033013_125033502	chr10	125033013	125033502	1	1	0	0	0.343198045915282	0.997818244032116	0.1308957735699	-0.1308957735699	489	211	Promoter	0	Heritable	0.163639286832365	0.946477531629186	0.00887956155719292	0	0	0	1.63639286832365	6.19236248947487	5.35658627467201	0	-2.03335381766299
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125137856_125138558	chr10	125137856	125138558	1	1	0	0	0.354119199240624	0.997818244032116	0.122985601865469	-0.122985601865469	702	236	Promoter	0	Heritable	0.16590923073252	0.955665680005962	0.00937036277125326	0	0	0	1.6590923073252	6.55393340402581	5.46806014113513	0	-2.09568790715553
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125152720_125154227	chr10	125152720	125154227	1	1	0	0	0.550921102742754	0.997818244032116	0.0818492773939425	-0.0818492773939425	1507	230	Genic/other	1	Heritable	0.184170437671753	0.925407929111175	0.00894282361625849	0	0	0	1.84170437671753	7.3178761986265	5.44241771052179	0	-2.50287568144672
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125331098_125331939	chr10	125331098	125331939	1	1	0	0	0.179491863664676	0.912803419250373	0.174429806559212	-0.174429806559212	841	258	Intergenic	0	Heritable	0.169632102804865	0.961587672689798	0.00967742313562471	169927	0	0	1.69632102804865	6.73459165997295	5.55682806169954	12.0431300969067	-1.74623281561112
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125773981_125774364	chr10	125773981	125774364	1	1	0	0	0.448788072643405	0.997818244032116	0.1121942625983	0.1121942625983	383	282	Promoter	1	Heritable	0.104669535417108	0.949728134404786	0.0139858126885358	0	0	0	1.04669535417108	5.94803498918065	5.64544689764324	0	-2.18752333355741
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125895498_125896668	chr10	125895498	125896668	1	1	0	0	0.28706871201666	0.982732919677553	0.130099381321898	-0.130099381321898	1170	267	Promoter	2	Heritable	0.133998091286025	0.950880818708799	0.0107905568664966	0	0	0	1.33998091286025	7.0647590277918	5.59098698051086	0	-2.03945657201499
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125905003_125906472	chr10	125905003	125906472	1	1	0	0	0.0726902731287104	0.825169211627768	0.315800173833843	-0.315800173833843	1469	281	Genic/other	0	Heritable	0.115593919691221	0.965107245412225	0.0135694119570358	0	0	0	1.15593919691221	7.29233717617388	5.64190707093811	0	-1.15264559503967
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125907494_125908509	chr10	125907494	125908509	1	1	0	0	0.0201604690456647	0.483288115502498	0.43235102636767	-0.43235102636767	1015	283	Genic/other	0	Heritable	0.133159391008428	0.961743718573196	0.0121807277695104	0	0	0	1.33159391008428	6.92264389147589	5.64897423816121	0	-0.838517436521395
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_125914135_125915192	chr10	125914135	125915192	1	1	0	0	0.144246747872501	0.886987978379458	0.325685382879962	-0.325685382879962	1057	277	Genic/other	0	Non-heritable	0.0846882936309825	0.951662446433283	0.00914050484415354	0	0	0	0.846882936309825	6.96318998587024	5.62762111369064	0	-1.12182341609387
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_1264061_1264582	chr10	1264061	1264582	1	1	0	0	0.231963478683637	0.947930352176406	0.478348957645473	0.478348957645473	521	299	Genic/other	0	Heritable	0.111290454324003	0.965869490855221	0.00942415424361727	0	0	0	1.11290454324003	6.25575004175337	5.7037824746562	0	-0.737414755017553
all_individuals	dlpfc	EA	shared	expression_nearest_gene	chr10_126881904_126882064	chr10	126881904	126882064	1	1	0	0	0.0572248776416856	0.794603662642371	0.31522608832978	-0.31522608832978	160	354	Intergenic	0	Heritable	0.28033362832173	0.960620174624998	0.0100222031140515	23344	0	0	2.8033362832173	5.07517381523383	5.87211778947542	10.058138107405	-1.15446512515648
