cohort	tissue	population	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
BA_only	caudate	AA	psi	chr10_103668595_103669231	chr10	103668595	103669231	Non-heritable	0.0563736895000926	66	66	0	0	0.00354896095634262	0.702094957362672	2.77598968146186	-2.77598968146186
BA_only	caudate	AA	psi	chr10_103691849_103692151	chr10	103691849	103692151	Non-heritable	0.02304198028914	70	70	0	0	0.00647922929612386	0.76925805799961	2.14366320796732	2.14366320796732
BA_only	caudate	AA	psi	chr10_103715214_103716229	chr10	103715214	103716229	Non-heritable	0.0418308533059433	69	69	0	0	0.0142176251471648	0.83986794753199	4.30544183475709	-4.30544183475709
BA_only	caudate	AA	psi	chr10_103727172_103727988	chr10	103727172	103727988	Non-heritable	0.0784940168467583	72	72	0	0	0.00271888384766803	0.672892134062918	2.24484439568538	-2.24484439568538
BA_only	caudate	AA	psi	chr10_103852988_103853706	chr10	103852988	103853706	Non-heritable	0.0725251419141685	73	73	0	0	0.00125995965950793	0.561071059860473	1.92099303559485	1.92099303559485
BA_only	caudate	AA	psi	chr10_104275213_104276126	chr10	104275213	104276126	Heritable	0.425055707999075	23	23	0	0	0.0059113197668129	0.762188467124342	0.890599771689004	-0.890599771689004
BA_only	caudate	AA	psi	chr10_104330393_104331648	chr10	104330393	104331648	Heritable	0.36071396360749	21	21	0	0	0.000945489972051633	0.52779084467463	0.66187127743669	-0.66187127743669
BA_only	caudate	AA	psi	chr10_10461260_10461564	chr10	10461260	10461564	Heritable	0.512605972261869	51	51	0	0	0.0530826467123592	0.915933324087844	1.71512672987949	-1.71512672987949
BA_only	caudate	AA	psi	chr10_106735002_106737102	chr10	106735002	106737102	Heritable	0.68316949215663	3	3	0	0	0.169518938996329	0.957833688112025	0.418139737005258	0.418139737005258
BA_only	caudate	AA	psi	chr10_108315866_108316505	chr10	108315866	108316505	Heritable	0.167460171993179	3	3	0	0	0.483537393099295	0.985199496281704	0.351974899546101	0.351974899546101
BA_only	caudate	AA	psi	chr10_108353939_108355476	chr10	108353939	108355476	Heritable	0.362344306516831	1	1	0	0	0.695936563025569	0.993621487742655	0.296016013208477	-0.296016013208477
BA_only	caudate	AA	psi	chr10_10911488_10911759	chr10	10911488	10911759	Non-heritable	0.0722425840198429	86	86	0	0	0.0225863565633853	0.871580493089658	4.87787383917706	-4.87787383917706
BA_only	caudate	AA	psi	chr10_109630150_109632878	chr10	109630150	109632878	Heritable	0.623891582561093	7	7	0	0	0.00339879513021537	0.698974191621704	0.656909135633344	0.656909135633344
BA_only	caudate	AA	psi	chr10_110499184_110499550	chr10	110499184	110499550	Non-heritable	0.0759951793425416	43	43	0	0	0.0134073834782661	0.835882268798981	5.0055963716117	-5.0055963716117
BA_only	caudate	AA	psi	chr10_111079190_111079300	chr10	111079190	111079300	Non-heritable	0.0696983240934388	86	86	0	0	0.0142368855759452	0.83986794753199	1.69691417447303	1.69691417447303
BA_only	caudate	AA	psi	chr10_112991920_112992589	chr10	112991920	112992589	Heritable	0.107603958927096	65	65	0	0	0.0303161293903241	0.888050961409751	3.93513772777692	-3.93513772777692
BA_only	caudate	AA	psi	chr10_113117635_113117873	chr10	113117635	113117873	Non-heritable	0.0940597537721277	64	64	0	0	0.0137603067126793	0.838045758762109	3.97434940000727	3.97434940000727
BA_only	caudate	AA	psi	chr10_113183581_113183934	chr10	113183581	113183934	Non-heritable	0.0723812715953994	63	63	0	0	0.0518580815453285	0.914488725754905	5.01411155100541	-5.01411155100541
BA_only	caudate	AA	psi	chr10_11339172_11340095	chr10	11339172	11340095	Heritable	0.407062564034666	46	46	0	0	0.00124073226001236	0.559236574716021	1.86771843121292	1.86771843121292
BA_only	caudate	AA	psi	chr10_113680721_113680904	chr10	113680721	113680904	Non-heritable	0.0864868175392993	53	53	0	0	0.0240215350171932	0.878165196291658	15.579014374414	15.579014374414
BA_only	caudate	AA	psi	chr10_11379599_11380217	chr10	11379599	11380217	Non-heritable	0.0900174346259776	43	43	0	0	0.0145250554096051	0.84106821073277	1.82772033734629	1.82772033734629
BA_only	caudate	AA	psi	chr10_114046229_114046765	chr10	114046229	114046765	Non-heritable	0.0622404414777431	15	15	0	0	0.0869303106077122	0.934565998558666	1.25604639640287	1.25604639640287
BA_only	caudate	AA	psi	chr10_114101563_114101884	chr10	114101563	114101884	Heritable	0.517992804838406	22	22	0	0	0.0162011480699762	0.85005690867616	1.64157612731783	-1.64157612731783
BA_only	caudate	AA	psi	chr10_114240017_114240188	chr10	114240017	114240188	Non-heritable	0.0489972459293782	30	30	0	0	0.00562874091108323	0.754704663853502	2.2638078492865	-2.2638078492865
BA_only	caudate	AA	psi	chr10_114875055_114875168	chr10	114875055	114875168	Heritable	0.158155179222561	65	65	0	0	0.000132500738752802	0.236574488012027	2.58217302439029	-2.58217302439029
BA_only	caudate	AA	psi	chr10_116697825_116698573	chr10	116697825	116698573	Heritable	0.177203704593194	60	60	0	0	0.040984607419769	0.904207683371605	1.16289937334272	1.16289937334272
BA_only	caudate	AA	psi	chr10_116803436_116803983	chr10	116803436	116803983	Non-heritable	0.0859228067335045	62	62	0	0	0.0048663995894585	0.739959113192056	2.19406871044827	-2.19406871044827
BA_only	caudate	AA	psi	chr10_116848555_116848761	chr10	116848555	116848761	Non-heritable	0.0458264520862429	62	62	0	0	0.0535526423075969	0.915964692634014	2.26195329249961	-2.26195329249961
BA_only	caudate	AA	psi	chr10_117132022_117132120	chr10	117132022	117132120	Heritable	0.132283442564311	16	16	0	0	0.212316915321414	0.964411706968437	1.0691520630872	-1.0691520630872
BA_only	caudate	AA	psi	chr10_117132784_117133767	chr10	117132784	117133767	Heritable	0.141815160138669	16	16	0	0	0.0727656434008179	0.927018982020066	2.95448017936787	-2.95448017936787
BA_only	caudate	AA	psi	chr10_117134861_117135226	chr10	117134861	117135226	Non-heritable	0.0990637751606142	16	16	0	0	0.0706096825921818	0.926371035055448	3.21804063503958	3.21804063503958
BA_only	caudate	AA	psi	chr10_117136453_117136641	chr10	117136453	117136641	Non-heritable	0.0643044946219244	16	16	0	0	0.218589310248426	0.965267020443646	1.72655128470497	-1.72655128470497
BA_only	caudate	AA	psi	chr10_117139954_117141365	chr10	117139954	117141365	Non-heritable	0.0866607574858654	16	16	0	0	0.0912703860731331	0.936297136854478	1.37067452098057	-1.37067452098057
BA_only	caudate	AA	psi	chr10_117159028_117160862	chr10	117159028	117160862	Non-heritable	0.0715789372760014	13	13	0	0	0.0796089741954395	0.930406042331324	4.76189210552194	-4.76189210552194
BA_only	caudate	AA	psi	chr10_117163627_117164190	chr10	117163627	117164190	Non-heritable	0.0681056939190281	11	11	0	0	0.200765656849872	0.963181460139062	1.54752523950563	-1.54752523950563
BA_only	caudate	AA	psi	chr10_117164936_117165267	chr10	117164936	117165267	Non-heritable	0.0787331149977022	11	11	0	0	0.0783561009817961	0.929889466556508	3.05293482949336	-3.05293482949336
BA_only	caudate	AA	psi	chr10_117166527_117167953	chr10	117166527	117167953	Non-heritable	0.0540729413346127	11	11	0	0	0.217281829015401	0.965173993430687	2.83232689931146	-2.83232689931146
BA_only	caudate	AA	psi	chr10_117168907_117169292	chr10	117168907	117169292	Non-heritable	0.0725813648567348	11	11	0	0	0.183266380167259	0.959872880782351	0.588836245743381	0.588836245743381
BA_only	caudate	AA	psi	chr10_11742894_11742998	chr10	11742894	11742998	Heritable	0.105907230437398	25	25	0	0	0.0888053317677771	0.935232093895364	6.53693918605539	-6.53693918605539
BA_only	caudate	AA	psi	chr10_117532774_117533221	chr10	117532774	117533221	Non-heritable	0.0710204153766367	39	39	0	0	0.0208197793926553	0.867448422884281	2.52946907070499	-2.52946907070499
BA_only	caudate	AA	psi	chr10_117533532_117533793	chr10	117533532	117533793	Non-heritable	0.0648398548583714	39	39	0	0	0.0459557527728401	0.910045971344058	2.56571659599401	-2.56571659599401
BA_only	caudate	AA	psi	chr10_117533969_117534225	chr10	117533969	117534225	Non-heritable	0.0363803245518274	39	39	0	0	0.0464782823996415	0.910045971344058	1.78247124236422	1.78247124236422
BA_only	caudate	AA	psi	chr10_117536036_117536316	chr10	117536036	117536316	Non-heritable	0.0596548846723668	39	39	0	0	0.0215161168701388	0.869630036753917	2.72638774034959	2.72638774034959
BA_only	caudate	AA	psi	chr10_117536524_117536877	chr10	117536524	117536877	Non-heritable	0.0893657816893466	39	39	0	0	0.010388288796197	0.813380342119981	1.75768459416889	-1.75768459416889
BA_only	caudate	AA	psi	chr10_117540874_117541159	chr10	117540874	117541159	Non-heritable	0.0493152247691482	38	38	0	0	0.0203504452336091	0.865584232919662	6.38921924674201	6.38921924674201
BA_only	caudate	AA	psi	chr10_117546287_117547199	chr10	117546287	117547199	Heritable	0.122843545265669	38	38	0	0	0.0440238153733757	0.907596044502175	2.78122678245471	2.78122678245471
BA_only	caudate	AA	psi	chr10_117551514_117551637	chr10	117551514	117551637	Non-heritable	0.0785612462098469	38	38	0	0	0.0109163712734681	0.81662388901318	1.70984954281537	1.70984954281537
BA_only	caudate	AA	psi	chr10_117553631_117553994	chr10	117553631	117553994	Non-heritable	0.0847103655840953	38	38	0	0	0.040377488420698	0.90354203441398	3.76532742377343	-3.76532742377343
BA_only	caudate	AA	psi	chr10_1180946_1181204	chr10	1180946	1181204	Heritable	0.124415618268907	89	89	0	0	0.00738152392140905	0.779775040366273	3.27429801333042	-3.27429801333042
BA_only	caudate	AA	psi	chr10_11835723_11836094	chr10	11835723	11836094	Heritable	0.1289420864658	26	26	0	0	0.00759941625620441	0.780151565257166	3.36103675629643	-3.36103675629643
BA_only	caudate	AA	psi	chr10_11870160_11870536	chr10	11870160	11870536	Non-heritable	0.0927258007552337	27	27	0	0	0.0187693690289475	0.859899089688879	2.06649019026711	2.06649019026711
BA_only	caudate	AA	psi	chr10_1187063_1188048	chr10	1187063	1188048	Heritable	0.112739243359795	81	81	0	0	0.00773416073373125	0.782120499322296	2.8561631373804	2.8561631373804
BA_only	caudate	AA	psi	chr10_118818717_118819045	chr10	118818717	118819045	Non-heritable	0.0366940588260038	5	5	0	0	0.117004508595107	0.946017737924762	0.170053243341753	-0.170053243341753
BA_only	caudate	AA	psi	chr10_11906854_11907168	chr10	11906854	11907168	Heritable	0.106151701310353	36	36	0	0	0.0333783291183684	0.894725528411112	4.32537568559986	-4.32537568559986
BA_only	caudate	AA	psi	chr10_119121320_119121787	chr10	119121320	119121787	Heritable	0.687236943801355	15	15	0	0	0.0202708821521746	0.86550554440372	0.668456130390428	-0.668456130390428
BA_only	caudate	AA	psi	chr10_119177911_119177965	chr10	119177911	119177965	Heritable	0.102634794401376	15	15	0	0	0.0244655710215212	0.87850837278779	1.60205268371033	1.60205268371033
BA_only	caudate	AA	psi	chr10_119505481_119506239	chr10	119505481	119506239	Non-heritable	0.079150954051266	53	53	0	0	0.0108803668653862	0.816475218149112	1.65264269568987	-1.65264269568987
BA_only	caudate	AA	psi	chr10_119544001_119544382	chr10	119544001	119544382	Non-heritable	0.081228507170887	60	60	0	0	0.00984917149453977	0.808862325810026	2.39134411176439	2.39134411176439
BA_only	caudate	AA	psi	chr10_119818395_119818890	chr10	119818395	119818890	Heritable	0.159757843932599	73	73	0	0	0.00819021144547544	0.788210159355725	1.00760483753047	1.00760483753047
BA_only	caudate	AA	psi	chr10_1199980_1201244	chr10	1199980	1201244	Non-heritable	0.0885084258875235	80	80	0	0	0.0042703061868941	0.721635105002078	2.80559586045211	2.80559586045211
BA_only	caudate	AA	psi	chr10_120011360_120012189	chr10	120011360	120012189	Non-heritable	0.0710694895874862	25	25	0	0	0.0548985495043302	0.917008840422278	1.32464918450125	-1.32464918450125
BA_only	caudate	AA	psi	chr10_120127763_120128765	chr10	120127763	120128765	Heritable	0.434931831840992	3	3	0	0	0.202356475624998	0.963262440052623	0.100412491756169	0.100412491756169
BA_only	caudate	AA	psi	chr10_120458413_120459141	chr10	120458413	120459141	Non-heritable	0.0866803789947486	6	6	0	0	0.36047134958628	0.978981599073182	0.706225266136672	-0.706225266136672
BA_only	caudate	AA	psi	chr10_120843224_120843767	chr10	120843224	120843767	Heritable	0.474900242692901	40	40	0	0	0.003440958449657	0.699812392759987	2.46572925505309	-2.46572925505309
BA_only	caudate	AA	psi	chr10_120917794_120918293	chr10	120917794	120918293	Non-heritable	0.0928350098380549	39	39	0	0	0.00671461947162814	0.771698365145129	2.52503520930274	-2.52503520930274
BA_only	caudate	AA	psi	chr10_120946282_120946862	chr10	120946282	120946862	Heritable	0.110503010497762	39	39	0	0	0.0285919424863085	0.88601236668326	4.32287611253217	-4.32287611253217
BA_only	caudate	AA	psi	chr10_120949495_120949995	chr10	120949495	120949995	Non-heritable	0.0689806428177155	41	41	0	0	0.00924587252554718	0.800537553168274	3.94948030899527	-3.94948030899527
BA_only	caudate	AA	psi	chr10_120980175_120980391	chr10	120980175	120980391	Non-heritable	0.0240955695234459	41	41	0	0	0.0737888775926126	0.927464172231341	1.74159810912236	1.74159810912236
BA_only	caudate	AA	psi	chr10_121023847_121026003	chr10	121023847	121026003	Heritable	0.158033692353083	41	41	0	0	0.0241899782182802	0.878236230478623	7.3446672304253	7.3446672304253
BA_only	caudate	AA	psi	chr10_121131637_121132159	chr10	121131637	121132159	Non-heritable	0.0536337130218979	10	10	0	0	0.0330801370090426	0.894194656700733	4.6898294722355	-4.6898294722355
BA_only	caudate	AA	psi	chr10_121648728_121648946	chr10	121648728	121648946	Non-heritable	0.073362569282295	171	171	0	0	0.000807949125090193	0.506370992967202	4.02245371271827	-4.02245371271827
BA_only	caudate	AA	psi	chr10_122165346_122165870	chr10	122165346	122165870	Non-heritable	0.0863836583416623	298	298	0	0	0.00116316254279538	0.552529574441111	2.70847222487518	-2.70847222487518
BA_only	caudate	AA	psi	chr10_122460662_122460843	chr10	122460662	122460843	Heritable	0.144477936841347	20	20	0	0	0.0120460601516394	0.826662453022683	0.997264592304632	0.997264592304632
BA_only	caudate	AA	psi	chr10_122463253_122463541	chr10	122463253	122463541	Non-heritable	0.0946874643782987	20	20	0	0	0.0205409548659215	0.865725165341238	0.948176867460429	-0.948176867460429
BA_only	caudate	AA	psi	chr10_122818512_122819028	chr10	122818512	122819028	Heritable	0.101087366098978	63	63	0	0	0.0402807316570535	0.90354203441398	1.33720358927068	1.33720358927068
BA_only	caudate	AA	psi	chr10_122879100_122879388	chr10	122879100	122879388	Heritable	0.107078794839951	63	63	0	0	0.000863223502772387	0.517013515048643	4.2436410645913	-4.2436410645913
BA_only	caudate	AA	psi	chr10_122982754_122983461	chr10	122982754	122983461	Heritable	0.724312754948042	64	64	0	0	0.0378667122831424	0.902245019393569	0.970499846582723	-0.970499846582723
BA_only	caudate	AA	psi	chr10_12303553_12303707	chr10	12303553	12303707	Non-heritable	0.0785816118176357	33	33	0	0	0.0845115291205265	0.933194674288258	1.54404296489843	1.54404296489843
BA_only	caudate	AA	psi	chr10_12323228_12323539	chr10	12323228	12323539	Heritable	0.196154136482619	33	33	0	0	0.0188285203481198	0.859972228261328	0.851874466713249	-0.851874466713249
BA_only	caudate	AA	psi	chr10_1235178_1235322	chr10	1235178	1235322	Heritable	0.112704272806387	76	76	0	0	0.0165523824182737	0.853330371870357	1.88304328513116	1.88304328513116
BA_only	caudate	AA	psi	chr10_123970499_123970919	chr10	123970499	123970919	Heritable	0.285028157056855	21	21	0	0	0.00279299508382672	0.675898467785262	2.12485878281937	2.12485878281937
BA_only	caudate	AA	psi	chr10_123973307_123973442	chr10	123973307	123973442	Non-heritable	0.0990195877234001	21	21	0	0	0.0953008638582697	0.938357146006294	3.97341313776359	3.97341313776359
BA_only	caudate	AA	psi	chr10_123991414_123992311	chr10	123991414	123992311	Non-heritable	0.050757746093853	21	21	0	0	0.1095654542088	0.944940314849078	2.51038669604677	2.51038669604677
BA_only	caudate	AA	psi	chr10_12405523_12406195	chr10	12405523	12406195	Non-heritable	0.0526595181130632	27	27	0	0	0.00538726679374476	0.748823700707043	1.34054120413444	1.34054120413444
BA_only	caudate	AA	psi	chr10_124171794_124172707	chr10	124171794	124172707	Heritable	0.151887586433578	25	25	0	0	0.0135365846702701	0.836560865736446	1.80239669730157	-1.80239669730157
BA_only	caudate	AA	psi	chr10_124355065_124355374	chr10	124355065	124355374	Heritable	0.139285360020956	15	15	0	0	0.0921251997946202	0.93651083692374	0.50114904010607	0.50114904010607
BA_only	caudate	AA	psi	chr10_124521440_124522237	chr10	124521440	124522237	Heritable	0.103721271185599	25	25	0	0	0.0174763371816154	0.85809560825043	1.37498468538977	-1.37498468538977
BA_only	caudate	AA	psi	chr10_124525032_124525116	chr10	124525032	124525116	Heritable	0.109263089373216	26	26	0	0	0.0571155980492527	0.918189754216688	4.79224369601035	-4.79224369601035
BA_only	caudate	AA	psi	chr10_124534134_124534650	chr10	124534134	124534650	Heritable	0.440177389909202	26	26	0	0	0.0361580923542031	0.898486280351906	2.94913488115246	-2.94913488115246
BA_only	caudate	AA	psi	chr10_124540342_124540520	chr10	124540342	124540520	Non-heritable	0.0880261165056612	26	26	0	0	0.0416010504264284	0.904254970361707	1.06712700567138	-1.06712700567138
BA_only	caudate	AA	psi	chr10_124567344_124567689	chr10	124567344	124567689	Non-heritable	0.0803996028001157	26	26	0	0	0.0455284884589927	0.909494451830505	6.42881176608551	-6.42881176608551
BA_only	caudate	AA	psi	chr10_124589018_124589298	chr10	124589018	124589298	Non-heritable	0.0913711702456271	26	26	0	0	0.0222322965990674	0.87048376393806	2.15709060592761	2.15709060592761
BA_only	caudate	AA	psi	chr10_124589832_124590474	chr10	124589832	124590474	Non-heritable	0.0950227328388154	26	26	0	0	0.0423866369373071	0.905442911787777	6.4529883343927	6.4529883343927
BA_only	caudate	AA	psi	chr10_124592664_124593099	chr10	124592664	124593099	Non-heritable	0.0875988748419752	26	26	0	0	0.180973250633985	0.959324481215884	1.79620898067963	1.79620898067963
BA_only	caudate	AA	psi	chr10_124604259_124607201	chr10	124604259	124607201	Non-heritable	0.0545384429040642	26	26	0	0	0.00558099965242715	0.753797581260921	2.38718341578466	-2.38718341578466
BA_only	caudate	AA	psi	chr10_124609762_124610274	chr10	124609762	124610274	Non-heritable	0.0727622472861563	26	26	0	0	0.0469261987966187	0.910340677860908	2.20804471205307	-2.20804471205307
BA_only	caudate	AA	psi	chr10_124646409_124646508	chr10	124646409	124646508	Non-heritable	0.0668189834195104	26	26	0	0	0.0170134410067327	0.855255094496768	4.95073721299851	-4.95073721299851
BA_only	caudate	AA	psi	chr10_124670992_124671318	chr10	124670992	124671318	Non-heritable	0.056403414263198	19	19	0	0	0.0415017382090988	0.904254970361707	1.72283760978828	1.72283760978828
BA_only	caudate	AA	psi	chr10_124704303_124704638	chr10	124704303	124704638	Non-heritable	0.0618100798283637	19	19	0	0	0.081295225024144	0.930908932580297	2.09781728175111	-2.09781728175111
BA_only	caudate	AA	psi	chr10_124724626_124725042	chr10	124724626	124725042	Non-heritable	0.0665669926224216	19	19	0	0	0.0114628575209224	0.821699935637911	0.589562847297339	-0.589562847297339
BA_only	caudate	AA	psi	chr10_125000450_125000834	chr10	125000450	125000834	Non-heritable	0.084970623531497	14	14	0	0	0.0469080473056342	0.910340677860908	0.276541302104084	-0.276541302104084
BA_only	caudate	AA	psi	chr10_125001531_125001929	chr10	125001531	125001929	Heritable	0.101014598958812	14	14	0	0	0.0218145924078959	0.869767229082733	0.648082900260755	-0.648082900260755
BA_only	caudate	AA	psi	chr10_125004910_125005419	chr10	125004910	125005419	Non-heritable	0.0823148594141536	14	14	0	0	0.110240958587264	0.945057735307756	0.335835421071733	0.335835421071733
BA_only	caudate	AA	psi	chr10_125006983_125007563	chr10	125006983	125007563	Non-heritable	0.061672441223556	14	14	0	0	0.0238401299736735	0.87708900106939	0.469357652977072	-0.469357652977072
BA_only	caudate	AA	psi	chr10_125023385_125023661	chr10	125023385	125023661	Non-heritable	0.081714589959562	13	13	0	0	0.145762045339265	0.954744456382945	0.231666731171134	0.231666731171134
BA_only	caudate	AA	psi	chr10_125773855_125774417	chr10	125773855	125774417	Heritable	0.110820379225488	99	99	0	0	0.0243046538899034	0.878437288562559	1.26188788585261	1.26188788585261
BA_only	caudate	AA	psi	chr10_126041930_126042612	chr10	126041930	126042612	Heritable	0.219982953353188	67	67	0	0	0.0218739454479773	0.869815558787619	1.16448214073124	-1.16448214073124
BA_only	caudate	AA	psi	chr10_12605814_12606481	chr10	12605814	12606481	Heritable	0.125264833776937	1	1	0	0	0.57608085500152	0.989576928744235	0.00672430029480253	-0.00672430029480253
BA_only	caudate	AA	psi	chr10_12634644_12634867	chr10	12634644	12634867	Non-heritable	0.0535473475894626	1	1	0	0	0.644838999924968	0.992105045545305	0.00667947599263319	0.00667947599263319
BA_only	caudate	AA	psi	chr10_126881623_126882350	chr10	126881623	126882350	Heritable	0.400659214998944	2	2	0	0	0.245956829489299	0.968567869788515	0.0463918654884463	-0.0463918654884463
BA_only	caudate	AA	psi	chr10_126906516_126906883	chr10	126906516	126906883	Heritable	0.100211578497519	3	3	0	0	0.477835693970802	0.985031493809332	0.0539500136682293	-0.0539500136682293
BA_only	caudate	AA	psi	chr10_12728599_12728756	chr10	12728599	12728756	Heritable	0.163215729609848	1	1	0	0	0.295183526491479	0.974402723099942	0.0136812520886616	-0.0136812520886616
BA_only	caudate	AA	psi	chr10_127395592_127396182	chr10	127395592	127396182	Heritable	0.172734714963164	1	1	0	0	0.0291893354730884	0.886778788079253	0.266117866678698	0.266117866678698
BA_only	caudate	AA	psi	chr10_12760472_12760729	chr10	12760472	12760729	Non-heritable	0.0570198325701313	1	1	0	0	0.274960657946635	0.971680875759482	0.0147260220270418	-0.0147260220270418
BA_only	caudate	AA	psi	chr10_127739186_127739292	chr10	127739186	127739292	Heritable	0.101718298076395	3	3	0	0	0.346579099229659	0.977767212479555	0.11255438062167	-0.11255438062167
BA_only	caudate	AA	psi	chr10_128000711_128002149	chr10	128000711	128002149	Non-heritable	0.0975350307712098	9	9	0	0	0.137247810320239	0.952256322695596	0.372591887984513	-0.372591887984513
BA_only	caudate	AA	psi	chr10_128069059_128069144	chr10	128069059	128069144	Non-heritable	0.0219468975395326	9	9	0	0	0.0179797760317913	0.858577728775624	1.72916670898866	-1.72916670898866
BA_only	caudate	AA	psi	chr10_128150686_128150749	chr10	128150686	128150749	Heritable	0.14109263054782	9	9	0	0	0.414086697946754	0.981693107716898	0.21383716328775	0.21383716328775
BA_only	caudate	AA	psi	chr10_128274730_128275247	chr10	128274730	128275247	Non-heritable	0.0675626061711559	7	7	0	0	0.159220339058715	0.956908165016806	1.1564348971405	-1.1564348971405
BA_only	caudate	AA	psi	chr10_128287744_128288212	chr10	128287744	128288212	Heritable	0.104856291801629	7	7	0	0	0.080788358087302	0.930483603702847	0.306017886344127	-0.306017886344127
BA_only	caudate	AA	psi	chr10_128430254_128430556	chr10	128430254	128430556	Heritable	0.117354259419154	0	0	0	0				
BA_only	caudate	AA	psi	chr10_128470676_128471495	chr10	128470676	128471495	Non-heritable	0.0421420509606179	0	0	0	0				
