cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
all_individuals	hippocampus	AA	AA_only	psi	chr10_108396052_108398540	chr10	108396052	108398540	Heritable	0.679604781351429	1	1	0	0	0.298360476479367	0.996046225697879	0.195264963497108	-0.195264963497108
all_individuals	hippocampus	AA	AA_only	psi	chr10_109831773_109832100	chr10	109831773	109832100	Non-heritable	0.0898021072979671	43	43	0	0	0.0765468026088419	0.977261212875776	1.71886792419514	-1.71886792419514
all_individuals	hippocampus	AA	AA_only	psi	chr10_110005895_110006876	chr10	110005895	110006876	Heritable	0.129413185588119	183	183	0	0	0.00107397489508493	0.650326951006748	4.93639773307056	4.93639773307056
all_individuals	hippocampus	AA	AA_only	psi	chr10_11007535_11007846	chr10	11007535	11007846	Heritable	0.138707138796536	80	80	0	0	0.0037941370438449	0.801003510583035	2.77523383501784	-2.77523383501784
all_individuals	hippocampus	AA	AA_only	psi	chr10_110462104_110462322	chr10	110462104	110462322	Non-heritable	0.0546511391127308	547	547	0	0	0.00037320524459726	0.488928517710866	6.75947691674308	6.75947691674308
all_individuals	hippocampus	AA	AA_only	psi	chr10_110642776_110643041	chr10	110642776	110643041	Non-heritable	0.0987261083573602	422	422	0	0	0.00230204484436569	0.748554925730763	5.67612899977516	-5.67612899977516
all_individuals	hippocampus	AA	AA_only	psi	chr10_11163737_11164258	chr10	11163737	11164258	Non-heritable	0.067027920333813	85	85	0	0	0.00022386598323605	0.396154951789202	1.76580018322925	-1.76580018322925
all_individuals	hippocampus	AA	AA_only	psi	chr10_11166623_11167137	chr10	11166623	11167137	Non-heritable	0.0885758448154556	85	85	0	0	0.00539431616306507	0.837928486087568	2.94781583776172	-2.94781583776172
all_individuals	hippocampus	AA	AA_only	psi	chr10_1120967_1121242	chr10	1120967	1121242	Heritable	0.130894821388178	48	48	0	0	0.0614133414864036	0.974426720302125	2.1177090136106	2.1177090136106
all_individuals	hippocampus	AA	AA_only	psi	chr10_112774814_112775630	chr10	112774814	112775630	Heritable	0.117754350650275	29	29	0	0	0.000444028609905219	0.518649774510182	3.96297589252093	-3.96297589252093
all_individuals	hippocampus	AA	AA_only	psi	chr10_112793039_112793304	chr10	112793039	112793304	Heritable	0.151060250305024	30	30	0	0	0.045997296732549	0.965012198788345	1.89734708943778	1.89734708943778
all_individuals	hippocampus	AA	AA_only	psi	chr10_112949136_112949501	chr10	112949136	112949501	Non-heritable	0.0927822427891572	60	60	0	0	0.0254797804042463	0.938866008027933	2.6597987206087	-2.6597987206087
all_individuals	hippocampus	AA	AA_only	psi	chr10_112955531_112956184	chr10	112955531	112956184	Non-heritable	0.0479710420669034	60	60	0	0	0.00400281498805519	0.809507117776503	3.50295359763735	-3.50295359763735
all_individuals	hippocampus	AA	AA_only	psi	chr10_112991920_112992569	chr10	112991920	112992569	Heritable	0.137977714920423	60	60	0	0	0.00173893571339632	0.709943225976075	3.78863325387923	-3.78863325387923
all_individuals	hippocampus	AA	AA_only	psi	chr10_113028440_113028689	chr10	113028440	113028689	Non-heritable	0.0930515851266678	61	61	0	0	0.0162447974718225	0.915212610415659	3.93272166675017	3.93272166675017
all_individuals	hippocampus	AA	AA_only	psi	chr10_11336060_11336768	chr10	11336060	11336768	Heritable	0.109174077963531	31	31	0	0	0.0500025322750158	0.967223303517528	1.086181897202	1.086181897202
all_individuals	hippocampus	AA	AA_only	psi	chr10_11339286_11340095	chr10	11339286	11340095	Heritable	0.3624359540871	31	31	0	0	0.0244940426851421	0.938433434182614	4.37290816303713	4.37290816303713
all_individuals	hippocampus	AA	AA_only	psi	chr10_113978418_113979310	chr10	113978418	113979310	Non-heritable	0.0819461772634946	30	30	0	0	0.0471402156328483	0.966142420035261	2.49461586750271	2.49461586750271
all_individuals	hippocampus	AA	AA_only	psi	chr10_114046229_114048652	chr10	114046229	114048652	Heritable	0.132835814494147	24	24	0	0	0.0448426816087513	0.964458476300729	1.39636692333667	1.39636692333667
all_individuals	hippocampus	AA	AA_only	psi	chr10_114101563_114101831	chr10	114101563	114101831	Heritable	0.661825444297662	26	26	0	0	0.0363819660092371	0.95926829764673	0.928433813304434	0.928433813304434
all_individuals	hippocampus	AA	AA_only	psi	chr10_114103330_114103961	chr10	114103330	114103961	Heritable	0.153172290730757	25	25	0	0	0.0473883354512997	0.966142420035261	1.70496011373124	1.70496011373124
all_individuals	hippocampus	AA	AA_only	psi	chr10_114401401_114403225	chr10	114401401	114403225	Heritable	0.168457114847659	14	14	0	0	0.0874853353983256	0.980473444268283	1.53362201664402	-1.53362201664402
all_individuals	hippocampus	AA	AA_only	psi	chr10_114875147_114875626	chr10	114875147	114875626	Heritable	0.157868729377042	18	18	0	0	0.0183072099768428	0.920746794645643	1.08480218185055	-1.08480218185055
all_individuals	hippocampus	AA	AA_only	psi	chr10_116270611_116270792	chr10	116270611	116270792	Heritable	0.155238842637493	36	36	0	0	0.003311177501576	0.7893779516858	2.59926611575715	-2.59926611575715
all_individuals	hippocampus	AA	AA_only	psi	chr10_116803517_116803983	chr10	116803517	116803983	Heritable	0.105970673401743	34	34	0	0	0.0285600356470923	0.946698340671203	4.50578234345773	4.50578234345773
all_individuals	hippocampus	AA	AA_only	psi	chr10_116961466_116961865	chr10	116961466	116961865	Non-heritable	0.0945212934710561	20	20	0	0	0.0471392820928153	0.966142420035261	3.55703373786087	-3.55703373786087
all_individuals	hippocampus	AA	AA_only	psi	chr10_116973110_116973732	chr10	116973110	116973732	Non-heritable	0.0612677373156141	20	20	0	0	0.0210258314820032	0.928273926136352	3.40134282610326	-3.40134282610326
all_individuals	hippocampus	AA	AA_only	psi	chr10_117132441_117133648	chr10	117132441	117133648	Non-heritable	0.0862793114310855	23	23	0	0	0.020255039142003	0.926296441766394	8.3754316236556	-8.3754316236556
all_individuals	hippocampus	AA	AA_only	psi	chr10_117164190_117164703	chr10	117164190	117164703	Non-heritable	0.0562203885698312	19	19	0	0	0.0952469382201763	0.980473444268283	4.64551082570611	-4.64551082570611
all_individuals	hippocampus	AA	AA_only	psi	chr10_117373474_117373694	chr10	117373474	117373694	Heritable	0.105190370967764	31	31	0	0	0.00788082087538288	0.868429950271622	4.0446802630526	-4.0446802630526
all_individuals	hippocampus	AA	AA_only	psi	chr10_117533969_117534786	chr10	117533969	117534786	Non-heritable	0.0622765627084621	18	18	0	0	5.55213766038308e-05	0.216486059045925	4.4375701340281	-4.4375701340281
all_individuals	hippocampus	AA	AA_only	psi	chr10_117540731_117541192	chr10	117540731	117541192	Non-heritable	0.0792541856254493	17	17	0	0	0.000938854915537814	0.626341245897906	1.02849871474185	1.02849871474185
all_individuals	hippocampus	AA	AA_only	psi	chr10_117554018_117554129	chr10	117554018	117554129	Non-heritable	0.0659089430438386	17	17	0	0	0.00854501603718139	0.872525148321998	1.42588471655042	-1.42588471655042
all_individuals	hippocampus	AA	AA_only	psi	chr10_1180946_1181329	chr10	1180946	1181329	Non-heritable	0.0609623235510851	48	48	0	0	0.0438906280562899	0.963072265047666	2.61314237127338	-2.61314237127338
all_individuals	hippocampus	AA	AA_only	psi	chr10_11869704_11869929	chr10	11869704	11869929	Non-heritable	0.0818312825308431	18	18	0	0	0.0320652641015594	0.954006887642517	1.76004577455436	1.76004577455436
all_individuals	hippocampus	AA	AA_only	psi	chr10_1187120_1187785	chr10	1187120	1187785	Non-heritable	0.074057430638037	43	43	0	0	0.0724824039130349	0.976418125294481	2.4191940715522	2.4191940715522
all_individuals	hippocampus	AA	AA_only	psi	chr10_119378593_119379027	chr10	119378593	119379027	Non-heritable	0.0760858672810156	20	20	0	0	0.00455425886059422	0.82223751399956	5.05237447881929	5.05237447881929
all_individuals	hippocampus	AA	AA_only	psi	chr10_119505532_119506239	chr10	119505532	119506239	Heritable	0.129344077969024	19	19	0	0	0.0853965816274901	0.980473444268283	2.33374153358943	2.33374153358943
all_individuals	hippocampus	AA	AA_only	psi	chr10_119544119_119544382	chr10	119544119	119544382	Heritable	0.170681789448177	24	24	0	0	0.0334730687032958	0.957617227680947	0.757753862067602	-0.757753862067602
all_individuals	hippocampus	AA	AA_only	psi	chr10_119830999_119832002	chr10	119830999	119832002	Heritable	0.140096944039076	24	24	0	0	0.0827558596722301	0.980194422029011	0.741627431497435	-0.741627431497435
all_individuals	hippocampus	AA	AA_only	psi	chr10_1200396_1201144	chr10	1200396	1201144	Non-heritable	0.0613030199140387	42	42	0	0	0.00955735141268156	0.875517963392761	1.70927931309269	1.70927931309269
all_individuals	hippocampus	AA	AA_only	psi	chr10_120127763_120128517	chr10	120127763	120128517	Heritable	0.132477828777436	1	1	0	0	0.34053558483248	0.996445195418522	0.640441997088108	-0.640441997088108
all_individuals	hippocampus	AA	AA_only	psi	chr10_120458214_120459358	chr10	120458214	120459358	Non-heritable	0.0630594779750754	11	11	0	0	0.0410524843501871	0.961230589152904	0.53668679164432	-0.53668679164432
all_individuals	hippocampus	AA	AA_only	psi	chr10_120842583_120844112	chr10	120842583	120844112	Heritable	0.445187657644548	33	33	0	0	0.0578579099480871	0.971241880746966	1.24700010884448	1.24700010884448
all_individuals	hippocampus	AA	AA_only	psi	chr10_120917025_120918443	chr10	120917025	120918443	Heritable	0.18359350260165	33	33	0	0	0.0298464566526169	0.950696145484301	2.41094534801207	-2.41094534801207
all_individuals	hippocampus	AA	AA_only	psi	chr10_120946442_120946768	chr10	120946442	120946768	Heritable	0.116756485970853	25	25	0	0	0.0131145428514242	0.89866617666428	2.15461533364454	2.15461533364454
all_individuals	hippocampus	AA	AA_only	psi	chr10_120950272_120950403	chr10	120950272	120950403	Heritable	0.126763692984217	26	26	0	0	0.00613413527970122	0.84863292712021	1.63436917305582	1.63436917305582
all_individuals	hippocampus	AA	AA_only	psi	chr10_121131637_121132089	chr10	121131637	121132089	Heritable	0.125008981068634	7	7	0	0	0.394884103996022	0.996959681119989	0.531914097343749	0.531914097343749
all_individuals	hippocampus	AA	AA_only	psi	chr10_121590629_121591006	chr10	121590629	121591006	Heritable	0.112847512251584	89	89	0	0	0.00300022563178965	0.776426772302627	3.20200859456906	-3.20200859456906
all_individuals	hippocampus	AA	AA_only	psi	chr10_121594442_121594680	chr10	121594442	121594680	Heritable	0.114116972553816	100	100	0	0	0.00726761472731469	0.861128158859654	2.77525386330826	-2.77525386330826
all_individuals	hippocampus	AA	AA_only	psi	chr10_121648343_121648807	chr10	121648343	121648807	Non-heritable	0.0887051553129285	113	113	0	0	0.0136330689435157	0.903198340826109	5.06083425049949	-5.06083425049949
all_individuals	hippocampus	AA	AA_only	psi	chr10_121709732_121710395	chr10	121709732	121710395	Non-heritable	0.0985212471406544	191	191	0	0	0.00328840903606892	0.788178848467467	5.29738093993103	5.29738093993103
all_individuals	hippocampus	AA	AA_only	psi	chr10_122164324_122165131	chr10	122164324	122165131	Non-heritable	0.0949147889462627	116	116	0	0	0.00933169524557231	0.875028726302855	4.96467475143016	4.96467475143016
all_individuals	hippocampus	AA	AA_only	psi	chr10_122331625_122332075	chr10	122331625	122332075	Non-heritable	0.0844467124879779	33	33	0	0	0.0152777052574876	0.911613746193638	2.43214559804387	-2.43214559804387
all_individuals	hippocampus	AA	AA_only	psi	chr10_122376167_122376616	chr10	122376167	122376616	Non-heritable	0.0877400451981152	35	35	0	0	0.0716748872622011	0.976418125294481	2.62833225908996	-2.62833225908996
all_individuals	hippocampus	AA	AA_only	psi	chr10_122463833_122465514	chr10	122463833	122465514	Non-heritable	0.058781771341004	25	25	0	0	0.00618463811034356	0.850030275367194	1.98328638071845	-1.98328638071845
all_individuals	hippocampus	AA	AA_only	psi	chr10_122475273_122475768	chr10	122475273	122475768	Non-heritable	0.0932584831855348	20	20	0	0	0.0209718136932711	0.928044296972759	1.39405060715574	-1.39405060715574
all_individuals	hippocampus	AA	AA_only	psi	chr10_122485450_122486030	chr10	122485450	122486030	Non-heritable	0.0398780471228053	20	20	0	0	0.07332504485152	0.976714710866163	2.73860546794599	-2.73860546794599
all_individuals	hippocampus	AA	AA_only	psi	chr10_122556753_122557384	chr10	122556753	122557384	Heritable	0.383179715977928	17	17	0	0	0.0728221082900185	0.976714710866163	0.847431221314071	-0.847431221314071
all_individuals	hippocampus	AA	AA_only	psi	chr10_122818104_122819028	chr10	122818104	122819028	Non-heritable	0.096895257920068	44	44	0	0	0.0632196174029363	0.975123974184234	2.17577210180377	-2.17577210180377
all_individuals	hippocampus	AA	AA_only	psi	chr10_122879153_122879362	chr10	122879153	122879362	Heritable	0.113568497518406	40	40	0	0	0.0207660470919133	0.927203983921087	2.81366267771594	-2.81366267771594
all_individuals	hippocampus	AA	AA_only	psi	chr10_123735749_123737570	chr10	123735749	123737570	Heritable	0.671771899718686	84	84	0	0	0.00674521197503651	0.852602858785438	2.82230002600546	2.82230002600546
all_individuals	hippocampus	AA	AA_only	psi	chr10_123890645_123891231	chr10	123890645	123891231	Non-heritable	0.0425720759189472	19	19	0	0	0.162270096183476	0.986862610101378	1.20129082898116	1.20129082898116
all_individuals	hippocampus	AA	AA_only	psi	chr10_123991414_123992446	chr10	123991414	123992446	Heritable	0.104133154812675	19	19	0	0	0.042114296504176	0.961230589152904	1.11643455790955	1.11643455790955
all_individuals	hippocampus	AA	AA_only	psi	chr10_124020577_124021379	chr10	124020577	124021379	Heritable	0.102532600319947	18	18	0	0	0.0685086735147909	0.976200913443111	1.00493984396168	-1.00493984396168
all_individuals	hippocampus	AA	AA_only	psi	chr10_1240284_1240695	chr10	1240284	1240695	Heritable	0.112193668727184	40	40	0	0	0.0084729703535309	0.872525148321998	3.78775224029978	-3.78775224029978
all_individuals	hippocampus	AA	AA_only	psi	chr10_12405556_12406042	chr10	12405556	12406042	Heritable	0.187303749773571	9	9	0	0	0.0456109484433479	0.965012198788345	0.98710802716641	-0.98710802716641
all_individuals	hippocampus	AA	AA_only	psi	chr10_124356249_124356612	chr10	124356249	124356612	Non-heritable	0.0973552164873169	13	13	0	0	0.0813761071606815	0.978734556744828	0.644563339858462	-0.644563339858462
all_individuals	hippocampus	AA	AA_only	psi	chr10_124417128_124417438	chr10	124417128	124417438	Non-heritable	0.0809309424026102	14	14	0	0	0.0369497591489538	0.960001647132889	2.14224882195958	-2.14224882195958
all_individuals	hippocampus	AA	AA_only	psi	chr10_124521572_124522042	chr10	124521572	124522042	Non-heritable	0.0948889811854753	19	19	0	0	0.0056884959325535	0.844630004512045	1.76304506546755	1.76304506546755
all_individuals	hippocampus	AA	AA_only	psi	chr10_124534198_124534535	chr10	124534198	124534535	Heritable	0.53222670515318	20	20	0	0	0.00108714350159653	0.650326951006748	3.3441474473475	3.3441474473475
all_individuals	hippocampus	AA	AA_only	psi	chr10_124588930_124590348	chr10	124588930	124590348	Heritable	0.139256183247054	20	20	0	0	0.170524729948321	0.98740750408345	3.69313749605262	-3.69313749605262
all_individuals	hippocampus	AA	AA_only	psi	chr10_124604851_124606658	chr10	124604851	124606658	Non-heritable	0.0782129412250737	19	19	0	0	0.0915305594527562	0.980473444268283	2.51465856225342	-2.51465856225342
all_individuals	hippocampus	AA	AA_only	psi	chr10_124609838_124610073	chr10	124609838	124610073	Non-heritable	0.0747798411379098	19	19	0	0	0.140906216253914	0.985871184037319	1.47476086596913	1.47476086596913
all_individuals	hippocampus	AA	AA_only	psi	chr10_124643335_124643653	chr10	124643335	124643653	Heritable	0.117867610716381	19	19	0	0	0.0696990712680881	0.976418125294481	0.889549758745545	0.889549758745545
all_individuals	hippocampus	AA	AA_only	psi	chr10_124670992_124671302	chr10	124670992	124671302	Non-heritable	0.0953086194881749	15	15	0	0	0.189483762237176	0.989416033993499	2.6233267111846	-2.6233267111846
all_individuals	hippocampus	AA	AA_only	psi	chr10_124672381_124673098	chr10	124672381	124673098	Non-heritable	0.0694281449493222	15	15	0	0	0.0518845763834621	0.969404517147064	3.1784833600509	3.1784833600509
all_individuals	hippocampus	AA	AA_only	psi	chr10_124704065_124705029	chr10	124704065	124705029	Non-heritable	0.0995746833371395	15	15	0	0	0.00461271682544367	0.822348559529832	7.12897033818597	-7.12897033818597
all_individuals	hippocampus	AA	AA_only	psi	chr10_124724626_124724895	chr10	124724626	124724895	Non-heritable	0.0879752982118742	15	15	0	0	0.069648030571127	0.976418125294481	5.51322974685275	-5.51322974685275
all_individuals	hippocampus	AA	AA_only	psi	chr10_125007103_125007550	chr10	125007103	125007550	Non-heritable	0.0471817302460482	11	11	0	0	0.273384252043814	0.995618293100112	1.24285931242936	1.24285931242936
all_individuals	hippocampus	AA	AA_only	psi	chr10_125027957_125028537	chr10	125027957	125028537	Heritable	0.14434998987068	11	11	0	0	0.055186011741213	0.970620261055991	1.32630794662187	-1.32630794662187
all_individuals	hippocampus	AA	AA_only	psi	chr10_125077049_125077391	chr10	125077049	125077391	Heritable	0.116944353641042	10	10	0	0	0.254331124289483	0.994502044380014	0.902968470477047	0.902968470477047
all_individuals	hippocampus	AA	AA_only	psi	chr10_125156425_125157778	chr10	125156425	125157778	Non-heritable	0.0557336354460622	11	11	0	0	0.0210845556197668	0.928766516625168	3.31125124876256	3.31125124876256
all_individuals	hippocampus	AA	AA_only	psi	chr10_12558898_12559548	chr10	12558898	12559548	Heritable	0.672952933194966	0	0	0	0				
all_individuals	hippocampus	AA	AA_only	psi	chr10_125773867_125774417	chr10	125773867	125774417	Heritable	0.126742403014723	113	113	0	0	0.00812577298306769	0.870924601509236	4.63314083582678	4.63314083582678
all_individuals	hippocampus	AA	AA_only	psi	chr10_125844438_125845229	chr10	125844438	125845229	Non-heritable	0.0464249733024621	108	108	0	0	0.0150570003751978	0.911613746193638	3.34081133442981	-3.34081133442981
all_individuals	hippocampus	AA	AA_only	psi	chr10_125885248_125888328	chr10	125885248	125888328	Heritable	0.122192331991793	109	109	0	0	0.00225702594283525	0.746728322985025	1.35041384446736	-1.35041384446736
all_individuals	hippocampus	AA	AA_only	psi	chr10_125895355_125896729	chr10	125895355	125896729	Heritable	0.143357854482697	109	109	0	0	0.00384413966705088	0.802329410823194	1.76117638977202	-1.76117638977202
all_individuals	hippocampus	AA	AA_only	psi	chr10_125898569_125899776	chr10	125898569	125899776	Heritable	0.121541020339424	109	109	0	0	0.00687739346773983	0.854636269635179	2.08032468585533	-2.08032468585533
all_individuals	hippocampus	AA	AA_only	psi	chr10_125901779_125902367	chr10	125901779	125902367	Heritable	0.131990812255556	109	109	0	0	0.0010832384463269	0.650326951006748	2.06839037277537	-2.06839037277537
all_individuals	hippocampus	AA	AA_only	psi	chr10_125904847_125906472	chr10	125904847	125906472	Heritable	0.126711392796106	109	109	0	0	0.00499819185889389	0.8282395286985	2.04043166900571	2.04043166900571
all_individuals	hippocampus	AA	AA_only	psi	chr10_125907494_125909038	chr10	125907494	125909038	Non-heritable	0.0774478680481062	109	109	0	0	0.00683704417948478	0.854620263116458	2.02656417189784	-2.02656417189784
all_individuals	hippocampus	AA	AA_only	psi	chr10_125913839_125918509	chr10	125913839	125918509	Heritable	0.123756015213888	106	106	0	0	0.0106819103974984	0.883858902035493	2.55361963896703	2.55361963896703
all_individuals	hippocampus	AA	AA_only	psi	chr10_126041930_126042197	chr10	126041930	126042197	Heritable	0.116226491110295	41	41	0	0	0.0562754897746245	0.970620261055991	2.16109309931765	-2.16109309931765
all_individuals	hippocampus	AA	AA_only	psi	chr10_12606208_12606431	chr10	12606208	12606431	Heritable	0.144642424458646	0	0	0	0				
all_individuals	hippocampus	AA	AA_only	psi	chr10_12634644_12634785	chr10	12634644	12634785	Non-heritable	0.0874011969682853	0	0	0	0				
all_individuals	hippocampus	AA	AA_only	psi	chr10_1264041_1264684	chr10	1264041	1264684	Heritable	0.117345429978705	38	38	0	0	0.00673788400795543	0.852430709508398	2.64776581280693	-2.64776581280693
all_individuals	hippocampus	AA	AA_only	psi	chr10_126561992_126562390	chr10	126561992	126562390	Non-heritable	0.0931120868143481	62	62	0	0	0.00181833365071927	0.713705187612047	2.06716205072682	2.06716205072682
all_individuals	hippocampus	AA	AA_only	psi	chr10_126668562_126671016	chr10	126668562	126671016	Non-heritable	0.0827384195554154	56	56	0	0	0.00286019015327845	0.772529499412772	2.59146175863182	2.59146175863182
all_individuals	hippocampus	AA	AA_only	psi	chr10_126881904_126882291	chr10	126881904	126882291	Heritable	0.317257312214382	7	7	0	0	0.089038651242993	0.980473444268283	0.699284579524247	0.699284579524247
all_individuals	hippocampus	AA	AA_only	psi	chr10_127252862_127253387	chr10	127252862	127253387	Heritable	0.310173570351948	4	4	0	0	0.0330767705637037	0.956483583106801	2.1859947538546	-2.1859947538546
all_individuals	hippocampus	AA	AA_only	psi	chr10_12728341_12728853	chr10	12728341	12728853	Heritable	0.101111450162058	0	0	0	0				
all_individuals	hippocampus	AA	AA_only	psi	chr10_127395426_127396182	chr10	127395426	127396182	Heritable	0.379373842929765	1	1	0	0	0.963541447703437	0.999779913840296	0.0498436048235927	-0.0498436048235927
all_individuals	hippocampus	AA	AA_only	psi	chr10_127935170_127935660	chr10	127935170	127935660	Non-heritable	0.0785475330438985	8	8	0	0	0.430166495347411	0.997257212992387	0.565889480374611	0.565889480374611
all_individuals	hippocampus	AA	AA_only	psi	chr10_127998751_127999474	chr10	127998751	127999474	Non-heritable	0.0718693189845682	8	8	0	0	0.141586295741606	0.985871184037319	2.21296576787418	2.21296576787418
all_individuals	hippocampus	AA	AA_only	psi	chr10_128287619_128288451	chr10	128287619	128288451	Non-heritable	0.0853063553003108	10	10	0	0	0.299883141323741	0.996046225697879	0.431669691275686	0.431669691275686
all_individuals	hippocampus	AA	AA_only	psi	chr10_128470741_128471495	chr10	128470741	128471495	Non-heritable	0.0731368563692629	4	4	0	0	0.134419826498772	0.985571795494939	0.703190881207803	0.703190881207803
all_individuals	hippocampus	AA	AA_only	psi	chr10_128590664_128591548	chr10	128590664	128591548	Heritable	0.605435635312673	1	1	0	0	0.970926388097205	0.999779913840296	0.0173401326581311	0.0173401326581311
all_individuals	hippocampus	AA	AA_only	psi	chr10_128854630_128855170	chr10	128854630	128855170	Heritable	0.322685262342854	13	13	0	0	0.0214162200295131	0.930182305952175	2.08706359616097	2.08706359616097
