coord_key	seqnames_hg38	pos_hg38	bs_row	found_in_bsseq	fraction_samples_cov_ge_min	mean_coverage	marker_coverage_pass
"chr10:73849972"	"chr10"	73849972	15340893	TRUE	0.994318181818182	23.2443181818182	TRUE
"chr10:7475845"	"chr10"	7475845	14749266	TRUE	1	24.4204545454546	TRUE
"chr10:75001573"	"chr10"	75001573	15352038	TRUE	0.994318181818182	16.5738636363636	TRUE
"chr10:75430662"	"chr10"	75430662	15358518	TRUE	1	29.3352272727273	TRUE
"chr10:78249086"	"chr10"	78249086	15382962	TRUE	1	29.7386363636364	TRUE
"chr10:78520872"	"chr10"	78520872	15385673	TRUE	1	35.8522727272727	TRUE
"chr10:78931745"	"chr10"	78931745	15389450	TRUE	1	55.5909090909091	TRUE
"chr10:79080666"	"chr10"	79080666	15391680	TRUE	1	47.5909090909091	TRUE
"chr10:79236234"	"chr10"	79236234	15394044	TRUE	1	34.4261363636364	TRUE
"chr10:79294290"	"chr10"	79294290	15395298	TRUE	1	30.75	TRUE
"chr10:79379678"	"chr10"	79379678	15396574	TRUE	1	34.2613636363636	TRUE
"chr10:79399797"	"chr10"	79399797	15396910	TRUE	1	25.6420454545455	TRUE
"chr10:79399872"	"chr10"	79399872	15396911	TRUE	1	35.9147727272727	TRUE
"chr10:79403262"	"chr10"	79403262	15396979	TRUE	1	29.0284090909091	TRUE
"chr10:79442154"	"chr10"	79442154	15397497	TRUE	1	18.4829545454545	TRUE
"chr10:80455351"	"chr10"	80455351	15408672	TRUE	1	30.9488636363636	TRUE
"chr10:80455361"	"chr10"	80455361	15408673	TRUE	1	31.0852272727273	TRUE
"chr10:80455373"	"chr10"	80455373	15408674	TRUE	1	31.8920454545455	TRUE
"chr10:80455383"	"chr10"	80455383	15408675	TRUE	1	24.6761363636364	TRUE
"chr10:80491405"	"chr10"	80491405	15409085	TRUE	0.994318181818182	22.3465909090909	TRUE
"chr10:84854558"	"chr10"	84854558	15439409	TRUE	0.801136363636364	8.45454545454546	TRUE
"chr10:86625539"	"chr10"	86625539	15453783	TRUE	1	29.7727272727273	TRUE
"chr10:86625549"	"chr10"	86625549	15453784	TRUE	1	29.1306818181818	TRUE
"chr10:86668852"	"chr10"	86668852	15454403	TRUE	1	44.875	TRUE
"chr10:86668959"	"chr10"	86668959	15454404	TRUE	1	49.5681818181818	TRUE
"chr10:86668964"	"chr10"	86668964	15454406	TRUE	1	46.0681818181818	TRUE
"chr10:87091145"	"chr10"	87091145	15460094	TRUE	0.971590909090909	18.7272727272727	TRUE
"chr10:87794490"	"chr10"	87794490	15466644	TRUE	0.994318181818182	15.3465909090909	TRUE
"chr10:87794494"	"chr10"	87794494	15466645	TRUE	0.994318181818182	15.6875	TRUE
"chr10:88441764"	"chr10"	88441764	15471011	TRUE	1	22.5625	TRUE
"chr10:88441795"	"chr10"	88441795	15471012	TRUE	0.994318181818182	22.2159090909091	TRUE
"chr10:9005733"	"chr10"	9005733	14765686	TRUE	0.971590909090909	14.2272727272727	TRUE
"chr10:92757038"	"chr10"	92757038	15504807	TRUE	0.982954545454545	17.9659090909091	TRUE
"chr10:9636671"	"chr10"	9636671	14770067	TRUE	0.931818181818182	18.0625	TRUE
"chr11:101552973"	"chr11"	101552973	16947322	TRUE	0.988636363636364	15.5340909090909	TRUE
"chr11:103528211"	"chr11"	103528211	16962358	TRUE	0.943181818181818	14.7670454545455	TRUE
"chr11:103536575"	"chr11"	103536575	16962403	TRUE	1	22.4204545454545	TRUE
"chr11:111320794"	"chr11"	111320794	17016082	TRUE	1	24.8522727272727	TRUE
"chr11:111976783"	"chr11"	111976783	17022649	TRUE	1	26.4090909090909	TRUE
"chr11:11242416"	"chr11"	11242416	16148961	TRUE	0.971590909090909	12.4488636363636	TRUE
"chr11:11474089"	"chr11"	11474089	16151097	TRUE	1	26.8579545454546	TRUE
"chr11:11584135"	"chr11"	11584135	16152076	TRUE	0.971590909090909	16.2897727272727	TRUE
"chr11:116112075"	"chr11"	116112075	17060092	TRUE	1	18.4431818181818	TRUE
"chr11:116423749"	"chr11"	116423749	17063003	TRUE	1	26.125	TRUE
"chr11:117170334"	"chr11"	117170334	17071672	TRUE	1	24.5	TRUE
"chr11:117170340"	"chr11"	117170340	17071673	TRUE	1	32.4488636363636	TRUE
"chr11:117888508"	"chr11"	117888508	17082338	TRUE	1	22.2727272727273	TRUE
"chr11:118011070"	"chr11"	118011070	17083858	TRUE	1	35.7386363636364	TRUE
"chr11:118068439"	"chr11"	118068439	17084520	TRUE	1	25.0397727272727	TRUE
"chr11:118628087"	"chr11"	118628087	17091833	TRUE	1	37.3125	TRUE
"chr11:118628102"	"chr11"	118628102	17091834	TRUE	1	28.4829545454546	TRUE
"chr11:119741414"	"chr11"	119741414	17110321	TRUE	1	32.7670454545455	TRUE
"chr11:120226709"	"chr11"	120226709	17116395	TRUE	1	27.9318181818182	TRUE
"chr11:120231898"	"chr11"	120231898	17116477	TRUE	1	20.4659090909091	TRUE
"chr11:121610657"	"chr11"	121610657	17131848	TRUE	1	28.1761363636364	TRUE
"chr11:121897805"	"chr11"	121897805	17134364	TRUE	0.840909090909091	9.45454545454546	TRUE
"chr11:122212995"	"chr11"	122212995	17136678	TRUE	1	26.3125	TRUE
"chr11:122213217"	"chr11"	122213217	17136682	TRUE	1	30.9204545454546	TRUE
"chr11:125070540"	"chr11"	125070540	17165531	TRUE	1	31.3522727272727	TRUE
"chr11:126403872"	"chr11"	126403872	17182709	TRUE	0.982954545454545	17.1136363636364	TRUE
"chr11:1271964"	"chr11"	1271964	16025538	TRUE	1	27.3011363636364	TRUE
"chr11:128473889"	"chr11"	128473889	17200647	TRUE	1	23.3295454545455	TRUE
"chr11:128520816"	"chr11"	128520816	17201099	TRUE	0.994318181818182	18.8920454545455	TRUE
"chr11:130147401"	"chr11"	130147401	17220137	TRUE	1	29.3295454545455	TRUE
"chr11:130638337"	"chr11"	130638337	17227180	TRUE	1	28.1875	TRUE
"chr11:132140974"	"chr11"	132140974	17241790	TRUE	1	19.7784090909091	TRUE
"chr11:133288687"	"chr11"	133288687	17252864	TRUE	0.982954545454545	19.8636363636364	TRUE
"chr11:133560286"	"chr11"	133560286	17255526	TRUE	1	23.3579545454545	TRUE
"chr11:133819539"	"chr11"	133819539	17258256	TRUE	1	58.4431818181818	TRUE
"chr11:134216989"	"chr11"	134216989	17264852	TRUE	0.994318181818182	21.8806818181818	TRUE
"chr11:1483213"	"chr11"	1483213	16032324	TRUE	1	34.2954545454545	TRUE
"chr11:14851130"	"chr11"	14851130	16179702	TRUE	1	19.3295454545455	TRUE
"chr11:15039846"	"chr11"	15039846	16181052	TRUE	0.909090909090909	10.6761363636364	TRUE
"chr11:18925319"	"chr11"	18925319	16215972	TRUE	0.988636363636364	27.5965909090909	TRUE
"chr11:1894853"	"chr11"	1894853	16042320	TRUE	1	27.6022727272727	TRUE
"chr11:19056273"	"chr11"	19056273	16216764	TRUE	1	32.3522727272727	TRUE
"chr11:19525499"	"chr11"	19525499	16220919	TRUE	1	31.1818181818182	TRUE
"chr11:19525512"	"chr11"	19525512	16220920	TRUE	1	30.8465909090909	TRUE
"chr11:19576720"	"chr11"	19576720	16221401	TRUE	1	22.0227272727273	TRUE
"chr11:19605985"	"chr11"	19605985	16221652	TRUE	1	16.0227272727273	TRUE
"chr11:19633416"	"chr11"	19633416	16221860	TRUE	1	33.0568181818182	TRUE
"chr11:20024713"	"chr11"	20024713	16225436	TRUE	0.977272727272727	15.5965909090909	TRUE
"chr11:319628"	"chr11"	319628	15993170	TRUE	1	28.1988636363636	TRUE
"chr11:319686"	"chr11"	319686	15993173	TRUE	1	30.2045454545455	TRUE
"chr11:319718"	"chr11"	319718	15993174	TRUE	1	28.7784090909091	TRUE
"chr11:35320968"	"chr11"	35320968	16332834	TRUE	1	21.4431818181818	TRUE
"chr11:35422231"	"chr11"	35422231	16333720	TRUE	1	17.2784090909091	TRUE
"chr11:43923101"	"chr11"	43923101	16389603	TRUE	1	25.125	TRUE
"chr11:44955890"	"chr11"	44955890	16402341	TRUE	1	33.5852272727273	TRUE
"chr11:45564030"	"chr11"	45564030	16409037	TRUE	1	21.0056818181818	TRUE
"chr11:45675888"	"chr11"	45675888	16410349	TRUE	1	27.7215909090909	TRUE
"chr11:45855667"	"chr11"	45855667	16412712	TRUE	1	24.4772727272727	TRUE
"chr11:46273926"	"chr11"	46273926	16418047	TRUE	1	33.4545454545455	TRUE
"chr11:46859419"	"chr11"	46859419	16427216	TRUE	0.977272727272727	15.3181818181818	TRUE
"chr11:50805875"	"chr11"	50805875	NA	FALSE	NA	NA	NA
"chr11:57409247"	"chr11"	57409247	16481010	TRUE	1	23.9545454545455	TRUE
"chr11:59600404"	"chr11"	59600404	16500518	TRUE	0.982954545454545	17.1704545454545	TRUE
"chr11:60955752"	"chr11"	60955752	16513318	TRUE	1	17.5340909090909	TRUE
"chr11:60973225"	"chr11"	60973225	16513517	TRUE	1	30.2329545454545	TRUE
"chr11:61567860"	"chr11"	61567860	16524078	TRUE	1	28.4772727272727	TRUE
"chr11:61567867"	"chr11"	61567867	16524079	TRUE	1	29.0113636363636	TRUE
"chr11:61599596"	"chr11"	61599596	16524722	TRUE	1	42.5738636363636	TRUE
"chr11:61899374"	"chr11"	61899374	16530906	TRUE	1	30.6022727272727	TRUE
"chr11:62539717"	"chr11"	62539717	16540308	TRUE	1	42.6875	TRUE
"chr11:62611787"	"chr11"	62611787	16542063	TRUE	1	26.7045454545455	TRUE
"chr11:62817074"	"chr11"	62817074	16547143	TRUE	1	19.3863636363636	TRUE
"chr11:63503830"	"chr11"	63503830	16553535	TRUE	1	26.3522727272727	TRUE
"chr11:64298186"	"chr11"	64298186	16570608	TRUE	1	38.5965909090909	TRUE
"chr11:64301114"	"chr11"	64301114	16570782	TRUE	0.965909090909091	13.4147727272727	TRUE
"chr11:64355264"	"chr11"	64355264	16572314	TRUE	1	22.9090909090909	TRUE
"chr11:64758292"	"chr11"	64758292	16579982	TRUE	1	40	TRUE
"chr11:64758311"	"chr11"	64758311	16579984	TRUE	1	43	TRUE
"chr11:65038807"	"chr11"	65038807	16586440	TRUE	1	18.6988636363636	TRUE
"chr11:65237088"	"chr11"	65237088	16590707	TRUE	1	30.3806818181818	TRUE
"chr11:65237104"	"chr11"	65237104	16590708	TRUE	1	33.6931818181818	TRUE
"chr11:6539813"	"chr11"	6539813	16102888	TRUE	1	27.3181818181818	TRUE
"chr11:65499484"	"chr11"	65499484	16596258	TRUE	0.573863636363636	6.15340909090909	FALSE
"chr11:65499508"	"chr11"	65499508	16596259	TRUE	0.636363636363636	6.97159090909091	FALSE
"chr11:65499540"	"chr11"	65499540	16596260	TRUE	0.988636363636364	11.4772727272727	TRUE
"chr11:65499554"	"chr11"	65499554	16596261	TRUE	0.988636363636364	12.0795454545455	TRUE
"chr11:65499575"	"chr11"	65499575	16596262	TRUE	0.994318181818182	12.7556818181818	TRUE
"chr11:65499588"	"chr11"	65499588	16596263	TRUE	0.994318181818182	13.1477272727273	TRUE
"chr11:65499594"	"chr11"	65499594	16596264	TRUE	0.994318181818182	13.6420454545455	TRUE
"chr11:65499682"	"chr11"	65499682	16596265	TRUE	0.534090909090909	6.36363636363636	FALSE
"chr11:65499690"	"chr11"	65499690	16596266	TRUE	0.511363636363636	5.36363636363636	FALSE
"chr11:65803077"	"chr11"	65803077	16603983	TRUE	1	32.7954545454546	TRUE
"chr11:67440175"	"chr11"	67440175	16638023	TRUE	1	44.4772727272727	TRUE
"chr11:67450218"	"chr11"	67450218	16638343	TRUE	1	28.5738636363636	TRUE
"chr11:68013152"	"chr11"	68013152	16648907	TRUE	1	24.1647727272727	TRUE
"chr11:68013382"	"chr11"	68013382	16648913	TRUE	1	34.7272727272727	TRUE
"chr11:68340332"	"chr11"	68340332	16655268	TRUE	1	19.8977272727273	TRUE
"chr11:69037223"	"chr11"	69037223	16668930	TRUE	1	34.75	TRUE
"chr11:69395401"	"chr11"	69395401	16675144	TRUE	1	38.5056818181818	TRUE
"chr11:69436568"	"chr11"	69436568	16675852	TRUE	1	24.9943181818182	TRUE
"chr11:69575858"	"chr11"	69575858	16678329	TRUE	1	31.1477272727273	TRUE
"chr11:69648406"	"chr11"	69648406	16679895	TRUE	1	27.8920454545455	TRUE
"chr11:69648415"	"chr11"	69648415	16679897	TRUE	1	28.9090909090909	TRUE
"chr11:70333710"	"chr11"	70333710	16693454	TRUE	1	36.4943181818182	TRUE
"chr11:70333722"	"chr11"	70333722	16693455	TRUE	1	36.4090909090909	TRUE
"chr11:71095565"	"chr11"	71095565	16706072	TRUE	1	14.4545454545455	TRUE
"chr11:71548246"	"chr11"	71548246	16713831	TRUE	1	31.2215909090909	TRUE
"chr11:72232705"	"chr11"	72232705	16723046	TRUE	1	35.2443181818182	TRUE
"chr11:74015168"	"chr11"	74015168	16745341	TRUE	1	32.6761363636364	TRUE
"chr11:74015197"	"chr11"	74015197	16745342	TRUE	1	34.0568181818182	TRUE
"chr11:74023271"	"chr11"	74023271	16745421	TRUE	1	20.4375	TRUE
"chr11:74331103"	"chr11"	74331103	16747810	TRUE	0.880681818181818	12.5113636363636	TRUE
"chr11:74331116"	"chr11"	74331116	16747811	TRUE	0.982954545454545	17.1875	TRUE
"chr11:74782087"	"chr11"	74782087	16752521	TRUE	1	27.5	TRUE
"chr11:75338732"	"chr11"	75338732	16757928	TRUE	0.931818181818182	13.4488636363636	TRUE
"chr11:75548733"	"chr11"	75548733	16761424	TRUE	1	31.8977272727273	TRUE
"chr11:7621217"	"chr11"	7621217	16111390	TRUE	1	32.4431818181818	TRUE
"chr11:76901154"	"chr11"	76901154	16777537	TRUE	0.982954545454545	16.7954545454545	TRUE
"chr11:77152867"	"chr11"	77152867	16780758	TRUE	1	39.5909090909091	TRUE
"chr11:78830657"	"chr11"	78830657	16798361	TRUE	1	22.6136363636364	TRUE
"chr11:79066826"	"chr11"	79066826	16800369	TRUE	1	30.7159090909091	TRUE
"chr11:79212873"	"chr11"	79212873	16801564	TRUE	1	19.7102272727273	TRUE
"chr11:8228591"	"chr11"	8228591	16116985	TRUE	1	23.0170454545455	TRUE
"chr11:82915423"	"chr11"	82915423	16824572	TRUE	0.988636363636364	17.1761363636364	TRUE
"chr11:83914823"	"chr11"	83914823	16831911	TRUE	1	20.8125	TRUE
"chr11:85524639"	"chr11"	85524639	16840704	TRUE	0.982954545454545	15.875	TRUE
"chr11:87744661"	"chr11"	87744661	16857803	TRUE	0.971590909090909	13.3579545454545	TRUE
"chr11:92766142"	"chr11"	92766142	16887084	TRUE	0.994318181818182	21.6875	TRUE
"chr11:92766206"	"chr11"	92766206	16887085	TRUE	0.994318181818182	20.9431818181818	TRUE
"chr11:92766227"	"chr11"	92766227	16887086	TRUE	0.994318181818182	19.4772727272727	TRUE
"chr11:95524098"	"chr11"	95524098	16909490	TRUE	1	21.6988636363636	TRUE
"chr11:95727663"	"chr11"	95727663	16910683	TRUE	1	25.3125	TRUE
"chr11:95727855"	"chr11"	95727855	16910685	TRUE	0.988636363636364	15.5170454545455	TRUE
"chr11:95727876"	"chr11"	95727876	16910686	TRUE	0.982954545454545	14.8409090909091	TRUE
"chr11:96216761"	"chr11"	96216761	16914425	TRUE	1	21.1306818181818	TRUE
"chr12:100195069"	"chr12"	100195069	18113458	TRUE	1	20.9602272727273	TRUE
"chr12:100195078"	"chr12"	100195078	18113459	TRUE	1	19.7840909090909	TRUE
"chr12:10374174"	"chr12"	10374174	17415510	TRUE	1	23.1193181818182	TRUE
"chr12:104276747"	"chr12"	104276747	18146480	TRUE	1	24.7556818181818	TRUE
"chr12:104563333"	"chr12"	104563333	18149897	TRUE	1	22.9545454545455	TRUE
"chr12:104599089"	"chr12"	104599089	18150287	TRUE	1	36.6420454545455	TRUE
"chr12:104689385"	"chr12"	104689385	18151420	TRUE	1	37.3465909090909	TRUE
"chr12:104703960"	"chr12"	104703960	18151604	TRUE	1	34.6761363636364	TRUE
"chr12:104710271"	"chr12"	104710271	18151708	TRUE	1	26.6079545454546	TRUE
"chr12:104713228"	"chr12"	104713228	18151745	TRUE	1	24.3465909090909	TRUE
"chr12:104716244"	"chr12"	104716244	18151796	TRUE	0.988636363636364	16.6704545454545	TRUE
"chr12:105199300"	"chr12"	105199300	18156193	TRUE	1	20.5170454545455	TRUE
"chr12:10617548"	"chr12"	10617548	17417214	TRUE	0.920454545454545	13.5511363636364	TRUE
"chr12:10617551"	"chr12"	10617551	17417215	TRUE	0.920454545454545	13.6534090909091	TRUE
"chr12:109624931"	"chr12"	109624931	18202093	TRUE	1	49.5738636363636	TRUE
"chr12:110247990"	"chr12"	110247990	18211270	TRUE	1	27.7556818181818	TRUE
"chr12:110656197"	"chr12"	110656197	18217843	TRUE	1	27.3125	TRUE
"chr12:110687848"	"chr12"	110687848	18218246	TRUE	1	33.9715909090909	TRUE
"chr12:111091339"	"chr12"	111091339	18224041	TRUE	1	33.9034090909091	TRUE
"chr12:111091407"	"chr12"	111091407	18224044	TRUE	1	23.4261363636364	TRUE
"chr12:111091414"	"chr12"	111091414	18224045	TRUE	1	23.4545454545455	TRUE
"chr12:111734230"	"chr12"	111734230	18234311	TRUE	1	22.1818181818182	TRUE
"chr12:111870540"	"chr12"	111870540	18236568	TRUE	1	24.9545454545455	TRUE
"chr12:113296594"	"chr12"	113296594	18254350	TRUE	1	38.8352272727273	TRUE
