task_id	chrom	start	end	num_snps	boosting_iterations_performed	h2_unscaled	r_squared_cv	region
1073	2	108932939	108933805	172	11	0.0727553112542616	0.427686886337144	DLPFC
1074	2	108936272	108937111	169	11	0.070970821785689	0.438027334896583	DLPFC
1075	2	109005559	109006001	182	11	0.0533925868473194	0.58614391772749	DLPFC
1076	2	109195409	109196229	217	16	0.027237631838263	0.47024449959636	DLPFC
1077	2	10931476	10932638	374	11	0.0553989289843494	0.806961251766289	DLPFC
1078	2	109482803	109483294	180	11	0.0404750617207092	0.433720870458133	DLPFC
1079	2	109615461	109615970	138	11	0.0764670379979291	0.410457257786735	DLPFC
108	X	49100827	49101656	26	16	0.0244382879801685	0.0886450516916141	DLPFC
1080	2	110807639	110808398	119	12	0.0713862491211704	0.442514426352044	DLPFC
1081	2	111265064	111265761	174	13	0.0422327379758109	0.474475080177519	DLPFC
1082	2	11133716	11133920	357	11	0.0638670458071093	0.693814990165863	DLPFC
1083	2	11175402	11175560	379	19	0.0951516525304113	0.82261199200783	DLPFC
1084	2	112139814	112140745	139	15	0.348923332036914	0.874635812070314	DLPFC
1085	2	112432110	112432957	141	11	0.141437715879375	0.770946105957859	DLPFC
1086	2	112588268	112589058	152	11	0.0293703878296767	0.476181665292815	DLPFC
1087	2	113603547	113603978	170	11	0.170783942298602	0.615741928778893	DLPFC
1088	2	11363170	11363577	396	11	0.0760445149779108	0.723089491565946	DLPFC
1089	2	113636278	113636845	170	17	0.0526883493698085	0.496689403168498	DLPFC
109	X	49155898	49156809	28	13	0.015971503460095	0.0955910093738061	DLPFC
1090	2	11395333	11398327	384	11	0.0385278493195852	0.740560066454087	DLPFC
1091	2	113977568	113978250	155	11	0.0102428561926024	0.387866902172342	DLPFC
1092	2	114294317	114295418	177	11	0.0260629198286784	0.561269721999215	DLPFC
1093	2	11659200	11659443	332	16	0.121153385379522	0.768454577994248	DLPFC
1094	2	11679311	11680832	332	12	0.0742735234276594	0.751484908297723	DLPFC
1095	2	11747810	11748706	342	16	0.0716405440706871	0.784766812517479	DLPFC
1096	2	11753368	11754084	335	11	0.109528591771738	0.797326394984615	DLPFC
1097	2	11763045	11763708	338	11	0.0674077747889382	0.768955185964981	DLPFC
1098	2	117803644	117804211	134	11	0.237142201909344	0.784698007863422	DLPFC
1099	2	117858854	117859178	145	11	0.0677490256521421	0.555131465068868	DLPFC
11	X	119871543	119872407	170	13	0.0256618104211541	0.345909499317138	DLPFC
110	X	49163402	49163625	27	11	0.0429927049314584	0.138542195768804	DLPFC
1100	2	118836771	118837671	259	15	0.0623143014595879	0.707652293129648	DLPFC
1101	2	118841566	118841722	258	11	0.0880922352120694	0.68147873461476	DLPFC
1102	2	118843680	118844442	259	11	0.0375537549446653	0.664201847131268	DLPFC
1103	2	119224595	119225785	253	13	0.0833445229347055	0.725449455025323	DLPFC
1104	2	119240453	119241508	253	13	0.16761654906015	0.716035712372751	DLPFC
1105	2	119264153	119265112	253	11	0.111431075137644	0.707992785815826	DLPFC
1106	2	119290761	119291604	240	11	0.541087779429862	0.744901018997311	DLPFC
1107	2	119837483	119838617	111	13	0.126980219113024	0.495299827827642	DLPFC
1108	2	120014397	120014746	142	11	0.0685632910073955	0.530370763214537	DLPFC
1109	2	120425117	120425390	229	16	0.09189236607918	0.705630955252376	DLPFC
111	X	49171817	49172332	28	12	0.0523315028707412	0.170743488962031	DLPFC
1110	2	120486691	120487187	234	11	0.0789006705722672	0.69375724235497	DLPFC
1111	2	120797386	120798480	296	14	0.0819443321165071	0.770496729377803	DLPFC
1112	2	120867935	120868419	288	14	0.0930378636659462	0.774903750369569	DLPFC
1113	2	120886934	120887100	276	11	0.177520816180714	0.771221741250347	DLPFC
1114	2	120914922	120915040	273	11	0.144296983390913	0.752481009149941	DLPFC
1115	2	120949408	120949773	253	19	0.135491412267703	0.707859582762636	DLPFC
1116	2	120957494	120958190	253	18	0.110117018364471	0.733656565636567	DLPFC
1117	2	121200605	121201318	191	13	0.0617023024627439	0.619832559388222	DLPFC
1118	2	121227537	121228481	174	14	0.0987289751579755	0.653814376553621	DLPFC
1119	2	121334599	121335234	172	16	0.164399000006874	0.668797089070027	DLPFC
112	X	49190675	49191837	28	11	0.0549915258845453	0.190784856790387	DLPFC
1120	2	122625455	122626317	167	11	0.642601953212138	0.735152612567655	DLPFC
1121	2	125721163	125721797	115	12	0.050977408066818	0.37617168710495	DLPFC
1122	2	126827229	126828337	247	11	0.0391882884840827	0.557631377472928	DLPFC
1123	2	126891006	126891666	239	11	0.0593658635701677	0.528163029178909	DLPFC
1124	2	126914399	126915457	236	19	0.0957785946506057	0.57286171947542	DLPFC
1125	2	127039175	127039980	236	11	0.0433696858216608	0.562449643940102	DLPFC
1126	2	127081055	127081816	232	11	0.026597975710883	0.566054781751428	DLPFC
1127	2	127093473	127093748	223	11	0.0824976343437369	0.666031860488153	DLPFC
1128	2	127118384	127118859	217	16	0.0635192107816204	0.574148701402676	DLPFC
1129	2	12715782	12715973	257	15	0.0415730484619553	0.575591527882467	DLPFC
113	X	49268975	49270445	26	11	0.0216266235495598	0.120334059236133	DLPFC
1130	2	12720721	12722527	244	11	0.0569777325837825	0.72348681071291	DLPFC
1131	2	127397760	127398366	177	15	0.0378157163304427	0.524405345888446	DLPFC
1132	2	127514278	127515223	167	11	0.0496813397157546	0.470620404181527	DLPFC
1133	2	127576600	127576812	162	13	0.116838386169618	0.525575355792405	DLPFC
1134	2	127683849	127684104	127	11	0.0300878613561244	0.365798109367503	DLPFC
1135	2	127695415	127696155	117	11	0.155409032297918	0.604713399559585	DLPFC
1136	2	127940497	127941806	176	13	0.171060718181021	0.628048292621606	DLPFC
1137	2	128062756	128063760	201	15	0.119718531174695	0.674465855076632	DLPFC
1138	2	128261675	128262370	215	11	0.0351398222392879	0.614575790434929	DLPFC
1139	2	128269441	128270047	212	12	0.078423662592398	0.69289454769665	DLPFC
114	X	49879523	49880040	26	11	0.0175547642012318	0.0937159205815303	DLPFC
1140	2	128271346	128271876	215	24	0.124260031574587	0.684113931332615	DLPFC
1141	2	128282114	128282967	212	11	0.0606584182671326	0.612348579565983	DLPFC
1142	2	128287661	128288081	230	15	0.0424331280752243	0.659413053498616	DLPFC
1143	2	128307137	128307458	236	12	0.0886756789429213	0.60138442834195	DLPFC
1144	2	128311475	128311959	233	13	0.0278597449733467	0.628245625974454	DLPFC
1145	2	128314882	128316404	235	14	0.113352664314859	0.667366361062662	DLPFC
1146	2	128435802	128436948	226	11	0.104677902161297	0.651341937171054	DLPFC
1147	2	128473218	128474078	219	11	0.029109319894956	0.614598078531278	DLPFC
1148	2	128494878	128495281	228	15	0.0743870132139501	0.617227095226271	DLPFC
1149	2	128504755	128505419	226	12	0.0421129301548158	0.505607538721511	DLPFC
115	X	53083036	53083125	31	19	0.0416442851303743	0.132319803397727	DLPFC
1150	2	128628094	128628889	234	11	0.0801240326967754	0.629321301722588	DLPFC
1151	2	128755972	128756240	240	17	0.0878209724403742	0.643917904134358	DLPFC
1152	2	128832204	128833253	231	11	0.0389366857954826	0.659174577442886	DLPFC
1153	2	129723507	129723949	146	12	0.0680092603333162	0.539078283960751	DLPFC
1154	2	129878534	129878650	128	11	0.0416612391421414	0.446019880497403	DLPFC
1155	2	129914175	129915793	131	14	0.0584876731064049	0.553013400206697	DLPFC
1156	2	129935328	129936828	129	11	0.647422244205642	0.935552672330072	DLPFC
1157	2	130036916	130038140	126	14	0.0874938986550374	0.404819045750919	DLPFC
1158	2	130152135	130153015	102	14	0.0279107774105261	0.415144031998473	DLPFC
1159	2	130251751	130253409	84	11	0.0827848714118762	0.514765870304897	DLPFC
116	X	53683560	53684580	37	11	0.0273688457964445	0.0948018936223763	DLPFC
1160	2	130253588	130254386	88	11	0.0360298466000598	0.399478829305985	DLPFC
1161	2	130598629	130598739	99	11	0.0439490089756359	0.3967408543565	DLPFC
1162	2	130693411	130693546	90	11	0.200402418471837	0.557533693437028	DLPFC
1163	2	130726684	130726956	95	11	0.149730089418859	0.366243714791637	DLPFC
1164	2	130728923	130729829	91	11	0.0095857975091641	0.273269008778729	DLPFC
1165	2	130744425	130744516	91	16	0.0745942283143581	0.339884101767241	DLPFC
1166	2	130754733	130754961	86	15	0.0337847806740813	0.3501382065219	DLPFC
1167	2	130759998	130761441	94	11	0.0310889400378322	0.318302021098388	DLPFC
1168	2	130762126	130764476	89	11	0.017551270757798		DLPFC
1169	2	130766269	130768299	86	11	0.0156566437181505	0.308726112813755	DLPFC
117	X	54043902	54044932	34	13	0.0428900311927539	0.0668317139490557	DLPFC
1170	2	130917253	130917563	86	12	0.0241834038759834	0.290125725121302	DLPFC
1171	2	130966225	130967127	96	15	0.0559150232465518	0.304750628122639	DLPFC
1172	2	131059066	131059490	109	13	0.0370875569819815	0.39188665518348	DLPFC
1173	2	131178717	131179095	118	12	0.0967555896916303	0.36238729083497	DLPFC
1174	2	131299684	131300558	124	11	0.0886539116400516	0.552373790662093	DLPFC
1175	2	131352844	131353698	118	12	0.600769872378157	0.827316020197703	DLPFC
1176	2	131478195	131478705	96	11	0.04811951384385	0.366644479183154	DLPFC
1177	2	131490498	131491298	102	12	0.0671648489240616	0.43569808906046	DLPFC
1178	2	131520028	131520673	90	16	0.0845020719358018	0.319787295765142	DLPFC
1179	2	131802536	131802893	89	11	0.0808012608787743	0.46163844151787	DLPFC
118	X	54182551	54183138	34	11	0.0383612174703593	0.11166219463914	DLPFC
1180	2	131829862	131830287	94	11	0.149278179668901	0.459475000542953	DLPFC
1181	2	133222643	133223439	236	19	0.0751901941428551	0.570864869739258	DLPFC
1182	2	134190451	134191080	275	12	0.0578169055306016	0.656800129249812	DLPFC
1183	2	134360684	134362424	246	15	0.0616362287684432	0.631702287923982	DLPFC
1184	2	134445730	134446391	232	11	0.058662382892551	0.661171469976245	DLPFC
1185	2	134536429	134537368	225	11	0.0337121322227123	0.571849030063907	DLPFC
1186	2	134558325	134559268	212	15	0.0789792860399149	0.613865571226811	DLPFC
1187	2	134610162	134610922	211	13	0.0535686644709379	0.663444653547419	DLPFC
1188	2	134647390	134648118	187	11	0.0673342650200854	0.577688734535945	DLPFC
1189	2	134706271	134706686	179	11	0.037053192994011	0.577211681319009	DLPFC
119	X	54357739	54358765	35	11	0.0276264804563851	0.103602523656231	DLPFC
1190	2	134716165	134717330	177	14	0.0340734483798503	0.484589198430679	DLPFC
1191	2	134773280	134774706	142	13	0.0409986295556656	0.562603815290986	DLPFC
1192	2	135404743	135405081	37	13	0.0470072965937428	0.222102051043483	DLPFC
1193	2	136090106	136090417	129	17	0.0669742372742195	0.404729427821061	DLPFC
1194	2	13616145	13617140	158	11	0.0440572931549328	0.596669581552916	DLPFC
1195	2	1366623	1366888	293	13	0.0228283756669852	0.606353725656135	DLPFC
1196	2	1378472	1378815	294	13	0.0393120844049848	0.615429087166047	DLPFC
1197	2	137963996	137964874	164	11	0.0414585155141562	0.562763684252185	DLPFC
1198	2	137967148	137967335	167	12	0.0302297872833696	0.550836758365006	DLPFC
1199	2	144427274	144432360	114	11	0.0569423829660995	0.360423470779792	DLPFC
12	X	120251671	120251836	142	12	0.0383347529396858	0.385597043343118	DLPFC
120	X	54495164	54495877	30	11	0.0270224787483687	0.0746612415877683	DLPFC
1200	2	144452735	144453717	113	15	0.0535019142486871	0.411178553642652	DLPFC
1201	2	144454826	144456947	115	11	0.0436248048796457	0.378380523478626	DLPFC
1202	2	144459749	144461866	111	11	0.064152440631417	0.406493645269449	DLPFC
1203	2	144466689	144468658	114	11	0.0453098543697591	0.36979863546798	DLPFC
1204	2	144478019	144478195	114	11	0.0550408944290326	0.384943321635471	DLPFC
1205	2	144496543	144497110	114	15	0.033860805276797	0.394618181429098	DLPFC
1206	2	144503491	144506185	116	11	0.0298934914423739	0.341484974984083	DLPFC
1207	2	144507558	144514670	122	11	0.025631459774181	0.306133096638441	DLPFC
1208	2	144518833	144519465	118	11	0.067989208161565	0.424846472088514	DLPFC
1209	2	145799759	145800332	144	11	0.0525096784168732	0.564970645953972	DLPFC
121	X	54530676	54530952	29	16	0.0219375116224853	0.0801227383686939	DLPFC
1210	2	14759246	14760385	194	17	0.100498466751797	0.622423004467347	DLPFC
1211	2	148548848	148549287	118	11	0.0865462478158706	0.523328156030956	DLPFC
1212	2	148720798	148720925	142	11	0.0106755502136414	0.419237225071077	DLPFC
1213	2	148883227	148886799	160	15	0.0871396859057254	0.641122403443745	DLPFC
1214	2	148936643	148937437	165	14	0.164989309989855	0.634130362751099	DLPFC
1215	2	148997870	148998787	156	19	0.0887942865325628	0.481744573021279	DLPFC
1216	2	149003095	149003996	162	11	0.0839903239461994	0.624336254853793	DLPFC
1217	2	149009610	149010572	155	11	0.0748927460587008	0.599145062201923	DLPFC
1218	2	151175526	151176585	160	11	0.0659762668972539	0.545931278585233	DLPFC
1219	2	151260767	151261083	146	11	0.064150102747911	0.546147295730566	DLPFC
122	X	55000275	55000902	37	16	0.0238231036468882	0.109031871998225	DLPFC
1220	2	151569283	151570591	111	11	0.12839432522891	0.559617308162554	DLPFC
1221	2	151619501	151619740	105	11	0.132898065107679	0.555750453298449	DLPFC
1222	2	151760174	151761417	91	17	0.0949231233631722	0.469207564562897	DLPFC
1223	2	151880865	151882476	96	11	0.0727275533678266	0.477260780443329	DLPFC
1224	2	151952231	151954202	99	14	0.073080113021476	0.452492242811738	DLPFC
1225	2	151958458	151959222	99	13	0.0437560181220746	0.445953790091278	DLPFC
1226	2	151969388	151971906	96	11	0.0606062730051668	0.40567040872288	DLPFC
1227	2	151977851	151979653	102	13	0.0544377588439101	0.423459143109376	DLPFC
1228	2	153498038	153498519	207	11	0.0633870316734829	0.482225174207783	DLPFC
1229	2	153874434	153876269	155	11	0.0544163174209734	0.511446937292368	DLPFC
123	X	56767533	56767749	21	11	0.0950519455021743	0.26528634536804	DLPFC
1230	2	154703791	154705414	180	12	0.0496320885860615	0.478236706061864	DLPFC
1231	2	15615372	15617266	266	16	0.0782308796765174	0.688189959114227	DLPFC
1232	2	156322104	156322803	148	11	0.0772516965544983	0.482252519039616	DLPFC
1233	2	156399483	156399759	140	11	0.0499112620245243	0.450698467454127	DLPFC
1234	2	1565661	1566537	291	13	0.135665620150036	0.690347732628184	DLPFC
1235	2	157322039	157322640	107	17	0.022039952758303	0.29636353924601	DLPFC
1236	2	157323987	157325659	110	11	0.00697358491896588	0.282150050511874	DLPFC
1237	2	15842988	15843585	298	11	0.0637382795406335	0.713334107613717	DLPFC
1238	2	159089825	159091197	210	11	0.0338284944511625	0.540059684251144	DLPFC
1239	2	159108110	159109268	211	18	0.0507940347581267	0.592430857477924	DLPFC
124	X	68828848	68829318	137	14	0.0356525679147956	0.344745246206151	DLPFC
1240	2	1591482	1592114	290	12	0.0400584183495086	0.67781486384418	DLPFC
1241	2	15944056	15944350	331	13	0.0682725524780445	0.800891100106553	DLPFC
1242	2	15984818	15985222	320	15	0.102349165411972	0.735690047460656	DLPFC
1243	2	160063739	160064783	115	11	0.0584093820902351	0.373736833396049	DLPFC
1244	2	16013789	16014545	333	13	0.134927279292532	0.802905576334475	DLPFC
1245	2	160491950	160492334	131	11	0.0797017954468438	0.434007229012089	DLPFC
1246	2	1604983	1605344	282	11	0.0324499931676125	0.596473180608338	DLPFC
1247	2	1605736	1605905	285	11	0.0497461652660759	0.682823093578458	DLPFC
1248	2	16069663	16070673	332	11	0.0690517636853566	0.818740295505606	DLPFC
1249	2	16093984	16094438	320	11	0.104182323826816	0.725370624263346	DLPFC
125	X	69504806	69506050	131	13	0.0282362001573284	0.269880113336128	DLPFC
1250	2	161341114	161341384	83	11	0.0924806256549698	0.421009153671134	DLPFC
1251	2	161424987	161425828	77	11	0.0419239120830744	0.345571215790057	DLPFC
1252	2	16216050	16216506	331	11	0.075363695584609	0.773263640756408	DLPFC
1253	2	163348977	163349312	165	15	0.0313577926925561	0.442230610569325	DLPFC
1254	2	1633657	1634413	285	13	0.0216462303360844	0.585761319096411	DLPFC
1255	2	163732288	163733762	161	11	0.038123018514806	0.501217845451605	DLPFC
1256	2	165241135	165244173	153	16	0.126164853104847	0.579591783923198	DLPFC
1257	2	1652717	1653972	269	16	0.0238196918533328	0.617634285017597	DLPFC
1258	2	166610265	166610830	126	11	0.232646213680447	0.590774276465682	DLPFC
1259	2	168457762	168459062	244	16	0.056121934392193	0.679303751960323	DLPFC
126	X	70434525	70434932	113	11	0.0280503346235343	0.330746935811349	DLPFC
1260	2	169246684	169247616	246	15	0.0439722352220461	0.541326508238777	DLPFC
1261	2	170717776	170718584	261	11	0.069722628053909	0.722704798540655	DLPFC
1262	2	170820348	170820878	238	14	0.0974352033348934	0.717051626763979	DLPFC
1263	2	1708952	1709271	275	11	0.0193984457368125	0.550461577554281	DLPFC
1264	2	172012941	172013236	226	11	0.0204466410753099	0.499118054075107	DLPFC
1265	2	172230750	172232168	207	11	0.0467399007083448	0.47095194674785	DLPFC
1266	2	172234279	172234697	200	11	0.055360569288424	0.602302145653805	DLPFC
1267	2	172700785	172700989	232	11	0.0552656383491698	0.541734391535214	DLPFC
1268	2	172734900	172735106	224	13	0.0680868749067914	0.555544901460319	DLPFC
1269	2	173076956	173077279	250	11	0.0735960243579186	0.730700026213691	DLPFC
127	X	70445150	70445644	110	18	0.0505790591640189	0.331664003303588	DLPFC
1270	2	173863111	173864124	257	11	0.0571362688429062	0.723539978934513	DLPFC
1271	2	174535810	174536252	170	11	0.145639927008701	0.512187645404193	DLPFC
1272	2	17542562	17544444	164	11	0.0452097828955922	0.456179510127471	DLPFC
1273	2	177633460	177635097	106	11	0.38711093693459	0.889882062932058	DLPFC
1274	2	179211503	179212831	221	12	0.138344180234251	0.695601983704213	DLPFC
1275	2	179857209	179859253	213	11	0.0739761013655266	0.515936715018272	DLPFC
1276	2	179862379	179863111	217	12	0.0863593855441938	0.619965917106467	DLPFC
1277	2	1802026	1803077	307	11	0.0848373922152583	0.637610116768589	DLPFC
1278	2	180529867	180530809	164	11	0.0491721613344366	0.575056677935883	DLPFC
1279	2	181658501	181659677	137	11	0.0202207648393367	0.358333904811566	DLPFC
128	X	71367142	71367582	82	11	0.0730782916796685	0.244053196523478	DLPFC
1280	2	181684592	181685383	143	15	0.019262683748697	0.339860624272607	DLPFC
1281	2	182338338	182338821	146	15	0.0174846638532923	0.402837697888196	DLPFC
1282	2	182517805	182518540	155	15	0.0613936172235787	0.466468721937786	DLPFC
1283	2	182748338	182748866	145	11	0.0835544109700562	0.469831492115768	DLPFC
1284	2	187934328	187936002	130	20	0.153959049434475	0.476140381384951	DLPFC
1285	2	1891154	1891553	298	19	0.057143545530958	0.666395108396288	DLPFC
1286	2	190409805	190410553	124	12	0.0550499898977672	0.441455041168412	DLPFC
1287	2	190626178	190626857	116	11	0.0357695052776648	0.447392030450972	DLPFC
1288	2	190652881	190655755	121	11	0.0293268668538935	0.339177079707309	DLPFC
1289	2	190761237	190761376	123	11	0.036935301050333	0.429358973707315	DLPFC
129	X	71492365	71492970	71	24	0.0626091784994943	0.344104706226586	DLPFC
1290	2	191012799	191013147	118	11	0.0449403559190947	0.398557845348699	DLPFC
1291	2	191746640	191748103	198	13	0.0241527304733966	0.523809617486821	DLPFC
1292	2	191885108	191886310	207	13	0.0224473886384423	0.577298864243966	DLPFC
1293	2	196291340	196293117	132	16	0.0540548675973732		DLPFC
1294	2	196591075	196591810	130	11	0.0142537351304073	0.410625104628428	DLPFC
1295	2	196594270	196594529	129	11	0.054572460393551	0.542081655381531	DLPFC
1296	2	19675612	19676056	246	17	0.0551058131616681	0.519987126945621	DLPFC
1297	2	196923704	196923964	111	14	0.195509892270765	0.460072675698056	DLPFC
1298	2	196984595	196985221	95	11	0.0371396708939968	0.291145912928827	DLPFC
1299	2	199249143	199249265	91	11	0.053931374772663	0.33649206405204	DLPFC
13	X	123733088	123733346	128	13	0.041215399547537	0.358521750668794	DLPFC
130	X	73850950	73852333	26	11	0.034370541647879	0.0949785150759825	DLPFC
1300	2	199662016	199662574	85	12	0.104824888666619	0.299658618952804	DLPFC
1301	2	200099061	200099320	122	11	0.0348269085850278	0.446393943265138	DLPFC
1302	2	200379682	200380426	147	11	0.0338269747405085	0.55701194274696	DLPFC
1303	2	200787373	200788443	150	11	0.127217796554656	0.52972841316528	DLPFC
1304	2	201126319	201126899	117	20	0.0582602626271617	0.337357146480214	DLPFC
1305	2	201284646	201284865	112	11	0.121017445878529	0.557116964278265	DLPFC
1306	2	201760225	201761660	185	15	0.0642773601247495	0.573407652424673	DLPFC
1307	2	201858573	201859085	188	12	0.0472638432004911	0.577547177082621	DLPFC
1308	2	201883323	201883995	174	11	0.0517593880611407	0.612184209555404	DLPFC
1309	2	201923400	201924210	182	12	0.0574043807607335	0.599980013578703	DLPFC
131	X	74420375	74420538	36	15	0.0476396593371211	0.138097980781607	DLPFC
1310	2	201955261	201956080	183	11	0.0153389266935878	0.472524948781932	DLPFC
1311	2	201980372	201981553	182	11	0.0605062724847338	0.574216551735881	DLPFC
1312	2	201985664	201985957	182	11	0.0410669356986793	0.507087609690586	DLPFC
1313	2	202014862	202016335	189	14	0.100608075864303	0.550661635993377	DLPFC
