task_id	chrom	start	end	race	num_snps	boosting_iterations_performed	h2_unscaled	r_squared_cv	region
1029	2	10310492	10310990	AA	773	11	0.0444654059436277	0.933147948626294	DLPFC
103	X	48891347	48891509	AA	83	13	0.0594123840120195	0.38176106978661	DLPFC
1030	2	10325393	10328277	AA	761	13	0.0545927633916188	0.902477554495418	DLPFC
1031	2	10330593	10332185	AA	770	24	0.0697811697434941	0.927417119611978	DLPFC
1032	2	10343649	10344385	AA	766	11	0.045485812189793	0.93157046211502	DLPFC
1033	2	10361147	10361305	AA	769	16	0.181870728430343	0.965879562185171	DLPFC
1034	2	10362705	10363326	AA	779	11	0.0388277097982419	0.93754010766344	DLPFC
1035	2	10371954	10373251	AA	769	11	0.0946665318073699	0.951884959351652	DLPFC
1036	2	10397651	10398249	AA	794	22	0.0535679088613863	0.968679676403079	DLPFC
1037	2	10400674	10401187	AA	785	11	0.0395715920820736	0.962079538449163	DLPFC
1038	2	10404803	10405763	AA	783	15	0.078840107414787	0.96552636969134	DLPFC
1039	2	104321394	104322006	AA	303	11	0.151025942991916	0.854534368130818	DLPFC
104	X	48897472	48898027	AA	80	14	0.0466423089383588	0.32503438249949	DLPFC
1040	2	104416335	104416891	AA	314	20	0.213593911437429	0.852889782326759	DLPFC
1041	2	104431440	104433411	AA	338	11	0.110326350195197	0.871605112144191	DLPFC
1042	2	104481397	104482004	AA	358	18	0.134353677706567	0.8894648316063	DLPFC
1043	2	10453336	10453869	AA	797	14	0.0515513543472183	0.961122938850746	DLPFC
1044	2	104658517	104658775	AA	431	14	0.158085027012066	0.918886073156888	DLPFC
1045	2	104859048	104860698	AA	426	12	0.11314051460149	0.922829829390915	DLPFC
1046	2	104863307	104865074	AA	430	13	0.10381879383534	0.914686978390728	DLPFC
1047	2	104868127	104868533	AA	424	21	0.118522416359623	0.920797082058536	DLPFC
1048	2	104876673	104876885	AA	428	13	0.0954672372617207	0.934048207141794	DLPFC
1049	2	104944896	104945323	AA	453	17	0.126926244078856	0.917919591032178	DLPFC
105	X	48956982	48959003	AA	79	11	0.0839676804925938	0.387406031944014	DLPFC
1050	2	105555990	105557358	AA	485	15	0.102621666046217	0.90314896717669	DLPFC
1051	2	105573713	105576434	AA	478	11	0.0727219854545996	0.906178760611755	DLPFC
1052	2	105609738	105611490	AA	478	17	0.100747505402942	0.900552691749164	DLPFC
1053	2	105615309	105616035	AA	486	26	0.114360733949346	0.902717757593431	DLPFC
1054	2	105634945	105636210	AA	485	11	0.0580614447335625	0.901307966830488	DLPFC
1055	2	105643714	105644727	AA	476	18	0.0691476880782644	0.910652273480302	DLPFC
1056	2	105746260	105747368	AA	486	11	0.0523250367135917	0.902143766030837	DLPFC
1057	2	105762992	105764270	AA	467	11	0.0407728130351209	0.886421380833583	DLPFC
1058	2	105857006	105857942	AA	483	18	0.0687187278182928	0.890888013204744	DLPFC
1059	2	105869566	105869754	AA	477	11	0.0808316583612189	0.897826234498864	DLPFC
106	X	49042959	49043243	AA	80	16	0.0547645180814341	0.369266000755475	DLPFC
1060	2	105872405	105872511	AA	477	27	0.12746629968656	0.892990434060558	DLPFC
1061	2	105884163	105884892	AA	482	15	0.0520470353157987	0.901578342501032	DLPFC
1062	2	106263789	106264639	AA	477	11	0.166299506121131	0.878193796559121	DLPFC
1063	2	106342214	106342963	AA	491	25	0.215264184009428	0.901705915689254	DLPFC
1064	2	10646890	10648085	AA	858	20	0.0801812222763817	0.97061248349624	DLPFC
1065	2	106486573	106486767	AA	426	11	0.0739419094079029	0.838292504146207	DLPFC
1066	2	106561386	106562107	AA	405	12	0.0792761198143122	0.775326779731199	DLPFC
1067	2	106575909	106576849	AA	407	15	0.119089823611668	0.877935203752748	DLPFC
1068	2	106584404	106584553	AA	400	15	0.103951195207236	0.856603656924753	DLPFC
1069	2	106843768	106843990	AA	364	16	0.0687451238492995	0.774698401363036	DLPFC
107	X	49073819	49074294	AA	75	11	0.0593596577412781	0.503735495896118	DLPFC
1070	2	10776659	10776898	AA	855	13	0.060752934550257	0.961247057264604	DLPFC
1071	2	108907675	108908035	AA	340	11	0.0248852079674574	0.68263527575985	DLPFC
1072	2	108924207	108924771	AA	336	17	0.0138293509904522	0.63121683009939	DLPFC
1073	2	108932939	108933805	AA	338	11	0.0078654987018013	0.664684264189138	DLPFC
1074	2	108936272	108937111	AA	334	14	0.0377462740438665	0.64999690683872	DLPFC
1075	2	109005559	109006001	AA	320	17	0.0588374072698308	0.70103008748097	DLPFC
1076	2	109195409	109196229	AA	299	11	0.0196524180030045	0.540900900889109	DLPFC
1077	2	10931476	10932638	AA	882	20	0.0482864808273624	0.967422130245834	DLPFC
1078	2	109482803	109483294	AA	262	19	0.0569553546408433	0.658991156004504	DLPFC
1079	2	109615461	109615970	AA	259	11	0.0331748981736602	0.548777262814371	DLPFC
108	X	49100827	49101656	AA	74	11	0.0658867540905148	0.390729698428232	DLPFC
1080	2	110807639	110808398	AA	205	15	0.077818209302323	0.715856894364746	DLPFC
1081	2	111265064	111265761	AA	259	14	0.0555543037463785	0.638538182323014	DLPFC
1082	2	11133716	11133920	AA	867	11	0.0504307016971443	0.960621790652788	DLPFC
1083	2	11175402	11175560	AA	873	11	0.114287061683495	0.975307939740609	DLPFC
1084	2	112139814	112140745	AA	330	11	0.298285417718455	0.890506150970029	DLPFC
1085	2	112432110	112432957	AA	378	11	0.251850189507906	0.862669788305568	DLPFC
1086	2	112588268	112589058	AA	362	15	0.101444611599576	0.792617366953184	DLPFC
1087	2	113603547	113603978	AA	394	11	0.0771648178484944	0.838890387327624	DLPFC
1088	2	11363170	11363577	AA	788	12	0.0470126528552184	0.914425741016921	DLPFC
1089	2	113636278	113636845	AA	374	25	0.0763766123691948	0.826189635942145	DLPFC
109	X	49155898	49156809	AA	71	16	0.0502126346268553	0.319768719720592	DLPFC
1090	2	11395333	11398327	AA	779	14	0.06137441994461	0.959217517335585	DLPFC
1091	2	113977568	113978250	AA	378	12	0.125303118413869	0.861201909976656	DLPFC
1092	2	114294317	114295418	AA	323	14	0.136893112521485	0.858690832960853	DLPFC
1093	2	11659200	11659443	AA	790	15	0.0691206496181642	0.95486006556306	DLPFC
1094	2	11679311	11680832	AA	781	17	0.0635015487570355	0.958787074642038	DLPFC
1095	2	11747810	11748706	AA	788	14	0.0829950157652513	0.962996983148341	DLPFC
1096	2	11753368	11754084	AA	791	12	0.0410633479826857	0.965627005867008	DLPFC
1097	2	11763045	11763708	AA	779	15	0.0335847352413464	0.959899850467693	DLPFC
1098	2	117803644	117804211	AA	302	11	0.174209939036609	0.900551627697226	DLPFC
1099	2	117858854	117859178	AA	300	11	0.18249720696924	0.854166136506416	DLPFC
11	X	119871543	119872407	AA	310	11	0.0451232074152371	0.721604784908031	DLPFC
110	X	49163402	49163625	AA	70	11	0.087348600987835	0.445321407749265	DLPFC
1100	2	118836771	118837671	AA	423	19	0.0459826809277777	0.890511182051407	DLPFC
1101	2	118841566	118841722	AA	424	26	0.0995310707311643	0.895271494851728	DLPFC
1102	2	118843680	118844442	AA	435	13	0.111151123236135	0.882186677710173	DLPFC
1103	2	119224595	119225785	AA	398	11	0.075755151634229	0.85195610085559	DLPFC
1104	2	119240453	119241508	AA	393	16	0.0393959041109299	0.873042321886191	DLPFC
1105	2	119264153	119265112	AA	398	11	0.0262630707658342	0.809529450219697	DLPFC
1106	2	119290761	119291604	AA	387	13	0.51072532876023	0.864098453423456	DLPFC
1107	2	119837483	119838617	AA	446	11	0.0935212321806645	0.920918937173276	DLPFC
1108	2	120014397	120014746	AA	465	14	0.110274951067845	0.920202974397247	DLPFC
1109	2	120425117	120425390	AA	429	19	0.107285288429582	0.900058178050421	DLPFC
111	X	49171817	49172332	AA	68	14	0.0873318004031505	0.398360150897188	DLPFC
1110	2	120486691	120487187	AA	413	20	0.099490864238908	0.901718306641749	DLPFC
1111	2	120797386	120798480	AA	381	18	0.0703337009675917	0.885801369137768	DLPFC
1112	2	120867935	120868419	AA	413	12	0.106571268458937	0.893092514651013	DLPFC
1113	2	120886934	120887100	AA	407	11	0.118928672699172	0.911271179768577	DLPFC
1114	2	120914922	120915040	AA	418	18	0.115400553420955	0.920500224689362	DLPFC
1115	2	120949408	120949773	AA	409	14	0.101159881480797	0.857996943222327	DLPFC
1116	2	120957494	120958190	AA	411	20	0.134178430360761	0.908652294065368	DLPFC
1117	2	121200605	121201318	AA	405	17	0.103504920394173	0.896149652620091	DLPFC
1118	2	121227537	121228481	AA	405	16	0.10606554517581	0.899029279064656	DLPFC
1119	2	121334599	121335234	AA	390	13	0.152999812094872	0.892938111000517	DLPFC
112	X	49190675	49191837	AA	68	17	0.244846765865933	0.447095907961203	DLPFC
1120	2	122625455	122626317	AA	298	11	0.444582819082869	0.827039528890157	DLPFC
1121	2	125721163	125721797	AA	241	11	0.071012528108242	0.667816827377831	DLPFC
1122	2	126827229	126828337	AA	361	22	0.0777359462567328	0.74524252672954	DLPFC
1123	2	126891006	126891666	AA	379	13	0.0200434541038936	0.768371329917847	DLPFC
1124	2	126914399	126915457	AA	373	20	0.0345480203256556	0.682385079185781	DLPFC
1125	2	127039175	127039980	AA	362	18	0.121936014015887	0.737644198611193	DLPFC
1126	2	127081055	127081816	AA	374	15	0.123757629979311	0.843732265627188	DLPFC
1127	2	127093473	127093748	AA	378	15	0.0711835266819276	0.785988041123173	DLPFC
1128	2	127118384	127118859	AA	369	11	0.128532540479861	0.858267844385578	DLPFC
1129	2	12715782	12715973	AA	542	13	0.102036850496678	0.931064621923967	DLPFC
113	X	49268975	49270445	AA	65	11	0.0359055114069886		DLPFC
1130	2	12720721	12722527	AA	521	11	0.0841518781111606	0.914928841852078	DLPFC
1131	2	127397760	127398366	AA	411	11	0.0686069061303374	0.872982459768763	DLPFC
1132	2	127514278	127515223	AA	434	16	0.0730853954850463	0.891539433406043	DLPFC
1133	2	127576600	127576812	AA	431	11	0.0695962356494771	0.893079874402918	DLPFC
1134	2	127683849	127684104	AA	423	11	0.0673751887932613	0.884318749769343	DLPFC
1135	2	127695415	127696155	AA	422	11	0.167224958185416	0.897292414503949	DLPFC
1136	2	127940497	127941806	AA	400	14	0.134969909082982	0.823871146056333	DLPFC
1137	2	128062756	128063760	AA	395	11	0.130182425726717	0.858613714561589	DLPFC
1138	2	128261675	128262370	AA	385	14	0.10620705992736	0.855663009581923	DLPFC
1139	2	128269441	128270047	AA	386	18	0.128251014009905	0.883293791387674	DLPFC
114	X	49879523	49880040	AA	84	14	0.045269338593441	0.377277009033032	DLPFC
1140	2	128271346	128271876	AA	387	13	0.0985139444557701	0.860098474674196	DLPFC
1141	2	128282114	128282967	AA	379	11	0.142832964412558	0.824446179281378	DLPFC
1142	2	128287661	128288081	AA	388	11	0.105252089865185	0.801528363281779	DLPFC
1143	2	128307137	128307458	AA	396	14	0.0635654800705422	0.885220734508395	DLPFC
1144	2	128311475	128311959	AA	391	13	0.0700452202264277	0.873322504372928	DLPFC
1145	2	128314882	128316404	AA	396	11	0.119669222574901	0.875106133546375	DLPFC
1146	2	128435802	128436948	AA	403	15	0.114162219202278	0.874837467146279	DLPFC
1147	2	128473218	128474078	AA	398	12	0.0315475568354316	0.805381271636361	DLPFC
1148	2	128494878	128495281	AA	404	11	0.0652012250572202	0.869987691010464	DLPFC
1149	2	128504755	128505419	AA	404	15	0.0529647978528551	0.808074060739116	DLPFC
115	X	53083036	53083125	AA	69	11	0.13125872057461	0.387563378611166	DLPFC
1150	2	128628094	128628889	AA	406	13	0.0650634476412836	0.83532507228017	DLPFC
1151	2	128755972	128756240	AA	407	11	0.0965774726679416	0.905833510853969	DLPFC
1152	2	128832204	128833253	AA	412	17	0.17245509557112	0.907606209981787	DLPFC
1153	2	129723507	129723949	AA	289	11	0.0538802563160458	0.73780703727893	DLPFC
1154	2	129878534	129878650	AA	297	21	0.0437697815358294	0.704263796440032	DLPFC
1155	2	129914175	129915793	AA	296	16	0.138657768648136	0.853122794128292	DLPFC
1156	2	129935328	129936828	AA	297	11	0.601798289191999	0.866954675214829	DLPFC
1157	2	130036916	130038140	AA	312	11	0.0641308174985331	0.785656861916456	DLPFC
1158	2	130152135	130153015	AA	273	14	0.0435646249535906	0.693442128210146	DLPFC
1159	2	130251751	130253409	AA	258	11	0.114129453164039	0.802039635034295	DLPFC
116	X	53683560	53684580	AA	78	14	0.0992220633734175	0.357475177653708	DLPFC
1160	2	130253588	130254386	AA	250	12	0.0953736191245209	0.781673905566534	DLPFC
1161	2	130598629	130598739	AA	250	11	0.0318588858449413	0.724005747159998	DLPFC
1162	2	130693411	130693546	AA	254	13	0.120435068911576	0.807384518638345	DLPFC
1163	2	130726684	130726956	AA	230	11	0.107050386953645	0.65357871535022	DLPFC
1164	2	130728923	130729829	AA	232	17	0.0464053572955072	0.654176584846475	DLPFC
1165	2	130744425	130744516	AA	241	19	0.0742943765891405	0.697249751519064	DLPFC
1166	2	130754733	130754961	AA	228	16	0.02578910479618	0.649171893614005	DLPFC
1167	2	130759998	130761441	AA	225	11	0.0405599006054219	0.644014252767725	DLPFC
1168	2	130762126	130764476	AA	230	11	0.0130335851745424	0.636753298043412	DLPFC
1169	2	130766269	130768299	AA	226	11	0.0370720129870037	0.674176998253284	DLPFC
117	X	54043902	54044932	AA	90	11	0.0593700059980312	0.306917704922377	DLPFC
1170	2	130917253	130917563	AA	208	15	0.0457203101053613	0.689250467818878	DLPFC
1171	2	130966225	130967127	AA	211	14	0.0520432523810156	0.745366898644912	DLPFC
1172	2	131059066	131059490	AA	200	11	0.0903870753116755	0.659197938494799	DLPFC
1173	2	131178717	131179095	AA	194	21	0.130269931402553	0.708355241090983	DLPFC
1174	2	131299684	131300558	AA	197	14	0.196438361531761	0.752518163394055	DLPFC
1175	2	131352844	131353698	AA	197	14	0.591856849701265	0.82359023875896	DLPFC
1176	2	131478195	131478705	AA	210	11	0.142430118121484	0.663871145911455	DLPFC
1177	2	131490498	131491298	AA	222	12	0.101697124280623	0.735688520628405	DLPFC
1178	2	131520028	131520673	AA	231	25	0.279712082536028	0.835650543883996	DLPFC
1179	2	131802536	131802893	AA	301	13	0.1498869929872	0.853629099737834	DLPFC
118	X	54182551	54183138	AA	84	13	0.053986198424438	0.26489573956503	DLPFC
1180	2	131829862	131830287	AA	293	11	0.0735402105052639	0.795030424493366	DLPFC
1181	2	133222643	133223439	AA	488	17	0.096921215881928	0.91830515305759	DLPFC
1182	2	134190451	134191080	AA	421	16	0.0893878525698148	0.897899538284986	DLPFC
1183	2	134360684	134362424	AA	405	15	0.0461345654386768	0.886085673219991	DLPFC
1184	2	134445730	134446391	AA	376	22	0.0549007212055295	0.89772468436608	DLPFC
1185	2	134536429	134537368	AA	358	11	0.075178636485533	0.883290927889076	DLPFC
1186	2	134558325	134559268	AA	358	18	0.0890595149303365	0.871107767958617	DLPFC
1187	2	134610162	134610922	AA	329	14	0.120353071999217	0.883467689000298	DLPFC
1188	2	134647390	134648118	AA	332	16	0.113364972747489	0.875499316108363	DLPFC
1189	2	134706271	134706686	AA	329	16	0.148516889604885	0.86843029309054	DLPFC
119	X	54357739	54358765	AA	71	11	0.0497484292936603	0.251133053520802	DLPFC
1190	2	134716165	134717330	AA	315	24	0.101540120630484	0.77405521837602	DLPFC
1191	2	134773280	134774706	AA	320	11	0.0986328710463125	0.85690731969797	DLPFC
1192	2	135404743	135405081	AA	232	11	0.0412310003118419	0.607655648653353	DLPFC
1193	2	136090106	136090417	AA	238	11	0.0553988132649871	0.560011946682805	DLPFC
1194	2	13616145	13617140	AA	370	16	0.0769063956670254	0.871617132537605	DLPFC
1195	2	1366623	1366888	AA	576	11	0.0673171009994459	0.926613384593726	DLPFC
1196	2	1378472	1378815	AA	577	11	0.0686810380784609	0.914909918519787	DLPFC
1197	2	137963996	137964874	AA	330	16	0.0720394736730252	0.745142286305489	DLPFC
1198	2	137967148	137967335	AA	328	14	0.0826365617856465	0.870288174838161	DLPFC
1199	2	144427274	144432360	AA	288	12	0.0588177644403844	0.643185303376583	DLPFC
12	X	120251671	120251836	AA	310	11	0.0813871139804482	0.80735213920889	DLPFC
120	X	54495164	54495877	AA	77	14	0.1321481339321	0.270410390561634	DLPFC
1200	2	144452735	144453717	AA	290	14	0.0593481698539167	0.691046768053638	DLPFC
1201	2	144454826	144456947	AA	281	15	0.0584727312317726	0.699806222478361	DLPFC
1202	2	144459749	144461866	AA	283	22	0.0860167313669441	0.695099201936645	DLPFC
1203	2	144466689	144468658	AA	284	14	0.0330085283700774	0.65960967727668	DLPFC
1204	2	144478019	144478195	AA	295	14	0.0279700445414806	0.690093464322681	DLPFC
1205	2	144496543	144497110	AA	291	11	0.0535711133557435	0.686934123888922	DLPFC
1206	2	144503491	144506185	AA	285	13	0.0233114357522201	0.609374450676709	DLPFC
1207	2	144507558	144514670	AA	287	17	0.0521771536945663	0.633441114057292	DLPFC
1208	2	144518833	144519465	AA	272	14	0.158963623214198	0.708523127200992	DLPFC
1209	2	145799759	145800332	AA	249	14	0.169569058120067	0.79458691531113	DLPFC
121	X	54530676	54530952	AA	77	12	0.120820421317278	0.474753695023241	DLPFC
1210	2	14759246	14760385	AA	399	14	0.0778195686139141	0.78457926931882	DLPFC
1211	2	148548848	148549287	AA	279	14	0.139843454660014	0.841566469280062	DLPFC
1212	2	148720798	148720925	AA	262	11	0.0801080383593816	0.818162375321957	DLPFC
1213	2	148883227	148886799	AA	273	11	0.172451709403189	0.857278685518229	DLPFC
1214	2	148936643	148937437	AA	281	11	0.0849846189099182	0.83760814381514	DLPFC
1215	2	148997870	148998787	AA	285	11	0.118026248200368	0.84541887472383	DLPFC
1216	2	149003095	149003996	AA	288	11	0.0930814624830771	0.863370311096417	DLPFC
1217	2	149009610	149010572	AA	287	19	0.1427938149873	0.860333146688778	DLPFC
1218	2	151175526	151176585	AA	314	13	0.0994266239377523	0.753881203530314	DLPFC
1219	2	151260767	151261083	AA	314	11	0.0455211712429632	0.78684092053391	DLPFC
122	X	55000275	55000902	AA	64	11	0.0500058845929587	0.346650769784315	DLPFC
1220	2	151569283	151570591	AA	283	13	0.0596591470672411	0.771357935589543	DLPFC
1221	2	151619501	151619740	AA	302	11	0.0896300976777017	0.835511305476316	DLPFC
1222	2	151760174	151761417	AA	288	16	0.0748856163254575	0.73342823258998	DLPFC
1223	2	151880865	151882476	AA	279	18	0.0731886858660805	0.775418469559075	DLPFC
1224	2	151952231	151954202	AA	277	17	0.101973071403724	0.787040413374733	DLPFC
1225	2	151958458	151959222	AA	264	21	0.0706666050952607	0.776691063563154	DLPFC
1226	2	151969388	151971906	AA	265	11	0.0675380865366762	0.736750304796639	DLPFC
1227	2	151977851	151979653	AA	266	17	0.0876488897796564	0.787767751558541	DLPFC
1228	2	153498038	153498519	AA	400	11	0.130638021861684	0.84518896867915	DLPFC
1229	2	153874434	153876269	AA	419	15	0.0592653598300394	0.819019429520775	DLPFC
123	X	56767533	56767749	AA	43	16	0.0787527482483564	0.396497132489064	DLPFC
1230	2	154703791	154705414	AA	279	13	0.0734635582968347	0.709442378623353	DLPFC
1231	2	15615372	15617266	AA	508	14	0.161700647186807	0.915386287874467	DLPFC
1232	2	156322104	156322803	AA	243	11	0.0321117126551359	0.66086666633515	DLPFC
1233	2	156399483	156399759	AA	251	17	0.0889396833974102	0.72547167338988	DLPFC
1234	2	1565661	1566537	AA	589	11	0.120807559493814	0.926551164222074	DLPFC
1235	2	157322039	157322640	AA	337	17	0.0448951173808842	0.741915150424881	DLPFC
1236	2	157323987	157325659	AA	331	11	0.0404961970812351	0.734208151951634	DLPFC
1237	2	15842988	15843585	AA	543	11	0.102241041157784	0.926082912662563	DLPFC
1238	2	159089825	159091197	AA	357	12	0.0227141729368384	0.656606808092742	DLPFC
1239	2	159108110	159109268	AA	357	23	0.0820005359679503	0.738091625810834	DLPFC
124	X	68828848	68829318	AA	200	17	0.0570621073889065	0.558494696877532	DLPFC
1240	2	1591482	1592114	AA	597	21	0.0696728635756448	0.91591116703057	DLPFC
1241	2	15944056	15944350	AA	520	13	0.093242669130027	0.91111312077716	DLPFC
1242	2	15984818	15985222	AA	532	14	0.107609784842026	0.930024123484307	DLPFC
1243	2	160063739	160064783	AA	279	11	0.0463942514462722	0.649863974850023	DLPFC
1244	2	16013789	16014545	AA	530	11	0.112052283415775	0.941409809005263	DLPFC
1245	2	160491950	160492334	AA	225	11	0.0209157020427335	0.553360415722025	DLPFC
1246	2	1604983	1605344	AA	591	11	0.050570530007207	0.920707213677357	DLPFC
1247	2	1605736	1605905	AA	599	11	0.0825006036907061	0.927538057080566	DLPFC
1248	2	16069663	16070673	AA	536	13	0.124599304053735	0.938836602297174	DLPFC
1249	2	16093984	16094438	AA	521	11	0.108964033821291	0.914994984877977	DLPFC
125	X	69504806	69506050	AA	253	30	0.0633366721937608	0.598280036449552	DLPFC
1250	2	161341114	161341384	AA	209	11	0.147818523724956	0.804852020578141	DLPFC
1251	2	161424987	161425828	AA	211	15	0.109139086865319	0.746304011244269	DLPFC
1252	2	16216050	16216506	AA	517	18	0.171985827547217	0.939738555138557	DLPFC
1253	2	163348977	163349312	AA	277	11	0.0392678227535827	0.790852085302949	DLPFC
1254	2	1633657	1634413	AA	589	11	0.0502708287758598	0.848193959482115	DLPFC
1255	2	163732288	163733762	AA	328	19	0.180946437937735	0.797656329532823	DLPFC
1256	2	165241135	165244173	AA	312	14	0.260756814749854	0.770893790868499	DLPFC
1257	2	1652717	1653972	AA	603	18	0.0423509827712388	0.836217191510882	DLPFC
1258	2	166610265	166610830	AA	258	11	0.231791358433087	0.766652769119322	DLPFC
1259	2	168457762	168459062	AA	564	21	0.0624218135128931	0.877694045928943	DLPFC
126	X	70434525	70434932	AA	197	12	0.0888297421119436	0.653896260090228	DLPFC
1260	2	169246684	169247616	AA	542	21	0.157714184411512	0.904338651304284	DLPFC
1261	2	170717776	170718584	AA	474	13	0.109471967343559	0.909414912392563	DLPFC
1262	2	170820348	170820878	AA	439	11	0.0815665280003157	0.890490796224923	DLPFC
1263	2	1708952	1709271	AA	623	11	0.0431989379832247	0.860450979237389	DLPFC
1264	2	172012941	172013236	AA	387	12	0.156090073399817	0.838841426077018	DLPFC
1265	2	172230750	172232168	AA	410	11	0.120972049651973	0.860006693516733	DLPFC
1266	2	172234279	172234697	AA	414	17	0.131732826510923	0.872845868633319	DLPFC
1267	2	172700785	172700989	AA	495	21	0.0611513177772406	0.91467872763774	DLPFC
1268	2	172734900	172735106	AA	506	15	0.128238625017585	0.918316434215927	DLPFC
1269	2	173076956	173077279	AA	589	11	0.147596118323168	0.935225195869003	DLPFC
127	X	70445150	70445644	AA	185	12	0.0337233495506618	0.645928635155468	DLPFC
1270	2	173863111	173864124	AA	531	12	0.0621238627368759	0.91925808953604	DLPFC
1271	2	174535810	174536252	AA	370	12	0.0644072597066051	0.851187736176009	DLPFC
1272	2	17542562	17544444	AA	444	20	0.120026956217279	0.824632778495023	DLPFC
1273	2	177633460	177635097	AA	308	11	0.208673055963592	0.878145960847333	DLPFC
1274	2	179211503	179212831	AA	395	17	0.257023754643522	0.858837531239257	DLPFC
1275	2	179857209	179859253	AA	403	11	0.00892867908311053	0.714610797013526	DLPFC
1276	2	179862379	179863111	AA	402	11	0.0210372274068999	0.69140872861743	DLPFC
1277	2	1802026	1803077	AA	635	20	0.0747666950273756	0.848044434691241	DLPFC
1278	2	180529867	180530809	AA	365	12	0.0874786663286306	0.788720457261593	DLPFC
1279	2	181658501	181659677	AA	296	11	0.00274139053271941	0.677423621235513	DLPFC
128	X	71367142	71367582	AA	151	11	0.0330501554956446	0.470919370232673	DLPFC
1280	2	181684592	181685383	AA	295	12	0.0651575879801187	0.738155221259599	DLPFC
1281	2	182338338	182338821	AA	303	11	0.0473191345831819	0.69616664203636	DLPFC
1282	2	182517805	182518540	AA	299	11	0.0355933372500329	0.754665281762015	DLPFC
1283	2	182748338	182748866	AA	326	11	0.0503277571684204	0.727613244133996	DLPFC
1284	2	187934328	187936002	AA	216	19	0.178650991915904	0.733208526999048	DLPFC
1285	2	1891154	1891553	AA	656	17	0.0603064704129414	0.893375185006897	DLPFC
1286	2	190409805	190410553	AA	275	14	0.136842819989909	0.720545748699734	DLPFC
1287	2	190626178	190626857	AA	280	11	0.105148645020617	0.827779278043272	DLPFC
1288	2	190652881	190655755	AA	292	11	0.13835818301813	0.8533780808186	DLPFC
1289	2	190761237	190761376	AA	315	11	0.0643576200270248	0.812795530425502	DLPFC
129	X	71492365	71492970	AA	163	22	0.255643493026611	0.691802653872118	DLPFC
1290	2	191012799	191013147	AA	355	11	0.0673417738153432	0.789745932102805	DLPFC
1291	2	191746640	191748103	AA	352	16	0.0812667590366919	0.887495263106014	DLPFC
1292	2	191885108	191886310	AA	350	11	0.109020104346012	0.892497277720988	DLPFC
