cohort	tissue	population	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
BA_only	caudate	AA	expression_nearest_gene	chr10_102433115_102433216	chr10	102433115	102433216	Heritable	0.593290717820311	1	1	0	0	0.787410133207327	0.959002881267868	0.0531221388319791	0.0531221388319791
BA_only	caudate	AA	expression_nearest_gene	chr10_102853856_102854030	chr10	102853856	102854030	Non-heritable	0.0644757203856633	1	1	0	0	0.867003482010914	0.977781725036663	0.0601502446946594	0.0601502446946594
BA_only	caudate	AA	expression_nearest_gene	chr10_103451170_103451467	chr10	103451170	103451467	Non-heritable	0.0918244698448471	1	1	0	0	0.505562929981161	0.854090055266775	0.225060662716619	0.225060662716619
BA_only	caudate	AA	expression_nearest_gene	chr10_103473315_103473668	chr10	103473315	103473668	Heritable	0.117777064790719	1	1	0	0	0.811109109559071	0.965880302011794	0.0178758465343862	0.0178758465343862
BA_only	caudate	AA	expression_nearest_gene	chr10_1034873_1035406	chr10	1034873	1035406	Heritable	0.114035170737899	1	1	0	0	0.741802585765255	0.940499706952377	0.209658289226105	0.209658289226105
BA_only	caudate	AA	expression_nearest_gene	chr10_103555899_103556043	chr10	103555899	103556043	Non-heritable	0.0492495227486305	1	1	0	0	0.165479089461614	0.618369229040766	0.833047635727809	-0.833047635727809
BA_only	caudate	AA	expression_nearest_gene	chr10_103585101_103585172	chr10	103585101	103585172	Non-heritable	0.0752720321406277	1	1	0	0	0.314902177690391	0.752434530346752	0.715346922530841	-0.715346922530841
BA_only	caudate	AA	expression_nearest_gene	chr10_103605602_103605854	chr10	103605602	103605854	Non-heritable	0.0493016208092341	1	1	0	0	0.130468205022415	0.571553088551258	0.58475824510521	-0.58475824510521
BA_only	caudate	AA	expression_nearest_gene	chr10_103659938_103662105	chr10	103659938	103662105	Non-heritable	0.0366534101278801	1	1	0	0	0.0194821731062785	0.252754493880222	0.872080353865968	-0.872080353865968
BA_only	caudate	AA	expression_nearest_gene	chr10_103663898_103664184	chr10	103663898	103664184	Non-heritable	0.0401377839675275	1	1	0	0	0.924990898813446	0.988545063363721	0.0351047469611672	0.0351047469611672
BA_only	caudate	AA	expression_nearest_gene	chr10_103668595_103669231	chr10	103668595	103669231	Non-heritable	0.0563736895000926	1	1	0	0	0.100375159259259	0.519898045514687	0.544977207743465	0.544977207743465
BA_only	caudate	AA	expression_nearest_gene	chr10_103691849_103692151	chr10	103691849	103692151	Non-heritable	0.02304198028914	1	1	0	0	0.314208936724163	0.751866912099156	0.36498742833569	-0.36498742833569
BA_only	caudate	AA	expression_nearest_gene	chr10_103715214_103716229	chr10	103715214	103716229	Non-heritable	0.0418308533059433	1	1	0	0	0.0169176904953282	0.234713739216304	1.18444681017915	-1.18444681017915
BA_only	caudate	AA	expression_nearest_gene	chr10_103727172_103727988	chr10	103727172	103727988	Non-heritable	0.0784940168467583	1	1	0	0	0.132777192444098	0.575580153900712	0.525856687099163	-0.525856687099163
BA_only	caudate	AA	expression_nearest_gene	chr10_103852988_103853706	chr10	103852988	103853706	Non-heritable	0.0725251419141685	1	1	0	0	0.539668332786687	0.86819620352681	0.22340295388047	-0.22340295388047
BA_only	caudate	AA	expression_nearest_gene	chr10_104275213_104276126	chr10	104275213	104276126	Heritable	0.425055707999075	1	1	1	1	8.01818007540421e-06	0.000687075085771706	1.195838586908	-1.195838586908
BA_only	caudate	AA	expression_nearest_gene	chr10_104330393_104331648	chr10	104330393	104331648	Heritable	0.36071396360749	1	1	0	1	0.00185644490205341	0.0559198541810013	1.77448717947234	-1.77448717947234
BA_only	caudate	AA	expression_nearest_gene	chr10_106735002_106737102	chr10	106735002	106737102	Heritable	0.68316949215663	1	1	0	0	0.144655361775141	0.589254280183165	0.556176717022368	-0.556176717022368
BA_only	caudate	AA	expression_nearest_gene	chr10_106992892_106993876	chr10	106992892	106993876	Heritable	0.638479861336652	1	1	0	0	0.897808397733854	0.982843113818779	0.0483272128001033	0.0483272128001033
BA_only	caudate	AA	expression_nearest_gene	chr10_108315866_108316505	chr10	108315866	108316505	Heritable	0.167460171993179	1	1	0	0	0.63318664009902	0.902787105152957	0.111001004459425	0.111001004459425
BA_only	caudate	AA	expression_nearest_gene	chr10_108353939_108355476	chr10	108353939	108355476	Heritable	0.362344306516831	1	1	0	0	0.621557363160221	0.897223379293146	0.153461338517835	-0.153461338517835
BA_only	caudate	AA	expression_nearest_gene	chr10_10911488_10911759	chr10	10911488	10911759	Non-heritable	0.0722425840198429	1	1	0	0	0.234664181316431	0.692565903291368	0.419087237023167	-0.419087237023167
BA_only	caudate	AA	expression_nearest_gene	chr10_109630150_109632878	chr10	109630150	109632878	Heritable	0.623891582561093	1	1	0	0	0.825025806956736	0.969471157483149	0.038352269687091	0.038352269687091
BA_only	caudate	AA	expression_nearest_gene	chr10_110499184_110499550	chr10	110499184	110499550	Non-heritable	0.0759951793425416	1	1	0	0	0.781786213292575	0.957367864990537	0.289117775470698	-0.289117775470698
BA_only	caudate	AA	expression_nearest_gene	chr10_111079190_111079300	chr10	111079190	111079300	Non-heritable	0.0696983240934388	1	1	0	0	0.489570755152934	0.84772734013637	0.346718373742776	0.346718373742776
BA_only	caudate	AA	expression_nearest_gene	chr10_112991920_112992589	chr10	112991920	112992589	Heritable	0.107603958927096	1	1	0	0	0.941965794309461	0.991804661260306	0.0200038053172014	-0.0200038053172014
BA_only	caudate	AA	expression_nearest_gene	chr10_113117635_113117873	chr10	113117635	113117873	Non-heritable	0.0940597537721277	1	1	0	0	0.919545052152409	0.987027979966703	0.0371564063369012	-0.0371564063369012
BA_only	caudate	AA	expression_nearest_gene	chr10_113183581_113183934	chr10	113183581	113183934	Non-heritable	0.0723812715953994	1	1	0	0	0.868321020311001	0.977781725036663	0.0579677092684774	0.0579677092684774
BA_only	caudate	AA	expression_nearest_gene	chr10_11339172_11340095	chr10	11339172	11340095	Heritable	0.407062564034666	1	1	0	0	0.800183780505086	0.963098378087176	0.0778189915485861	0.0778189915485861
BA_only	caudate	AA	expression_nearest_gene	chr10_113680721_113680904	chr10	113680721	113680904	Non-heritable	0.0864868175392993	1	1	0	0	0.381865474221073	0.794919960996328	0.455801017735077	-0.455801017735077
BA_only	caudate	AA	expression_nearest_gene	chr10_11379599_11380217	chr10	11379599	11380217	Non-heritable	0.0900174346259776	1	1	0	0	0.591293897443117	0.887436456642703	0.196606437630535	-0.196606437630535
BA_only	caudate	AA	expression_nearest_gene	chr10_114046229_114046765	chr10	114046229	114046765	Non-heritable	0.0622404414777431	1	1	0	0	0.0391195719198336	0.351245703172987	0.963193231661528	-0.963193231661528
BA_only	caudate	AA	expression_nearest_gene	chr10_114101563_114101884	chr10	114101563	114101884	Heritable	0.517992804838406	1	1	0	0	0.050186721563641	0.389123254557404	0.301468817247699	0.301468817247699
BA_only	caudate	AA	expression_nearest_gene	chr10_114240017_114240188	chr10	114240017	114240188	Non-heritable	0.0489972459293782	1	1	0	0	0.116033698563424	0.553013739295479	1.06116715830505	1.06116715830505
BA_only	caudate	AA	expression_nearest_gene	chr10_114875055_114875168	chr10	114875055	114875168	Heritable	0.158155179222561	1	1	0	0	0.274199413444625	0.723915582905597	0.229541093377549	-0.229541093377549
BA_only	caudate	AA	expression_nearest_gene	chr10_116697825_116698573	chr10	116697825	116698573	Heritable	0.177203704593194	1	1	0	0	0.47649203106162	0.841117170796041	0.206981139288463	-0.206981139288463
BA_only	caudate	AA	expression_nearest_gene	chr10_116803436_116803983	chr10	116803436	116803983	Non-heritable	0.0859228067335045	1	1	0	0	0.421848047218315	0.814485944074148	0.209227863343031	0.209227863343031
BA_only	caudate	AA	expression_nearest_gene	chr10_116848555_116848761	chr10	116848555	116848761	Non-heritable	0.0458264520862429	1	1	0	0	0.125536551723197	0.563604601495241	0.416600654877088	-0.416600654877088
BA_only	caudate	AA	expression_nearest_gene	chr10_117132022_117132120	chr10	117132022	117132120	Heritable	0.132283442564311	1	1	0	0	0.997065785231137	0.999301407991159	0.00213965427791507	0.00213965427791507
BA_only	caudate	AA	expression_nearest_gene	chr10_117132784_117133767	chr10	117132784	117133767	Heritable	0.141815160138669	1	1	0	0	0.910805018538851	0.984707622827515	0.0744201506690212	-0.0744201506690212
BA_only	caudate	AA	expression_nearest_gene	chr10_117134861_117135226	chr10	117134861	117135226	Non-heritable	0.0990637751606142	1	1	0	0	0.394579033923293	0.801157952166829	0.544277557755084	-0.544277557755084
BA_only	caudate	AA	expression_nearest_gene	chr10_117136453_117136641	chr10	117136453	117136641	Non-heritable	0.0643044946219244	1	1	0	0	0.251367699181459	0.705817776797656	0.549390970501385	-0.549390970501385
BA_only	caudate	AA	expression_nearest_gene	chr10_117139954_117141365	chr10	117139954	117141365	Non-heritable	0.0866607574858654	1	1	0	0	0.00705601955393119	0.135791862171836	1.41005859019769	1.41005859019769
BA_only	caudate	AA	expression_nearest_gene	chr10_117159028_117160862	chr10	117159028	117160862	Non-heritable	0.0715789372760014	1	1	0	0	0.71645067313763	0.932014093834321	0.0249897283916906	0.0249897283916906
BA_only	caudate	AA	expression_nearest_gene	chr10_117163627_117164190	chr10	117163627	117164190	Non-heritable	0.0681056939190281	1	1	0	0	0.953573589328494	0.993347461530625	0.00293531915228128	0.00293531915228128
BA_only	caudate	AA	expression_nearest_gene	chr10_117164936_117165267	chr10	117164936	117165267	Non-heritable	0.0787331149977022	1	1	0	0	0.547384175634938	0.870680337401097	0.0332516948410812	-0.0332516948410812
BA_only	caudate	AA	expression_nearest_gene	chr10_117166527_117167953	chr10	117166527	117167953	Non-heritable	0.0540729413346127	1	1	0	0	0.884925837081601	0.980401562705207	0.00127303410742726	0.00127303410742726
BA_only	caudate	AA	expression_nearest_gene	chr10_117168907_117169292	chr10	117168907	117169292	Non-heritable	0.0725813648567348	1	1	0	0	0.511756665329931	0.857239847215962	0.0338470959517669	-0.0338470959517669
BA_only	caudate	AA	expression_nearest_gene	chr10_11742894_11742998	chr10	11742894	11742998	Heritable	0.105907230437398	1	1	1	1	8.82099581864424e-10	2.43557495659233e-07	2.78745137324094	-2.78745137324094
BA_only	caudate	AA	expression_nearest_gene	chr10_117532774_117533221	chr10	117532774	117533221	Non-heritable	0.0710204153766367	1	1	0	0	0.097025843973986	0.513344855724842	0.644782312518228	-0.644782312518228
BA_only	caudate	AA	expression_nearest_gene	chr10_117533532_117533793	chr10	117533532	117533793	Non-heritable	0.0648398548583714	1	1	0	0	0.900169924229339	0.983366300327059	0.0502406081345965	-0.0502406081345965
BA_only	caudate	AA	expression_nearest_gene	chr10_117533969_117534225	chr10	117533969	117534225	Non-heritable	0.0363803245518274	1	1	0	0	0.166407974479656	0.619743449354732	0.554873932646085	-0.554873932646085
BA_only	caudate	AA	expression_nearest_gene	chr10_117536036_117536316	chr10	117536036	117536316	Non-heritable	0.0596548846723668	1	1	0	0	0.904440856426017	0.984303130569526	0.04379500653517	0.04379500653517
BA_only	caudate	AA	expression_nearest_gene	chr10_117536524_117536877	chr10	117536524	117536877	Non-heritable	0.0893657816893466	1	1	0	0	0.726666158911402	0.935281427450668	0.122101028367052	0.122101028367052
BA_only	caudate	AA	expression_nearest_gene	chr10_117540874_117541159	chr10	117540874	117541159	Non-heritable	0.0493152247691482	1	1	0	0	0.564741919424779	0.875746439794431	0.284925991193706	-0.284925991193706
BA_only	caudate	AA	expression_nearest_gene	chr10_117546287_117547199	chr10	117546287	117547199	Heritable	0.122843545265669	1	1	0	0	0.651886888115756	0.909694744892688	0.158415699292309	-0.158415699292309
BA_only	caudate	AA	expression_nearest_gene	chr10_117551514_117551637	chr10	117551514	117551637	Non-heritable	0.0785612462098469	1	1	0	0	0.770106920566304	0.95268983079391	0.0984444523890886	-0.0984444523890886
BA_only	caudate	AA	expression_nearest_gene	chr10_117553631_117553994	chr10	117553631	117553994	Non-heritable	0.0847103655840953	1	1	0	0	0.236015344864952	0.693875341010832	0.412547950133625	-0.412547950133625
BA_only	caudate	AA	expression_nearest_gene	chr10_1180946_1181204	chr10	1180946	1181204	Heritable	0.124415618268907	1	1	0	0	0.044877934148916	0.373687544765456	1.75714781513737	-1.75714781513737
BA_only	caudate	AA	expression_nearest_gene	chr10_11835723_11836094	chr10	11835723	11836094	Heritable	0.1289420864658	1	1	0	0	0.061563261014905	0.424368109908568	0.728672382111172	-0.728672382111172
BA_only	caudate	AA	expression_nearest_gene	chr10_11870160_11870536	chr10	11870160	11870536	Non-heritable	0.0927258007552337	1	1	0	0	0.708136300111887	0.930821849128822	0.10816310096528	-0.10816310096528
BA_only	caudate	AA	expression_nearest_gene	chr10_1187063_1188048	chr10	1187063	1188048	Heritable	0.112739243359795	1	1	0	0	0.0882317471410272	0.493799773070062	1.33743248272047	-1.33743248272047
BA_only	caudate	AA	expression_nearest_gene	chr10_118818717_118819045	chr10	118818717	118819045	Non-heritable	0.0366940588260038	1	1	0	0	0.608090896901403	0.892312780152293	0.197736943934282	-0.197736943934282
BA_only	caudate	AA	expression_nearest_gene	chr10_11906854_11907168	chr10	11906854	11907168	Heritable	0.106151701310353	1	1	0	0	0.169006890612677	0.622452041069237	0.720335610978931	0.720335610978931
BA_only	caudate	AA	expression_nearest_gene	chr10_119121320_119121787	chr10	119121320	119121787	Heritable	0.687236943801355	1	1	0	0	0.847403381333887	0.974181484314229	0.0301780136215015	0.0301780136215015
BA_only	caudate	AA	expression_nearest_gene	chr10_119177911_119177965	chr10	119177911	119177965	Heritable	0.102634794401376	1	1	0	0	0.258829223223823	0.712948621906906	0.267178139283487	0.267178139283487
BA_only	caudate	AA	expression_nearest_gene	chr10_119505481_119506239	chr10	119505481	119506239	Non-heritable	0.079150954051266	1	1	0	0	0.808842039321833	0.965599908403285	0.124874200306584	-0.124874200306584
BA_only	caudate	AA	expression_nearest_gene	chr10_119544001_119544382	chr10	119544001	119544382	Non-heritable	0.081228507170887	1	1	0	0	0.400952989582003	0.804861274828975	0.515919190372195	-0.515919190372195
BA_only	caudate	AA	expression_nearest_gene	chr10_119818395_119818890	chr10	119818395	119818890	Heritable	0.159757843932599	1	1	0	0	0.788933689320665	0.959586893212238	0.0805141851109141	0.0805141851109141
BA_only	caudate	AA	expression_nearest_gene	chr10_1199980_1201244	chr10	1199980	1201244	Non-heritable	0.0885084258875235	1	1	0	0	0.0331719306460026	0.327112093870304	2.10281999570264	-2.10281999570264
BA_only	caudate	AA	expression_nearest_gene	chr10_120011360_120012189	chr10	120011360	120012189	Non-heritable	0.0710694895874862	1	1	0	0	0.94977523159907	0.992406790927652	0.00383460453240587	0.00383460453240587
BA_only	caudate	AA	expression_nearest_gene	chr10_120127763_120128765	chr10	120127763	120128765	Heritable	0.434931831840992	1	1	0	1	0.00191805126539304	0.0565739750089222	0.151695728627791	0.151695728627791
BA_only	caudate	AA	expression_nearest_gene	chr10_120458413_120459141	chr10	120458413	120459141	Non-heritable	0.0866803789947486	1	1	0	0	0.984762611264541	0.99827638407524	0.00962452043877704	-0.00962452043877704
BA_only	caudate	AA	expression_nearest_gene	chr10_120843224_120843767	chr10	120843224	120843767	Heritable	0.474900242692901	1	1	0	0	0.126364719290437	0.564541837546933	0.624525010489296	-0.624525010489296
BA_only	caudate	AA	expression_nearest_gene	chr10_121131637_121132159	chr10	121131637	121132159	Non-heritable	0.0536337130218979	1	1	0	0	0.858866395526722	0.975672225318356	0.00464757928438922	0.00464757928438922
BA_only	caudate	AA	expression_nearest_gene	chr10_121648728_121648946	chr10	121648728	121648946	Non-heritable	0.073362569282295	1	1	0	0	0.324422123731246	0.75863786654588	0.245311427333729	0.245311427333729
BA_only	caudate	AA	expression_nearest_gene	chr10_122165346_122165870	chr10	122165346	122165870	Non-heritable	0.0863836583416623	1	1	0	0	0.649433900928706	0.908666704955135	0.183080379398564	0.183080379398564
BA_only	caudate	AA	expression_nearest_gene	chr10_122460662_122460843	chr10	122460662	122460843	Heritable	0.144477936841347	1	1	0	0	0.516501904214987	0.858676856982266	0.257976494675628	-0.257976494675628
BA_only	caudate	AA	expression_nearest_gene	chr10_122463253_122463541	chr10	122463253	122463541	Non-heritable	0.0946874643782987	1	1	0	0	0.432025694983855	0.819578356023528	0.335254671670874	0.335254671670874
BA_only	caudate	AA	expression_nearest_gene	chr10_122818512_122819028	chr10	122818512	122819028	Heritable	0.101087366098978	1	1	0	0	0.314640505443273	0.75217090526843	0.0180902596316112	-0.0180902596316112
BA_only	caudate	AA	expression_nearest_gene	chr10_122879100_122879388	chr10	122879100	122879388	Heritable	0.107078794839951	1	1	0	0	0.117074210870445	0.554463619548939	0.416731755831032	-0.416731755831032
BA_only	caudate	AA	expression_nearest_gene	chr10_122982754_122983461	chr10	122982754	122983461	Heritable	0.724312754948042	1	1	0	0	0.0918563513721592	0.500634326755892	0.417174626068914	-0.417174626068914
BA_only	caudate	AA	expression_nearest_gene	chr10_12303553_12303707	chr10	12303553	12303707	Non-heritable	0.0785816118176357	1	1	0	0	0.0450988667256413	0.373687544765456	0.741548075231854	-0.741548075231854
BA_only	caudate	AA	expression_nearest_gene	chr10_12323228_12323539	chr10	12323228	12323539	Heritable	0.196154136482619	1	1	0	0	0.226670693299434	0.686713407923307	0.440267875488454	-0.440267875488454
BA_only	caudate	AA	expression_nearest_gene	chr10_1235178_1235322	chr10	1235178	1235322	Heritable	0.112704272806387	1	1	0	0	0.262786416890287	0.718397088771854	0.518382253834248	0.518382253834248
BA_only	caudate	AA	expression_nearest_gene	chr10_123970499_123970919	chr10	123970499	123970919	Heritable	0.285028157056855	1	1	0	0	0.354160913007048	0.781217307638261	0.563155048355013	-0.563155048355013
BA_only	caudate	AA	expression_nearest_gene	chr10_123973307_123973442	chr10	123973307	123973442	Non-heritable	0.0990195877234001	1	1	0	0	0.241052838334354	0.697758165075174	0.72691080186373	-0.72691080186373
BA_only	caudate	AA	expression_nearest_gene	chr10_123991414_123992311	chr10	123991414	123992311	Non-heritable	0.050757746093853	1	1	0	0	0.783426753948142	0.957628657571191	0.0466576232003568	-0.0466576232003568
BA_only	caudate	AA	expression_nearest_gene	chr10_12405523_12406195	chr10	12405523	12406195	Non-heritable	0.0526595181130632	1	1	0	0	0.498546488256466	0.849612110587035	0.29274023505695	-0.29274023505695
BA_only	caudate	AA	expression_nearest_gene	chr10_124171794_124172707	chr10	124171794	124172707	Heritable	0.151887586433578	1	1	0	0	0.262133153427306	0.717797119853283	0.315745287029152	-0.315745287029152
BA_only	caudate	AA	expression_nearest_gene	chr10_124355065_124355374	chr10	124355065	124355374	Heritable	0.139285360020956	1	1	0	0	0.651349906581116	0.909328380816894	0.138107051805633	-0.138107051805633
BA_only	caudate	AA	expression_nearest_gene	chr10_124521440_124522237	chr10	124521440	124522237	Heritable	0.103721271185599	1	1	0	0	0.343298186519254	0.775595409233848	0.424174230763661	-0.424174230763661
BA_only	caudate	AA	expression_nearest_gene	chr10_124525032_124525116	chr10	124525032	124525116	Heritable	0.109263089373216	1	1	0	0	0.867119146396365	0.977781725036663	0.0751460891035709	-0.0751460891035709
BA_only	caudate	AA	expression_nearest_gene	chr10_124534134_124534650	chr10	124534134	124534650	Heritable	0.440177389909202	1	1	0	0	0.0869760137101718	0.490380928122012	0.591977842918613	-0.591977842918613
BA_only	caudate	AA	expression_nearest_gene	chr10_124540342_124540520	chr10	124540342	124540520	Non-heritable	0.0880261165056612	1	1	0	0	0.880168986197138	0.978978299042762	0.0609527646856404	0.0609527646856404
BA_only	caudate	AA	expression_nearest_gene	chr10_124567344_124567689	chr10	124567344	124567689	Non-heritable	0.0803996028001157	1	1	0	0	0.0106833575912331	0.175235271380953	1.19556697898639	1.19556697898639
BA_only	caudate	AA	expression_nearest_gene	chr10_124589018_124589298	chr10	124589018	124589298	Non-heritable	0.0913711702456271	1	1	0	0	0.65763382147987	0.911279910641962	0.228073073066625	-0.228073073066625
BA_only	caudate	AA	expression_nearest_gene	chr10_124589832_124590474	chr10	124589832	124590474	Non-heritable	0.0950227328388154	1	1	0	0	0.972945691751645	0.995889215941855	0.0184476311057811	-0.0184476311057811
BA_only	caudate	AA	expression_nearest_gene	chr10_124592664_124593099	chr10	124592664	124593099	Non-heritable	0.0875988748419752	1	1	0	0	0.987931267262719	0.998309402520968	0.00574535617646133	0.00574535617646133
BA_only	caudate	AA	expression_nearest_gene	chr10_124604259_124607201	chr10	124604259	124607201	Non-heritable	0.0545384429040642	1	1	0	0	0.0154687674546904	0.222517436323621	1.59676141887456	-1.59676141887456
BA_only	caudate	AA	expression_nearest_gene	chr10_124609762_124610274	chr10	124609762	124610274	Non-heritable	0.0727622472861563	1	1	0	0	0.0175740521035504	0.239295997136016	0.991084383230952	-0.991084383230952
BA_only	caudate	AA	expression_nearest_gene	chr10_124646409_124646508	chr10	124646409	124646508	Non-heritable	0.0668189834195104	1	1	0	0	0.700365993131779	0.926982419671089	0.105169038888331	-0.105169038888331
BA_only	caudate	AA	expression_nearest_gene	chr10_124670992_124671318	chr10	124670992	124671318	Non-heritable	0.056403414263198	1	1	0	0	0.852203135372889	0.974831962494629	0.046270812244309	-0.046270812244309
BA_only	caudate	AA	expression_nearest_gene	chr10_124704303_124704638	chr10	124704303	124704638	Non-heritable	0.0618100798283637	1	1	0	0	0.524873248221222	0.863495545733026	0.188509936993396	-0.188509936993396
BA_only	caudate	AA	expression_nearest_gene	chr10_124724626_124725042	chr10	124724626	124725042	Non-heritable	0.0665669926224216	1	1	0	0	0.230600812414104	0.688529708461059	0.313101526411963	0.313101526411963
BA_only	caudate	AA	expression_nearest_gene	chr10_125000450_125000834	chr10	125000450	125000834	Non-heritable	0.084970623531497	1	1	0	0	0.570498278898107	0.878596904888636	0.129162181467807	-0.129162181467807
BA_only	caudate	AA	expression_nearest_gene	chr10_125001531_125001929	chr10	125001531	125001929	Heritable	0.101014598958812	1	1	0	0	0.96902495414049	0.995155289198932	0.0102367085215391	-0.0102367085215391
BA_only	caudate	AA	expression_nearest_gene	chr10_125004910_125005419	chr10	125004910	125005419	Non-heritable	0.0823148594141536	1	1	0	0	0.793599539400837	0.961156004858289	0.0533653554639336	-0.0533653554639336
BA_only	caudate	AA	expression_nearest_gene	chr10_125006983_125007563	chr10	125006983	125007563	Non-heritable	0.061672441223556	1	1	0	0	0.693318709835138	0.925790969339236	0.0936891051793634	-0.0936891051793634
BA_only	caudate	AA	expression_nearest_gene	chr10_125023385_125023661	chr10	125023385	125023661	Non-heritable	0.081714589959562	1	1	0	0	0.931709018404918	0.989971955419015	0.0177328279372588	-0.0177328279372588
BA_only	caudate	AA	expression_nearest_gene	chr10_125773855_125774417	chr10	125773855	125774417	Heritable	0.110820379225488	1	1	0	0	0.304357133880429	0.746838997211474	0.225219808393544	-0.225219808393544
BA_only	caudate	AA	expression_nearest_gene	chr10_126041930_126042612	chr10	126041930	126042612	Heritable	0.219982953353188	1	1	0	0	0.30680533240195	0.747791162694113	0.480361731911986	-0.480361731911986
BA_only	caudate	AA	expression_nearest_gene	chr10_12605814_12606481	chr10	12605814	12606481	Heritable	0.125264833776937	1	1	0	0	0.319307758814103	0.755695029193377	0.379111393109469	-0.379111393109469
BA_only	caudate	AA	expression_nearest_gene	chr10_12634644_12634867	chr10	12634644	12634867	Non-heritable	0.0535473475894626	1	1	0	0	0.302339487343639	0.745494729405269	0.472808020205868	-0.472808020205868
BA_only	caudate	AA	expression_nearest_gene	chr10_126881623_126882350	chr10	126881623	126882350	Heritable	0.400659214998944	1	1	0	0	0.880686514088569	0.978978299042762	0.0327900546687587	-0.0327900546687587
BA_only	caudate	AA	expression_nearest_gene	chr10_126906516_126906883	chr10	126906516	126906883	Heritable	0.100211578497519	1	1	0	0	0.52784666921617	0.864351428409693	0.131167186053379	-0.131167186053379
BA_only	caudate	AA	expression_nearest_gene	chr10_12728599_12728756	chr10	12728599	12728756	Heritable	0.163215729609848	1	1	0	0	0.127875469103764	0.56846250576539	0.628645918573401	0.628645918573401
BA_only	caudate	AA	expression_nearest_gene	chr10_127395592_127396182	chr10	127395592	127396182	Heritable	0.172734714963164	1	1	0	0	0.412513861714045	0.81028719081144	0.200778213511956	-0.200778213511956
BA_only	caudate	AA	expression_nearest_gene	chr10_127473514_127474924	chr10	127473514	127474924	Heritable	0.673966772528473	1	1	0	0	0.630542166918327	0.902231731411322	0.114549103103343	-0.114549103103343
BA_only	caudate	AA	expression_nearest_gene	chr10_12760472_12760729	chr10	12760472	12760729	Non-heritable	0.0570198325701313	1	1	0	0	0.861498391158132	0.976541681846486	0.0749792869581221	-0.0749792869581221
BA_only	caudate	AA	expression_nearest_gene	chr10_127739186_127739292	chr10	127739186	127739292	Heritable	0.101718298076395	1	1	0	0	0.821240478737687	0.968699266854545	0.0368364819164052	0.0368364819164052
