chromA	startA	endA	chromB	startB	endB	overlap	lenA	lenB	pctA	pctB	reciprocal
10	95230355	95231350	10	95230021	95231243	888	995	1222	89.2462311557789	72.66775777414075	72.66775777414075
10	95559376	95559945	10	95559376	95559844	468	569	468	82.24956063268893	100.0	82.24956063268893
10	97688213	97688803	10	97688213	97688803	590	590	590	100.0	100.0	100.0
10	102853856	102854030	10	102853856	102854041	174	174	185	100.0	94.05405405405406	94.05405405405406
10	103727172	103727988	10	103727172	103728093	816	816	921	100.0	88.59934853420195	88.59934853420195
10	116803436	116803983	10	116803517	116803983	466	547	466	85.19195612431444	100.0	85.19195612431444
10	117533969	117534225	10	117533944	117534736	256	256	792	100.0	32.323232323232325	32.323232323232325
10	117540874	117541159	10	117540874	117541192	285	285	318	100.0	89.62264150943396	89.62264150943396
10	119544001	119544382	10	119544119	119544382	263	381	263	69.02887139107612	100.0	69.02887139107612
10	121648728	121648946	10	121648171	121649015	218	218	844	100.0	25.829383886255926	25.829383886255926
10	123991414	123992311	10	123991414	123992449	897	897	1035	100.0	86.66666666666667	86.66666666666667
10	124589018	124589298	10	124588930	124590348	280	280	1418	100.0	19.746121297602258	19.746121297602258
10	124589832	124590474	10	124588930	124590348	516	642	1418	80.37383177570094	36.38928067700987	36.38928067700987
10	124604259	124607201	10	124604851	124606841	1990	2942	1990	67.64106050305915	100.0	67.64106050305915
10	125004910	125005419	10	125005032	125005169	137	509	137	26.91552062868369	100.0	26.91552062868369
10	125006983	125007563	10	125007049	125007597	514	580	548	88.62068965517241	93.7956204379562	88.62068965517241
10	128470676	128471495	10	128470661	128471453	777	819	792	94.87179487179486	98.10606060606061	94.87179487179486
10	130360878	130361168	10	130360703	130361031	153	290	328	52.758620689655174	46.646341463414636	46.646341463414636
10	131109297	131110073	10	131109389	131109871	482	776	482	62.11340206185567	100.0	62.11340206185567
10	131961906	131962646	10	131961969	131962441	472	740	472	63.78378378378379	100.0	63.78378378378379
10	132060122	132060536	10	132060066	132060536	414	414	470	100.0	88.08510638297872	88.08510638297872
10	132078619	132079563	10	132078638	132079752	925	944	1114	97.98728813559322	83.03411131059246	83.03411131059246
10	132113319	132113956	10	132113193	132113956	637	637	763	100.0	83.4862385321101	83.4862385321101
10	132132359	132132767	10	132132039	132132695	336	408	656	82.35294117647058	51.21951219512195	51.21951219512195
10	132230251	132230502	10	132230150	132230779	251	251	629	100.0	39.90461049284579	39.90461049284579
10	132411437	132412129	10	132411827	132412129	302	692	302	43.641618497109825	100.0	43.641618497109825
10	132648140	132648315	10	132648069	132649395	175	175	1326	100.0	13.197586726998493	13.197586726998493
10	132649088	132649458	10	132648069	132649395	307	370	1326	82.97297297297297	23.15233785822021	23.15233785822021
10	132905884	132907008	10	132905884	132907085	1124	1124	1201	100.0	93.5886761032473	93.5886761032473
10	133763746	133764498	10	133764119	133764710	379	752	591	50.39893617021277	64.12859560067682	50.39893617021277
11	502503	504058	11	502983	503929	946	1555	946	60.836012861736336	100.0	60.836012861736336
11	1746449	1747846	11	1746449	1747074	625	1397	625	44.73872584108805	100.0	44.73872584108805
11	2732413	2732777	11	2732413	2733122	364	364	709	100.0	51.33991537376586	51.33991537376586
11	3826444	3827596	11	3826444	3827273	829	1152	829	71.96180555555556	100.0	71.96180555555556
11	5938483	5938869	11	5938483	5938828	345	386	345	89.37823834196891	100.0	89.37823834196891
11	11619644	11620374	11	11619903	11620378	471	730	475	64.52054794520548	99.1578947368421	64.52054794520548
11	19714787	19715315	11	19714924	19715122	198	528	198	37.5	100.0	37.5
11	33016767	33017556	11	33016922	33017680	634	789	758	80.35487959442332	83.64116094986808	80.35487959442332
11	45901768	45903071	11	45901786	45902510	724	1303	724	55.5640828856485	100.0	55.5640828856485
11	47184456	47185284	11	47184400	47185217	761	828	817	91.90821256038647	93.14565483476133	91.90821256038647
11	49206453	49207576	11	49206600	49207678	976	1123	1078	86.9100623330365	90.53803339517626	86.9100623330365
11	58576614	58577067	11	58576771	58577067	296	453	296	65.34216335540839	100.0	65.34216335540839
11	61149940	61150448	11	61149940	61150147	207	508	207	40.74803149606299	100.0	40.74803149606299
11	61899275	61899620	11	61899275	61899620	345	345	345	100.0	100.0	100.0
11	63919682	63920457	11	63919775	63920040	265	775	265	34.193548387096776	100.0	34.193548387096776
11	64874397	64875125	11	64874432	64875086	654	728	654	89.83516483516483	100.0	89.83516483516483
11	65321860	65322571	11	65321984	65322571	587	711	587	82.55977496483825	100.0	82.55977496483825
11	65423185	65423989	11	65423244	65423612	368	804	368	45.77114427860697	100.0	45.77114427860697
11	66694664	66694945	11	66694664	66695080	281	281	416	100.0	67.54807692307693	67.54807692307693
11	68266232	68266445	11	68265969	68266912	213	213	943	100.0	22.58748674443266	22.58748674443266
11	69380542	69381067	11	69380635	69380900	265	525	265	50.476190476190474	100.0	50.476190476190474
11	69918103	69918651	11	69918032	69918542	439	548	510	80.1094890510949	86.07843137254902	80.1094890510949
11	70410324	70410675	11	70410324	70410575	251	351	251	71.50997150997152	100.0	71.50997150997152
11	71152561	71153491	11	71152903	71153842	588	930	939	63.2258064516129	62.61980830670927	62.61980830670927
11	72590099	72590640	11	72590259	72590491	232	541	232	42.883548983364136	100.0	42.883548983364136
11	73660573	73660769	11	73660686	73660785	83	196	99	42.3469387755102	83.83838383838383	42.3469387755102
11	75879056	75879659	11	75878435	75879921	603	603	1486	100.0	40.57873485868102	40.57873485868102
11	92970131	92970370	11	92969850	92970551	239	239	701	100.0	34.0941512125535	34.0941512125535
11	96340899	96341442	11	96340899	96341575	543	543	676	100.0	80.32544378698225	80.32544378698225
11	111449203	111450752	11	111449275	111450527	1252	1549	1252	80.82633957391866	100.0	80.82633957391866
11	114260736	114261137	11	114260736	114261053	317	401	317	79.05236907730672	100.0	79.05236907730672
11	115660133	115660458	11	115660201	115660299	98	325	98	30.153846153846153	100.0	30.153846153846153
11	117874735	117875187	11	117874453	117875264	452	452	811	100.0	55.73366214549939	55.73366214549939
11	118195030	118195559	11	118194512	118195559	529	529	1047	100.0	50.52531041069723	50.52531041069723
11	119423561	119423824	11	119423561	119423704	143	263	143	54.372623574144484	100.0	54.372623574144484
11	119663191	119664522	11	119663080	119664394	1203	1331	1314	90.3831705484598	91.55251141552512	90.3831705484598
11	120208039	120208549	11	120208102	120208549	447	510	447	87.6470588235294	100.0	87.6470588235294
11	120710552	120710980	11	120710613	120710980	367	428	367	85.74766355140187	100.0	85.74766355140187
11	121194256	121195118	11	121193986	121195407	862	862	1421	100.0	60.66150598170302	60.66150598170302
11	122141290	122141942	11	122141085	122142094	652	652	1009	100.0	64.61843409316155	64.61843409316155
11	122628152	122629153	11	122628300	122629153	853	1001	853	85.21478521478521	100.0	85.21478521478521
11	125167366	125167620	11	125167142	125168154	254	254	1012	100.0	25.09881422924901	25.09881422924901
11	125201551	125202226	11	125201551	125202226	675	675	675	100.0	100.0	100.0
11	126146419	126146824	11	126146475	126147108	349	405	633	86.17283950617283	55.134281200631904	55.134281200631904
11	126415089	126416071	11	126415089	126416180	982	982	1091	100.0	90.00916590284143	90.00916590284143
11	128901747	128902094	11	128901631	128902328	347	347	697	100.0	49.78479196556672	49.78479196556672
11	130071526	130071738	11	130071418	130072234	212	212	816	100.0	25.98039215686275	25.98039215686275
11	134036608	134036746	11	134036618	134036845	128	138	227	92.7536231884058	56.38766519823789	56.38766519823789
12	2239544	2239876	12	2239444	2239876	332	332	432	100.0	76.85185185185185	76.85185185185185
12	3036127	3037035	12	3036127	3036435	308	908	308	33.92070484581498	100.0	33.92070484581498
12	3141364	3142024	12	3141530	3141733	203	660	203	30.757575757575754	100.0	30.757575757575754
12	5808112	5808930	12	5808346	5808714	368	818	368	44.987775061124694	100.0	44.987775061124694
12	6497360	6498146	12	6497680	6498146	466	786	466	59.28753180661578	100.0	59.28753180661578
12	8227098	8228464	12	8227098	8228447	1349	1366	1349	98.75549048316252	100.0	98.75549048316252
12	16607255	16608487	12	16607255	16609330	1232	1232	2075	100.0	59.373493975903614	59.373493975903614
12	24015187	24015776	12	24015187	24015776	589	589	589	100.0	100.0	100.0
12	26830792	26831588	12	26831092	26831546	454	796	454	57.03517587939698	100.0	57.03517587939698
12	26979407	26980010	12	26979750	26980010	260	603	260	43.117744610281925	100.0	43.117744610281925
12	27245432	27247068	12	27246277	27246912	635	1636	635	38.81418092909536	100.0	38.81418092909536
12	27553204	27553894	12	27552651	27554146	690	690	1495	100.0	46.15384615384615	46.15384615384615
12	32561940	32562619	12	32561940	32562665	679	679	725	100.0	93.65517241379311	93.65517241379311
12	47774388	47775536	12	47774388	47775536	1148	1148	1148	100.0	100.0	100.0
12	49233556	49234194	12	49233361	49234194	638	638	833	100.0	76.5906362545018	76.5906362545018
12	51390714	51391125	12	51390767	51391130	358	411	363	87.10462287104623	98.62258953168043	87.10462287104623
12	52061734	52063215	12	52061734	52063441	1481	1481	1707	100.0	86.76039835969537	86.76039835969537
12	53324273	53324382	12	53324210	53324382	109	109	172	100.0	63.372093023255815	63.372093023255815
12	54006657	54006829	12	54006675	54006732	57	172	57	33.13953488372093	100.0	33.13953488372093
12	56080885	56083406	12	56080885	56083827	2521	2521	2942	100.0	85.69000679809653	85.69000679809653
12	71441417	71442211	12	71441417	71442738	794	794	1321	100.0	60.105980317940954	60.105980317940954
12	94648910	94649304	12	94648910	94649341	394	394	431	100.0	91.415313225058	91.415313225058
12	103742264	103742808	12	103742264	103742808	544	544	544	100.0	100.0	100.0
12	106304153	106304833	12	106304323	106305863	510	680	1540	75.0	33.116883116883116	33.116883116883116
12	106584442	106585537	12	106584442	106585142	700	1095	700	63.926940639269404	100.0	63.926940639269404
12	109503149	109504009	12	109503050	109504009	860	860	959	100.0	89.67674661105318	89.67674661105318
12	109529581	109530135	12	109529581	109530135	554	554	554	100.0	100.0	100.0
12	109625263	109626176	12	109625263	109626553	913	913	1290	100.0	70.7751937984496	70.7751937984496
12	109732442	109732911	12	109732037	109732911	469	469	874	100.0	53.661327231121284	53.661327231121284
12	109877912	109878988	12	109877521	109879013	1076	1076	1492	100.0	72.11796246648794	72.11796246648794
12	110079513	110080056	12	110079513	110080004	491	543	491	90.42357274401473	100.0	90.42357274401473
12	110566498	110566623	12	110566498	110566623	125	125	125	100.0	100.0	100.0
12	113932539	113933716	12	113932539	113933518	979	1177	979	83.17757009345794	100.0	83.17757009345794
12	114449108	114451043	12	114448998	114451237	1935	1935	2239	100.0	86.42251004912907	86.42251004912907
12	118161073	118162052	12	118161073	118162398	979	979	1325	100.0	73.88679245283018	73.88679245283018
12	121240306	121241273	12	121240639	121240917	278	967	278	28.74870734229576	100.0	28.74870734229576
12	121444348	121444970	12	121444506	121444970	464	622	464	74.59807073954984	100.0	74.59807073954984
12	121523516	121524787	12	121523059	121524787	1271	1271	1728	100.0	73.55324074074075	73.55324074074075
12	121753819	121754484	12	121753935	121754484	549	665	549	82.55639097744361	100.0	82.55639097744361
12	122027995	122028977	12	122028286	122028628	342	982	342	34.82688391038696	100.0	34.82688391038696
12	122138311	122138909	12	122138432	122138909	477	598	477	79.76588628762542	100.0	79.76588628762542
12	122167492	122167775	12	122167628	122167775	147	283	147	51.9434628975265	100.0	51.9434628975265
12	122839971	122841450	12	122839897	122840697	726	1479	800	49.08722109533469	90.75	49.08722109533469
12	122847613	122851152	12	122847747	122848666	919	3539	919	25.967787510596214	100.0	25.967787510596214
12	122855874	122857439	12	122856954	122857439	485	1565	485	30.990415335463258	100.0	30.990415335463258
12	122867824	122868444	12	122867964	122868289	325	620	325	52.41935483870967	100.0	52.41935483870967
12	123268988	123269188	12	123268882	123269135	147	200	253	73.5	58.10276679841897	58.10276679841897
12	123761756	123762125	12	123761756	123761924	168	369	168	45.52845528455284	100.0	45.52845528455284
12	123895089	123895883	12	123895224	123895715	491	794	491	61.83879093198993	100.0	61.83879093198993
12	123948401	123948850	12	123948239	123949309	449	449	1070	100.0	41.96261682242991	41.96261682242991
12	124097895	124099406	12	124098518	124099406	888	1511	888	58.769027134348114	100.0	58.769027134348114
12	124568804	124568944	12	124568804	124569013	140	140	209	100.0	66.98564593301435	66.98564593301435
12	125092837	125093582	12	125092837	125093544	707	745	707	94.8993288590604	100.0	94.8993288590604
12	128844470	128844581	12	128844470	128844591	111	111	121	100.0	91.73553719008265	91.73553719008265
12	130017143	130017832	12	130017179	130017832	653	689	653	94.77503628447025	100.0	94.77503628447025
12	130105358	130105610	12	130105460	130105652	150	252	192	59.523809523809526	78.125	59.523809523809526
12	130925636	130926039	12	130925499	130926207	403	403	708	100.0	56.92090395480226	56.92090395480226
12	131366519	131366799	12	131366711	131366902	88	280	191	31.428571428571427	46.07329842931937	31.428571428571427
12	131620868	131621827	12	131620956	131621694	738	959	738	76.95516162669446	100.0	76.95516162669446
12	131622292	131622941	12	131622493	131622963	448	649	470	69.02927580893683	95.31914893617022	69.02927580893683
12	132030577	132031207	12	132030411	132031207	630	630	796	100.0	79.14572864321609	79.14572864321609
12	132381173	132383601	12	132381302	132382978	1676	2428	1676	69.02800658978583	100.0	69.02800658978583
13	19382057	19383092	13	19382230	19382766	536	1035	536	51.787439613526566	100.0	51.787439613526566
13	20177118	20177861	13	20177173	20177806	633	743	633	85.19515477792731	100.0	85.19515477792731
13	21075148	21075374	13	21075103	21075314	166	226	211	73.45132743362832	78.67298578199052	73.45132743362832
13	21297017	21297804	13	21296925	21297804	787	787	879	100.0	89.53356086461889	89.53356086461889
13	21326731	21327023	13	21326715	21326976	245	292	261	83.9041095890411	93.86973180076629	83.9041095890411
13	24637765	24638521	13	24637907	24638434	527	756	527	69.70899470899471	100.0	69.70899470899471
13	24997538	24997843	13	24997538	24997879	305	305	341	100.0	89.44281524926686	89.44281524926686
13	25169830	25169966	13	25169404	25170266	136	136	862	100.0	15.777262180974477	15.777262180974477
13	25192713	25193234	13	25192140	25194142	521	521	2002	100.0	26.023976023976026	26.023976023976026
13	30408834	30409062	13	30408925	30409062	137	228	137	60.08771929824561	100.0	60.08771929824561
13	36369336	36370512	13	36369848	36370512	664	1176	664	56.4625850340136	100.0	56.4625850340136
13	40490345	40490559	13	40490345	40490559	214	214	214	100.0	100.0	100.0
13	41427717	41428792	13	41428414	41428762	348	1075	348	32.372093023255815	100.0	32.372093023255815
13	41459426	41459946	13	41459426	41461595	520	520	2169	100.0	23.9741816505302	23.9741816505302
13	45377065	45377166	13	45376760	45377637	101	101	877	100.0	11.516533637400228	11.516533637400228
13	45852067	45852240	13	45852074	45852240	166	173	166	95.95375722543352	100.0	95.95375722543352
13	46345129	46345755	13	46345259	46345755	496	626	496	79.2332268370607	100.0	79.2332268370607
13	46895265	46895862	13	46895464	46897427	398	597	1963	66.66666666666666	20.275089149261337	20.275089149261337
13	50512699	50513429	13	50511987	50513189	490	730	1202	67.12328767123287	40.765391014975044	40.765391014975044
13	59458769	59460232	13	59458769	59459314	545	1463	545	37.252221462747784	100.0	37.252221462747784
13	80337780	80338254	13	80337621	80337936	156	474	315	32.91139240506329	49.523809523809526	32.91139240506329
13	86541724	86543600	13	86541724	86542619	895	1876	895	47.707889125799575	100.0	47.707889125799575
13	99832070	99832326	13	99832070	99832465	256	256	395	100.0	64.81012658227849	64.81012658227849
13	99972579	99973970	13	99972404	99973378	799	1391	974	57.44069015097053	82.03285420944559	57.44069015097053
13	99974691	99975206	13	99974741	99975711	465	515	970	90.29126213592234	47.93814432989691	47.93814432989691
13	99987773	99994645	13	99985990	99990839	3066	6872	4849	44.61583236321304	63.22953186223964	44.61583236321304
13	110123069	110123682	13	110123218	110123533	315	613	315	51.386623164763456	100.0	51.386623164763456
13	110812037	110812877	13	110812456	110813417	421	840	961	50.11904761904762	43.80853277835588	43.80853277835588
13	111972803	111973327	13	111972370	111973489	524	524	1119	100.0	46.82752457551385	46.82752457551385
13	111975982	111976268	13	111976085	111976481	183	286	396	63.98601398601399	46.21212121212121	46.21212121212121
13	112071744	112071844	13	112071338	112071844	100	100	506	100.0	19.76284584980237	19.76284584980237
13	112219275	112219888	13	112219104	112219937	613	613	833	100.0	73.58943577430972	73.58943577430972
13	112330552	112331039	13	112330653	112330859	206	487	206	42.299794661190965	100.0	42.299794661190965
13	112753101	112753510	13	112753181	112753510	329	409	329	80.440097799511	100.0	80.440097799511
13	112959622	112959888	13	112959240	112959836	214	266	596	80.45112781954887	35.90604026845637	35.90604026845637
13	113745962	113746375	13	113746109	113746375	266	413	266	64.40677966101694	100.0	64.40677966101694
13	114021301	114021912	13	114021406	114021665	259	611	259	42.38952536824877	100.0	42.38952536824877
13	114036385	114037596	13	114036598	114037003	405	1211	405	33.44343517753922	100.0	33.44343517753922
14	20659667	20660581	14	20659667	20660488	821	914	821	89.82494529540482	100.0	89.82494529540482
14	20723060	20724161	14	20723261	20724161	900	1101	900	81.74386920980926	100.0	81.74386920980926
14	20801447	20802291	14	20801267	20803438	844	844	2171	100.0	38.87609396591433	38.87609396591433
14	23360995	23361196	14	23360910	23362129	201	201	1219	100.0	16.488925348646433	16.488925348646433
14	24311201	24311537	14	24311345	24311537	192	336	192	57.14285714285714	100.0	57.14285714285714
14	28760607	28760781	14	28760607	28761579	174	174	972	100.0	17.901234567901234	17.901234567901234
14	44912526	44912584	14	44912509	44912718	58	58	209	100.0	27.751196172248804	27.751196172248804
14	50669429	50669823	14	50669289	50669823	394	394	534	100.0	73.78277153558052	73.78277153558052
14	62084302	62084687	14	62084027	62084687	385	385	660	100.0	58.333333333333336	58.333333333333336
14	63659698	63660452	14	63659650	63660452	754	754	802	100.0	94.0149625935162	94.0149625935162
14	64705893	64707313	14	64705933	64708176	1380	1420	2243	97.1830985915493	61.52474364690147	61.52474364690147
14	65373610	65374087	14	65373398	65374087	477	477	689	100.0	69.23076923076923	69.23076923076923
14	73228115	73228633	14	73228201	73228553	352	518	352	67.95366795366795	100.0	67.95366795366795
14	73532636	73537266	14	73532068	73534581	1945	4630	2513	42.00863930885529	77.39753282928771	42.00863930885529
14	75127673	75127913	14	75127673	75127913	240	240	240	100.0	100.0	100.0
14	76413752	76414463	14	76413752	76414463	711	711	711	100.0	100.0	100.0
14	76868712	76869125	14	76868504	76868966	254	413	462	61.50121065375303	54.97835497835498	54.97835497835498
14	77584692	77585064	14	77584692	77585134	372	372	442	100.0	84.16289592760181	84.16289592760181
14	83091943	83092770	14	83091943	83092812	827	827	869	100.0	95.16685845799769	95.16685845799769
14	89957312	89958133	14	89956917	89958028	716	821	1111	87.21071863581	64.44644464446445	64.44644464446445
14	93733045	93733820	14	93733148	93733820	672	775	672	86.70967741935483	100.0	86.70967741935483
14	95499626	95501229	14	95500474	95501015	541	1603	541	33.74922021210231	100.0	33.74922021210231
14	98593836	98594173	14	98593430	98594142	306	337	712	90.80118694362018	42.97752808988764	42.97752808988764
14	99592774	99593034	14	99592774	99593371	260	260	597	100.0	43.551088777219434	43.551088777219434
14	100165461	100167113	14	100166421	100167749	692	1652	1328	41.88861985472155	52.108433734939766	41.88861985472155
14	100290823	100291331	14	100290976	100291216	240	508	240	47.24409448818898	100.0	47.24409448818898
14	100537282	100538110	14	100537364	100538018	654	828	654	78.98550724637681	100.0	78.98550724637681
14	100691266	100691934	14	100691476	100691898	422	668	422	63.17365269461078	100.0	63.17365269461078
14	101459256	101459584	14	101459345	101459437	92	328	92	28.04878048780488	100.0	28.04878048780488
14	101478193	101478498	14	101478193	101478479	286	305	286	93.77049180327869	100.0	93.77049180327869
14	102415550	102416093	14	102415436	102416093	543	543	657	100.0	82.64840182648402	82.64840182648402
14	104223703	104223814	14	104223537	104224188	111	111	651	100.0	17.050691244239633	17.050691244239633
14	104391553	104391868	14	104391708	104391868	160	315	160	50.79365079365079	100.0	50.79365079365079
14	104678999	104679842	14	104678981	104680081	843	843	1100	100.0	76.63636363636364	76.63636363636364
14	104692838	104693856	14	104692922	104694158	934	1018	1236	91.74852652259332	75.5663430420712	75.5663430420712
14	105498612	105500680	14	105498752	105500511	1759	2068	1759	85.05802707930368	100.0	85.05802707930368
14	105559904	105560557	14	105559549	105560498	594	653	949	90.96477794793262	62.59220231822972	62.59220231822972
15	24425739	24432683	15	24430150	24432683	2533	6944	2533	36.477534562211986	100.0	36.477534562211986
15	27263761	27264153	15	27263761	27264580	392	392	819	100.0	47.863247863247864	47.863247863247864
15	27679684	27681329	15	27679684	27680409	725	1645	725	44.07294832826747	100.0	44.07294832826747
15	28191840	28192158	15	28191409	28192158	318	318	749	100.0	42.456608811749	42.456608811749
15	28789770	28790944	15	28788678	28790131	361	1174	1453	30.749574105621807	24.845147969717825	24.845147969717825
15	29271395	29271692	15	29271558	29271786	134	297	228	45.11784511784512	58.77192982456141	45.11784511784512
15	29668124	29668393	15	29668124	29668340	216	269	216	80.29739776951673	100.0	80.29739776951673
15	29969588	29970157	15	29969500	29970488	569	569	988	100.0	57.59109311740891	57.59109311740891
15	31299564	31300697	15	31300010	31300697	687	1133	687	60.635481023830536	100.0	60.635481023830536
15	32671765	32672076	15	32670928	32672299	311	311	1371	100.0	22.684172137126186	22.684172137126186
15	34224081	34224360	15	34224034	34224439	279	279	405	100.0	68.88888888888889	68.88888888888889
15	34496682	34500088	15	34498474	34506629	1614	3406	8155	47.38696418085731	19.791538933169832	19.791538933169832
15	36888886	36889378	15	36888886	36889099	213	492	213	43.292682926829265	100.0	43.292682926829265
15	42056335	42056667	15	42056478	42056824	189	332	346	56.92771084337349	54.6242774566474	54.6242774566474
15	42582856	42583229	15	42582661	42583229	373	373	568	100.0	65.66901408450704	65.66901408450704
15	50909619	50909773	15	50909619	50909750	131	154	131	85.06493506493507	100.0	85.06493506493507
15	51342536	51342769	15	51342536	51342769	233	233	233	100.0	100.0	100.0
15	65297791	65297952	15	65297791	65298134	161	161	343	100.0	46.93877551020408	46.93877551020408
