chromA	startA	endA	chromB	startB	endB	overlap	lenA	lenB	pctA	pctB	reciprocal
1	161378932	161379527	1	161379022	161379370	348	595	348	58.4873949579832	100.0	58.4873949579832
1	161442957	161443817	1	161442826	161443878	860	860	1052	100.0	81.74904942965779	81.74904942965779
1	161605799	161605928	1	161605884	161606236	44	129	352	34.10852713178294	12.5	12.5
1	185403145	185405070	1	185402979	185404583	1438	1925	1604	74.7012987012987	89.6508728179551	74.7012987012987
1	205046121	205049344	1	205045588	205049473	3223	3223	3885	100.0	82.96010296010296	82.96010296010296
1	207751031	207751443	1	207751031	207751443	412	412	412	100.0	100.0	100.0
1	223993657	223993867	1	223993657	223993867	210	210	210	100.0	100.0	100.0
1	228635583	228635669	1	228635354	228635757	86	86	403	100.0	21.339950372208435	21.339950372208435
1	243101394	243102151	1	243101394	243102151	757	757	757	100.0	100.0	100.0
1	245652647	245653455	1	245652831	245653310	479	808	479	59.28217821782178	100.0	59.28217821782178
1	247127298	247128072	1	247127684	247128304	388	774	620	50.129198966408275	62.58064516129033	50.129198966408275
1	247518036	247518614	1	247518125	247518531	406	578	406	70.24221453287197	100.0	70.24221453287197
1	247783420	247785859	1	247782427	247785470	2050	2439	3043	84.05084050840509	67.36772921459087	67.36772921459087
1	247936918	247938282	1	247937024	247938282	1258	1364	1258	92.22873900293254	100.0	92.22873900293254
10	604847	605485	10	604879	605309	430	638	430	67.39811912225704	100.0	67.39811912225704
10	607617	609110	10	607746	609092	1346	1493	1346	90.15405224380441	100.0	90.15405224380441
10	626969	627872	10	627055	627650	595	903	595	65.89147286821705	100.0	65.89147286821705
10	788865	790472	10	789003	790015	1012	1607	1012	62.97448662103298	100.0	62.97448662103298
10	1034873	1035406	10	1034873	1035605	533	533	732	100.0	72.81420765027322	72.81420765027322
10	1187063	1188048	10	1187120	1187817	697	985	697	70.76142131979695	100.0	70.76142131979695
10	1368615	1370342	10	1368685	1370342	1657	1727	1657	95.94672843080487	100.0	95.94672843080487
10	1468534	1469432	10	1468534	1469622	898	898	1088	100.0	82.53676470588235	82.53676470588235
10	2501305	2501928	10	2501272	2501888	583	623	616	93.57945425361156	94.64285714285714	93.57945425361156
10	2922413	2922512	10	2922229	2922620	99	99	391	100.0	25.31969309462916	25.31969309462916
10	4315990	4316347	10	4315723	4316782	357	357	1059	100.0	33.711048158640224	33.711048158640224
10	5616636	5617111	10	5616580	5616943	307	475	363	64.63157894736841	84.57300275482093	64.63157894736841
10	10461260	10461564	10	10461260	10462899	304	304	1639	100.0	18.547895057962172	18.547895057962172
10	11339172	11340095	10	11339305	11340056	751	923	751	81.36511375947995	100.0	81.36511375947995
10	11742894	11742998	10	11742869	11742966	72	104	97	69.23076923076923	74.22680412371135	69.23076923076923
10	13158386	13158651	10	13158419	13158558	139	265	139	52.45283018867924	100.0	52.45283018867924
10	14973926	14974465	10	14973726	14974318	392	539	592	72.72727272727273	66.21621621621621	66.21621621621621
10	22711192	22712361	10	22710157	22711650	458	1169	1493	39.17878528656972	30.676490288010715	30.676490288010715
10	25717280	25718423	10	25717498	25718091	593	1143	593	51.88101487314086	100.0	51.88101487314086
10	25893437	25894521	10	25893150	25894521	1084	1084	1371	100.0	79.06637490882568	79.06637490882568
10	26452796	26453912	10	26453167	26453912	745	1116	745	66.75627240143369	100.0	66.75627240143369
10	26945215	26946928	10	26945501	26947281	1427	1713	1780	83.3041447752481	80.16853932584269	80.16853932584269
10	27252244	27253002	10	27252369	27252984	615	758	615	81.13456464379946	100.0	81.13456464379946
10	27319031	27320381	10	27319170	27320404	1211	1350	1234	89.70370370370371	98.13614262560777	89.70370370370371
10	28812610	28815026	10	28812410	28815026	2416	2416	2616	100.0	92.35474006116208	92.35474006116208
10	30212177	30213779	10	30212333	30213779	1446	1602	1446	90.2621722846442	100.0	90.2621722846442
10	30597080	30597759	10	30597080	30597459	379	679	379	55.81737849779087	100.0	55.81737849779087
10	32979955	32980152	10	32980014	32980106	92	197	92	46.7005076142132	100.0	46.7005076142132
10	33556471	33557045	10	33556471	33556967	496	574	496	86.41114982578398	100.0	86.41114982578398
10	33790825	33791907	10	33790725	33792015	1082	1082	1290	100.0	83.87596899224806	83.87596899224806
10	42367116	42368146	10	42367154	42369565	992	1030	2411	96.31067961165049	41.14475321443384	41.14475321443384
10	44566264	44569036	10	44566264	44567488	1224	2772	1224	44.15584415584416	100.0	44.15584415584416
10	45198630	45199400	10	45198940	45199138	198	770	198	25.71428571428571	100.0	25.71428571428571
10	45330123	45331457	10	45328429	45331457	1334	1334	3028	100.0	44.055482166446495	44.055482166446495
10	46267857	46269368	10	46267744	46269368	1511	1511	1624	100.0	93.04187192118226	93.04187192118226
10	46283446	46284151	10	46283446	46284151	705	705	705	100.0	100.0	100.0
10	46786096	46786273	10	46786160	46786273	113	177	113	63.84180790960452	100.0	63.84180790960452
10	50024391	50025357	10	50024391	50025336	945	966	945	97.82608695652173	100.0	97.82608695652173
10	52778255	52779168	10	52778255	52779168	913	913	913	100.0	100.0	100.0
10	53564473	53568355	10	53563667	53566318	1845	3882	2651	47.52704791344668	69.59637872500943	47.52704791344668
10	56086662	56090127	10	56088409	56090127	1718	3465	1718	49.58152958152958	100.0	49.58152958152958
10	58203284	58205253	10	58203347	58204751	1404	1969	1404	71.30523108176739	100.0	71.30523108176739
10	58443832	58444598	10	58443832	58444119	287	766	287	37.467362924281986	100.0	37.467362924281986
10	58517488	58519997	10	58517488	58519240	1752	2509	1752	69.82861697887604	100.0	69.82861697887604
10	61867277	61868187	10	61867277	61868187	910	910	910	100.0	100.0	100.0
10	62924362	62924737	10	62924362	62924737	375	375	375	100.0	100.0	100.0
10	69491901	69492997	10	69492261	69492862	601	1096	601	54.83576642335767	100.0	54.83576642335767
10	72542471	72542891	10	72542471	72543064	420	420	593	100.0	70.82630691399663	70.82630691399663
10	73110482	73111320	10	73110923	73111269	346	838	346	41.288782816229116	100.0	41.288782816229116
10	73365062	73366748	10	73365365	73366639	1274	1686	1274	75.56346381969158	100.0	75.56346381969158
10	75396059	75397471	10	75396084	75397602	1387	1412	1518	98.22946175637394	91.37022397891963	91.37022397891963
10	79310056	79311905	10	79310146	79311066	920	1849	920	49.75662520281233	100.0	49.75662520281233
10	79440753	79443652	10	79441249	79443262	2013	2899	2013	69.43773715074163	100.0	69.43773715074163
10	80450411	80450884	10	80450311	80451948	473	473	1637	100.0	28.89431887599267	28.89431887599267
10	80535746	80536417	10	80535746	80536351	605	671	605	90.1639344262295	100.0	90.1639344262295
10	83172630	83176146	10	83174150	83176146	1996	3516	1996	56.76905574516496	100.0	56.76905574516496
10	86389053	86389166	10	86388993	86389166	113	113	173	100.0	65.3179190751445	65.3179190751445
10	89836832	89836999	10	89836832	89837112	167	167	280	100.0	59.64285714285714	59.64285714285714
10	102433115	102433216	10	102433070	102433216	101	101	146	100.0	69.17808219178082	69.17808219178082
10	104275213	104276126	10	104275213	104275792	579	913	579	63.41730558598029	100.0	63.41730558598029
10	104330393	104331648	10	104330899	104331648	749	1255	749	59.68127490039841	100.0	59.68127490039841
10	106735002	106737102	10	106735808	106737102	1294	2100	1294	61.61904761904762	100.0	61.61904761904762
10	108315866	108316505	10	108315734	108316106	240	639	372	37.558685446009385	64.51612903225806	37.558685446009385
10	111420394	111422599	10	111420394	111422599	2205	2205	2205	100.0	100.0	100.0
10	114101563	114101884	10	114101563	114101831	268	321	268	83.48909657320873	100.0	83.48909657320873
10	117132784	117133767	10	117132603	117133663	879	983	1060	89.42014242115972	82.9245283018868	82.9245283018868
10	120127763	120128765	10	120127763	120128517	754	1002	754	75.249500998004	100.0	75.249500998004
10	120843224	120843767	10	120842904	120844112	543	543	1208	100.0	44.950331125827816	44.950331125827816
10	120946282	120946862	10	120946349	120946768	419	580	419	72.24137931034483	100.0	72.24137931034483
10	122818512	122819028	10	122818163	122819028	516	516	865	100.0	59.65317919075145	59.65317919075145
10	122879100	122879388	10	122879228	122879358	130	288	130	45.13888888888889	100.0	45.13888888888889
10	124534134	124534650	10	124534198	124534535	337	516	337	65.31007751937985	100.0	65.31007751937985
10	126041930	126042612	10	126041930	126042244	314	682	314	46.04105571847507	100.0	46.04105571847507
10	126881623	126882350	10	126881904	126882350	446	727	446	61.34800550206327	100.0	61.34800550206327
10	127395592	127396182	10	127395406	127396182	590	590	776	100.0	76.03092783505154	76.03092783505154
10	128590664	128591548	10	128590664	128591548	884	884	884	100.0	100.0	100.0
10	130254509	130255266	10	130254418	130255266	757	757	848	100.0	89.26886792452831	89.26886792452831
10	131231917	131232487	10	131231758	131232184	267	570	426	46.8421052631579	62.676056338028175	46.8421052631579
10	131380210	131380648	10	131380362	131380634	272	438	272	62.10045662100456	100.0	62.10045662100456
10	131453273	131453452	10	131453299	131453519	153	179	220	85.47486033519553	69.54545454545455	69.54545454545455
10	131690591	131691066	10	131690712	131690905	193	475	193	40.63157894736842	100.0	40.63157894736842
10	132244975	132245601	10	132245095	132245456	361	626	361	57.66773162939297	100.0	57.66773162939297
10	132708430	132709023	10	132708527	132709055	496	593	528	83.6424957841484	93.93939393939394	83.6424957841484
10	132735323	132735595	10	132735494	132736554	101	272	1060	37.13235294117647	9.528301886792454	9.528301886792454
10	132765458	132765892	10	132765518	132765726	208	434	208	47.926267281105986	100.0	47.926267281105986
10	132879281	132879950	10	132879348	132879553	205	669	205	30.642750373692078	100.0	30.642750373692078
10	132964672	132965692	10	132964710	132965659	949	1020	949	93.03921568627452	100.0	93.03921568627452
10	133162376	133164346	10	133162376	133163859	1483	1970	1483	75.27918781725889	100.0	75.27918781725889
10	133256153	133256567	10	133256295	133256438	143	414	143	34.54106280193236	100.0	34.54106280193236
11	604874	605237	11	604659	605164	290	363	505	79.88980716253444	57.42574257425742	57.42574257425742
11	637832	639492	11	637832	638641	809	1660	809	48.734939759036145	100.0	48.734939759036145
11	711245	711431	11	711129	711408	163	186	279	87.63440860215054	58.422939068100355	58.422939068100355
11	721833	722469	11	721758	722192	359	636	434	56.44654088050315	82.7188940092166	56.44654088050315
11	782956	783405	11	783059	783443	346	449	384	77.06013363028953	90.10416666666666	77.06013363028953
11	841598	841755	11	841664	841771	91	157	107	57.961783439490446	85.04672897196261	57.961783439490446
11	888640	889436	11	888906	889436	530	796	530	66.58291457286433	100.0	66.58291457286433
11	1050906	1051629	11	1050973	1051547	574	723	574	79.39142461964039	100.0	79.39142461964039
11	1123587	1124693	11	1123535	1124693	1106	1106	1158	100.0	95.50949913644214	95.50949913644214
11	1262041	1263144	11	1262173	1263263	971	1103	1090	88.03263825929284	89.08256880733944	88.03263825929284
11	1953919	1954903	11	1954006	1954789	783	984	783	79.57317073170732	100.0	79.57317073170732
11	2257494	2257682	11	2257219	2257590	96	188	371	51.06382978723404	25.87601078167116	25.87601078167116
11	2305486	2305656	11	2305486	2305971	170	170	485	100.0	35.051546391752574	35.051546391752574
11	5188545	5190914	11	5188372	5191615	2369	2369	3243	100.0	73.04964539007092	73.04964539007092
11	5684018	5684259	11	5683986	5684259	241	241	273	100.0	88.27838827838828	88.27838827838828
11	6605444	6606097	11	6605444	6606097	653	653	653	100.0	100.0	100.0
11	7459826	7461652	11	7460960	7461969	692	1826	1009	37.897042716319824	68.58275520317146	37.897042716319824
11	8912111	8912433	11	8912111	8912433	322	322	322	100.0	100.0	100.0
11	10450040	10450234	11	10450073	10450234	161	194	161	82.9896907216495	100.0	82.9896907216495
11	17174077	17174960	11	17173927	17174960	883	883	1033	100.0	85.47918683446272	85.47918683446272
11	17776124	17776594	11	17776124	17776545	421	470	421	89.57446808510639	100.0	89.57446808510639
11	18047057	18048361	11	18046808	18050063	1304	1304	3255	100.0	40.06144393241167	40.06144393241167
11	18411719	18412807	11	18411819	18412807	988	1088	988	90.80882352941177	100.0	90.80882352941177
11	19564007	19564391	11	19564007	19564504	384	384	497	100.0	77.2635814889336	77.2635814889336
11	26047805	26049020	11	26048199	26049020	821	1215	821	67.57201646090535	100.0	67.57201646090535
11	26284625	26285493	11	26284296	26286086	868	868	1790	100.0	48.49162011173184	48.49162011173184
11	31814267	31814971	11	31814585	31815462	386	704	877	54.82954545454546	44.013683010262255	44.013683010262255
11	36398371	36398915	11	36398371	36399138	544	544	767	100.0	70.92568448500653	70.92568448500653
11	37269750	37272009	11	37269986	37272541	2023	2259	2555	89.55289951305888	79.17808219178082	79.17808219178082
11	39372419	39373608	11	39372419	39373503	1084	1189	1084	91.16904962153069	100.0	91.16904962153069
11	47427032	47427344	11	47426988	47427378	312	312	390	100.0	80.0	80.0
11	48900327	48900460	11	48900296	48900434	107	133	138	80.45112781954887	77.53623188405797	77.53623188405797
11	49559236	49560581	11	49559236	49560273	1037	1345	1037	77.1003717472119	100.0	77.1003717472119
11	55872715	55873602	11	55872697	55873608	887	887	911	100.0	97.3655323819978	97.3655323819978
11	58900220	58901023	11	58900383	58900682	299	803	299	37.23536737235367	100.0	37.23536737235367
11	59062496	59063265	11	59062148	59063265	769	769	1117	100.0	68.84512085944495	68.84512085944495
11	61008574	61008927	11	61008411	61008832	258	353	421	73.08781869688386	61.282660332541575	61.282660332541575
11	62666196	62666560	11	62666196	62666560	364	364	364	100.0	100.0	100.0
11	63489560	63490402	11	63488705	63490127	567	842	1422	67.3396674584323	39.87341772151899	39.87341772151899
11	63880255	63880827	11	63880255	63880827	572	572	572	100.0	100.0	100.0
11	64048398	64049010	11	64047789	64048832	434	612	1043	70.91503267973856	41.61073825503356	41.61073825503356
11	64071335	64071968	11	64071595	64072274	373	633	679	58.92575039494471	54.93372606774669	54.93372606774669
11	66559050	66559327	11	66559218	66559338	109	277	120	39.35018050541516	90.83333333333333	39.35018050541516
11	67615770	67616638	11	67615770	67616800	868	868	1030	100.0	84.27184466019418	84.27184466019418
11	67650090	67650934	11	67650170	67650742	572	844	572	67.77251184834124	100.0	67.77251184834124
11	68869550	68870871	11	68869589	68870871	1282	1321	1282	97.04769114307344	100.0	97.04769114307344
11	68890879	68891553	11	68890669	68891501	622	674	832	92.28486646884274	74.75961538461539	74.75961538461539
11	71138868	71139299	11	71138919	71139248	329	431	329	76.33410672853829	100.0	76.33410672853829
11	73641131	73641662	11	73641236	73641662	426	531	426	80.22598870056498	100.0	80.22598870056498
11	73788497	73788864	11	73788497	73789018	367	367	521	100.0	70.44145873320538	70.44145873320538
11	73982014	73982658	11	73982014	73982561	547	644	547	84.93788819875776	100.0	84.93788819875776
11	76205904	76206003	11	76205904	76206041	99	99	137	100.0	72.26277372262774	72.26277372262774
11	78140407	78140643	11	78140407	78140579	172	236	172	72.88135593220339	100.0	72.88135593220339
11	78822925	78823194	11	78822851	78823261	269	269	410	100.0	65.60975609756098	65.60975609756098
11	79253276	79253738	11	79253088	79253738	462	462	650	100.0	71.07692307692308	71.07692307692308
11	81209097	81210177	11	81208884	81210836	1080	1080	1952	100.0	55.32786885245902	55.32786885245902
11	86202360	86203818	11	86202360	86204004	1458	1458	1644	100.0	88.6861313868613	88.6861313868613
11	86735993	86737080	11	86735993	86737080	1087	1087	1087	100.0	100.0	100.0
11	99637647	99641894	11	99639008	99640410	1402	4247	1402	33.01153755592183	100.0	33.01153755592183
11	102449876	102451214	11	102448946	102450753	877	1338	1807	65.54559043348281	48.53348090758163	48.53348090758163
11	111913275	111913846	11	111913381	111913662	281	571	281	49.21190893169877	100.0	49.21190893169877
11	116217195	116218220	11	116216772	116218220	1025	1025	1448	100.0	70.78729281767956	70.78729281767956
11	117877377	117877797	11	117877377	117877713	336	420	336	80.0	100.0	80.0
11	118689238	118689524	11	118689253	118689458	205	286	205	71.67832167832168	100.0	71.67832167832168
11	120986376	120986650	11	120986414	120986650	236	274	236	86.13138686131386	100.0	86.13138686131386
11	122556330	122557326	11	122556500	122557251	751	996	751	75.40160642570282	100.0	75.40160642570282
11	124877221	124877450	11	124877179	124877450	229	229	271	100.0	84.50184501845018	84.50184501845018
11	125886914	125887178	11	125886999	125887138	139	264	139	52.65151515151515	100.0	52.65151515151515
11	129344447	129344671	11	129344447	129344770	224	224	323	100.0	69.3498452012384	69.3498452012384
11	130862703	130863319	11	130862649	130863232	529	616	583	85.87662337662337	90.73756432246999	85.87662337662337
11	133468299	133470512	11	133468654	133470183	1529	2213	1529	69.09173068233167	100.0	69.09173068233167
11	133787396	133788332	11	133787516	133788181	665	936	665	71.04700854700855	100.0	71.04700854700855
11	134439471	134441100	11	134439471	134441426	1629	1629	1955	100.0	83.32480818414322	83.32480818414322
12	642316	642479	12	642375	642479	104	163	104	63.80368098159509	100.0	63.80368098159509
12	661884	662344	12	661884	663891	460	460	2007	100.0	22.9197807673144	22.9197807673144
12	1500203	1500439	12	1500297	1500383	86	236	86	36.440677966101696	100.0	36.440677966101696
12	2901474	2902629	12	2901474	2902736	1155	1155	1262	100.0	91.52139461172742	91.52139461172742
12	3119489	3120524	12	3119579	3120467	888	1035	888	85.79710144927536	100.0	85.79710144927536
12	3454235	3454763	12	3454429	3454600	171	528	171	32.38636363636363	100.0	32.38636363636363
12	6430751	6431066	12	6430508	6431383	315	315	875	100.0	36.0	36.0
12	7628386	7629068	12	7628386	7629068	682	682	682	100.0	100.0	100.0
12	7639144	7640425	12	7639207	7640425	1218	1281	1218	95.08196721311475	100.0	95.08196721311475
12	8562131	8562621	12	8562025	8562621	490	490	596	100.0	82.21476510067114	82.21476510067114
12	9239541	9240679	12	9240089	9241082	590	1138	993	51.84534270650264	59.4159113796576	51.84534270650264
12	9318914	9319671	12	9318914	9319497	583	757	583	77.01453104359312	100.0	77.01453104359312
12	9448970	9449716	12	9448970	9449302	332	746	332	44.50402144772118	100.0	44.50402144772118
12	9813889	9814544	12	9813923	9814376	453	655	453	69.16030534351145	100.0	69.16030534351145
12	9942026	9943750	12	9942026	9943750	1724	1724	1724	100.0	100.0	100.0
12	11067723	11080623	12	11069648	11074898	5250	12900	5250	40.69767441860465	100.0	40.69767441860465
12	11131363	11135216	12	11133361	11135455	1855	3853	2094	48.144303140410074	88.58643744030563	48.144303140410074
12	11546601	11547936	12	11546601	11547726	1125	1335	1125	84.26966292134831	100.0	84.26966292134831
12	12320861	12322830	12	12320946	12322830	1884	1969	1884	95.68308786185881	100.0	95.68308786185881
12	14773578	14773772	12	14773578	14773772	194	194	194	100.0	100.0	100.0
12	16196409	16198783	12	16196409	16198875	2374	2374	2466	100.0	96.26926196269262	96.26926196269262
12	27487697	27489426	12	27488512	27489426	914	1729	914	52.862926547137064	100.0	52.862926547137064
12	27709886	27710114	12	27709886	27710156	228	228	270	100.0	84.44444444444444	84.44444444444444
12	31118945	31119102	12	31117840	31121278	157	157	3438	100.0	4.566608493310064	4.566608493310064
12	31120590	31121490	12	31117840	31121278	688	900	3438	76.44444444444444	20.011634671320536	20.011634671320536
12	32140796	32140959	12	32140504	32141114	163	163	610	100.0	26.721311475409838	26.721311475409838
12	38055314	38055923	12	38055441	38055923	482	609	482	79.14614121510674	100.0	79.14614121510674
12	38904746	38904932	12	38904814	38904932	118	186	118	63.44086021505376	100.0	63.44086021505376
12	41936543	41937429	12	41936543	41938370	886	886	1827	100.0	48.49480021893815	48.49480021893815
12	47942135	47942944	12	47942213	47942839	626	809	626	77.37948084054388	100.0	77.37948084054388
12	52851737	52854251	12	52851737	52852975	1238	2514	1238	49.2442322991249	100.0	49.2442322991249
12	52965050	52965242	12	52965050	52965291	192	192	241	100.0	79.66804979253112	79.66804979253112
12	52965906	52966184	12	52965990	52966140	150	278	150	53.956834532374096	100.0	53.956834532374096
12	58058631	58059559	12	58059005	58059594	554	928	589	59.69827586206896	94.05772495755518	59.69827586206896
12	64286812	64287437	12	64286748	64287200	388	625	452	62.08	85.84070796460178	62.08
12	66574226	66575439	12	66574552	66575067	515	1213	515	42.45671887881286	100.0	42.45671887881286
12	67719555	67719782	12	67719377	67719782	227	227	405	100.0	56.04938271604938	56.04938271604938
12	68747291	68747394	12	68747291	68747532	103	103	241	100.0	42.738589211618255	42.738589211618255
12	68876625	68877195	12	68876625	68877015	390	570	390	68.42105263157895	100.0	68.42105263157895
12	76763035	76763481	12	76763035	76763440	405	446	405	90.80717488789237	100.0	90.80717488789237
12	82688786	82689769	12	82688641	82690232	983	983	1591	100.0	61.785040854808294	61.785040854808294
12	94277416	94277873	12	94277416	94277873	457	457	457	100.0	100.0	100.0
12	94941469	94942062	12	94941469	94941697	228	593	228	38.44856661045531	100.0	38.44856661045531
12	96078314	96078976	12	96078508	96078955	447	662	447	67.5226586102719	100.0	67.5226586102719
12	98396677	98397038	12	98396677	98396946	269	361	269	74.51523545706371	100.0	74.51523545706371
12	100163725	100164239	12	100162998	100164239	514	514	1241	100.0	41.41821112006446	41.41821112006446
12	104304027	104304205	12	104304084	104304205	121	178	121	67.97752808988764	100.0	67.97752808988764
12	109461788	109462613	12	109461904	109462345	441	825	441	53.45454545454545	100.0	53.45454545454545
12	117144618	117144925	12	117144618	117145784	307	307	1166	100.0	26.329331046312177	26.329331046312177
12	120529958	120530320	12	120529937	120530380	362	362	443	100.0	81.7155756207675	81.7155756207675
12	122072386	122072779	12	122072386	122072779	393	393	393	100.0	100.0	100.0
12	122524847	122525556	12	122524888	122525475	587	709	587	82.79266572637518	100.0	82.79266572637518
12	123272989	123273515	12	123272860	123273604	526	526	744	100.0	70.6989247311828	70.6989247311828
12	124150375	124152201	12	124150375	124152201	1826	1826	1826	100.0	100.0	100.0
12	124532559	124532777	12	124532457	124532857	218	218	400	100.0	54.50000000000001	54.50000000000001
12	124675485	124676453	12	124675669	124676041	372	968	372	38.429752066115704	100.0	38.429752066115704
12	124726877	124727599	12	124726971	124727518	547	722	547	75.76177285318559	100.0	75.76177285318559
12	124952891	124953416	12	124952891	124953416	525	525	525	100.0	100.0	100.0
12	125023787	125024565	12	125023787	125024565	778	778	778	100.0	100.0	100.0
12	125121284	125121922	12	125121418	125121906	488	638	488	76.48902821316614	100.0	76.48902821316614
12	125984706	125985092	12	125984764	125985092	328	386	328	84.97409326424871	100.0	84.97409326424871
12	126835463	126838281	12	126835830	126838281	2451	2818	2451	86.9765791341377	100.0	86.9765791341377
12	127986379	127986591	12	127986184	127986524	145	212	340	68.39622641509435	42.64705882352941	42.64705882352941
12	128187508	128188658	12	128188216	128188927	442	1150	711	38.43478260869565	62.16596343178622	38.43478260869565
12	128245632	128247052	12	128246035	128247105	1017	1420	1070	71.61971830985917	95.04672897196261	71.61971830985917
12	130281058	130281910	12	130281313	130281842	529	852	529	62.08920187793427	100.0	62.08920187793427
12	130474704	130475342	12	130474812	130475254	442	638	442	69.27899686520375	100.0	69.27899686520375
12	130818333	130818876	12	130818333	130818876	543	543	543	100.0	100.0	100.0
12	131003623	131004074	12	131003710	131003986	276	451	276	61.19733924611973	100.0	61.19733924611973
12	131021220	131021603	12	131021154	131021603	383	383	449	100.0	85.30066815144765	85.30066815144765
12	131142554	131143597	12	131142915	131143514	599	1043	599	57.43048897411314	100.0	57.43048897411314
12	131432710	131432866	12	131432710	131432975	156	156	265	100.0	58.867924528301884	58.867924528301884
12	131434453	131435049	12	131434593	131434843	250	596	250	41.946308724832214	100.0	41.946308724832214
12	131682001	131682844	12	131681994	131682594	593	843	600	70.34400948991696	98.83333333333333	70.34400948991696
12	131851222	131851506	12	131851282	131851740	224	284	458	78.87323943661971	48.90829694323144	48.90829694323144
12	131893388	131893635	12	131893388	131893758	247	247	370	100.0	66.75675675675676	66.75675675675676
12	132196041	132196462	12	132195974	132196327	286	421	353	67.93349168646081	81.01983002832861	67.93349168646081
12	132204186	132205137	12	132204484	132204995	511	951	511	53.732912723449	100.0	53.732912723449
12	132243608	132244139	12	132243915	132244218	224	531	303	42.18455743879473	73.92739273927393	42.18455743879473
12	132336114	132336851	12	132336114	132336851	737	737	737	100.0	100.0	100.0
12	132437228	132437994	12	132437169	132438095	766	766	926	100.0	82.72138228941685	82.72138228941685
12	132587236	132588318	12	132587361	132588075	714	1082	714	65.98890942698706	100.0	65.98890942698706
12	132593568	132594455	12	132593638	132594304	666	887	666	75.08455467869221	100.0	75.08455467869221
12	132603301	132604696	12	132603541	132604533	992	1395	992	71.11111111111111	100.0	71.11111111111111
12	132676012	132676621	12	132676099	132676621	522	609	522	85.71428571428571	100.0	85.71428571428571
12	132689209	132689571	12	132688358	132689571	362	362	1213	100.0	29.843363561417974	29.843363561417974
12	132954782	132955145	12	132954898	132955182	247	363	284	68.04407713498622	86.97183098591549	68.04407713498622
