cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_1120967_1121242	chr10	1120967	1121242	Heritable	0.170976472708779	1	1	0	0	0.589668423133553	0.968196454970704	0.140304591784798	-0.140304591784798
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_112774814_112775630	chr10	112774814	112775630	Heritable	0.214897525810697	1	1	0	0	0.704961835112501	0.979239286727474	0.0846574493173873	0.0846574493173873
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_112793039_112793304	chr10	112793039	112793304	Heritable	0.128502093652821	1	1	0	0	0.089576071871669	0.650052927166605	0.383143140800581	-0.383143140800581
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_112991920_112992569	chr10	112991920	112992569	Heritable	0.123317416722297	1	1	0	0	0.481698461393141	0.943947898267297	0.342485270052487	-0.342485270052487
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_11336060_11336768	chr10	11336060	11336768	Heritable	0.264188574864663	1	1	0	0	0.0989493131096609	0.677255516586497	0.543336415250646	0.543336415250646
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_11339286_11340095	chr10	11339286	11340095	Heritable	0.129127333491613	1	1	0	0	0.68617967997152	0.979239286727474	0.135021155062901	0.135021155062901
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_114046229_114048652	chr10	114046229	114048652	Heritable	0.217060815429396	1	1	0	0	0.823692033142656	0.994230713732317	0.118845928732519	-0.118845928732519
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_114101563_114101831	chr10	114101563	114101831	Heritable	0.504728884726111	1	1	0	0	0.741915050586353	0.983934040260003	0.0774353833889432	-0.0774353833889432
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_114401401_114403225	chr10	114401401	114403225	Heritable	0.200147932525613	1	1	0	0	0.033022682043467	0.427031629789506	0.890952848899172	-0.890952848899172
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_114875147_114875626	chr10	114875147	114875626	Heritable	0.417541362146298	1	1	0	0	0.0603771324242539	0.565141033934436	0.552455292114857	-0.552455292114857
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_116270611_116270792	chr10	116270611	116270792	Heritable	0.117809000916202	1	1	0	0	0.921231310044996	0.998166445563925	0.109255284525336	0.109255284525336
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_116803517_116803983	chr10	116803517	116803983	Heritable	0.145217734733002	1	1	0	0	0.601798605925961	0.968196454970704	0.135249199044441	0.135249199044441
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_117373474_117373694	chr10	117373474	117373694	Heritable	0.187429014115708	1	1	0	0	0.216162564184839	0.809641627354775	0.324871290832011	-0.324871290832011
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_11869704_11869929	chr10	11869704	11869929	Non-heritable	0.0851390075148215	1	1	0	0	0.824842408398586	0.994230713732317	0.0718911667699517	-0.0718911667699517
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_119505532_119506239	chr10	119505532	119506239	Heritable	0.122164687680777	1	1	0	0	0.652724457559032	0.971699291117636	0.145001117959702	-0.145001117959702
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_119544119_119544382	chr10	119544119	119544382	Heritable	0.131969113506638	1	1	0	0	0.836166288642512	0.994230713732317	0.076200785755983	0.076200785755983
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_120127763_120128517	chr10	120127763	120128517	Heritable	0.219524119345353	1	1	0	0	0.159941555283214	0.75806714134085	0.0758557492590704	0.0758557492590704
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_120842583_120844112	chr10	120842583	120844112	Heritable	0.369197199659554	1	1	0	0	0.244458044194289	0.837870959163045	0.433499098947586	-0.433499098947586
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_121131637_121132089	chr10	121131637	121132089	Heritable	0.113443858844679	1	1	0	0	0.147230502402424	0.744362366451729	0.00784729993103648	-0.00784729993103648
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_121590629_121591006	chr10	121590629	121591006	Heritable	0.149869411444506	1	1	0	0	0.373348491770612	0.907875761074795	0.333373878482817	-0.333373878482817
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_121594442_121594680	chr10	121594442	121594680	Heritable	0.141454310006645	1	1	0	0	0.239348482956336	0.833938028739487	0.414896857086514	-0.414896857086514
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_122556753_122557384	chr10	122556753	122557384	Heritable	0.410332563690144	1	1	0	1	0.0027436405481607	0.0918455799630247	1.1437887036496	1.1437887036496
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_122879153_122879362	chr10	122879153	122879362	Heritable	0.173165539563014	1	1	1	1	0.000147796475139317	0.00852087733754592	0.93270743434009	-0.93270743434009
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_123735749_123737570	chr10	123735749	123737570	Heritable	0.326468170101691	1	1	0	0	0.403325919664812	0.929644306557586	0.769020439338208	0.769020439338208
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_123991414_123992446	chr10	123991414	123992446	Heritable	0.14193985054882	1	1	0	0	0.134433546300068	0.732327625579504	0.3108649673812	0.3108649673812
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_124020577_124021379	chr10	124020577	124021379	Heritable	0.132799090313958	1	1	0	0	0.118078499345127	0.708406981378912	0.478872982869206	0.478872982869206
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_1240284_1240695	chr10	1240284	1240695	Heritable	0.124878207259587	1	1	0	0	0.411114063273216	0.930833239103901	0.492413995253572	-0.492413995253572
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_124534198_124534535	chr10	124534198	124534535	Heritable	0.225877604298957	1	1	0	0	0.695009636251952	0.979239286727474	0.164903600886401	0.164903600886401
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_124588930_124590348	chr10	124588930	124590348	Heritable	0.178995614053724	1	1	0	0	0.0886973583392465	0.649954111179123	0.888159346409253	-0.888159346409253
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_124643335_124643653	chr10	124643335	124643653	Heritable	0.115415687959461	1	1	0	0	0.103040065170654	0.681527287565878	0.7973601839536	-0.7973601839536
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_124704065_124705029	chr10	124704065	124705029	Non-heritable	0.0732078725130026	1	1	0	0	0.244341053760693	0.837870959163045	0.600536744600145	-0.600536744600145
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_125027957_125028537	chr10	125027957	125028537	Heritable	0.185681163429662	1	1	0	0	0.931724079174956	0.998392586070414	0.0213372095278821	-0.0213372095278821
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_12558898_12559548	chr10	12558898	12559548	Heritable	0.561452451335446	1	1	0	0	0.529923779593726	0.949602348707366	0.203589370530851	0.203589370530851
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_125773867_125774417	chr10	125773867	125774417	Heritable	0.163637095779945	1	1	0	0	0.137851420870277	0.737155790648376	0.20996616417886	-0.20996616417886
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_125885248_125888328	chr10	125885248	125888328	Heritable	0.15086635739266	1	1	0	0	0.333466942656906	0.902360677293882	0.160037477873536	0.160037477873536
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_125895355_125896729	chr10	125895355	125896729	Heritable	0.198645933932348	1	1	0	0	0.634437875339621	0.968196454970704	0.100992370093184	-0.100992370093184
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_125898569_125899776	chr10	125898569	125899776	Heritable	0.140690045365285	1	1	0	0	0.920334696620658	0.998166445563925	0.048366935869737	-0.048366935869737
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_125901779_125902367	chr10	125901779	125902367	Heritable	0.100914035614105	1	1	0	0	0.932929902030317	0.998392586070414	0.0430955581958639	-0.0430955581958639
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_125904847_125906472	chr10	125904847	125906472	Heritable	0.142358276422769	1	1	0	0	0.787801439802646	0.993031611897376	0.124361710436069	0.124361710436069
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_125913839_125918509	chr10	125913839	125918509	Heritable	0.143966147124467	1	1	0	0	0.930344366365756	0.998392586070414	0.050717523306254	-0.050717523306254
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_126041930_126042197	chr10	126041930	126042197	Heritable	0.174016566922427	1	1	0	0	0.895895454180547	0.994578432860158	0.0747016088002788	-0.0747016088002788
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_12606208_12606431	chr10	12606208	12606431	Heritable	0.28694376329882	1	1	0	0	0.779118999571031	0.993031611897376	0.108643438039671	-0.108643438039671
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_12634644_12634785	chr10	12634644	12634785	Non-heritable	0.0994126201980691	1	1	0	0	0.875529729273281	0.994230713732317	0.0555547031543959	-0.0555547031543959
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_1264041_1264684	chr10	1264041	1264684	Heritable	0.140231034011975	1	1	0	0	0.956486107027911	0.998916825731915	0.0322773585013501	-0.0322773585013501
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_126881904_126882291	chr10	126881904	126882291	Heritable	0.224959048998996	1	1	0	0	0.713855964929229	0.982288733570984	0.102675961664062	0.102675961664062
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_127252862_127253387	chr10	127252862	127253387	Heritable	0.427875809347398	1	1	0	0	0.713201182578003	0.982288733570984	0.105235152604149	0.105235152604149
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_127395426_127396182	chr10	127395426	127396182	Heritable	0.303708686095202	1	1	0	0	0.310171892757904	0.886971554607229	0.291134722360296	-0.291134722360296
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_127619326_127620073	chr10	127619326	127620073	Non-heritable	0.0965510044938228	1	1	0	0	0.598985495205455	0.968196454970704	0.0298547881155959	0.0298547881155959
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_127998751_127999474	chr10	127998751	127999474	Non-heritable	0.0976821234733248	1	1	0	0	0.144763879666888	0.741451704281169	0.383712492082744	0.383712492082744
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_128854630_128855170	chr10	128854630	128855170	Heritable	0.273946162636262	1	1	0	0	0.490405897608508	0.943980449910082	0.0295902963580603	0.0295902963580603
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_129035143_129035583	chr10	129035143	129035583	Heritable	0.107644097429236	1	1	0	0	0.926831461944429	0.998392586070414	0.00213639975079646	-0.00213639975079646
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_129833407_129834121	chr10	129833407	129834121	Heritable	0.133585466315484	1	1	0	0	0.688245022093789	0.979239286727474	0.0861638971116356	-0.0861638971116356
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_129844730_129845562	chr10	129844730	129845562	Heritable	0.130314914909213	1	1	0	0	0.855971126427554	0.994230713732317	0.0437307415381658	0.0437307415381658
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_129898450_129899450	chr10	129898450	129899450	Heritable	0.154054514467535	1	1	0	0	0.922116794065471	0.998166445563925	0.0206726357448013	-0.0206726357448013
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_130020997_130021288	chr10	130020997	130021288	Heritable	0.111554014788183	1	1	0	0	0.451228876163674	0.942073375103179	0.205525300592796	0.205525300592796
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_130254418_130255177	chr10	130254418	130255177	Heritable	0.32871809056158	1	1	0	0	0.877224461344817	0.994230713732317	0.0274937391281737	0.0274937391281737
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_131109361_131109932	chr10	131109361	131109932	Heritable	0.145929542729739	1	1	0	0	0.793106043911932	0.993031611897376	0.139986224867279	-0.139986224867279
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_131380362_131380648	chr10	131380362	131380648	Heritable	0.289013660809843	1	1	0	0	0.309221995099859	0.885838855527616	0.541005552712371	0.541005552712371
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_13158419_13158558	chr10	13158419	13158558	Non-heritable	0.0873479125834867	1	1	0	0	0.477056060179754	0.943947898267297	0.225861218916321	0.225861218916321
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_131676419_131676574	chr10	131676419	131676574	Heritable	0.14384640556227	1	1	0	0	0.0114636979000945	0.235573316748971	1.00453416224362	1.00453416224362
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_131962076_131962441	chr10	131962076	131962441	Non-heritable	0.0920177087998642	1	1	0	0	0.672389553408365	0.975733945135083	0.0821457531262606	0.0821457531262606
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_131983745_131984246	chr10	131983745	131984246	Heritable	0.179943029897259	1	1	0	0	0.113044817361848	0.699327923798855	0.481214300065817	0.481214300065817
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132132359_132132624	chr10	132132359	132132624	Non-heritable	0.0166078682450697	1	1	0	0	0.0935020862738306	0.66688515484995	0.634144616156188	-0.634144616156188
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132180449_132180836	chr10	132180449	132180836	Heritable	0.265322204084146	1	1	0	0	0.632323684568193	0.968196454970704	0.202486450220484	-0.202486450220484
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132245062_132245456	chr10	132245062	132245456	Heritable	0.124420042447242	1	1	0	0	0.056554919303247	0.54468554530807	0.735135139246525	-0.735135139246525
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132296556_132296791	chr10	132296556	132296791	Heritable	0.1527382369858	1	1	0	0	0.761446247766343	0.987429982654824	0.133157376621327	0.133157376621327
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132352081_132352186	chr10	132352081	132352186	Heritable	0.195773609411639	1	1	0	1	0.00309525835696311	0.0996001351918905	0.831132866500947	-0.831132866500947
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132363940_132364835	chr10	132363940	132364835	Non-heritable	0.0947228257878646	1	1	0	0	0.50679438981086	0.946511025637105	0.139180811405247	-0.139180811405247
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132421109_132421612	chr10	132421109	132421612	Heritable	0.162034179884259	1	1	0	0	0.457134251532482	0.942715815734146	0.241270388374096	0.241270388374096
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132572415_132572586	chr10	132572415	132572586	Heritable	0.105373135054565	1	1	0	0	0.892262342965464	0.994230713732317	0.0428751645561718	0.0428751645561718
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132627333_132628232	chr10	132627333	132628232	Heritable	0.159521982292366	1	1	0	0	0.994355289354344	0.999249826720366	0.00204994178995399	0.00204994178995399
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132715230_132715548	chr10	132715230	132715548	Heritable	0.16285847227222	1	1	0	0	0.222750196042508	0.818150523639147	0.417229979933698	-0.417229979933698
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132735921_132736554	chr10	132735921	132736554	Heritable	0.237423563957862	1	1	0	0	0.298724432170733	0.870790110913421	0.301693720229693	0.301693720229693
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_1327564_1327794	chr10	1327564	1327794	Heritable	0.166676162336193	1	1	0	0	0.193432287450102	0.788420121447094	0.505735737021047	0.505735737021047
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132774854_132775446	chr10	132774854	132775446	Heritable	0.135128489560517	1	1	0	0	0.916465988121636	0.998166445563925	0.0312228105082806	-0.0312228105082806
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132895348_132896371	chr10	132895348	132896371	Heritable	0.295729376192906	1	1	0	0	0.240034417485948	0.834154710911563	0.542688845279104	0.542688845279104
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132905884_132907085	chr10	132905884	132907085	Heritable	0.150146505950071	1	1	0	0	0.19392361936822	0.788420121447094	0.830467247705725	0.830467247705725
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_132964672_132965659	chr10	132964672	132965659	Non-heritable	0.0958168686454579	1	1	1	1	2.34541019469431e-05	0.00162263295302934	1.04114990796076	-1.04114990796076
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_133139603_133140098	chr10	133139603	133140098	Heritable	0.385656872684127	1	1	0	0	0.221020437073499	0.816431276203162	0.567553345677792	0.567553345677792
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_133162376_133163715	chr10	133162376	133163715	Heritable	0.123764204308244	1	1	0	0	0.565714313427338	0.957699883783393	0.272081086401414	-0.272081086401414
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_133220746_133220810	chr10	133220746	133220810	Heritable	0.220800613999084	1	1	0	0	0.737836790297772	0.982824791856384	0.15726021035632	-0.15726021035632
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_133222358_133222489	chr10	133222358	133222489	Heritable	0.352398058635556	1	1	0	0	0.529722399162064	0.949602348707366	0.287309788267878	0.287309788267878
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_133424204_133425240	chr10	133424204	133425240	Non-heritable	0.0696962295327788	1	1	0	0	0.844642821206408	0.994230713732317	0.0887899261667418	-0.0887899261667418
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_133527508_133530147	chr10	133527508	133530147	Heritable	0.167954614708349	1	1	1	1	0.000428413498614509	0.0202084594630549	0.795960042456199	-0.795960042456199
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_133631648_133632758	chr10	133631648	133632758	Heritable	0.159664319929413	1	1	0	0	0.954514056751686	0.998916825731915	0.000250386058878362	0.000250386058878362
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_133764119_133764710	chr10	133764119	133764710	Heritable	0.178724567465677	1	1	0	0	0.333391127578923	0.902360677293882	0.0020082444629819	-0.0020082444629819
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_13496182_13496352	chr10	13496182	13496352	Heritable	0.117376703764295	1	1	0	0	0.597021878947806	0.968196454970704	0.175642782493185	0.175642782493185
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_1360633_1360878	chr10	1360633	1360878	Heritable	0.124194054248652	1	1	0	0	0.733952673600278	0.982824791856384	0.191711771428547	-0.191711771428547
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_1368685_1370342	chr10	1368685	1370342	Heritable	0.123673772789423	1	1	0	0	0.0822879943309644	0.628102885275743	0.71540217352026	-0.71540217352026
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_13707040_13708145	chr10	13707040	13708145	Heritable	0.132476499802567	1	1	0	0	0.74093905709496	0.983927767654369	0.10191659356625	-0.10191659356625
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_13716402_13716642	chr10	13716402	13716642	Heritable	0.108615708909718	1	1	0	0	0.583755264186499	0.964636983136209	0.181804051437272	-0.181804051437272
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_13885627_13886167	chr10	13885627	13886167	Heritable	0.140456417535541	1	1	0	0	0.862671484861807	0.994230713732317	0.0571310421840963	0.0571310421840963
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_14172506_14172838	chr10	14172506	14172838	Non-heritable	0.0834999164544288	1	1	0	0	0.876697637216579	0.994230713732317	0.054504704212583	-0.054504704212583
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_14568295_14571074	chr10	14568295	14571074	Non-heritable	0.099449228844285	1	1	0	0	0.646547229881397	0.971341857125472	0.155184292636079	0.155184292636079
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_14602189_14602883	chr10	14602189	14602883	Heritable	0.12365653667501	1	1	0	0	0.725070413489633	0.982824791856384	0.140238489026373	-0.140238489026373
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_1468547_1469622	chr10	1468547	1469622	Heritable	0.526864119091398	1	1	0	0	0.812331227969407	0.994230713732317	0.0952032411218013	-0.0952032411218013
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_14973638_14974478	chr10	14973638	14974478	Heritable	0.620470693970158	1	1	0	0	0.0493129562428109	0.510469030832689	0.40630860457588	-0.40630860457588
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_15167075_15167513	chr10	15167075	15167513	Heritable	0.205292098205322	1	1	0	0	0.917197837684256	0.998166445563925	0.0219140062669876	-0.0219140062669876
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_15481707_15482360	chr10	15481707	15482360	Heritable	0.376578001849844	1	1	0	0	0.153135348701472	0.753773036816049	1.03200297482161	1.03200297482161
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_15511426_15512059	chr10	15511426	15512059	Heritable	0.626404171411344	1	1	0	0	0.537822585959462	0.951700772593093	0.398668579828471	-0.398668579828471
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_16832562_16833302	chr10	16832562	16833302	Heritable	0.173715712653088	1	1	0	0	0.353898254775693	0.907692947596449	0.381363322857524	0.381363322857524
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_16891393_16892568	chr10	16891393	16892568	Heritable	0.117873551706371	1	1	0	0	0.579528357811975	0.961479701549763	0.259435706586554	0.259435706586554
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_16986755_16987243	chr10	16986755	16987243	Heritable	0.10686893958394	1	1	0	0	0.422250902168233	0.931344948955855	0.373829592827176	-0.373829592827176
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_17910145_17910360	chr10	17910145	17910360	Non-heritable	0.097785535611162	1	1	0	0	0.596083183311024	0.968196454970704	0.2992582725996	-0.2992582725996
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_1848772_1850018	chr10	1848772	1850018	Heritable	0.358843175663704	1	1	0	0	0.859118720065028	0.994230713732317	0.0885802305570684	-0.0885802305570684
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_18498004_18498691	chr10	18498004	18498691	Heritable	0.152345273585306	1	1	0	0	0.631019830414715	0.968196454970704	0.142337939431002	0.142337939431002
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_21167105_21167241	chr10	21167105	21167241	Heritable	0.137968797552017	1	1	0	0	0.0786624688561758	0.62793828504228	0.578567978308384	-0.578567978308384
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_21175160_21175433	chr10	21175160	21175433	Heritable	0.161744713703517	1	1	0	0	0.826021209364006	0.994230713732317	0.0720188120419252	0.0720188120419252
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_21509649_21510052	chr10	21509649	21510052	Heritable	0.11433881639587	1	1	0	0	0.672217846160414	0.975733945135083	0.112640139815612	-0.112640139815612
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_22620663_22622608	chr10	22620663	22622608	Heritable	0.100139566685109	1	1	0	0	0.0990349550874496	0.677255516586497	0.523545941374273	-0.523545941374273
all_individuals	hippocampus	EA	EA_only	expression_nearest_gene	chr10_22625597_22626151	chr10	22625597	22626151	Non-heritable	0.0870650350726393	1	1	0	0	0.734608183047618	0.982824791856384	0.106581702131376	0.106581702131376
