vmr_id	feature_type	nearest_feature_id	nearest_feature_name	nearest_distance	seqnames	start	end	h2_category	h2_unscaled	r_squared_cv	num_snps	population	vmr_set	vmr_length	log_nearest_distance	within_10kb	within_100kb
chr16_87779415_87779518	gene	ENSG00000260498	ENSG00000260498	34	chr16	87779415	87779518	Non-heritable	0.0758601647839522	0.918963934539351	513	EA	shared	103	3.55534806148941	TRUE	TRUE
chr16_87844358_87844703	gene	ENSG00000103257	SLC7A5	0	chr16	87844358	87844703	Heritable	0.263852440700985	0.909044896161213	527	EA	shared	345	0	TRUE	TRUE
chr1_245687619_245688640	gene	ENSG00000162849	KIF26B	0	chr1	245687619	245688640	Non-heritable	0.0715350124239241	0.884129009587426	380	EA	shared	1021	0	TRUE	TRUE
chr16_87874545_87875083	gene	ENSG00000103257	SLC7A5	5037	chr16	87874545	87875083	Heritable	0.457144774660858	0.898466475262251	534	EA	shared	538	8.52476445691256	TRUE	TRUE
chr16_87911230_87911552	gene	ENSG00000174990	CA5A	0	chr16	87911230	87911552	Heritable	0.110224166115257	0.937904170988337	510	EA	shared	322	0	TRUE	TRUE
chr16_87931779_87931904	gene	ENSG00000174990	CA5A	0	chr16	87931779	87931904	Heritable	0.11741549456947	0.882056007270361	514	EA	shared	125	0	TRUE	TRUE
chr16_88019287_88019947	gene	ENSG00000172530	BANP	0	chr16	88019287	88019947	Heritable	0.103683357153973	0.919678578680869	508	EA	shared	660	0	TRUE	TRUE
chr16_88091741_88091851	gene	ENSG00000205037	ENSG00000205037	0	chr16	88091741	88091851	Heritable	0.118541570431533	0.924507495260054	505	EA	shared	110	0	TRUE	TRUE
chr16_88091958_88092097	gene	ENSG00000205037	ENSG00000205037	0	chr16	88091958	88092097	Heritable	0.110994876147382	0.927867271008851	504	EA	shared	139	0	TRUE	TRUE
chr16_88093716_88094246	gene	ENSG00000205037	ENSG00000205037	0	chr16	88093716	88094246	Non-heritable	0.0936560705849011	0.922000238306598	503	EA	shared	530	0	TRUE	TRUE
chr16_88101871_88102033	gene	ENSG00000260420	LINC02182	0	chr16	88101871	88102033	Non-heritable	0.0470127868026848	0.930742947201827	502	EA	shared	162	0	TRUE	TRUE
chr16_88116506_88116763	gene	ENSG00000260420	LINC02182	0	chr16	88116506	88116763	Non-heritable	0.0834478601991616	0.897377557012235	506	EA	shared	257	0	TRUE	TRUE
chr16_88159349_88159882	gene	ENSG00000260420	LINC02182	0	chr16	88159349	88159882	Non-heritable	0.0942462754412565	0.899359715822914	489	EA	shared	533	0	TRUE	TRUE
chr16_88258716_88258993	gene	ENSG00000300040	ENSG00000300040	0	chr16	88258716	88258993	Non-heritable	0.0770624915496157	0.911697878597095	486	EA	shared	277	0	TRUE	TRUE
chr16_88357636_88358041	gene	ENSG00000296988	ENSG00000296988	11746	chr16	88357636	88358041	Heritable	0.105572711196621	0.928396966076467	486	EA	shared	405	9.37135316782389	FALSE	TRUE
chr16_88367800_88368259	gene	ENSG00000307926	ENSG00000307926	13532	chr16	88367800	88368259	Heritable	0.12459662670099	0.912960356974809	450	EA	shared	459	9.51288642607651	FALSE	TRUE
chr16_88374743_88374811	gene	ENSG00000307926	ENSG00000307926	6980	chr16	88374743	88374811	Non-heritable	0.0540219370631987	0.877905360742491	465	EA	shared	68	8.8509474519704	TRUE	TRUE
chr16_88376498_88376759	gene	ENSG00000307926	ENSG00000307926	5032	chr16	88376498	88376759	Heritable	0.102244303051901	0.893414881864225	469	EA	shared	261	8.52377150677636	TRUE	TRUE
chr1_246504927_246505473	gene	ENSG00000185420	SMYD3	0	chr1	246504927	246505473	Heritable	0.402481672420676	0.860313720526064	354	EA	shared	546	0	TRUE	TRUE
chr16_88468880_88469086	gene	ENSG00000263456	MIR5189	0	chr16	88468880	88469086	Heritable	0.116073916019148	0.911071522724884	480	EA	shared	206	0	TRUE	TRUE
chr16_88480887_88481171	gene	ENSG00000179588	ZFPM1	0	chr16	88480887	88481171	Non-heritable	0.0951550477069448	0.909607044440014	475	EA	shared	284	0	TRUE	TRUE
chr16_88514889_88514974	gene	ENSG00000261744	ZFPM1-AS1	0	chr16	88514889	88514974	Non-heritable	0.0427327600713896	0.89826017118524	464	EA	shared	85	0	TRUE	TRUE
chr16_88650419_88650582	gene	ENSG00000051523	CYBA	0	chr16	88650419	88650582	Heritable	0.125357826494395	0.912624137651455	459	EA	shared	163	0	TRUE	TRUE
chr16_88678089_88678782	gene	ENSG00000185669	SNAI3	0	chr16	88678089	88678782	Heritable	0.105641259017826	0.90457096982616	450	EA	shared	693	0	TRUE	TRUE
chr16_88718875_88719587	gene	ENSG00000260121	ENSG00000260121	0	chr16	88718875	88719587	Heritable	0.133066321560468	0.925575051597946	442	EA	shared	712	0	TRUE	TRUE
chr16_88730764_88731412	gene	ENSG00000224888	HSALR1	0	chr16	88730764	88731412	Heritable	0.119288575353972	0.902549225332105	432	EA	shared	648	0	TRUE	TRUE
chr16_88746274_88746996	gene	ENSG00000103335	PIEZO1	0	chr16	88746274	88746996	Heritable	0.227906978958926	0.87862220919042	451	EA	shared	722	0	TRUE	TRUE
chr16_88755167_88755826	gene	ENSG00000103335	PIEZO1	0	chr16	88755167	88755826	Heritable	0.359940044967715	0.894735143270374	449	EA	shared	659	0	TRUE	TRUE
chr16_88828941_88829225	gene	ENSG00000141012	GALNS	0	chr16	88828941	88829225	Heritable	0.130992914636742	0.8648139757947	416	EA	shared	284	0	TRUE	TRUE
chr16_88881106_88881790	gene	ENSG00000259881	ENSG00000259881	0	chr16	88881106	88881790	Heritable	0.109592081118583	0.901741357368423	414	EA	shared	684	0	TRUE	TRUE
chr16_88920937_88921471	gene	ENSG00000129993	CBFA2T3	0	chr16	88920937	88921471	Non-heritable	0.0972647402162795	0.85484441126073	395	EA	shared	534	0	TRUE	TRUE
chr16_88924998_88925742	gene	ENSG00000129993	CBFA2T3	0	chr16	88924998	88925742	Heritable	0.118108061335988	0.82659375315392	400	EA	shared	744	0	TRUE	TRUE
chr16_89079996_89080366	gene	ENSG00000176715	ACSF3	8008	chr16	89079996	89080366	Heritable	0.154086230346732	0.893460308260699	390	EA	shared	370	8.98832118832368	TRUE	TRUE
chr16_89084908_89085087	gene	ENSG00000176715	ACSF3	3287	chr16	89084908	89085087	Heritable	0.326122211568036	0.850373694325122	396	EA	shared	179	8.09803475617607	TRUE	TRUE
chr16_89118496_89118676	gene	ENSG00000176715	ACSF3	0	chr16	89118496	89118676	Non-heritable	0.0924629739253469	0.862423882409249	383	EA	shared	180	0	TRUE	TRUE
chr16_89193716_89193792	gene	ENSG00000129910	CDH15	0	chr16	89193716	89193792	Non-heritable	0.0684616011680035	0.795667393658241	376	EA	shared	76	0	TRUE	TRUE
chr16_89230057_89230679	gene	ENSG00000170100	ZNF778	0	chr16	89230057	89230679	Non-heritable	0.0648170503156833	0.799404448470532	375	EA	shared	622	0	TRUE	TRUE
chr16_89261708_89262034	gene	ENSG00000295624	ENSG00000295624	4537	chr16	89261708	89262034	Heritable	0.10807315979294	0.880011934699726	351	EA	shared	326	8.42024166533979	TRUE	TRUE
chr16_89356397_89356775	gene	ENSG00000288715	ENSG00000288715	0	chr16	89356397	89356775	Heritable	0.523845134748698	0.812192220995979	328	EA	shared	378	0	TRUE	TRUE
chr16_89506904_89507154	gene	ENSG00000261118	ENSG00000261118	0	chr16	89506904	89507154	Non-heritable	0.0889387265131285	0.783158631338838	302	EA	shared	250	0	TRUE	TRUE
chr16_89556519_89556984	gene	ENSG00000197912	SPG7	0	chr16	89556519	89556984	Non-heritable	0.0919270483127833	0.821022708373429	279	EA	shared	465	0	TRUE	TRUE
chr16_89640660_89641810	gene	ENSG00000131165	CHMP1A	0	chr16	89640660	89641810	Heritable	0.243699927851111	0.829234492872024	264	EA	shared	1150	0	TRUE	TRUE
chr16_89697383_89697559	gene	ENSG00000158792	SPATA2L	0	chr16	89697383	89697559	Non-heritable	0.0681900605539148	0.733112562532436	236	EA	shared	176	0	TRUE	TRUE
chr16_89779239_89779756	gene	ENSG00000187741	FANCA	0	chr16	89779239	89779756	Non-heritable	0.0491610161173101	0.631954286717375	200	EA	shared	517	0	TRUE	TRUE
chr16_89817223_89817377	gene	ENSG00000187741	FANCA	245	chr16	89817223	89817377	Heritable	0.171093847887433	0.70181036008764	179	EA	shared	154	5.50533153593236	TRUE	TRUE
chr1_247127555_247128072	gene	ENSG00000305271	ENSG00000305271	0	chr1	247127555	247128072	Heritable	0.249863179433215	0.835429387364488	321	EA	shared	517	0	TRUE	TRUE
chr16_8983653_8983918	gene	ENSG00000309643	ENSG00000309643	8202	chr16	8983653	8983918	Heritable	0.109691378434675	0.89852198051762	430	EA	shared	265	9.01225522000275	TRUE	TRUE
chr16_89902965_89903281	gene	ENSG00000141002	TCF25	0	chr16	89902965	89903281	Heritable	0.359972886873385	0.709134907364269	174	EA	shared	316	0	TRUE	TRUE
chr16_89971793_89972123	gene	ENSG00000177946	CENPBD1P	0	chr16	89971793	89972123	Heritable	0.114246295726771	0.559290169582644	147	EA	shared	330	0	TRUE	TRUE
chr16_90011063_90011600	gene	ENSG00000003249	DBNDD1	0	chr16	90011063	90011600	Heritable	0.288526225742523	0.727983421407599	139	EA	shared	537	0	TRUE	TRUE
chr16_90077236_90078322	gene	ENSG00000126856	PRDM7	0	chr16	90077236	90078322	Heritable	0.2618422584401	0.772603964788203	138	EA	shared	1086	0	TRUE	TRUE
chr16_90082275_90082812	gene	ENSG00000126856	PRDM7	0	chr16	90082275	90082812	Heritable	0.180605156319733	0.649167585706024	136	EA	shared	537	0	TRUE	TRUE
chr1_247182324_247183097	gene	ENSG00000305271	ENSG00000305271	0	chr1	247182324	247183097	Heritable	0.593242158064931	0.856133627926079	319	EA	shared	773	0	TRUE	TRUE
chr16_9154684_9154950	gene	ENSG00000294612	ENSG00000294612	0	chr16	9154684	9154950	Non-heritable	0.0901150575573733	0.892999301762502	424	EA	shared	266	0	TRUE	TRUE
chr17_10123704_10124407	gene	ENSG00000007237	GAS7	0	chr17	10123704	10124407	Heritable	0.150577246625098	0.936632797924476	464	EA	shared	703	0	TRUE	TRUE
chr17_1038932_1039175	gene	ENSG00000159842	ABR	0	chr17	1038932	1039175	Non-heritable	0.0628394349000849	0.93008623062971	521	EA	shared	243	0	TRUE	TRUE
chr1_247517995_247518648	gene	ENSG00000169224	GCSAML	0	chr1	247517995	247518648	Heritable	0.134168157607457	0.802087966088265	293	EA	shared	653	0	TRUE	TRUE
chr17_1043766_1044102	gene	ENSG00000159842	ABR	0	chr17	1043766	1044102	Heritable	0.101181452493159	0.936840624345714	534	EA	shared	336	0	TRUE	TRUE
chr17_11247140_11247412	gene	ENSG00000188803	SHISA6	0	chr17	11247140	11247412	Non-heritable	0.0632421668776094	0.877737386110925	326	EA	shared	272	0	TRUE	TRUE
chr17_1216833_1217194	gene	ENSG00000159842	ABR	0	chr17	1216833	1217194	Heritable	0.134537616297059	0.941289857615157	545	EA	shared	361	0	TRUE	TRUE
chr17_1220830_1221099	gene	ENSG00000159842	ABR	0	chr17	1220830	1221099	Non-heritable	0.0561368704525519	0.901527541265198	531	EA	shared	269	0	TRUE	TRUE
chr17_1253883_1254052	gene	ENSG00000262213	ENSG00000262213	0	chr17	1253883	1254052	Non-heritable	0.0880574145727112	0.925257354511532	538	EA	shared	169	0	TRUE	TRUE
chr17_12844863_12845247	gene	ENSG00000006740	ARHGAP44	0	chr17	12844863	12845247	Heritable	0.630148197429889	0.903608044058012	431	EA	shared	384	0	TRUE	TRUE
chr17_13782330_13782514	gene	ENSG00000236088	COX10-DT	0	chr17	13782330	13782514	Heritable	0.693864185989222	0.900936038972101	524	EA	shared	184	0	TRUE	TRUE
chr17_14015588_14015719	gene	ENSG00000236088	COX10-DT	0	chr17	14015588	14015719	Heritable	0.146804436314601	0.947344354964832	520	EA	shared	131	0	TRUE	TRUE
chr17_1469136_1469598	gene	ENSG00000197879	MYO1C	0	chr17	1469136	1469598	Heritable	0.478302155920472	0.910272504075271	489	EA	shared	462	0	TRUE	TRUE
chr17_15346391_15346829	gene	ENSG00000298674	ENSG00000298674	0	chr17	15346391	15346829	Heritable	0.306618551870905	0.843834862876681	331	EA	shared	438	0	TRUE	TRUE
chr17_15750170_15750352	gene	ENSG00000308353	ENSG00000308353	0	chr17	15750170	15750352	Heritable	0.196822937015863	0.807797272402618	269	EA	shared	182	0	TRUE	TRUE
chr17_1640343_1640976	gene	ENSG00000074660	SCARF1	0	chr17	1640343	1640976	Non-heritable	0.0649053927636369	0.931543160514991	498	EA	shared	633	0	TRUE	TRUE
chr17_16683089_16683884	gene	ENSG00000231458	RNASEH1P2	0	chr17	16683089	16683884	Non-heritable	0.0702092829804748	0.685615236157905	193	EA	shared	795	0	TRUE	TRUE
chr17_16745932_16746360	gene	ENSG00000226478	UPF3AP1	0	chr17	16745932	16746360	Heritable	0.246108714230335	0.731133745997878	197	EA	shared	428	0	TRUE	TRUE
chr17_16878636_16878813	gene	ENSG00000299412	ENSG00000299412	32	chr17	16878636	16878813	Heritable	0.576818450851756	0.800292693778191	187	EA	shared	177	3.49650756146648	TRUE	TRUE
chr17_16991543_16991628	gene	ENSG00000230969	LINC02090	0	chr17	16991543	16991628	Non-heritable	0.0873493341569053	0.621871738829392	191	EA	shared	85	0	TRUE	TRUE
chr17_17021133_17021882	gene	ENSG00000230969	LINC02090	0	chr17	17021133	17021882	Non-heritable	0.0616841021169079	0.749959887486527	193	EA	shared	749	0	TRUE	TRUE
chr17_17205369_17207039	gene	ENSG00000264187	ENSG00000264187	0	chr17	17205369	17207039	Non-heritable	0.0720273098452743	0.702457123963432	205	EA	shared	1670	0	TRUE	TRUE
chr17_17379516_17379919	gene	ENSG00000215030	RPL13P12	3457	chr17	17379516	17379919	Non-heritable	0.0457660281406983	0.566986244713301	204	EA	shared	403	8.14844566624324	TRUE	TRUE
chr17_17506999_17507134	gene	ENSG00000133027	PEMT	0	chr17	17506999	17507134	Non-heritable	0.0724006458969443	0.618848883925839	176	EA	shared	135	0	TRUE	TRUE
chr17_1763147_1763320	gene	ENSG00000132386	SERPINF1	0	chr17	1763147	1763320	Non-heritable	0.0530372405623762	0.853212917904544	515	EA	shared	173	0	TRUE	TRUE
chr1_247783420_247785859	gene	ENSG00000228336	OR9H1P	3895	chr1	247783420	247785859	Heritable	0.444342739192782	0.843383464587104	263	EA	shared	2439	8.26770566476243	TRUE	TRUE
chr17_17700936_17701089	gene	ENSG00000108557	RAI1	0	chr17	17700936	17701089	Non-heritable	0.0833241282278813	0.679545678773164	178	EA	shared	153	0	TRUE	TRUE
chr17_17725302_17726208	gene	ENSG00000108557	RAI1	0	chr17	17725302	17726208	Non-heritable	0.0485602962519151	0.570638118956564	174	EA	shared	906	0	TRUE	TRUE
chr17_17809084_17809202	gene	ENSG00000108557	RAI1	0	chr17	17809084	17809202	Non-heritable	0.0718318850261068	0.605083515423149	177	EA	shared	118	0	TRUE	TRUE
chr17_17831391_17831712	gene	ENSG00000072310	SREBF1	0	chr17	17831391	17831712	Non-heritable	0.0445743871925986	0.612599667275684	179	EA	shared	321	0	TRUE	TRUE
chr17_17849314_17850202	gene	ENSG00000175662	TOM1L2	0	chr17	17849314	17850202	Non-heritable	0.0566652852159694	0.653368667379173	173	EA	shared	888	0	TRUE	TRUE
chr17_17981444_17981681	gene	ENSG00000230273	BRI3P3	0	chr17	17981444	17981681	Non-heritable	0.0827354065894539	0.622543521206531	165	EA	shared	237	0	TRUE	TRUE
chr17_1880572_1881078	gene	ENSG00000132383	RPA1	0	chr17	1880572	1881078	Non-heritable	0.0983916027298944	0.944894833409033	515	EA	shared	506	0	TRUE	TRUE
chr17_19344032_19344577	gene	ENSG00000221540	MIR1180	0	chr17	19344032	19344577	Non-heritable	0.0869626442272742	0.641116207466505	127	EA	shared	545	0	TRUE	TRUE
chr17_1935036_1935170	gene	ENSG00000185924	RTN4RL1	0	chr17	1935036	1935170	Non-heritable	0.0963897085974398	0.929647682339134	528	EA	shared	134	0	TRUE	TRUE
chrX_131795769_131796475	gene	ENSG00000241418	MCRIP2P1	0	chrX	131795769	131796475	Non-heritable	0.0293578364623568	0.401019144290954	88	EA	shared	706	0	TRUE	TRUE
chr17_19506403_19507090	gene	ENSG00000142494	SLC47A1	0	chr17	19506403	19507090	Heritable	0.579090796835109	0.773387030232939	136	EA	shared	687	0	TRUE	TRUE
chr17_19526154_19526714	gene	ENSG00000142494	SLC47A1	0	chr17	19526154	19526714	Heritable	0.223033548665186	0.718905918621043	129	EA	shared	560	0	TRUE	TRUE
chr17_19724422_19725077	gene	ENSG00000262681	ENSG00000262681	1993	chr17	19724422	19725077	Non-heritable	0.074708528083625	0.622280515342357	138	EA	shared	655	7.59789795052178	TRUE	TRUE
chr17_20530918_20531357	gene	ENSG00000260907	ENSG00000260907	0	chr17	20530918	20531357	Heritable	0.213536364995014	0.781345368398479	176	EA	shared	439	0	TRUE	TRUE
chr17_2056754_2058208	gene	ENSG00000177374	HIC1	0	chr17	2056754	2058208	Non-heritable	0.0725120860178333	0.909325992965902	486	EA	shared	1454	0	TRUE	TRUE
chr17_20841309_20841406	gene	ENSG00000233098	CCDC144NL-AS1	0	chr17	20841309	20841406	Heritable	0.126380561642482	0.582846652808355	154	EA	shared	97	0	TRUE	TRUE
chr17_20999370_20999975	gene	ENSG00000263986	ENSG00000263986	0	chr17	20999370	20999975	Non-heritable	0.0812257674090277	0.62900003117623	154	EA	shared	605	0	TRUE	TRUE
chr17_21383200_21383736	gene	ENSG00000184185	KCNJ12	0	chr17	21383200	21383736	Non-heritable	0.0702275112995467	0.680058963180639	165	EA	shared	536	0	TRUE	TRUE
chr17_21573616_21574824	gene	ENSG00000264245	ENSG00000264245	0	chr17	21573616	21574824	Non-heritable	0.0575942807724051	0.595596396447005	169	EA	shared	1208	0	TRUE	TRUE
chr17_21678549_21679148	gene	ENSG00000298824	ENSG00000298824	0	chr17	21678549	21679148	Non-heritable	0.092829479737259	0.699487077089484	163	EA	shared	599	0	TRUE	TRUE
chr17_21760742_21761836	gene	ENSG00000283566	ENSG00000283566	11917	chr17	21760742	21761836	Heritable	0.314239331571748	0.775409040212057	163	EA	shared	1094	9.38580514130692	FALSE	TRUE
chr17_21842226_21843004	gene	ENSG00000283566	ENSG00000283566	58760	chr17	21842226	21843004	Non-heritable	0.0974502743441077	0.627351582514392	141	EA	shared	778	10.9812336485229	FALSE	TRUE
chr17_2352655_2353099	gene	ENSG00000141258	SGSM2	0	chr17	2352655	2353099	Heritable	0.524190062967834	0.877640670753415	437	EA	shared	444	0	TRUE	TRUE
chr17_2396661_2397313	gene	ENSG00000070444	MNT	0	chr17	2396661	2397313	Non-heritable	0.0836325760062763	0.908713960733809	440	EA	shared	652	0	TRUE	TRUE
chr17_26843500_26844409	gene	ENSG00000263433	ENSG00000263433	137284	chr17	26843500	26844409	Heritable	0.635340485786376	0.905927902241719	96	EA	shared	909	11.82981433597	FALSE	FALSE
chr17_2724823_2725100	gene	ENSG00000277200	CCDC92B	0	chr17	2724823	2725100	Heritable	0.117766967350145	0.924115526859765	429	EA	shared	277	0	TRUE	TRUE
chr17_27535936_27536211	gene	ENSG00000141068	KSR1	0	chr17	27535936	27536211	Non-heritable	0.0413313457255009	0.585564128546934	155	EA	shared	275	0	TRUE	TRUE
chr17_2867817_2868073	gene	ENSG00000132359	RAP1GAP2	0	chr17	2867817	2868073	Non-heritable	0.0878508133496239	0.896113970512725	435	EA	shared	256	0	TRUE	TRUE
chr17_28716843_28716945	gene	ENSG00000109113	RAB34	0	chr17	28716843	28716945	Non-heritable	0.0544993825370449	0.474179842246209	151	EA	shared	102	0	TRUE	TRUE
chr17_29083080_29083525	gene	ENSG00000196535	MYO18A	0	chr17	29083080	29083525	Heritable	0.496107880016623	0.720166944656046	116	EA	shared	445	0	TRUE	TRUE
chr17_29533935_29534354	gene	ENSG00000160551	TAOK1	0	chr17	29533935	29534354	Non-heritable	0.0732667152186176	0.555205555730263	98	EA	shared	419	0	TRUE	TRUE
chr17_29645081_29645902	gene	ENSG00000265625	ENSG00000265625	0	chr17	29645081	29645902	Non-heritable	0.0541688865632871	0.41938840645546	99	EA	shared	821	0	TRUE	TRUE
chr17_2982810_2983171	gene	ENSG00000132359	RAP1GAP2	0	chr17	2982810	2983171	Heritable	0.106021000397636	0.904424961772955	426	EA	shared	361	0	TRUE	TRUE
chr17_30340921_30341544	gene	ENSG00000207132	Y_RNA	2958	chr17	30340921	30341544	Non-heritable	0.0463306231269022	0.438131973194013	89	EA	shared	623	7.99260665240021	TRUE	TRUE
chr17_30711017_30711443	gene	ENSG00000290928	ENSG00000290928	0	chr17	30711017	30711443	Non-heritable	0.0673075460299579	0.546416521405108	156	EA	shared	426	0	TRUE	TRUE
chr17_30970096_30970373	gene	ENSG00000286194	ENSG00000286194	0	chr17	30970096	30970373	Non-heritable	0.0890659218655814	0.743407990365451	197	EA	shared	277	0	TRUE	TRUE
chr17_31416640_31417657	gene	ENSG00000131242	RAB11FIP4	0	chr17	31416640	31417657	Non-heritable	0.0789953710846219	0.668259320943343	205	EA	shared	1017	0	TRUE	TRUE
chr17_31471702_31472245	gene	ENSG00000131242	RAB11FIP4	0	chr17	31471702	31472245	Non-heritable	0.0844455093171971	0.707161536669392	201	EA	shared	543	0	TRUE	TRUE
chr17_3176273_3176955	gene	ENSG00000295633	ENSG00000295633	0	chr17	3176273	3176955	Heritable	0.522129656359678	0.885248550563802	422	EA	shared	682	0	TRUE	TRUE
