cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	h2_category	h2_unscaled	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta
all_individuals	dlpfc	EA	EA_only	psi	chr10_101819554_101819831	chr10	101819554	101819831	Heritable	0.14830432340952	64	64	0	0	0.0144452616519	0.77659645065059	5.48950744928672	5.48950744928672
all_individuals	dlpfc	EA	EA_only	psi	chr10_1022550_1023051	chr10	1022550	1023051	Non-heritable	0.0913037950748509	54	54	0	0	0.00212066294463473	0.380103707777201	4.37952818410507	4.37952818410507
all_individuals	dlpfc	EA	EA_only	psi	chr10_103062915_103063977	chr10	103062915	103063977	Heritable	0.206031260475719	38	38	0	0	0.00604675194609969	0.599892190916241	2.37205631897216	2.37205631897216
all_individuals	dlpfc	EA	EA_only	psi	chr10_103416919_103418273	chr10	103416919	103418273	Heritable	0.153578922892815	43	43	0	0	0.00505562970974462	0.558645216593695	2.29154566543233	2.29154566543233
all_individuals	dlpfc	EA	EA_only	psi	chr10_1034873_1035406	chr10	1034873	1035406	Heritable	0.124090437939793	54	54	0	0	0.0575220761315345	0.966734943824735	3.43487577499666	3.43487577499666
all_individuals	dlpfc	EA	EA_only	psi	chr10_103555954_103556881	chr10	103555954	103556881	Heritable	0.118125991090676	30	30	0	0	0.0566477175361702	0.96454133560873	0.966423123692359	-0.966423123692359
all_individuals	dlpfc	EA	EA_only	psi	chr10_103558642_103559558	chr10	103558642	103559558	Non-heritable	0.0590419685304365	30	30	0	0	0.0342787733972138	0.911625277480867	4.22380242640674	-4.22380242640674
all_individuals	dlpfc	EA	EA_only	psi	chr10_103582157_103582905	chr10	103582157	103582905	Non-heritable	0.0936334736951446	30	30	0	0	0.0174169615574017	0.805395469469483	1.93857002870163	-1.93857002870163
all_individuals	dlpfc	EA	EA_only	psi	chr10_103626138_103626455	chr10	103626138	103626455	Heritable	0.206460274201203	27	27	0	0	0.0283745865671712	0.882879432531548	1.11705210970508	-1.11705210970508
all_individuals	dlpfc	EA	EA_only	psi	chr10_103720015_103721221	chr10	103720015	103721221	Non-heritable	0.0893776559009149	43	43	0	0	0.035195684099149	0.915494690673312	1.96748409395738	-1.96748409395738
all_individuals	dlpfc	EA	EA_only	psi	chr10_103727172_103728245	chr10	103727172	103728245	Heritable	0.190196356864259	43	43	0	0	0.0252451141159842	0.865550992519289	1.46842654496392	-1.46842654496392
all_individuals	dlpfc	EA	EA_only	psi	chr10_103852988_103853706	chr10	103852988	103853706	Heritable	0.21751898491192	43	43	0	0	0.00169152714312528	0.340138836259841	4.4981597057045	4.4981597057045
all_individuals	dlpfc	EA	EA_only	psi	chr10_103968990_103969264	chr10	103968990	103969264	Heritable	0.12039393640964	45	45	0	0	0.0116354646833386	0.736505102998759	1.6645014122515	-1.6645014122515
all_individuals	dlpfc	EA	EA_only	psi	chr10_104275250_104275792	chr10	104275250	104275792	Heritable	0.303682897370817	23	23	2	2	6.774207707473e-05	0.0377498850112285	0.759527636339886	-0.759527636339886
all_individuals	dlpfc	EA	EA_only	psi	chr10_106735808_106737102	chr10	106735808	106737102	Heritable	0.581596433969194	2	2	0	0	0.0517542201207031	0.957145386566127	0.627999880363137	-0.627999880363137
all_individuals	dlpfc	EA	EA_only	psi	chr10_108315790_108316106	chr10	108315790	108316106	Heritable	0.113708994397019	4	4	0	0	0.192385799600844	0.999979216283149	0.709254895320941	0.709254895320941
all_individuals	dlpfc	EA	EA_only	psi	chr10_108396663_108398076	chr10	108396663	108398076	Heritable	0.614387178080728	2	2	0	0	0.388286664365018	0.999979216283149	0.519051463001416	0.519051463001416
all_individuals	dlpfc	EA	EA_only	psi	chr10_108567301_108567553	chr10	108567301	108567553	Heritable	0.111198950301191	1	1	0	0	0.245184371550583	0.999979216283149	0.731340015971459	-0.731340015971459
all_individuals	dlpfc	EA	EA_only	psi	chr10_11004416_11004925	chr10	11004416	11004925	Heritable	0.148206163872555	76	76	0	1	0.000239984169748504	0.0953497173275397	4.75915054269404	-4.75915054269404
all_individuals	dlpfc	EA	EA_only	psi	chr10_11007535_11009422	chr10	11007535	11009422	Heritable	0.138992995404679	77	77	0	0	0.0108786108862034	0.723406205527598	3.28271199345479	3.28271199345479
all_individuals	dlpfc	EA	EA_only	psi	chr10_11019826_11020522	chr10	11019826	11020522	Heritable	0.191996752685354	75	75	0	0	0.00508124314551727	0.559591362528176	2.14726370712682	2.14726370712682
all_individuals	dlpfc	EA	EA_only	psi	chr10_110228034_110228337	chr10	110228034	110228337	Heritable	0.208503843156999	383	383	4	5	8.5077551289646e-07	0.00101285501563572	5.51089898200153	5.51089898200153
all_individuals	dlpfc	EA	EA_only	psi	chr10_110404274_110405276	chr10	110404274	110405276	Heritable	0.176516912090056	369	369	5	6	6.03341296862257e-14	6.25830395677082e-10	11.7829409833828	-11.7829409833828
all_individuals	dlpfc	EA	EA_only	psi	chr10_110459790_110460905	chr10	110459790	110460905	Heritable	0.201209580999509	369	369	6	7	7.61969691412035e-16	1.17393420779227e-11	10.3701269916179	-10.3701269916179
all_individuals	dlpfc	EA	EA_only	psi	chr10_110492782_110496148	chr10	110492782	110496148	Heritable	0.238134906319785	263	263	3	3	2.93314437737629e-10	1.0570864340378e-06	20.9873275984862	-20.9873275984862
all_individuals	dlpfc	EA	EA_only	psi	chr10_110499184_110501122	chr10	110499184	110501122	Heritable	0.162292040185386	263	263	1	1	5.41525302423882e-06	0.00475148541464383	6.48155090588538	-6.48155090588538
all_individuals	dlpfc	EA	EA_only	psi	chr10_110504201_110511377	chr10	110504201	110511377	Heritable	0.166177133964035	263	263	2	2	3.69009758932756e-08	7.10646998008501e-05	11.567229303077	-11.567229303077
all_individuals	dlpfc	EA	EA_only	psi	chr10_110679670_110680259	chr10	110679670	110680259	Heritable	0.206911114913116	302	302	1	1	7.33256112417999e-05	0.0402195584505958	3.45048341268854	-3.45048341268854
all_individuals	dlpfc	EA	EA_only	psi	chr10_1114854_1115164	chr10	1114854	1115164	Heritable	0.151222579994183	51	51	0	0	0.000907238612050362	0.234162554865417	1.69844569977321	1.69844569977321
all_individuals	dlpfc	EA	EA_only	psi	chr10_11276221_11276628	chr10	11276221	11276628	Heritable	0.181241458767338	22	22	0	0	0.0203269044856641	0.834039806093218	0.758008473422146	0.758008473422146
all_individuals	dlpfc	EA	EA_only	psi	chr10_112774951_112775630	chr10	112774951	112775630	Heritable	0.147399295142929	30	30	0	0	0.116573852147312	0.999979216283149	1.24910487246955	1.24910487246955
all_individuals	dlpfc	EA	EA_only	psi	chr10_112953079_112953633	chr10	112953079	112953633	Heritable	0.179681915232143	52	52	0	0	0.0130774707690815	0.761298493711737	9.25586745805864	9.25586745805864
all_individuals	dlpfc	EA	EA_only	psi	chr10_112991920_112992489	chr10	112991920	112992489	Heritable	0.110425630678897	52	52	0	0	0.019216001512683	0.821040333075037	4.91809487858093	-4.91809487858093
all_individuals	dlpfc	EA	EA_only	psi	chr10_113259401_113259917	chr10	113259401	113259917	Non-heritable	0.0791391131130823	62	62	0	0	0.00196120511049387	0.366574603103225	63.616619115947	-63.616619115947
all_individuals	dlpfc	EA	EA_only	psi	chr10_11336133_11336768	chr10	11336133	11336768	Heritable	0.16869115519725	21	21	0	0	0.0530744018556468	0.958913553708252	1.03805188915414	1.03805188915414
all_individuals	dlpfc	EA	EA_only	psi	chr10_11379507_11380217	chr10	11379507	11380217	Heritable	0.14786524533636	19	19	0	0	0.121330897868294	0.999979216283149	0.882548463059841	-0.882548463059841
all_individuals	dlpfc	EA	EA_only	psi	chr10_113978647_113979418	chr10	113978647	113979418	Heritable	0.169316275709739	33	33	0	0	0.00058427868012103	0.176199713987552	1.15630713427066	-1.15630713427066
all_individuals	dlpfc	EA	EA_only	psi	chr10_114046162_114047228	chr10	114046162	114047228	Non-heritable	0.0773243886243114	32	32	0	0	0.0794916376798	0.993722081519309	1.07676180383156	1.07676180383156
all_individuals	dlpfc	EA	EA_only	psi	chr10_114103330_114103809	chr10	114103330	114103809	Heritable	0.137791245275659	36	36	0	0	0.0329529652580188	0.905488220262306	0.759722806583172	0.759722806583172
all_individuals	dlpfc	EA	EA_only	psi	chr10_114337977_114338339	chr10	114337977	114338339	Heritable	0.157663545720988	23	23	0	0	0.101204467023153	0.999979216283149	0.520515320077384	-0.520515320077384
all_individuals	dlpfc	EA	EA_only	psi	chr10_114462418_114462948	chr10	114462418	114462948	Heritable	0.248518497350488	25	25	0	0	0.100332773227608	0.999979216283149	0.300213164877823	-0.300213164877823
all_individuals	dlpfc	EA	EA_only	psi	chr10_11447728_11448264	chr10	11447728	11448264	Heritable	0.153629250784087	22	22	0	0	0.0761616501079467	0.990935308255972	2.03075875294728	-2.03075875294728
all_individuals	dlpfc	EA	EA_only	psi	chr10_114486574_114488008	chr10	114486574	114488008	Heritable	0.178221339712353	24	24	0	0	0.20842832036406	0.999979216283149	0.168284837029907	0.168284837029907
all_individuals	dlpfc	EA	EA_only	psi	chr10_114492772_114493126	chr10	114492772	114493126	Heritable	0.146721151840872	24	24	0	0	0.149342605530768	0.999979216283149	0.145772232566672	0.145772232566672
all_individuals	dlpfc	EA	EA_only	psi	chr10_114512277_114514285	chr10	114512277	114514285	Heritable	0.176610819676177	23	23	0	0	0.115890456867805	0.999979216283149	0.219801861166263	0.219801861166263
all_individuals	dlpfc	EA	EA_only	psi	chr10_114516956_114525451	chr10	114516956	114525451	Heritable	0.128203770137662	24	24	0	0	0.0948479726751748	0.999979216283149	0.249587621076343	0.249587621076343
all_individuals	dlpfc	EA	EA_only	psi	chr10_114544626_114545556	chr10	114544626	114545556	Heritable	0.23763864084198	33	33	0	0	0.110675761289634	0.999979216283149	1.13645784143443	-1.13645784143443
all_individuals	dlpfc	EA	EA_only	psi	chr10_114628916_114631247	chr10	114628916	114631247	Heritable	0.111507312138804	33	33	0	0	0.108717142951484	0.999979216283149	4.51967702048568	-4.51967702048568
all_individuals	dlpfc	EA	EA_only	psi	chr10_114632637_114633319	chr10	114632637	114633319	Heritable	0.201563412585696	33	33	0	0	0.0521720907664702	0.957404083850663	2.34579335677548	2.34579335677548
all_individuals	dlpfc	EA	EA_only	psi	chr10_114766506_114767009	chr10	114766506	114767009	Heritable	0.213789210199732	22	22	0	0	0.0158992819030004	0.789725374931004	1.66254679312998	1.66254679312998
all_individuals	dlpfc	EA	EA_only	psi	chr10_116803558_116803810	chr10	116803558	116803810	Heritable	0.177277691445714	34	34	0	0	0.0165696265870998	0.797131734964168	1.91674385848446	-1.91674385848446
all_individuals	dlpfc	EA	EA_only	psi	chr10_116961466_116961689	chr10	116961466	116961689	Non-heritable	0.0958544359285862	20	20	0	0	0.0307414054946794	0.894341763413522	5.18581659904514	-5.18581659904514
all_individuals	dlpfc	EA	EA_only	psi	chr10_116973412_116974852	chr10	116973412	116974852	Heritable	0.14287808685858	20	20	0	0	0.0271776907828661	0.876755233736637	3.4838159887421	3.4838159887421
all_individuals	dlpfc	EA	EA_only	psi	chr10_117131253_117131485	chr10	117131253	117131485	Heritable	0.267979953784136	22	22	0	0	0.0365914150396716	0.920309102822116	3.22189164720788	-3.22189164720788
all_individuals	dlpfc	EA	EA_only	psi	chr10_117133298_117133536	chr10	117133298	117133536	Heritable	0.175502614868907	22	22	0	0	0.0208841251532038	0.838954141030581	7.28380538733985	7.28380538733985
all_individuals	dlpfc	EA	EA_only	psi	chr10_117535950_117536903	chr10	117535950	117536903	Heritable	0.152523556255737	27	27	0	0	0.0882731893407363	0.999979216283149	3.07475196838181	-3.07475196838181
all_individuals	dlpfc	EA	EA_only	psi	chr10_117804905_117805216	chr10	117804905	117805216	Heritable	0.142719761567459	60	60	0	0	0.0145351169977575	0.776850607067564	4.91263659356511	-4.91263659356511
all_individuals	dlpfc	EA	EA_only	psi	chr10_11869637_11870117	chr10	11869637	11870117	Heritable	0.10052333731881	16	16	0	0	0.0549232062355202	0.961647622191767	0.834633297036579	0.834633297036579
all_individuals	dlpfc	EA	EA_only	psi	chr10_11870250_11870536	chr10	11870250	11870536	Heritable	0.131244656667991	16	16	0	0	0.0525742335135903	0.957999756806143	1.04541156071316	1.04541156071316
all_individuals	dlpfc	EA	EA_only	psi	chr10_1187120_1187641	chr10	1187120	1187641	Heritable	0.106806163798292	40	40	0	0	0.0144773024490614	0.776850607067564	1.54404768631169	-1.54404768631169
all_individuals	dlpfc	EA	EA_only	psi	chr10_11876219_11876993	chr10	11876219	11876993	Heritable	0.145527455566972	16	16	0	0	0.0889555486765939	0.999979216283149	0.688293420239583	0.688293420239583
all_individuals	dlpfc	EA	EA_only	psi	chr10_118818717_118819072	chr10	118818717	118819072	Non-heritable	0.0919930889993215	2	2	0	0	0.155209942464013	0.999979216283149	1.44367369516571	-1.44367369516571
all_individuals	dlpfc	EA	EA_only	psi	chr10_118908369_118909498	chr10	118908369	118909498	Heritable	0.160488428367163	10	10	0	0	0.0516768098455569	0.957145386566127	6.96278727032312	-6.96278727032312
all_individuals	dlpfc	EA	EA_only	psi	chr10_118965649_118966425	chr10	118965649	118966425	Heritable	0.175081331164732	13	13	0	0	0.0979222437256535	0.999979216283149	26.9288201372942	-26.9288201372942
all_individuals	dlpfc	EA	EA_only	psi	chr10_119263782_119264668	chr10	119263782	119264668	Heritable	0.108808777063676	13	13	0	0	0.173038636665589	0.999979216283149	3.05869946733387	-3.05869946733387
all_individuals	dlpfc	EA	EA_only	psi	chr10_119281611_119282136	chr10	119281611	119282136	Heritable	0.215929098526854	13	13	0	0	0.0500211087358138	0.953548639281316	0.356105946731623	0.356105946731623
all_individuals	dlpfc	EA	EA_only	psi	chr10_119377977_119379139	chr10	119377977	119379139	Heritable	0.11419411333767	15	15	0	0	0.105412751725056	0.999979216283149	0.380179164553367	-0.380179164553367
all_individuals	dlpfc	EA	EA_only	psi	chr10_119412452_119413234	chr10	119412452	119413234	Heritable	0.245595948345967	10	10	0	0	0.114047027176086	0.999979216283149	0.534539731596497	-0.534539731596497
all_individuals	dlpfc	EA	EA_only	psi	chr10_119505532_119506171	chr10	119505532	119506171	Heritable	0.204359759510315	15	15	0	0	0.0699297692372245	0.984762931014827	0.440296679597577	-0.440296679597577
all_individuals	dlpfc	EA	EA_only	psi	chr10_119526653_119526981	chr10	119526653	119526981	Heritable	0.174511687153447	18	18	0	0	0.073397750273971	0.987846159238382	1.19544129333671	1.19544129333671
all_individuals	dlpfc	EA	EA_only	psi	chr10_119544001_119544196	chr10	119544001	119544196	Heritable	0.134959186687408	22	22	0	0	0.0830356874077027	0.996492183586054	0.574609779380499	0.574609779380499
all_individuals	dlpfc	EA	EA_only	psi	chr10_119618552_119619396	chr10	119618552	119619396	Heritable	0.184579557807133	29	29	0	0	0.0722040696076638	0.986622050762501	0.783565613459949	0.783565613459949
all_individuals	dlpfc	EA	EA_only	psi	chr10_119657878_119658089	chr10	119657878	119658089	Heritable	0.131885723359118	30	30	0	0	0.0211325987160663	0.840464036409184	1.15701251383566	-1.15701251383566
all_individuals	dlpfc	EA	EA_only	psi	chr10_119669731_119670978	chr10	119669731	119670978	Heritable	0.271678256283416	30	30	0	0	0.0359152268751457	0.918399181325729	0.512022570608699	-0.512022570608699
all_individuals	dlpfc	EA	EA_only	psi	chr10_120011861_120012361	chr10	120011861	120012361	Heritable	0.107959856307273	20	20	0	0	0.0781758015825568	0.992176516321685	1.08680758426043	1.08680758426043
all_individuals	dlpfc	EA	EA_only	psi	chr10_1200396_1201077	chr10	1200396	1201077	Heritable	0.149160154018752	40	40	0	0	0.0271229955713531	0.876096175477354	2.54004061242946	-2.54004061242946
all_individuals	dlpfc	EA	EA_only	psi	chr10_120458413_120459480	chr10	120458413	120459480	Non-heritable	0.0487914572355892	11	11	0	0	0.11637355338333	0.999979216283149	0.919743288946765	0.919743288946765
all_individuals	dlpfc	EA	EA_only	psi	chr10_120574450_120575718	chr10	120574450	120575718	Heritable	0.163733062632599	28	28	0	0	0.0246749667911103	0.862680005968586	6.76515675797015	6.76515675797015
all_individuals	dlpfc	EA	EA_only	psi	chr10_120917025_120917304	chr10	120917025	120917304	Heritable	0.237975372690247	35	35	0	0	0.0157612906238972	0.788812601041229	1.60808795708962	-1.60808795708962
all_individuals	dlpfc	EA	EA_only	psi	chr10_120946178_120946862	chr10	120946178	120946862	Heritable	0.139791630115418	29	29	0	0	0.00651245756283002	0.615491281966261	1.60974654805535	-1.60974654805535
all_individuals	dlpfc	EA	EA_only	psi	chr10_121523302_121524570	chr10	121523302	121524570	Heritable	0.174278203125124	80	80	0	0	0.000387867683469807	0.13292391723392	1.71595201418366	1.71595201418366
all_individuals	dlpfc	EA	EA_only	psi	chr10_121567264_121567576	chr10	121567264	121567576	Heritable	0.137663535695713	79	79	0	0	0.000726985924380333	0.203208277139617	1.56040789543446	1.56040789543446
all_individuals	dlpfc	EA	EA_only	psi	chr10_121596034_121596527	chr10	121596034	121596527	Heritable	0.139151726626965	88	88	0	0	0.00601412231252854	0.598923688056424	2.61201376374595	-2.61201376374595
all_individuals	dlpfc	EA	EA_only	psi	chr10_121648343_121648807	chr10	121648343	121648807	Heritable	0.134350519479759	98	98	0	0	0.00149932704086254	0.316456627350016	3.381891326664	3.381891326664
all_individuals	dlpfc	EA	EA_only	psi	chr10_121994766_121995424	chr10	121994766	121995424	Heritable	0.171732832480124	134	134	1	1	4.52064512047526e-06	0.00407226164963933	5.79490763155676	-5.79490763155676
all_individuals	dlpfc	EA	EA_only	psi	chr10_122149698_122150150	chr10	122149698	122150150	Heritable	0.167641354871705	125	125	1	1	6.28626791221215e-14	6.45665658767188e-10	24.1752804420061	24.1752804420061
all_individuals	dlpfc	EA	EA_only	psi	chr10_122162773_122162995	chr10	122162773	122162995	Heritable	0.215247868097657	113	113	0	0	0.00029689196077924	0.110847459741443	12.8479869209257	-12.8479869209257
all_individuals	dlpfc	EA	EA_only	psi	chr10_122376167_122376616	chr10	122376167	122376616	Heritable	0.143045360768489	34	34	0	0	0.0101121316218579	0.708299135581383	1.40401103625816	1.40401103625816
all_individuals	dlpfc	EA	EA_only	psi	chr10_122463990_122465167	chr10	122463990	122465167	Heritable	0.189181028698247	21	21	0	0	0.065862521186853	0.980030288932212	0.345772976265466	0.345772976265466
all_individuals	dlpfc	EA	EA_only	psi	chr10_122557007_122557196	chr10	122557007	122557196	Heritable	0.223284210883591	14	14	0	0	0.0885134496666964	0.999979216283149	0.725556238134721	0.725556238134721
all_individuals	dlpfc	EA	EA_only	psi	chr10_122818512_122818926	chr10	122818512	122818926	Heritable	0.17438630976214	48	48	0	0	0.00642937927973914	0.612895351617914	1.09344691250377	-1.09344691250377
all_individuals	dlpfc	EA	EA_only	psi	chr10_12388269_12389073	chr10	12388269	12389073	Heritable	0.123096036688556	27	27	0	0	0.032552354815201	0.903437037938379	0.477037046448815	-0.477037046448815
all_individuals	dlpfc	EA	EA_only	psi	chr10_123991482_123992394	chr10	123991482	123992394	Non-heritable	0.091325970139233	10	10	0	0	0.176440934304484	0.999979216283149	0.302679835771751	0.302679835771751
all_individuals	dlpfc	EA	EA_only	psi	chr10_124020701_124021180	chr10	124020701	124021180	Heritable	0.124012945301235	9	9	0	0	0.052914284623529	0.958807826346028	1.39567303030759	1.39567303030759
all_individuals	dlpfc	EA	EA_only	psi	chr10_12405731_12405965	chr10	12405731	12405965	Non-heritable	0.0878879709633307	24	24	0	0	0.0427709553436405	0.937815636146265	1.0796945843744	-1.0796945843744
all_individuals	dlpfc	EA	EA_only	psi	chr10_124349023_124350072	chr10	124349023	124350072	Heritable	0.135574027769484	12	12	0	0	0.0371123606462924	0.921935438197411	1.26092979696796	-1.26092979696796
all_individuals	dlpfc	EA	EA_only	psi	chr10_124417377_124417527	chr10	124417377	124417527	Heritable	0.159786401626216	14	14	0	0	0.00236544969221721	0.400413035014102	2.06392346178043	2.06392346178043
all_individuals	dlpfc	EA	EA_only	psi	chr10_124521572_124522042	chr10	124521572	124522042	Heritable	0.140157177160793	18	18	0	0	0.119233159957484	0.999979216283149	1.1497444962899	1.1497444962899
all_individuals	dlpfc	EA	EA_only	psi	chr10_124560289_124560780	chr10	124560289	124560780	Heritable	0.18626386981989	19	19	0	0	0.0295593931180262	0.888675371145415	1.36317871951043	-1.36317871951043
all_individuals	dlpfc	EA	EA_only	psi	chr10_124588930_124590236	chr10	124588930	124590236	Heritable	0.125541761162993	19	19	0	0	0.0505926331669821	0.95504739557262	0.94855263217678	0.94855263217678
all_individuals	dlpfc	EA	EA_only	psi	chr10_124605021_124606277	chr10	124605021	124606277	Heritable	0.176796353548826	18	18	0	0	0.0186396762356081	0.817305195720205	0.744756113138324	0.744756113138324
all_individuals	dlpfc	EA	EA_only	psi	chr10_124622257_124622597	chr10	124622257	124622597	Heritable	0.181449033193093	18	18	0	0	0.0566803124431457	0.964575028817413	0.900071100654717	0.900071100654717
all_individuals	dlpfc	EA	EA_only	psi	chr10_124642073_124642502	chr10	124642073	124642502	Heritable	0.172259116962831	18	18	0	0	0.0612545043435972	0.973746432794367	1.02721533688429	1.02721533688429
all_individuals	dlpfc	EA	EA_only	psi	chr10_124670992_124671267	chr10	124670992	124671267	Heritable	0.179000911712836	12	12	0	0	0.139176744471948	0.999979216283149	0.946210680154411	0.946210680154411
all_individuals	dlpfc	EA	EA_only	psi	chr10_124672100_124672676	chr10	124672100	124672676	Heritable	0.151792028330713	12	12	0	0	0.0951361664988744	0.999979216283149	0.902227833450111	0.902227833450111
all_individuals	dlpfc	EA	EA_only	psi	chr10_124704303_124704638	chr10	124704303	124704638	Heritable	0.163695252589294	12	12	0	0	0.0534301938238733	0.959221909883913	1.24047241851751	1.24047241851751
all_individuals	dlpfc	EA	EA_only	psi	chr10_12484233_12484709	chr10	12484233	12484709	Heritable	0.138949156160419	6	6	0	0	0.229923152736093	0.999979216283149	0.510267951455546	0.510267951455546
all_individuals	dlpfc	EA	EA_only	psi	chr10_124848985_124849977	chr10	124848985	124849977	Heritable	0.155675365333655	21	21	0	0	0.0179904931488509	0.810264624232778	2.23221999387051	2.23221999387051
all_individuals	dlpfc	EA	EA_only	psi	chr10_124864229_124864961	chr10	124864229	124864961	Heritable	0.160106381863384	16	16	0	0	0.0845491056237727	0.997796431285636	0.769752955835776	-0.769752955835776
all_individuals	dlpfc	EA	EA_only	psi	chr10_124994837_124995147	chr10	124994837	124995147	Heritable	0.153688532175881	13	13	0	0	0.0383331629299246	0.92676766307541	0.514729767885795	0.514729767885795
all_individuals	dlpfc	EA	EA_only	psi	chr10_125000359_125000753	chr10	125000359	125000753	Heritable	0.224769211038753	13	13	0	0	0.0524299622989104	0.957755625817214	0.431157256364514	0.431157256364514
all_individuals	dlpfc	EA	EA_only	psi	chr10_125000955_125001313	chr10	125000955	125001313	Heritable	0.168443147622385	13	13	0	0	0.113071913847925	0.999979216283149	0.27958489605127	0.27958489605127
all_individuals	dlpfc	EA	EA_only	psi	chr10_125007237_125007345	chr10	125007237	125007345	Heritable	0.211150235718835	13	13	0	0	0.013633674736717	0.767782946286086	0.713524469317269	-0.713524469317269
all_individuals	dlpfc	EA	EA_only	psi	chr10_125014131_125014593	chr10	125014131	125014593	Heritable	0.150960472736295	13	13	0	0	0.113171676025109	0.999979216283149	0.477936529954379	0.477936529954379
all_individuals	dlpfc	EA	EA_only	psi	chr10_125023385_125023627	chr10	125023385	125023627	Heritable	0.189148191767194	12	12	0	0	0.0110461801533999	0.726375741617753	0.548601762663329	0.548601762663329
all_individuals	dlpfc	EA	EA_only	psi	chr10_125027160_125028754	chr10	125027160	125028754	Heritable	0.135016562120087	12	12	0	0	0.504293077818231	0.999979216283149	0.300837751691131	-0.300837751691131
all_individuals	dlpfc	EA	EA_only	psi	chr10_125033013_125033502	chr10	125033013	125033502	Heritable	0.163639286832365	12	12	0	0	0.246846360601582	0.999979216283149	0.431197510063298	-0.431197510063298
all_individuals	dlpfc	EA	EA_only	psi	chr10_125101659_125102577	chr10	125101659	125102577	Heritable	0.169516680239859	11	11	0	0	0.263036202788582	0.999979216283149	0.348744344447689	-0.348744344447689
all_individuals	dlpfc	EA	EA_only	psi	chr10_125137856_125138558	chr10	125137856	125138558	Heritable	0.16590923073252	12	12	0	0	0.355480337853893	0.999979216283149	0.436540041897175	-0.436540041897175
all_individuals	dlpfc	EA	EA_only	psi	chr10_125141645_125142227	chr10	125141645	125142227	Heritable	0.180355431534881	12	12	0	0	0.22609826474756	0.999979216283149	0.397350380632834	-0.397350380632834
all_individuals	dlpfc	EA	EA_only	psi	chr10_125152720_125154227	chr10	125152720	125154227	Heritable	0.184170437671753	12	12	0	0	0.063864529773266	0.977662067589678	0.544425052661702	-0.544425052661702
all_individuals	dlpfc	EA	EA_only	psi	chr10_125156920_125157778	chr10	125156920	125157778	Heritable	0.185302365099753	12	12	0	0	0.0261471412309471	0.870254450872136	0.98387370553093	0.98387370553093
all_individuals	dlpfc	EA	EA_only	psi	chr10_125208402_125210370	chr10	125208402	125210370	Heritable	0.188111244325066	13	13	0	0	0.0376633927986114	0.923584328256435	0.566694258681441	-0.566694258681441
all_individuals	dlpfc	EA	EA_only	psi	chr10_125331098_125331939	chr10	125331098	125331939	Heritable	0.169632102804865	12	12	0	0	0.0300536298487327	0.890838398365021	3.15253712679324	-3.15253712679324
all_individuals	dlpfc	EA	EA_only	psi	chr10_125773981_125774364	chr10	125773981	125774364	Heritable	0.104669535417108	114	114	0	0	0.00653682510721969	0.616365289143306	2.70239717652764	2.70239717652764
