cohort	tissue	population	vmr_set	modality	vmr_id	seqnames	start	end	n_pairs_tested	n_features_tested	n_sig_fdr_05	n_sig_fdr_10	min_p	min_fdr	max_abs_beta	strongest_beta	vmr_length	num_snps	chromatin_state	cpg_density_proxy	h2_category	h2_unscaled	r_squared_cv	methylation_variance	min_distance	any_sig_fdr_05	any_sig_fdr_10	h2_scaled	log_vmr_length	log_num_snps	log_min_distance	log_max_abs_beta
all_individuals	dlpfc	EA	EA_only	psi	chr10_11379507_11380217	chr10	11379507	11380217	19	19	0	0	0.121330897868294	0.999979216283149	0.882548463059841	-0.882548463059841	710	318	Intergenic	0	Heritable	0.14786524533636	0.956037688406873	0.0114851448680477	5623	0	0	1.4786524533636	6.56526497003536	5.76519110278484	8.6347984334905	-0.124941564703127
all_individuals	dlpfc	EA	EA_only	psi	chr10_113978647_113979418	chr10	113978647	113979418	33	33	0	0	0.00058427868012103	0.176199713987552	1.15630713427066	-1.15630713427066	771	222	Intergenic	0	Heritable	0.169316275709739	0.968473975642016	0.0108739985519353	0	0	0	1.69316275709739	6.64768837356333	5.40717177146012	0	0.14523143069519
all_individuals	dlpfc	EA	EA_only	psi	chr10_114046162_114047228	chr10	114046162	114047228	32	32	0	0	0.0794916376798	0.993722081519309	1.07676180383156	1.07676180383156								0.0092228599273753	3021	0	0				8.01367414283268	0.0739582166416592
all_individuals	dlpfc	EA	EA_only	psi	chr10_114103330_114103809	chr10	114103330	114103809	36	36	0	0	0.0329529652580188	0.905488220262306	0.759722806583172	0.759722806583172								0.013007592238159	0	0	0				0	-0.274801627248602
all_individuals	dlpfc	EA	EA_only	psi	chr10_114337977_114338339	chr10	114337977	114338339	23	23	0	0	0.101204467023153	0.999979216283149	0.520515320077384	-0.520515320077384	362	193	Genic/other	0	Heritable	0.157663545720988	0.922189223062224	0.00879524523570581	2391	0	0	1.57663545720988	5.89164421182577	5.26785815906333	7.77988511507052	-0.652935938762593
all_individuals	dlpfc	EA	EA_only	psi	chr10_114462418_114462948	chr10	114462418	114462948	25	25	0	0	0.100332773227608	0.999979216283149	0.300213164877823	-0.300213164877823								0.00835236184269468	0	0	0				0	-1.20326247374437
all_individuals	dlpfc	EA	EA_only	psi	chr10_11447728_11448264	chr10	11447728	11448264	22	22	0	0	0.0761616501079467	0.990935308255972	2.03075875294728	-2.03075875294728	536	333	Intergenic	0	Heritable	0.153629250784087	0.967952344292593	0.00873439990443752	0	0	0	1.53629250784087	6.2841341610708	5.8111409929767	0	0.708409498068155
all_individuals	dlpfc	EA	EA_only	psi	chr10_114486574_114488008	chr10	114486574	114488008	24	24	0	0	0.20842832036406	0.999979216283149	0.168284837029907	0.168284837029907	1434	167	Promoter	0	Heritable	0.178221339712353	0.895173133493766	0.00914573701473597	0	0	0	1.78221339712353	7.26822302115957	5.12396397940326	0	-1.78209721731174
all_individuals	dlpfc	EA	EA_only	psi	chr10_114492772_114493126	chr10	114492772	114493126	24	24	0	0	0.149342605530768	0.999979216283149	0.145772232566672	0.145772232566672	354	177	Genic/other	0	Heritable	0.146721151840872	0.910710094258379	0.00861921095115578	0	0	0	1.46721151840872	5.86929691313377	5.18178355029209	0	-1.92570985773334
all_individuals	dlpfc	EA	EA_only	psi	chr10_114512277_114514285	chr10	114512277	114514285	23	23	0	0	0.115890456867805	0.999979216283149	0.219801861166263	0.219801861166263								0.00932080381941658	0	0	0				0	-1.51502872400853
all_individuals	dlpfc	EA	EA_only	psi	chr10_114516956_114525451	chr10	114516956	114525451	24	24	0	0	0.0948479726751748	0.999979216283149	0.249587621076343	0.249587621076343	8495	174	Enhancer	0	Heritable	0.128203770137662	0.882048334042917	0.00948042465317675	0	0	0	1.28203770137662	9.04723303410603	5.16478597392351	0	-1.38794519869735
all_individuals	dlpfc	EA	EA_only	psi	chr10_114544626_114545556	chr10	114544626	114545556	33	33	0	0	0.110675761289634	0.999979216283149	1.13645784143443	-1.13645784143443	930	164	Genic/other	0	Heritable	0.23763864084198	0.912607841858458	0.0105600621958891	17965	0	0	2.3763864084198	6.8351845861473	5.10594547390058	9.79623636178915	0.1279162773354
all_individuals	dlpfc	EA	EA_only	psi	chr10_114628916_114631247	chr10	114628916	114631247	33	33	0	0	0.108717142951484	0.999979216283149	4.51967702048568	-4.51967702048568								0.0108935186371044	0	0	0				0	1.50844053785885
all_individuals	dlpfc	EA	EA_only	psi	chr10_114632637_114633319	chr10	114632637	114633319	33	33	0	0	0.0521720907664702	0.957404083850663	2.34579335677548	2.34579335677548								0.0113645780908494	0	0	0				0	0.852623667398771
all_individuals	dlpfc	EA	EA_only	psi	chr10_114766506_114767009	chr10	114766506	114767009	22	22	0	0	0.0158992819030004	0.789725374931004	1.66254679312998	1.66254679312998								0.0116247656590923	0	0	0				0	0.508350645410239
all_individuals	dlpfc	EA	EA_only	psi	chr10_116803558_116803810	chr10	116803558	116803810	34	34	0	0	0.0165696265870998	0.797131734964168	1.91674385848446	-1.91674385848446	252	232	Genic/other	0	Heritable	0.177277691445714	0.94189907958285	0.0153673835759806	0	0	0	1.77277691445714	5.52942908751142	5.4510384535657	0	0.650627844539247
all_individuals	dlpfc	EA	EA_only	psi	chr10_116961466_116961689	chr10	116961466	116961689	20	20	0	0	0.0307414054946794	0.894341763413522	5.18581659904514	-5.18581659904514								0.0127488876255373	7022	0	0				8.85694575615902	1.64592732379261
all_individuals	dlpfc	EA	EA_only	psi	chr10_116973412_116974852	chr10	116973412	116974852	20	20	0	0	0.0271776907828661	0.876755233736637	3.4838159887421	3.4838159887421								0.00911024101348651	0	0	0				0	1.24812824437576
all_individuals	dlpfc	EA	EA_only	psi	chr10_117131253_117131485	chr10	117131253	117131485	22	22	0	0	0.0365914150396716	0.920309102822116	3.22189164720788	-3.22189164720788								0.00875829619596157	12984	0	0				9.47155012409685	1.16996865824525
all_individuals	dlpfc	EA	EA_only	psi	chr10_117133298_117133536	chr10	117133298	117133536	22	22	0	0	0.0208841251532038	0.838954141030581	7.28380538733985	7.28380538733985	238	243	Genic/other	1	Heritable	0.175502614868907	0.960462274166266	0.0107522713618601	10933	0	0	1.75502614868907	5.47227067367148	5.4971682252932	9.29963247945494	1.98565344505321
all_individuals	dlpfc	EA	EA_only	psi	chr10_117535950_117536903	chr10	117535950	117536903	27	27	0	0	0.0882731893407363	0.999979216283149	3.07475196838181	-3.07475196838181	953	270	Genic/other	1	Heritable	0.152523556255737	0.949326744301658	0.0114924190818681	0	0	0	1.52523556255737	6.8596149036542	5.6021188208797	0	1.12322424056869
all_individuals	dlpfc	EA	EA_only	psi	chr10_117804905_117805216	chr10	117804905	117805216	60	60	0	0	0.0145351169977575	0.776850607067564	4.91263659356511	-4.91263659356511	311	230	Intergenic	0	Heritable	0.142719761567459	0.928232777209516	0.00764563294241562	0	0	0	1.42719761567459	5.73979291217923	5.44241771052179	0	1.59181078415026
all_individuals	dlpfc	EA	EA_only	psi	chr10_11869637_11870117	chr10	11869637	11870117	16	16	0	0	0.0549232062355202	0.961647622191767	0.834633297036579	0.834633297036579	480	367	Promoter	1	Heritable	0.10052333731881	0.979706397071595	0.0089883160220746	0	0	0	1.0052333731881	6.17378610390194	5.90808293816893	0	-0.180762803836916
all_individuals	dlpfc	EA	EA_only	psi	chr10_11870250_11870536	chr10	11870250	11870536	16	16	0	0	0.0525742335135903	0.957999756806143	1.04541156071316	1.04541156071316	286	351	Genic/other	2	Heritable	0.131244656667991	0.971536872149533	0.00786063048954173	0	0	0	1.31244656667991	5.65599181081985	5.8636311755981	0	0.044410655451579
all_individuals	dlpfc	EA	EA_only	psi	chr10_1187120_1187641	chr10	1187120	1187641	40	40	0	0	0.0144773024490614	0.776850607067564	1.54404768631169	-1.54404768631169	521	301	Promoter	2	Heritable	0.106806163798292	0.960387658414084	0.0124890600040853	0	0	0	1.06806163798292	6.25575004175337	5.71042701737487	0	0.434407342519037
all_individuals	dlpfc	EA	EA_only	psi	chr10_11876219_11876993	chr10	11876219	11876993	16	16	0	0	0.0889555486765939	0.999979216283149	0.688293420239583	0.688293420239583								0.00884080899037721	0	0	0				0	-0.373540034531721
all_individuals	dlpfc	EA	EA_only	psi	chr10_118818717_118819072	chr10	118818717	118819072	2	2	0	0	0.155209942464013	0.999979216283149	1.44367369516571	-1.44367369516571	355	226	Genic/other	0	Non-heritable	0.0919930889993215	0.855310820386953	0.00949922151548807	85593	0	0	0.919930889993215	5.87211778947542	5.4249500174814	11.3573704662152	0.367191048984758
all_individuals	dlpfc	EA	EA_only	psi	chr10_118908369_118909498	chr10	118908369	118909498	10	10	0	0	0.0516768098455569	0.957145386566127	6.96278727032312	-6.96278727032312	1129	210	Genic/other	0	Heritable	0.160488428367163	0.928565817389961	0.00994331653218597	0	0	0	1.60488428367163	7.02908756414966	5.35185813347607	0	1.94057986548989
all_individuals	dlpfc	EA	EA_only	psi	chr10_118965649_118966425	chr10	118965649	118966425	13	13	0	0	0.0979222437256535	0.999979216283149	26.9288201372942	-26.9288201372942	776	207	Genic/other	0	Heritable	0.175081331164732	0.90847394655567	0.00956862851764805	36983	0	0	1.75081331164732	6.65415252018322	5.33753807970132	10.5182406656681	3.29319709402914
all_individuals	dlpfc	EA	EA_only	psi	chr10_119263782_119264668	chr10	119263782	119264668	13	13	0	0	0.173038636665589	0.999979216283149	3.05869946733387	-3.05869946733387								0.0096737059505787	57464	0	0				10.9589313458029	1.11798981821581
all_individuals	dlpfc	EA	EA_only	psi	chr10_119281611_119282136	chr10	119281611	119282136	13	13	0	0	0.0500211087358138	0.953548639281316	0.356105946731623	0.356105946731623								0.00937103333911939	75293	0	0				11.2291557293384	-1.0325269611449
all_individuals	dlpfc	EA	EA_only	psi	chr10_119377977_119379139	chr10	119377977	119379139	15	15	0	0	0.105412751725056	0.999979216283149	0.380179164553367	-0.380179164553367								0.0120847800455764	121119	0	0				11.7045370686713	-0.967112625406005
all_individuals	dlpfc	EA	EA_only	psi	chr10_119412452_119413234	chr10	119412452	119413234	10	10	0	0	0.114047027176086	0.999979216283149	0.534539731596497	-0.534539731596497	782	215	Genic/other	0	Heritable	0.245595948345967	0.920546174060375	0.00959006850825743	87024	0	0	2.45595948345967	6.66185474054531	5.37527840768417	11.3739507126796	-0.626349198434493
all_individuals	dlpfc	EA	EA_only	psi	chr10_119505532_119506171	chr10	119505532	119506171	15	15	0	0	0.0699297692372245	0.984762931014827	0.440296679597577	-0.440296679597577								0.0133999227829185	0	0	0				0	-0.820306484764303
all_individuals	dlpfc	EA	EA_only	psi	chr10_119526653_119526981	chr10	119526653	119526981	18	18	0	0	0.073397750273971	0.987846159238382	1.19544129333671	1.19544129333671								0.00860343915002247	620	0	0				6.43133108193348	0.178515408707307
all_individuals	dlpfc	EA	EA_only	psi	chr10_119544001_119544196	chr10	119544001	119544196	22	22	0	0	0.0830356874077027	0.996492183586054	0.574609779380499	0.574609779380499								0.011683625667416	17968	0	0				9.79640332992645	-0.55406409572078
all_individuals	dlpfc	EA	EA_only	psi	chr10_119618552_119619396	chr10	119618552	119619396	29	29	0	0	0.0722040696076638	0.986622050762501	0.783565613459949	0.783565613459949	844	238	Genic/other	0	Heritable	0.184579557807133	0.938102955900973	0.00893093782328719	21937	0	0	1.84579557807133	6.73815249459596	5.47646355193151	9.99597557197128	-0.243900463884343
all_individuals	dlpfc	EA	EA_only	psi	chr10_119657878_119658089	chr10	119657878	119658089	30	30	0	0	0.0211325987160663	0.840464036409184	1.15701251383566	-1.15701251383566								0.00871060752565951	12912	0	0				9.46598983484665	0.145841272557157
all_individuals	dlpfc	EA	EA_only	psi	chr10_119669731_119670978	chr10	119669731	119670978	30	30	0	0	0.0359152268751457	0.918399181325729	0.512022570608699	-0.512022570608699								0.0109254375388588	23	0	0				3.17805383034795	-0.669386552163762
all_individuals	dlpfc	EA	EA_only	psi	chr10_120011861_120012361	chr10	120011861	120012361	20	20	0	0	0.0781758015825568	0.992176516321685	1.08680758426043	1.08680758426043								0.00852632267167361	78852	0	0				11.275340638592	0.0832445862714696
all_individuals	dlpfc	EA	EA_only	psi	chr10_1200396_1201077	chr10	1200396	1201077	40	40	0	0	0.0271229955713531	0.876096175477354	2.54004061242946	-2.54004061242946								0.0119484224803939	0	0	0				0	0.932180073985022
all_individuals	dlpfc	EA	EA_only	psi	chr10_120458413_120459480	chr10	120458413	120459480	11	11	0	0	0.11637355338333	0.999979216283149	0.919743288946765	0.919743288946765								0.0119500855866448	0	0	0				0	-0.0836606707571294
all_individuals	dlpfc	EA	EA_only	psi	chr10_120574450_120575718	chr10	120574450	120575718	28	28	0	0	0.0246749667911103	0.862680005968586	6.76515675797015	6.76515675797015	1268	282	Promoter	0	Heritable	0.163733062632599	0.951378119713457	0.00991889846869731	0	0	0	1.63733062632599	7.14519613499717	5.64544689764324	0	1.9117854347423
all_individuals	dlpfc	EA	EA_only	psi	chr10_120917025_120917304	chr10	120917025	120917304	35	35	0	0	0.0157612906238972	0.788812601041229	1.60808795708962	-1.60808795708962	279	294	Intergenic	0	Heritable	0.237975372690247	0.960661987572272	0.0109800373905306	12374	0	0	2.37975372690247	5.63121178182137	5.68697535633982	9.42343358743689	0.475045875161966
all_individuals	dlpfc	EA	EA_only	psi	chr10_120946178_120946862	chr10	120946178	120946862	29	29	0	0	0.00651245756283002	0.615491281966261	1.60974654805535	-1.60974654805535	684	288	Genic/other	1	Heritable	0.139791630115418	0.964183778656694	0.0113553933789524	7407	0	0	1.39791630115418	6.52795791762255	5.66642668811243	8.91031577632602	0.476076749248034
all_individuals	dlpfc	EA	EA_only	psi	chr10_121523302_121524570	chr10	121523302	121524570	80	80	0	0	0.000387867683469807	0.13292391723392	1.71595201418366	1.71595201418366								0.010141291497802	0	0	0				0	0.53996804274001
all_individuals	dlpfc	EA	EA_only	psi	chr10_121567264_121567576	chr10	121567264	121567576	79	79	0	0	0.000726985924380333	0.203208277139617	1.56040789543446	1.56040789543446								0.0104494969477938	0	0	0				0	0.444947264924675
