vmr_id	feature_type	nearest_feature_id	nearest_feature_name	nearest_distance	seqnames	start	end	h2_category	h2_unscaled	r_squared_cv	num_snps	population	vmr_set	vmr_length	log_nearest_distance	within_10kb	within_100kb
chr1_9829588_9830051	gene	ENSG00000280113	ENSG00000280113	1316	chr1	9829588	9830051	Heritable	0.165006187638999	0.954247376927131	595	AA	shared	463	7.18311170174328	TRUE	TRUE
chr1_9832143_9832605	gene	ENSG00000280113	ENSG00000280113	3871	chr1	9832143	9832605	Heritable	0.187060328774998	0.956753973982789	595	AA	shared	462	8.26152644839647	TRUE	TRUE
chr1_9908072_9908412	gene	ENSG00000178585	CTNNBIP1	0	chr1	9908072	9908412	Heritable	0.149774862867673	0.962721403847638	599	AA	shared	340	0	TRUE	TRUE
chr1_9925738_9926651	gene	ENSG00000162441	LZIC	0	chr1	9925738	9926651	Heritable	0.139235007967085	0.960013897049814	598	AA	shared	913	0	TRUE	TRUE
chr1_9932063_9932678	gene	ENSG00000162441	LZIC	0	chr1	9932063	9932678	Heritable	0.116233219868175	0.96158736369936	594	AA	shared	615	0	TRUE	TRUE
chr1_9953666_9956151	gene	ENSG00000283611	TMEM274P	0	chr1	9953666	9956151	Heritable	0.112222729367665	0.960734451662866	598	AA	shared	2485	0	TRUE	TRUE
chr1_9959054_9959666	gene	ENSG00000283611	TMEM274P	0	chr1	9959054	9959666	Heritable	0.135753552637855	0.956109630591328	576	AA	shared	612	0	TRUE	TRUE
chr1_9965692_9966350	gene	ENSG00000173614	NMNAT1	0	chr1	9965692	9966350	Heritable	0.116327414946078	0.96090030622752	574	AA	shared	658	0	TRUE	TRUE
chr1_9976506_9977638	gene	ENSG00000173614	NMNAT1	0	chr1	9976506	9977638	Heritable	0.131300823661706	0.954468918244874	582	AA	shared	1132	0	TRUE	TRUE
chr1_9980151_9980907	gene	ENSG00000173614	NMNAT1	0	chr1	9980151	9980907	Heritable	0.148583358175908	0.955399906556636	572	AA	shared	756	0	TRUE	TRUE
chrX_119606191_119606364	gene	ENSG00000289864	ENSG00000289864	0	chrX	119606191	119606364	Heritable	0.12764103285325	0.863421282321527	288	AA	shared	173	0	TRUE	TRUE
chrX_49155898_49156809	gene	ENSG00000307899	ENSG00000307899	0	chrX	49155898	49156809	Heritable	0.160488278824167	0.431546493760759	78	AA	shared	911	0	TRUE	TRUE
chr2_100105879_100106218	gene	ENSG00000230393	ENSG00000230393	0	chr2	100105879	100106218	Non-heritable	0.0453972161783137	0.812480754498836	314	AA	shared	339	0	TRUE	TRUE
chr2_100183079_100183541	gene	ENSG00000144218	AFF3	0	chr2	100183079	100183541	Heritable	0.100588178192601	0.861301173599556	329	AA	shared	462	0	TRUE	TRUE
chr2_100391734_100392252	gene	ENSG00000115526	CHST10	0	chr2	100391734	100392252	Non-heritable	0.0795023244313558	0.802212583238318	344	AA	shared	518	0	TRUE	TRUE
chr2_10039736_10041419	gene	ENSG00000260077	ENSG00000260077	0	chr2	10039736	10041419	Heritable	0.116436771356196	0.9691489477736	770	AA	shared	1683	0	TRUE	TRUE
chrX_49163402_49163652	gene	ENSG00000269313	MAGIX	0	chrX	49163402	49163652	Non-heritable	0.0830845660317761	0.403169985513859	71	AA	shared	250	0	TRUE	TRUE
chr2_10057704_10057854	gene	ENSG00000205795	CYS1	0	chr2	10057704	10057854	Heritable	0.138641610835199	0.96951306691463	773	AA	shared	150	0	TRUE	TRUE
chr2_100604003_100605850	gene	ENSG00000234988	LINC01849	0	chr2	100604003	100605850	Non-heritable	0.0785303773640882	0.873877486055278	357	AA	shared	1847	0	TRUE	TRUE
chr2_10060466_10060620	gene	ENSG00000205795	CYS1	0	chr2	10060466	10060620	Heritable	0.100921161779922	0.972372875638497	793	AA	shared	154	0	TRUE	TRUE
chr2_101533703_101534551	gene	ENSG00000286047	ENSG00000286047	1049	chr2	101533703	101534551	Heritable	0.131225125244676	0.889558342381071	372	AA	shared	848	6.95654544315157	TRUE	TRUE
chr2_101609704_101610802	gene	ENSG00000310387	ENSG00000310387	3544	chr2	101609704	101610802	Heritable	0.112235524843828	0.892917673389443	357	AA	shared	1098	8.17329343896623	TRUE	TRUE
chr2_101616438_101616655	gene	ENSG00000310387	ENSG00000310387	0	chr2	101616438	101616655	Heritable	0.100513736055525	0.861953434574947	366	AA	shared	217	0	TRUE	TRUE
chr2_101781230_101781866	gene	ENSG00000071054	MAP4K4	0	chr2	101781230	101781866	Heritable	0.129590391061561	0.861924965395302	370	AA	shared	636	0	TRUE	TRUE
chr2_102618431_102618703	gene	ENSG00000305095	ENSG00000305095	0	chr2	102618431	102618703	Heritable	0.16263932257859	0.798627755680925	280	AA	shared	272	0	TRUE	TRUE
chrX_49171795_49172332	gene	ENSG00000102007	PLP2	0	chrX	49171795	49172332	Heritable	0.131163747533314	0.340745200546836	67	AA	shared	537	0	TRUE	TRUE
chr2_10283395_10285932	gene	ENSG00000298720	ENSG00000298720	0	chr2	10283395	10285932	Heritable	0.118895230043443	0.970598590410246	772	AA	shared	2537	0	TRUE	TRUE
chr2_10286960_10287254	gene	ENSG00000298720	ENSG00000298720	0	chr2	10286960	10287254	Heritable	0.127981783918051	0.975040488701841	777	AA	shared	294	0	TRUE	TRUE
chr2_10330835_10331938	gene	ENSG00000298662	ENSG00000298662	0	chr2	10330835	10331938	Heritable	0.106621682831261	0.968171289232154	768	AA	shared	1103	0	TRUE	TRUE
chr2_10360908_10361865	gene	ENSG00000115756	HPCAL1	0	chr2	10360908	10361865	Heritable	0.108009670078373	0.971185846293911	756	AA	shared	957	0	TRUE	TRUE
chr2_10371786_10373122	gene	ENSG00000115756	HPCAL1	0	chr2	10371786	10373122	Heritable	0.13749343974719	0.962917307713692	774	AA	shared	1336	0	TRUE	TRUE
chr2_104043856_104044340	gene	ENSG00000256637	LINC01965	0	chr2	104043856	104044340	Heritable	0.106051978865941	0.821912644005647	264	AA	shared	484	0	TRUE	TRUE
chr2_10405179_10405921	gene	ENSG00000115756	HPCAL1	0	chr2	10405179	10405921	Heritable	0.100490863740675	0.968677937424165	782	AA	shared	742	0	TRUE	TRUE
chrX_49190675_49191837	gene	ENSG00000102003	SYP	0	chrX	49190675	49191837	Heritable	0.162035723564196	0.481006971916619	73	AA	shared	1162	0	TRUE	TRUE
chr2_104416231_104416835	gene	ENSG00000293648	ENSG00000293648	0	chr2	104416231	104416835	Heritable	0.191970064924595	0.902235847323461	311	AA	shared	604	0	TRUE	TRUE
chr2_104502938_104503535	gene	ENSG00000234781	LINC01103	0	chr2	104502938	104503535	Heritable	0.166390401202099	0.913933048218237	349	AA	shared	597	0	TRUE	TRUE
chr2_104859148_104860698	gene	ENSG00000289498	ENSG00000289498	0	chr2	104859148	104860698	Heritable	0.107502287100463	0.934301673092129	424	AA	shared	1550	0	TRUE	TRUE
chr2_104944896_104945453	gene	ENSG00000224509	MRPS9-AS2	0	chr2	104944896	104945453	Non-heritable	0.0929670534550272	0.91386947264523	428	AA	shared	557	0	TRUE	TRUE
chr2_105556312_105556924	gene	ENSG00000299064	ENSG00000299064	0	chr2	105556312	105556924	Heritable	0.13237365315863	0.920849028819644	477	AA	shared	612	0	TRUE	TRUE
chr2_105574110_105575560	gene	ENSG00000287036	LINC02946	2551	chr2	105574110	105575560	Non-heritable	0.0779523296022525	0.929376749295017	477	AA	shared	1450	7.84463264446468	TRUE	TRUE
chr2_105610665_105610883	gene	ENSG00000287308	ENSG00000287308	0	chr2	105610665	105610883	Heritable	0.149543745872016	0.91417152833579	450	AA	shared	218	0	TRUE	TRUE
chr2_105643840_105644641	gene	ENSG00000293966	ENSG00000293966	0	chr2	105643840	105644641	Non-heritable	0.0795255675350955	0.91309657257667	465	AA	shared	801	0	TRUE	TRUE
chr2_10565496_10566078	gene	ENSG00000115761	NOL10	0	chr2	10565496	10566078	Heritable	0.134470309714641	0.967394061640433	813	AA	shared	582	0	TRUE	TRUE
chr2_105746260_105746922	gene	ENSG00000071051	NCK2	0	chr2	105746260	105746922	Non-heritable	0.0700330832322231	0.873791193721382	473	AA	shared	662	0	TRUE	TRUE
chr2_106263410_106265270	gene	ENSG00000300396	ENSG00000300396	8105	chr2	106263410	106265270	Heritable	0.175939834884986	0.885520479283533	486	AA	shared	1860	9.00035980718825	TRUE	TRUE
chr2_10647495_10647673	gene	ENSG00000115761	NOL10	0	chr2	10647495	10647673	Heritable	0.128494699184675	0.97053074360714	823	AA	shared	178	0	TRUE	TRUE
chr2_106486573_106486767	gene	ENSG00000307056	ENSG00000307056	0	chr2	106486573	106486767	Non-heritable	0.0377311795846775	0.787065254810916	413	AA	shared	194	0	TRUE	TRUE
chrX_49879523_49880040	gene	ENSG00000273820	USP27X	0	chrX	49879523	49880040	Non-heritable	0.0977001204442438	0.386536062822562	82	AA	shared	517	0	TRUE	TRUE
chr2_106584301_106584693	gene	ENSG00000306841	ENSG00000306841	0	chr2	106584301	106584693	Heritable	0.1441786507501	0.87814076984173	388	AA	shared	392	0	TRUE	TRUE
chr2_109005559_109006001	gene	ENSG00000135960	EDAR	16186	chr2	109005559	109006001	Heritable	0.147344308827011	0.849453018778533	318	AA	shared	442	9.69196372993396	FALSE	TRUE
chr2_109315523_109316278	gene	ENSG00000172985	SH3RF3	0	chr2	109315523	109316278	Heritable	0.626022698563433	0.824086980359034	268	AA	shared	755	0	TRUE	TRUE
chr2_109615461_109615888	gene	ENSG00000198142	SOWAHC	0	chr2	109615461	109615888	Heritable	0.256703820741136	0.815319136907519	244	AA	shared	427	0	TRUE	TRUE
chr2_110211679_110213540	gene	ENSG00000175701	MTLN	0	chr2	110211679	110213540	Heritable	0.151715931473729	0.813671775456307	242	AA	shared	1861	0	TRUE	TRUE
chr2_110807893_110808398	gene	ENSG00000153093	ACOXL	0	chr2	110807893	110808398	Heritable	0.106270418120232	0.772853464545382	204	AA	shared	505	0	TRUE	TRUE
chr2_110858389_110859334	gene	ENSG00000153093	ACOXL	0	chr2	110858389	110859334	Heritable	0.237059250146677	0.806709495803976	206	AA	shared	945	0	TRUE	TRUE
chr2_11133568_11133920	gene	ENSG00000150873	C2orf50	0	chr2	11133568	11133920	Heritable	0.111754910782948	0.967740676971098	866	AA	shared	352	0	TRUE	TRUE
chr2_11175402_11175560	gene	ENSG00000162976	SLC66A3	0	chr2	11175402	11175560	Heritable	0.100961976780081	0.979950770586534	864	AA	shared	158	0	TRUE	TRUE
chr2_112139814_112140745	gene	ENSG00000144152	FBLN7	0	chr2	112139814	112140745	Heritable	0.24652049128876	0.909831202562115	331	AA	shared	931	0	TRUE	TRUE
chr2_112432110_112433315	gene	ENSG00000169629	RGPD8	0	chr2	112432110	112433315	Heritable	0.20435474516751	0.859947525201136	361	AA	shared	1205	0	TRUE	TRUE
chr2_112588268_112588902	gene	ENSG00000125611	CHCHD5	0	chr2	112588268	112588902	Heritable	0.184109891100772	0.87567288227516	364	AA	shared	634	0	TRUE	TRUE
chr2_113235461_113236008	gene	ENSG00000125618	PAX8	0	chr2	113235461	113236008	Heritable	0.120913013241963	0.872568212286784	351	AA	shared	547	0	TRUE	TRUE
chr2_113603547_113604124	gene	ENSG00000304466	ENSG00000304466	0	chr2	113603547	113604124	Heritable	0.115156249136472	0.843706005583295	387	AA	shared	577	0	TRUE	TRUE
chr2_113977717_113978250	gene	ENSG00000307741	ENSG00000307741	0	chr2	113977717	113978250	Heritable	0.155262959437928	0.877591002209004	353	AA	shared	533	0	TRUE	TRUE
chr2_11679520_11680655	gene	ENSG00000134324	LPIN1	0	chr2	11679520	11680655	Heritable	0.128014992919764	0.969631240365645	784	AA	shared	1135	0	TRUE	TRUE
chr2_117803644_117804211	gene	ENSG00000238207	ENSG00000238207	0	chr2	117803644	117804211	Heritable	0.200596670841247	0.891585653437188	303	AA	shared	567	0	TRUE	TRUE
chr2_117858661_117859389	gene	ENSG00000125631	HTR5BP	37	chr2	117858661	117859389	Heritable	0.106580754866776	0.848317131379182	310	AA	shared	728	3.63758615972639	TRUE	TRUE
chrX_54043886_54044877	gene	ENSG00000172943	PHF8	0	chrX	54043886	54044877	Heritable	0.233067562677212	0.375413578375848	85	AA	shared	991	0	TRUE	TRUE
chr2_119224615_119225032	gene	ENSG00000115107	STEAP3	0	chr2	119224615	119225032	Heritable	0.145673421428556	0.896523943018526	389	AA	shared	417	0	TRUE	TRUE
chr2_119290690_119291778	gene	ENSG00000309372	ENSG00000309372	0	chr2	119290690	119291778	Heritable	0.709271232384039	0.873318135969582	384	AA	shared	1088	0	TRUE	TRUE
chr2_120014397_120014746	gene	ENSG00000115109	EPB41L5	0	chr2	120014397	120014746	Heritable	0.110699976834331	0.916620930763131	453	AA	shared	349	0	TRUE	TRUE
chr2_120797521_120798270	gene	ENSG00000074047	GLI2	0	chr2	120797521	120798270	Heritable	0.103228309385199	0.918389465650337	382	AA	shared	749	0	TRUE	TRUE
chr2_120938027_120939110	gene	ENSG00000074047	GLI2	0	chr2	120938027	120939110	Non-heritable	0.0913006237848515	0.886568775540376	418	AA	shared	1083	0	TRUE	TRUE
chr2_122625455_122626317	gene	ENSG00000286481	ENSG00000286481	0	chr2	122625455	122626317	Heritable	0.693981018501524	0.825384889874922	285	AA	shared	862	0	TRUE	TRUE
chr2_122627571_122629102	gene	ENSG00000286481	ENSG00000286481	0	chr2	122627571	122629102	Heritable	0.65078387252432	0.858172884508067	280	AA	shared	1531	0	TRUE	TRUE
chr2_126971521_126971660	gene	ENSG00000238788	RNU7-182P	45760	chr2	126971521	126971660	Heritable	0.174833057110815	0.829989926755504	373	AA	shared	139	10.7311874789618	FALSE	TRUE
chr2_127055675_127055833	gene	ENSG00000136717	BIN1	0	chr2	127055675	127055833	Heritable	0.185974699571709	0.883442838994595	362	AA	shared	158	0	TRUE	TRUE
chr2_127077421_127079130	gene	ENSG00000136717	BIN1	0	chr2	127077421	127079130	Heritable	0.171702804822534	0.875164967528363	369	AA	shared	1709	0	TRUE	TRUE
chr2_127092757_127093959	gene	ENSG00000136717	BIN1	0	chr2	127092757	127093959	Heritable	0.123281150842257	0.886232570952525	377	AA	shared	1202	0	TRUE	TRUE
chr2_127101937_127105038	gene	ENSG00000136717	BIN1	0	chr2	127101937	127105038	Heritable	0.139395659468743	0.893601323032759	376	AA	shared	3101	0	TRUE	TRUE
chr2_127108156_127108485	gene	ENSG00000136717	BIN1	867	chr2	127108156	127108485	Heritable	0.119732023062748	0.880074008202464	367	AA	shared	329	6.76619171466035	TRUE	TRUE
chr2_127118228_127118859	gene	ENSG00000294899	ENSG00000294899	0	chr2	127118228	127118859	Heritable	0.142005715210452	0.884297382913509	375	AA	shared	631	0	TRUE	TRUE
chr2_127143502_127144324	gene	ENSG00000286400	ENSG00000286400	0	chr2	127143502	127144324	Heritable	0.146759145758102	0.902121711343159	368	AA	shared	822	0	TRUE	TRUE
chrX_54495139_54495877	gene	ENSG00000102302	FGD1	0	chrX	54495139	54495877	Heritable	0.223865610086651	0.319243813427265	77	AA	shared	738	0	TRUE	TRUE
chr2_127398071_127398228	gene	ENSG00000236682	MAP3K2-DT	0	chr2	127398071	127398228	Heritable	0.132073874165024	0.896384117591657	414	AA	shared	157	0	TRUE	TRUE
chr2_127651993_127652380	gene	ENSG00000144230	GPR17	0	chr2	127651993	127652380	Heritable	0.112881998015489	0.90070282203713	431	AA	shared	387	0	TRUE	TRUE
chr2_127695415_127696199	gene	ENSG00000293688	ENSG00000293688	0	chr2	127695415	127696199	Heritable	0.137233913494217	0.910047701806503	413	AA	shared	784	0	TRUE	TRUE
chr2_127940670_127941620	gene	ENSG00000136715	SAP130	0	chr2	127940670	127941620	Heritable	0.139091420987551	0.873760731189627	398	AA	shared	950	0	TRUE	TRUE
chr2_127968843_127969279	gene	ENSG00000136715	SAP130	0	chr2	127968843	127969279	Heritable	0.119796464187177	0.919953335694962	415	AA	shared	436	0	TRUE	TRUE
chr2_127985841_127986291	gene	ENSG00000136715	SAP130	0	chr2	127985841	127986291	Heritable	0.145360490469749	0.897120135824782	399	AA	shared	450	0	TRUE	TRUE
chr2_128062788_128063350	gene	ENSG00000234044	ENSG00000234044	3843	chr2	128062788	128063350	Heritable	0.163918517623474	0.865655046588514	390	AA	shared	562	8.25426877009018	TRUE	TRUE
chr2_128191512_128192171	gene	ENSG00000136731	UGGT1	0	chr2	128191512	128192171	Heritable	0.104046552679413	0.912408468888321	388	AA	shared	659	0	TRUE	TRUE
chr2_128260624_128260845	gene	ENSG00000136720	HS6ST1	0	chr2	128260624	128260845	Heritable	0.101028286053327	0.889804991714933	373	AA	shared	221	0	TRUE	TRUE
chr2_128473425_128473823	gene	ENSG00000299974	ENSG00000299974	0	chr2	128473425	128473823	Heritable	0.113101456438919	0.918156507856485	413	AA	shared	398	0	TRUE	TRUE
chr2_128628286_128628714	gene	ENSG00000293708	ENSG00000293708	0	chr2	128628286	128628714	Heritable	0.159075731166435	0.875453102732853	406	AA	shared	428	0	TRUE	TRUE
chr2_128832615_128833032	gene	ENSG00000295469	ENSG00000295469	53396	chr2	128832615	128833032	Heritable	0.192382245232645	0.915637989960994	414	AA	shared	417	10.8855098435949	FALSE	TRUE
chr2_129914442_129915509	gene	ENSG00000291116	PLAC9P1	0	chr2	129914442	129915509	Heritable	0.105520550186039	0.867692060206292	297	AA	shared	1067	0	TRUE	TRUE
chr2_129934439_129936828	gene	ENSG00000237574	LINC01856	0	chr2	129934439	129936828	Heritable	0.325567582246324	0.864453801846229	305	AA	shared	2389	0	TRUE	TRUE
chr2_130253897_130254386	gene	ENSG00000236595	MED15P5	1337	chr2	130253897	130254386	Heritable	0.197558016524583	0.821431643121534	259	AA	shared	489	7.19893124068817	TRUE	TRUE
chr2_130427727_130427826	gene	ENSG00000230646	KLF2P2	0	chr2	130427727	130427826	Heritable	0.124734146962812	0.824426306713781	247	AA	shared	99	0	TRUE	TRUE
chr2_130598629_130598739	gene	ENSG00000296255	ENSG00000296255	0	chr2	130598629	130598739	Heritable	0.139047106823901	0.819989262757346	243	AA	shared	110	0	TRUE	TRUE
chr2_130693411_130693772	gene	ENSG00000290700	ENSG00000290700	0	chr2	130693411	130693772	Heritable	0.105177236583268	0.815034850724711	249	AA	shared	361	0	TRUE	TRUE
chr2_130728923_130729614	gene	ENSG00000173302	GPR148	0	chr2	130728923	130729614	Heritable	0.134562634453395	0.786697019212531	240	AA	shared	691	0	TRUE	TRUE
chr2_130760862_130761220	gene	ENSG00000178171	AMER3	0	chr2	130760862	130761220	Heritable	0.109649676318433	0.748591705374029	248	AA	shared	358	0	TRUE	TRUE
chr2_130869570_130870134	gene	ENSG00000136002	ARHGEF4	0	chr2	130869570	130870134	Heritable	0.137591623406648	0.764788566937145	214	AA	shared	564	0	TRUE	TRUE
chr2_131178717_131179095	gene	ENSG00000230450	NEK2P4	0	chr2	131178717	131179095	Heritable	0.181565605495313	0.748405673154593	200	AA	shared	378	0	TRUE	TRUE
chrX_69504777_69506045	gene	ENSG00000130054	NALF2	0	chrX	69504777	69506045	Non-heritable	0.0450895850959854	0.580938486610834	243	AA	shared	1268	0	TRUE	TRUE
chr2_131352766_131353865	gene	ENSG00000224425	SSBP3P2	0	chr2	131352766	131353865	Heritable	0.635139612125035	0.832226589725996	191	AA	shared	1099	0	TRUE	TRUE
chr2_131431178_131432147	gene	ENSG00000214077	GNAQP1	6310	chr2	131431178	131432147	Heritable	0.269826649821191	0.857607129861407	199	AA	shared	969	8.75004942158424	TRUE	TRUE
chr2_131460432_131461018	gene	ENSG00000232742	RHOQP2	0	chr2	131460432	131461018	Heritable	0.103227261788403	0.734188634201379	203	AA	shared	586	0	TRUE	TRUE
chr2_131490707_131491425	gene	ENSG00000284149	MIR4784	0	chr2	131490707	131491425	Heritable	0.116285147743139	0.768381929666301	217	AA	shared	718	0	TRUE	TRUE
chr2_131520211_131520403	gene	ENSG00000293311	SMPD4BP	0	chr2	131520211	131520403	Heritable	0.141239385953783	0.783230172511095	230	AA	shared	192	0	TRUE	TRUE
chr2_131646712_131647235	gene	ENSG00000270930	GRAMD4P8	0	chr2	131646712	131647235	Heritable	0.133162616198966	0.84927935593182	280	AA	shared	523	0	TRUE	TRUE
chr2_131681841_131682004	gene	ENSG00000287151	LINC03124	0	chr2	131681841	131682004	Heritable	0.152152495554394	0.778621546498864	276	AA	shared	163	0	TRUE	TRUE
chr2_131802536_131802971	gene	ENSG00000290618	CDRT15P3	819	chr2	131802536	131802971	Heritable	0.14153804325134	0.856880179351539	299	AA	shared	435	6.7093043402583	TRUE	TRUE
chr2_132258001_132258243	gene	ENSG00000163046	ANKRD30BL	31	chr2	132258001	132258243	Heritable	0.121594713141262	0.884606377582337	350	AA	shared	242	3.46573590279973	TRUE	TRUE
chr2_132286966_132287293	gene	ENSG00000230803	ENSG00000230803	0	chr2	132286966	132287293	Heritable	0.106582185566652	0.850194880960554	351	AA	shared	327	0	TRUE	TRUE
chr2_134190451_134191096	gene	ENSG00000152127	MGAT5	0	chr2	134190451	134191096	Heritable	0.163132132548092	0.887282123866956	413	AA	shared	645	0	TRUE	TRUE
